county,precinct,office,district,party,candidate,votes,provisional,election_day,mail
York,Franklin Township,Auditor General,,CST,Bob Goodrich,27,0,24,3
York,Heidelberg Township,Auditor General,,CST,Bob Goodrich,21,0,15,6
York,Hellam Township 1,Auditor General,,CST,Bob Goodrich,12,0,7,5
York,Hellam Township 2,Auditor General,,CST,Bob Goodrich,23,0,20,3
York,Hopewell Township,Auditor General,,CST,Bob Goodrich,46,1,37,8
York,Jackson Township 1,Auditor General,,CST,Bob Goodrich,21,0,15,6
York,Jackson Township 2,Auditor General,,CST,Bob Goodrich,31,0,25,6
York,Lower Chanceford Township 1,Auditor General,,CST,Bob Goodrich,10,0,9,1
York,Lower Chanceford Township 2,Auditor General,,CST,Bob Goodrich,9,0,9,0
York,Lower Windsor Township 1,Auditor General,,CST,Bob Goodrich,3,0,3,0
York,Lower Windsor Township 2,Auditor General,,CST,Bob Goodrich,7,0,6,1
York,Lower Windsor Township 3,Auditor General,,CST,Bob Goodrich,24,0,18,6
York,Manchester Township 1,Auditor General,,CST,Bob Goodrich,11,0,9,2
York,Manchester Township 2,Auditor General,,CST,Bob Goodrich,12,0,10,2
York,Manchester Township 3,Auditor General,,CST,Bob Goodrich,23,0,15,8
York,Manchester Township 4,Auditor General,,CST,Bob Goodrich,6,0,5,1
York,Manchester Township 5,Auditor General,,CST,Bob Goodrich,16,0,13,3
York,Manchester Township 6,Auditor General,,CST,Bob Goodrich,20,0,18,2
York,Manchester Township 7,Auditor General,,CST,Bob Goodrich,10,0,8,2
York,Manheim Township,Auditor General,,CST,Bob Goodrich,23,1,21,1
York,Monaghan Township,Auditor General,,CST,Bob Goodrich,10,0,7,3
York,Newberry Township 1,Auditor General,,CST,Bob Goodrich,42,2,33,7
York,Newberry Township 2,Auditor General,,CST,Bob Goodrich,19,2,14,3
York,Newberry Township 3,Auditor General,,CST,Bob Goodrich,22,0,17,5
York,North Codorus Township 1,Auditor General,,CST,Bob Goodrich,33,0,26,7
York,North Codorus Township 2,Auditor General,,CST,Bob Goodrich,24,1,22,1
York,North Hopewell Township,Auditor General,,CST,Bob Goodrich,21,1,18,2
York,Paradise Township,Auditor General,,CST,Bob Goodrich,21,0,19,2
York,Peach Bottom Township,Auditor General,,CST,Bob Goodrich,43,0,40,3
York,Penn Township 1,Auditor General,,CST,Bob Goodrich,31,0,26,5
York,Penn Township 2,Auditor General,,CST,Bob Goodrich,36,1,27,8
York,Penn Township 3,Auditor General,,CST,Bob Goodrich,16,0,14,2
York,Penn Township 4,Auditor General,,CST,Bob Goodrich,46,1,38,7
York,Shrewsbury Township 1,Auditor General,,CST,Bob Goodrich,15,0,11,4
York,Shrewsbury Township 2,Auditor General,,CST,Bob Goodrich,28,0,22,6
York,Springettsbury Township 1,Auditor General,,CST,Bob Goodrich,8,0,6,2
York,Springettsbury Township 2,Auditor General,,CST,Bob Goodrich,29,0,25,4
York,Springettsbury Township 3,Auditor General,,CST,Bob Goodrich,31,0,21,10
York,Springettsbury Township 4,Auditor General,,CST,Bob Goodrich,15,0,13,2
York,Springettsbury Township 5,Auditor General,,CST,Bob Goodrich,7,0,5,2
York,Springettsbury Township 6,Auditor General,,CST,Bob Goodrich,10,0,8,2
York,Springettsbury Township 7,Auditor General,,CST,Bob Goodrich,9,1,7,1
York,Springettsbury Township 8,Auditor General,,CST,Bob Goodrich,22,0,17,5
York,Springfield Township,Auditor General,,CST,Bob Goodrich,32,0,24,8
York,Spring Garden Township 1,Auditor General,,CST,Bob Goodrich,6,0,5,1
York,Spring Garden Township 2,Auditor General,,CST,Bob Goodrich,8,0,6,2
York,Spring Garden Township 3,Auditor General,,CST,Bob Goodrich,8,0,6,2
York,Spring Garden Township 4,Auditor General,,CST,Bob Goodrich,16,0,11,5
York,Spring Garden Township 5,Auditor General,,CST,Bob Goodrich,11,0,11,0
York,Warrington Township,Auditor General,,CST,Bob Goodrich,24,1,21,2
York,Washington Township,Auditor General,,CST,Bob Goodrich,14,0,8,6
York,West Manchester Township 1,Auditor General,,CST,Bob Goodrich,20,0,19,1
York,West Manchester Township 2,Auditor General,,CST,Bob Goodrich,28,0,25,3
York,West Manchester Township 3,Auditor General,,CST,Bob Goodrich,16,0,15,1
York,West Manchester Township 4,Auditor General,,CST,Bob Goodrich,16,0,13,3
York,West Manchester Township 5,Auditor General,,CST,Bob Goodrich,41,1,20,20
York,West Manheim Township 1,Auditor General,,CST,Bob Goodrich,18,0,13,5
York,West Manheim Township 2,Auditor General,,CST,Bob Goodrich,28,0,24,4
York,West Manheim Township 3,Auditor General,,CST,Bob Goodrich,16,0,14,2
York,Windsor Township 1,Auditor General,,CST,Bob Goodrich,32,2,19,11
York,Windsor Township 2,Auditor General,,CST,Bob Goodrich,23,0,18,5
York,Windsor Township 3,Auditor General,,CST,Bob Goodrich,20,0,14,6
York,Windsor Township 4,Auditor General,,CST,Bob Goodrich,21,0,18,3
York,York Township 1-1,Auditor General,,CST,Bob Goodrich,7,0,7,0
York,York Township 1-2,Auditor General,,CST,Bob Goodrich,11,2,8,1
York,York Township 1-3,Auditor General,,CST,Bob Goodrich,8,0,7,1
York,York Township 2-1,Auditor General,,CST,Bob Goodrich,6,0,5,1
York,York Township 2-2,Auditor General,,CST,Bob Goodrich,8,1,7,0
York,York Township 2-3,Auditor General,,CST,Bob Goodrich,25,1,19,5
York,York Township 3-1,Auditor General,,CST,Bob Goodrich,4,0,3,1
York,York Township 3-2,Auditor General,,CST,Bob Goodrich,12,0,10,2
York,York Township 3-3,Auditor General,,CST,Bob Goodrich,10,0,7,3
York,York Township 4-1,Auditor General,,CST,Bob Goodrich,10,0,9,1
York,York Township 4-2,Auditor General,,CST,Bob Goodrich,14,0,11,3
York,York Township 4-3,Auditor General,,CST,Bob Goodrich,14,0,12,2
York,York Township 5-1,Auditor General,,CST,Bob Goodrich,9,0,8,1
York,York Township 5-2,Auditor General,,CST,Bob Goodrich,19,0,13,6
York,York Township 5-3,Auditor General,,CST,Bob Goodrich,17,1,13,3
York,Cross Roads Borough,Auditor General,,CST,Bob Goodrich,8,0,8,0
York,Dallastown Borough 1,Auditor General,,CST,Bob Goodrich,12,1,7,4
York,Dallastown Borough 2,Auditor General,,CST,Bob Goodrich,17,0,17,0
York,Delta Borough,Auditor General,,CST,Bob Goodrich,8,0,8,0
York,Dillsburg Borough,Auditor General,,CST,Bob Goodrich,14,0,13,1
York,Dover Borough,Auditor General,,CST,Bob Goodrich,10,0,10,0
York,East Prospect Borough,Auditor General,,CST,Bob Goodrich,6,0,6,0
York,Fawn Grove Borough,Auditor General,,CST,Bob Goodrich,2,0,2,0
York,Felton Borough,Auditor General,,CST,Bob Goodrich,4,0,4,0
York,Franklintown Borough,Auditor General,,CST,Bob Goodrich,5,0,4,1
York,Glen Rock Borough,Auditor General,,CST,Bob Goodrich,19,0,18,1
York,Goldsboro Borough,Auditor General,,CST,Bob Goodrich,6,0,6,0
York,Hallam Borough,Auditor General,,CST,Bob Goodrich,14,0,12,2
York,Hanover Borough 1,Auditor General,,CST,Bob Goodrich,33,1,25,7
York,Hanover Borough 2,Auditor General,,CST,Bob Goodrich,22,1,20,1
York,Hanover Borough 3,Auditor General,,CST,Bob Goodrich,18,0,16,2
York,Hanover Borough 4,Auditor General,,CST,Bob Goodrich,10,0,9,1
York,Hanover Borough 5,Auditor General,,CST,Bob Goodrich,26,0,22,4
York,Jacobus Borough,Auditor General,,CST,Bob Goodrich,13,0,13,0
York,Jefferson Borough,Auditor General,,CST,Bob Goodrich,4,0,2,2
York,Lewisberry Borough,Auditor General,,CST,Bob Goodrich,3,0,2,1
York,Loganville Borough,Auditor General,,CST,Bob Goodrich,6,0,4,2
York,Manchester Borough,Auditor General,,CST,Bob Goodrich,17,0,13,4
York,Mount Wolf Borough,Auditor General,,CST,Bob Goodrich,9,0,8,1
York,New Freedom Borough,Auditor General,,CST,Bob Goodrich,31,0,23,8
York,New Salem Borough,Auditor General,,CST,Bob Goodrich,6,0,4,2
York,North York Borough,Auditor General,,CST,Bob Goodrich,11,0,9,2
York,Railroad Borough,Auditor General,,CST,Bob Goodrich,3,0,3,0
York,Red Lion Borough 1,Auditor General,,CST,Bob Goodrich,8,1,6,1
York,Red Lion Borough 2,Auditor General,,CST,Bob Goodrich,24,0,21,3
York,Red Lion Borough 3,Auditor General,,CST,Bob Goodrich,15,0,13,2
York,Seven Valleys Borough,Auditor General,,CST,Bob Goodrich,4,0,4,0
York,Shrewsbury Borough,Auditor General,,CST,Bob Goodrich,26,0,22,4
York,Spring Grove Borough,Auditor General,,CST,Bob Goodrich,15,0,13,2
York,Stewartstown Borough,Auditor General,,CST,Bob Goodrich,21,1,20,0
York,Wellsville Borough,Auditor General,,CST,Bob Goodrich,3,0,3,0
York,West York Borough 1,Auditor General,,CST,Bob Goodrich,9,0,8,1
York,West York Borough 2,Auditor General,,CST,Bob Goodrich,17,1,14,2
York,Windsor Borough,Auditor General,,CST,Bob Goodrich,10,0,9,1
York,Winterstown Borough,Auditor General,,CST,Bob Goodrich,3,0,3,0
York,Wrightsville Borough 1,Auditor General,,CST,Bob Goodrich,5,0,4,1
York,Wrightsville Borough 2,Auditor General,,CST,Bob Goodrich,6,0,6,0
York,Wrightsville Borough 3,Auditor General,,CST,Bob Goodrich,3,0,3,0
York,Yoe Borough,Auditor General,,CST,Bob Goodrich,4,0,4,0
York,Yorkana Borough,Auditor General,,CST,Bob Goodrich,1,0,1,0
York,York Haven Borough,Auditor General,,CST,Bob Goodrich,6,0,6,0
York,York City 1,Auditor General,,CST,Bob Goodrich,6,0,5,1
York,York City 5,Auditor General,,CST,Bob Goodrich,13,0,11,2
York,York City 6,Auditor General,,CST,Bob Goodrich,6,0,6,0
York,York City 7,Auditor General,,CST,Bob Goodrich,3,0,1,2
York,York City 8,Auditor General,,CST,Bob Goodrich,9,1,7,1
York,York City 9-1,Auditor General,,CST,Bob Goodrich,4,1,1,2
York,York City 9-2,Auditor General,,CST,Bob Goodrich,6,0,5,1
York,York City 11,Auditor General,,CST,Bob Goodrich,15,2,9,4
York,York City 12-1,Auditor General,,CST,Bob Goodrich,9,1,6,2
York,York City 12-2,Auditor General,,CST,Bob Goodrich,8,0,7,1
York,York City 12-3,Auditor General,,CST,Bob Goodrich,5,0,3,2
York,York City 12-4,Auditor General,,CST,Bob Goodrich,9,1,8,0
York,York City 13,Auditor General,,CST,Bob Goodrich,10,1,6,3
York,York City 14-1,Auditor General,,CST,Bob Goodrich,4,1,2,1
York,York City 14-2,Auditor General,,CST,Bob Goodrich,11,1,7,3
York,York City 14-3,Auditor General,,CST,Bob Goodrich,10,0,7,3
York,York City 15,Auditor General,,CST,Bob Goodrich,7,0,4,3
York,Carroll Township,Auditor General,,Total,Write-In,3,0,3,0
York,Chanceford Township 1,Auditor General,,Total,Write-In,0,0,0,0
York,Chanceford Township 2,Auditor General,,Total,Write-In,1,0,0,1
York,Chanceford Township 3,Auditor General,,Total,Write-In,0,0,0,0
York,Codorus Township 1,Auditor General,,Total,Write-In,2,0,2,0
York,Codorus Township 2,Auditor General,,Total,Write-In,1,0,1,0
York,Codorus Township 3,Auditor General,,Total,Write-In,0,0,0,0
York,Conewago Township 1,Auditor General,,Total,Write-In,3,0,1,2
York,Conewago Township 2,Auditor General,,Total,Write-In,2,0,2,0
York,Dover Township 1,Auditor General,,Total,Write-In,3,0,3,0
York,Dover Township 2,Auditor General,,Total,Write-In,7,1,5,1
York,Dover Township 3,Auditor General,,Total,Write-In,1,0,1,0
York,Dover Township 4,Auditor General,,Total,Write-In,5,0,3,2
York,East Hopewell Township,Auditor General,,Total,Write-In,1,0,1,0
York,East Manchester Township,Auditor General,,Total,Write-In,5,0,3,2
York,Fairview Township 1,Auditor General,,Total,Write-In,0,0,0,0
York,Fairview Township 2,Auditor General,,Total,Write-In,5,0,2,3
York,Fairview Township 3,Auditor General,,Total,Write-In,4,0,3,1
York,Fairview Township 4,Auditor General,,Total,Write-In,2,0,1,1
York,Fawn Township,Auditor General,,Total,Write-In,0,0,0,0
York,Franklin Township,Auditor General,,Total,Write-In,3,0,1,2
York,Heidelberg Township,Auditor General,,Total,Write-In,2,0,0,2
York,Hellam Township 1,Auditor General,,Total,Write-In,2,0,2,0
York,Hellam Township 2,Auditor General,,Total,Write-In,1,0,1,0
York,Hopewell Township,Auditor General,,Total,Write-In,5,0,5,0
York,Jackson Township 1,Auditor General,,Total,Write-In,8,0,5,3
York,Jackson Township 2,Auditor General,,Total,Write-In,2,0,2,0
York,Lower Chanceford Township 1,Auditor General,,Total,Write-In,0,0,0,0
York,Lower Chanceford Township 2,Auditor General,,Total,Write-In,0,0,0,0
York,Lower Windsor Township 1,Auditor General,,Total,Write-In,0,0,0,0
York,Lower Windsor Township 2,Auditor General,,Total,Write-In,3,0,2,1
York,Lower Windsor Township 3,Auditor General,,Total,Write-In,3,0,1,2
York,Manchester Township 1,Auditor General,,Total,Write-In,0,0,0,0
York,Manchester Township 2,Auditor General,,Total,Write-In,2,0,2,0
York,Manchester Township 3,Auditor General,,Total,Write-In,1,0,1,0
York,Manchester Township 4,Auditor General,,Total,Write-In,1,0,1,0
York,Manchester Township 5,Auditor General,,Total,Write-In,3,0,2,1
York,Manchester Township 6,Auditor General,,Total,Write-In,1,0,0,1
York,Manchester Township 7,Auditor General,,Total,Write-In,2,0,0,2
York,Manheim Township,Auditor General,,Total,Write-In,0,0,0,0
York,Monaghan Township,Auditor General,,Total,Write-In,1,0,1,0
York,Newberry Township 1,Auditor General,,Total,Write-In,2,0,2,0
York,Newberry Township 2,Auditor General,,Total,Write-In,6,0,5,1
York,Newberry Township 3,Auditor General,,Total,Write-In,1,0,0,1
York,North Codorus Township 1,Auditor General,,Total,Write-In,2,0,2,0
York,North Codorus Township 2,Auditor General,,Total,Write-In,0,0,0,0
York,North Hopewell Township,Auditor General,,Total,Write-In,0,0,0,0
York,Paradise Township,Auditor General,,Total,Write-In,4,0,2,2
York,Peach Bottom Township,Auditor General,,Total,Write-In,0,0,0,0
York,Penn Township 1,Auditor General,,Total,Write-In,2,0,2,0
York,Penn Township 2,Auditor General,,Total,Write-In,9,0,9,0
York,Penn Township 3,Auditor General,,Total,Write-In,1,0,1,0
York,Penn Township 4,Auditor General,,Total,Write-In,2,0,2,0
York,Shrewsbury Township 1,Auditor General,,Total,Write-In,1,0,1,0
York,Shrewsbury Township 2,Auditor General,,Total,Write-In,4,0,3,1
York,Springettsbury Township 1,Auditor General,,Total,Write-In,1,0,1,0
York,Springettsbury Township 2,Auditor General,,Total,Write-In,1,0,1,0
York,Springettsbury Township 3,Auditor General,,Total,Write-In,3,0,2,1
York,Springettsbury Township 4,Auditor General,,Total,Write-In,2,0,1,1
York,Springettsbury Township 5,Auditor General,,Total,Write-In,0,0,0,0
York,Springettsbury Township 6,Auditor General,,Total,Write-In,2,0,2,0
York,Springettsbury Township 7,Auditor General,,Total,Write-In,1,0,1,0
York,Springettsbury Township 8,Auditor General,,Total,Write-In,2,1,1,0
York,Springfield Township,Auditor General,,Total,Write-In,3,0,2,1
York,Spring Garden Township 1,Auditor General,,Total,Write-In,2,0,2,0
York,Spring Garden Township 2,Auditor General,,Total,Write-In,0,0,0,0
York,Spring Garden Township 3,Auditor General,,Total,Write-In,4,0,2,2
York,Spring Garden Township 4,Auditor General,,Total,Write-In,2,0,2,0
York,Spring Garden Township 5,Auditor General,,Total,Write-In,2,0,2,0
York,Warrington Township,Auditor General,,Total,Write-In,4,0,3,1
York,Washington Township,Auditor General,,Total,Write-In,3,0,3,0
York,West Manchester Township 1,Auditor General,,Total,Write-In,1,0,1,0
York,West Manchester Township 2,Auditor General,,Total,Write-In,4,0,3,1
York,West Manchester Township 3,Auditor General,,Total,Write-In,1,0,1,0
York,West Manchester Township 4,Auditor General,,Total,Write-In,1,0,1,0
York,West Manchester Township 5,Auditor General,,Total,Write-In,3,0,1,2
York,West Manheim Township 1,Auditor General,,Total,Write-In,3,0,2,1
York,West Manheim Township 2,Auditor General,,Total,Write-In,2,0,2,0
York,West Manheim Township 3,Auditor General,,Total,Write-In,0,0,0,0
York,Windsor Township 1,Auditor General,,Total,Write-In,3,0,3,0
York,Windsor Township 2,Auditor General,,Total,Write-In,2,0,2,0
York,Windsor Township 3,Auditor General,,Total,Write-In,5,0,4,1
York,Windsor Township 4,Auditor General,,Total,Write-In,3,0,1,2
York,York Township 1-1,Auditor General,,Total,Write-In,0,0,0,0
York,York Township 1-2,Auditor General,,Total,Write-In,0,0,0,0
York,York Township 1-3,Auditor General,,Total,Write-In,1,0,1,0
York,York Township 2-1,Auditor General,,Total,Write-In,1,0,1,0
York,York Township 2-2,Auditor General,,Total,Write-In,0,0,0,0
York,York Township 2-3,Auditor General,,Total,Write-In,2,0,1,1
York,York Township 3-1,Auditor General,,Total,Write-In,2,0,1,1
York,York Township 3-2,Auditor General,,Total,Write-In,0,0,0,0
York,York Township 3-3,Auditor General,,Total,Write-In,2,0,1,1
York,York Township 4-1,Auditor General,,Total,Write-In,3,0,2,1
York,York Township 4-2,Auditor General,,Total,Write-In,2,0,2,0
York,York Township 4-3,Auditor General,,Total,Write-In,0,0,0,0
York,York Township 5-1,Auditor General,,Total,Write-In,1,0,1,0
York,York Township 5-2,Auditor General,,Total,Write-In,0,0,0,0
York,York Township 5-3,Auditor General,,Total,Write-In,2,0,2,0
York,Cross Roads Borough,Auditor General,,Total,Write-In,0,0,0,0
York,Dallastown Borough 1,Auditor General,,Total,Write-In,1,0,0,1
York,Dallastown Borough 2,Auditor General,,Total,Write-In,3,0,2,1
York,Delta Borough,Auditor General,,Total,Write-In,2,0,1,1
York,Dillsburg Borough,Auditor General,,Total,Write-In,1,0,1,0
York,Dover Borough,Auditor General,,Total,Write-In,0,0,0,0
York,East Prospect Borough,Auditor General,,Total,Write-In,2,0,2,0
York,Fawn Grove Borough,Auditor General,,Total,Write-In,0,0,0,0
York,Felton Borough,Auditor General,,Total,Write-In,0,0,0,0
York,Franklintown Borough,Auditor General,,Total,Write-In,1,0,1,0
York,Glen Rock Borough,Auditor General,,Total,Write-In,3,0,2,1
York,Goldsboro Borough,Auditor General,,Total,Write-In,1,0,1,0
York,Hallam Borough,Auditor General,,Total,Write-In,3,0,1,2
York,Hanover Borough 1,Auditor General,,Total,Write-In,0,0,0,0
York,Hanover Borough 2,Auditor General,,Total,Write-In,0,0,0,0
York,Hanover Borough 3,Auditor General,,Total,Write-In,1,0,1,0
York,Hanover Borough 4,Auditor General,,Total,Write-In,2,0,2,0
York,Hanover Borough 5,Auditor General,,Total,Write-In,2,0,2,0
York,Jacobus Borough,Auditor General,,Total,Write-In,3,0,1,2
York,Jefferson Borough,Auditor General,,Total,Write-In,0,0,0,0
York,Lewisberry Borough,Auditor General,,Total,Write-In,2,0,2,0
York,Loganville Borough,Auditor General,,Total,Write-In,0,0,0,0
York,Manchester Borough,Auditor General,,Total,Write-In,2,0,1,1
York,Mount Wolf Borough,Auditor General,,Total,Write-In,5,0,5,0
York,New Freedom Borough,Auditor General,,Total,Write-In,1,0,0,1
York,New Salem Borough,Auditor General,,Total,Write-In,0,0,0,0
York,North York Borough,Auditor General,,Total,Write-In,3,0,3,0
York,Railroad Borough,Auditor General,,Total,Write-In,1,0,1,0
York,Red Lion Borough 1,Auditor General,,Total,Write-In,2,0,2,0
York,Red Lion Borough 2,Auditor General,,Total,Write-In,1,0,1,0
York,Red Lion Borough 3,Auditor General,,Total,Write-In,3,0,2,1
York,Seven Valleys Borough,Auditor General,,Total,Write-In,0,0,0,0
York,Shrewsbury Borough,Auditor General,,Total,Write-In,3,0,3,0
York,Spring Grove Borough,Auditor General,,Total,Write-In,1,0,1,0
York,Stewartstown Borough,Auditor General,,Total,Write-In,2,0,1,1
York,Wellsville Borough,Auditor General,,Total,Write-In,1,0,1,0
York,West York Borough 1,Auditor General,,Total,Write-In,2,0,1,1
York,West York Borough 2,Auditor General,,Total,Write-In,5,1,4,0
York,Windsor Borough,Auditor General,,Total,Write-In,1,0,1,0
York,Winterstown Borough,Auditor General,,Total,Write-In,1,0,1,0
York,Wrightsville Borough 1,Auditor General,,Total,Write-In,0,0,0,0
York,Wrightsville Borough 2,Auditor General,,Total,Write-In,0,0,0,0
York,Wrightsville Borough 3,Auditor General,,Total,Write-In,1,0,1,0
York,Yoe Borough,Auditor General,,Total,Write-In,0,0,0,0
York,Yorkana Borough,Auditor General,,Total,Write-In,0,0,0,0
York,York Haven Borough,Auditor General,,Total,Write-In,0,0,0,0
York,York City 1,Auditor General,,Total,Write-In,1,0,1,0
York,York City 5,Auditor General,,Total,Write-In,4,2,1,1
York,York City 6,Auditor General,,Total,Write-In,0,0,0,0
York,York City 7,Auditor General,,Total,Write-In,0,0,0,0
York,York City 8,Auditor General,,Total,Write-In,0,0,0,0
York,York City 9-1,Auditor General,,Total,Write-In,2,0,2,0
York,York City 9-2,Auditor General,,Total,Write-In,0,0,0,0
