county,precinct,office,district,party,candidate,votes,mail,election_day,provisional
Delaware,SPRINGFIELD TWP WD 06 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,333,103,226,4
Delaware,SPRINGFIELD TWP WD 06 PRECINCT 04,U.S. House,5,DEM,Mary Gay Scanlon,335,95,239,1
Delaware,SPRINGFIELD TWP WD 07 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,310,104,205,1
Delaware,SPRINGFIELD TWP WD 07 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,563,223,337,3
Delaware,SPRINGFIELD TWP WD 07 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,442,118,323,1
Delaware,SWARTHMORE BOR PRECINCT EASTERN,U.S. House,5,DEM,Mary Gay Scanlon,945,333,610,2
Delaware,SWARTHMORE BOR PRECINCT NORTHERN,U.S. House,5,DEM,Mary Gay Scanlon,1618,501,1096,21
Delaware,SWARTHMORE BOR PRECINCT WESTERN,U.S. House,5,DEM,Mary Gay Scanlon,1329,490,834,5
Delaware,THORNBURY TWP PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,538,206,331,1
Delaware,THORNBURY TWP PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,325,114,211,0
Delaware,THORNBURY TWP PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,539,218,316,5
Delaware,THORNBURY TWP PRECINCT 04,U.S. House,5,DEM,Mary Gay Scanlon,358,135,220,3
Delaware,THORNBURY TWP PRECINCT 05,U.S. House,5,DEM,Mary Gay Scanlon,256,82,171,3
Delaware,TINICUM TWP WD 01,U.S. House,5,DEM,Mary Gay Scanlon,199,46,153,0
Delaware,TINICUM TWP WD 02,U.S. House,5,DEM,Mary Gay Scanlon,146,38,106,2
Delaware,TINICUM TWP WD 03,U.S. House,5,DEM,Mary Gay Scanlon,132,34,94,4
Delaware,TINICUM TWP WD 04,U.S. House,5,DEM,Mary Gay Scanlon,180,34,144,2
Delaware,TINICUM TWP WD 05,U.S. House,5,DEM,Mary Gay Scanlon,217,54,162,1
Delaware,TRAINER BOR PRECINCT LENNOX PARK,U.S. House,5,DEM,Mary Gay Scanlon,247,51,194,2
Delaware,TRAINER BOR PRECINCT LOWER,U.S. House,5,DEM,Mary Gay Scanlon,187,36,149,2
Delaware,TRAINER BOR PRECINCT UPPER,U.S. House,5,DEM,Mary Gay Scanlon,78,12,63,3
Delaware,UPLAND BOR PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,272,41,227,4
Delaware,UPLAND BOR PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,225,38,179,8
Delaware,UPLAND BOR PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,366,89,270,7
Delaware,YEADON BOR PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,924,319,597,8
Delaware,YEADON BOR PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,394,122,260,12
Delaware,YEADON BOR PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,827,323,493,11
Delaware,YEADON BOR PRECINCT 04,U.S. House,5,DEM,Mary Gay Scanlon,699,218,480,1
Delaware,YEADON BOR PRECINCT 05,U.S. House,5,DEM,Mary Gay Scanlon,592,133,441,18
Delaware,YEADON BOR PRECINCT 06,U.S. House,5,DEM,Mary Gay Scanlon,597,138,448,11
Delaware,YEADON BOR PRECINCT 07,U.S. House,5,DEM,Mary Gay Scanlon,676,183,486,7
Delaware,YEADON BOR PRECINCT 08,U.S. House,5,DEM,Mary Gay Scanlon,513,161,346,6
Delaware,YEADON BOR PRECINCT 09,U.S. House,5,DEM,Mary Gay Scanlon,492,129,360,3
Delaware,CHESTER CITY WD 01 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,653,160,487,6
Delaware,CHESTER CITY WD 01 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,419,110,308,1
Delaware,CHESTER CITY WD 01 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,255,65,186,4
Delaware,CHESTER CITY WD 01 PRECINCT 04,U.S. House,5,DEM,Mary Gay Scanlon,640,137,470,33
Delaware,CHESTER CITY WD 01 PRECINCT 05,U.S. House,5,DEM,Mary Gay Scanlon,363,72,287,4
Delaware,CHESTER CITY WD 01 PRECINCT 06,U.S. House,5,DEM,Mary Gay Scanlon,330,72,255,3
Delaware,CHESTER CITY WD 01 PRECINCT 07,U.S. House,5,DEM,Mary Gay Scanlon,334,86,247,1
Delaware,CHESTER CITY WD 01 PRECINCT 08,U.S. House,5,DEM,Mary Gay Scanlon,391,84,307,0
Delaware,CHESTER CITY WD 02 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,208,56,131,21
Delaware,CHESTER CITY WD 02 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,282,38,242,2
Delaware,CHESTER CITY WD 02 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,195,47,144,4
Delaware,CHESTER CITY WD 02 PRECINCT 04,U.S. House,5,DEM,Mary Gay Scanlon,170,29,140,1
Delaware,CHESTER CITY WD 03,U.S. House,5,DEM,Mary Gay Scanlon,156,27,121,8
Delaware,CHESTER CITY WD 04,U.S. House,5,DEM,Mary Gay Scanlon,335,60,268,7
Delaware,CHESTER CITY WD 05 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,163,23,138,2
Delaware,CHESTER CITY WD 05 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,113,20,91,2
Delaware,CHESTER CITY WD 06 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,135,25,109,1
Delaware,CHESTER CITY WD 06 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,191,38,146,7
Delaware,CHESTER CITY WD 07 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,227,53,166,8
Delaware,CHESTER CITY WD 07 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,240,60,178,2
Delaware,CHESTER CITY WD 07 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,328,88,235,5
Delaware,CHESTER CITY WD 07 PRECINCT 04,U.S. House,5,DEM,Mary Gay Scanlon,290,74,216,0
Delaware,CHESTER CITY WD 08 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,317,58,253,6
Delaware,CHESTER CITY WD 08 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,352,57,283,12
Delaware,CHESTER CITY WD 09 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,338,69,266,3
Delaware,CHESTER CITY WD 09 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,192,41,151,0
Delaware,CHESTER CITY WD 09 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,262,35,216,11
Delaware,CHESTER CITY WD 10 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,349,64,285,0
Delaware,CHESTER CITY WD 10 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,267,43,217,7
Delaware,CHESTER CITY WD 10 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,109,22,85,2
Delaware,CHESTER CITY WD 11 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,234,38,194,2
Delaware,CHESTER CITY WD 11 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,491,75,411,5
Delaware,CHESTER CITY WD 11 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,182,37,144,1
Delaware,CHESTER CITY WD 11 PRECINCT 04,U.S. House,5,DEM,Mary Gay Scanlon,337,94,236,7
Delaware,CHESTER CITY WD 11 PRECINCT 05,U.S. House,5,DEM,Mary Gay Scanlon,309,57,244,8
Delaware,CHESTER CITY WD 11 PRECINCT 06,U.S. House,5,DEM,Mary Gay Scanlon,304,37,265,2
Delaware,ALDAN BOR PRECINCT EASTERN,U.S. House,5,REP,Alfeia Goodwin,364,69,292,3
Delaware,ALDAN BOR PRECINCT WESTERN,U.S. House,5,REP,Alfeia Goodwin,342,62,280,0
Delaware,ASTON TWP WD 01,U.S. House,5,REP,Alfeia Goodwin,645,116,522,7
Delaware,ASTON TWP WD 02,U.S. House,5,REP,Alfeia Goodwin,1004,231,760,13
Delaware,ASTON TWP WD 03,U.S. House,5,REP,Alfeia Goodwin,815,122,692,1
Delaware,ASTON TWP WD 04,U.S. House,5,REP,Alfeia Goodwin,720,113,603,4
Delaware,ASTON TWP WD 05,U.S. House,5,REP,Alfeia Goodwin,691,127,559,5
Delaware,ASTON TWP WD 06,U.S. House,5,REP,Alfeia Goodwin,855,192,650,13
Delaware,ASTON TWP WD 07,U.S. House,5,REP,Alfeia Goodwin,749,133,610,6
Delaware,BETHEL TWP PRECINCT 01,U.S. House,5,REP,Alfeia Goodwin,596,124,471,1
Delaware,BETHEL TWP PRECINCT 02,U.S. House,5,REP,Alfeia Goodwin,574,96,477,1
Delaware,BETHEL TWP PRECINCT 03,U.S. House,5,REP,Alfeia Goodwin,605,104,499,2
Delaware,BETHEL TWP PRECINCT 04,U.S. House,5,REP,Alfeia Goodwin,471,138,333,0
Delaware,BETHEL TWP PRECINCT 05,U.S. House,5,REP,Alfeia Goodwin,526,122,401,3
Delaware,BETHEL TWP PRECINCT 06,U.S. House,5,REP,Alfeia Goodwin,375,67,306,2
Delaware,CHADDS FORD TWP PRECINCT NORTHEAST,U.S. House,5,REP,Alfeia Goodwin,635,173,460,2
Delaware,CHADDS FORD TWP PRECINCT SOUTHWEST,U.S. House,5,REP,Alfeia Goodwin,584,163,417,4
Delaware,BROOKHAVEN BOR PRECINCT 01,U.S. House,5,REP,Alfeia Goodwin,607,111,495,1
Delaware,BROOKHAVEN BOR PRECINCT 02,U.S. House,5,REP,Alfeia Goodwin,357,46,308,3
Delaware,BROOKHAVEN BOR PRECINCT 03,U.S. House,5,REP,Alfeia Goodwin,385,52,331,2
Delaware,BROOKHAVEN BOR PRECINCT 04,U.S. House,5,REP,Alfeia Goodwin,475,70,403,2
Delaware,BROOKHAVEN BOR PRECINCT 05,U.S. House,5,REP,Alfeia Goodwin,300,40,256,4
Delaware,BROOKHAVEN BOR PRECINCT 06,U.S. House,5,REP,Alfeia Goodwin,368,64,298,6
Delaware,CHESTER HEIGHTS BOR,U.S. House,5,REP,Alfeia Goodwin,896,210,674,12
Delaware,CHESTER TWP PRECINCT 01,U.S. House,5,REP,Alfeia Goodwin,30,0,28,2
Delaware,CHESTER TWP PRECINCT 02,U.S. House,5,REP,Alfeia Goodwin,58,6,50,2
Delaware,CHESTER TWP PRECINCT 03,U.S. House,5,REP,Alfeia Goodwin,60,13,47,0
Delaware,CHESTER TWP PRECINCT 04,U.S. House,5,REP,Alfeia Goodwin,48,10,38,0
Delaware,CHESTER TWP PRECINCT 05,U.S. House,5,REP,Alfeia Goodwin,32,9,22,1
Delaware,LOWER CHICHESTER TWP PRECINCT 01,U.S. House,5,REP,Alfeia Goodwin,409,26,378,5
Delaware,LOWER CHICHESTER TWP PRECINCT 02,U.S. House,5,REP,Alfeia Goodwin,256,30,224,2
Delaware,UPPER CHICHESTER TWP WD 01 PRECINCT 01,U.S. House,5,REP,Alfeia Goodwin,324,36,285,3
Delaware,UPPER CHICHESTER TWP WD 01 PRECINCT 02,U.S. House,5,REP,Alfeia Goodwin,467,42,423,2
Delaware,UPPER CHICHESTER TWP WD 02 PRECINCT 01,U.S. House,5,REP,Alfeia Goodwin,340,55,285,0
Delaware,UPPER CHICHESTER TWP WD 02 PRECINCT 02,U.S. House,5,REP,Alfeia Goodwin,284,24,254,6
Delaware,UPPER CHICHESTER TWP WD 03 PRECINCT 01,U.S. House,5,REP,Alfeia Goodwin,416,62,354,0
Delaware,UPPER CHICHESTER TWP WD 03 PRECINCT 02,U.S. House,5,REP,Alfeia Goodwin,491,115,371,5
Delaware,UPPER CHICHESTER TWP WD 04 PRECINCT 01,U.S. House,5,REP,Alfeia Goodwin,954,226,717,11
Delaware,UPPER CHICHESTER TWP WD 04 PRECINCT 02,U.S. House,5,REP,Alfeia Goodwin,602,117,482,3
Delaware,UPPER CHICHESTER TWP WD 05 PRECINCT 01,U.S. House,5,REP,Alfeia Goodwin,492,70,421,1
Delaware,UPPER CHICHESTER TWP WD 05 PRECINCT 02,U.S. House,5,REP,Alfeia Goodwin,265,35,228,2
Delaware,CLIFTON HEIGHTS BOR WD 01,U.S. House,5,REP,Alfeia Goodwin,159,21,135,3
Delaware,CLIFTON HEIGHTS BOR WD 02,U.S. House,5,REP,Alfeia Goodwin,305,28,275,2
Delaware,CLIFTON HEIGHTS BOR WD 03 PRECINCT 01,U.S. House,5,REP,Alfeia Goodwin,122,23,96,3
Delaware,CLIFTON HEIGHTS BOR WD 03 PRECINCT 02,U.S. House,5,REP,Alfeia Goodwin,132,15,117,0
Delaware,CLIFTON HEIGHTS BOR WD 04,U.S. House,5,REP,Alfeia Goodwin,458,67,388,3
Delaware,COLLINGDALE BOR PRECINCT 01,U.S. House,5,REP,Alfeia Goodwin,92,20,72,0
Delaware,COLLINGDALE BOR PRECINCT 02,U.S. House,5,REP,Alfeia Goodwin,89,15,69,5
Delaware,COLLINGDALE BOR PRECINCT 03,U.S. House,5,REP,Alfeia Goodwin,137,23,111,3
Delaware,COLLINGDALE BOR PRECINCT 04,U.S. House,5,REP,Alfeia Goodwin,135,11,120,4
Delaware,COLLINGDALE BOR PRECINCT 05,U.S. House,5,REP,Alfeia Goodwin,144,32,110,2
Delaware,COLLINGDALE BOR PRECINCT 06,U.S. House,5,REP,Alfeia Goodwin,239,37,197,5
Delaware,COLLINGDALE BOR PRECINCT 07,U.S. House,5,REP,Alfeia Goodwin,134,22,112,0
Delaware,COLWYN BOR PRECINCT 01,U.S. House,5,REP,Alfeia Goodwin,53,9,42,2
Delaware,COLWYN BOR PRECINCT 02,U.S. House,5,REP,Alfeia Goodwin,49,10,38,1
Delaware,CONCORD TWP PRECINCT 01,U.S. House,5,REP,Alfeia Goodwin,502,115,383,4
Delaware,CONCORD TWP PRECINCT 02,U.S. House,5,REP,Alfeia Goodwin,648,135,507,6
Delaware,CONCORD TWP PRECINCT 03,U.S. House,5,REP,Alfeia Goodwin,344,78,260,6
Delaware,CONCORD TWP PRECINCT 04,U.S. House,5,REP,Alfeia Goodwin,305,101,196,8
Delaware,CONCORD TWP PRECINCT 05,U.S. House,5,REP,Alfeia Goodwin,223,69,148,6
Delaware,CONCORD TWP PRECINCT 06,U.S. House,5,REP,Alfeia Goodwin,795,213,572,10
Delaware,CONCORD TWP PRECINCT 07,U.S. House,5,REP,Alfeia Goodwin,504,120,379,5
Delaware,CONCORD TWP PRECINCT 08,U.S. House,5,REP,Alfeia Goodwin,472,81,390,1
Delaware,CONCORD TWP PRECINCT 09,U.S. House,5,REP,Alfeia Goodwin,646,161,481,4
Delaware,CONCORD TWP PRECINCT 10,U.S. House,5,REP,Alfeia Goodwin,386,82,304,0
Delaware,CONCORD TWP PRECINCT 11,U.S. House,5,REP,Alfeia Goodwin,660,156,501,3
Delaware,DARBY BOR WD 01 PRECINCT 01,U.S. House,5,REP,Alfeia Goodwin,87,45,41,1
Delaware,DARBY BOR WD 01 PRECINCT 02,U.S. House,5,REP,Alfeia Goodwin,65,8,55,2
Delaware,DARBY BOR WD 02 PRECINCT 01,U.S. House,5,REP,Alfeia Goodwin,71,22,49,0
Delaware,DARBY BOR WD 02 PRECINCT 02,U.S. House,5,REP,Alfeia Goodwin,35,3,32,0
Delaware,DARBY BOR WD 03 PRECINCT 01,U.S. House,5,REP,Alfeia Goodwin,53,8,45,0
Delaware,DARBY BOR WD 03 PRECINCT 02,U.S. House,5,REP,Alfeia Goodwin,31,8,23,0
Delaware,DARBY TWP WD 01,U.S. House,5,REP,Alfeia Goodwin,47,13,32,2
Delaware,DARBY TWP WD 02,U.S. House,5,REP,Alfeia Goodwin,36,9,26,1
Delaware,DARBY TWP WD 03 PRECINCT 01,U.S. House,5,REP,Alfeia Goodwin,84,9,75,0
Delaware,DARBY TWP WD 03 PRECINCT 02,U.S. House,5,REP,Alfeia Goodwin,291,24,263,4
Delaware,DARBY TWP WD 04,U.S. House,5,REP,Alfeia Goodwin,529,66,459,4
Delaware,DARBY TWP WD 05 PRECINCT 01,U.S. House,5,REP,Alfeia Goodwin,318,28,285,5
Delaware,DARBY TWP WD 05 PRECINCT 02,U.S. House,5,REP,Alfeia Goodwin,133,23,110,0
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 01,U.S. House,5,REP,Alfeia Goodwin,365,87,276,2
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 02,U.S. House,5,REP,Alfeia Goodwin,285,18,264,3
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 03,U.S. House,5,REP,Alfeia Goodwin,316,50,263,3
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 04,U.S. House,5,REP,Alfeia Goodwin,184,37,143,4
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 05,U.S. House,5,REP,Alfeia Goodwin,303,62,238,3
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 06,U.S. House,5,REP,Alfeia Goodwin,216,37,178,1
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 07,U.S. House,5,REP,Alfeia Goodwin,157,29,126,2
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 08,U.S. House,5,REP,Alfeia Goodwin,244,50,191,3
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 09,U.S. House,5,REP,Alfeia Goodwin,149,26,123,0
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 01,U.S. House,5,REP,Alfeia Goodwin,272,67,201,4
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 02,U.S. House,5,REP,Alfeia Goodwin,266,38,225,3
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 03,U.S. House,5,REP,Alfeia Goodwin,352,41,308,3
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 04,U.S. House,5,REP,Alfeia Goodwin,344,31,313,0
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 05,U.S. House,5,REP,Alfeia Goodwin,220,26,192,2
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 06,U.S. House,5,REP,Alfeia Goodwin,401,84,314,3
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 07,U.S. House,5,REP,Alfeia Goodwin,403,75,325,3
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 01,U.S. House,5,REP,Alfeia Goodwin,219,28,190,1
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 02,U.S. House,5,REP,Alfeia Goodwin,176,21,154,1
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 03,U.S. House,5,REP,Alfeia Goodwin,293,63,228,2
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 04,U.S. House,5,REP,Alfeia Goodwin,306,45,257,4
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 05,U.S. House,5,REP,Alfeia Goodwin,186,33,153,0
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 06,U.S. House,5,REP,Alfeia Goodwin,162,27,135,0
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 07,U.S. House,5,REP,Alfeia Goodwin,236,28,204,4
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 08,U.S. House,5,REP,Alfeia Goodwin,474,69,398,7
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 09,U.S. House,5,REP,Alfeia Goodwin,320,66,252,2
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 10,U.S. House,5,REP,Alfeia Goodwin,361,60,295,6
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 11,U.S. House,5,REP,Alfeia Goodwin,96,12,82,2
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 01,U.S. House,5,REP,Alfeia Goodwin,290,34,254,2
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 02,U.S. House,5,REP,Alfeia Goodwin,147,20,125,2
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 03,U.S. House,5,REP,Alfeia Goodwin,85,10,75,0
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 04,U.S. House,5,REP,Alfeia Goodwin,113,16,96,1
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 05,U.S. House,5,REP,Alfeia Goodwin,145,25,117,3
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 06,U.S. House,5,REP,Alfeia Goodwin,89,13,76,0
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 07,U.S. House,5,REP,Alfeia Goodwin,232,27,203,2
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 08,U.S. House,5,REP,Alfeia Goodwin,131,16,112,3
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 09,U.S. House,5,REP,Alfeia Goodwin,171,30,137,4
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 10,U.S. House,5,REP,Alfeia Goodwin,146,24,121,1
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 11,U.S. House,5,REP,Alfeia Goodwin,127,19,106,2
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 01,U.S. House,5,REP,Alfeia Goodwin,174,51,121,2
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 02,U.S. House,5,REP,Alfeia Goodwin,82,10,71,1
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 03,U.S. House,5,REP,Alfeia Goodwin,111,16,94,1
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 04,U.S. House,5,REP,Alfeia Goodwin,97,19,76,2
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 05,U.S. House,5,REP,Alfeia Goodwin,131,30,99,2
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 06,U.S. House,5,REP,Alfeia Goodwin,308,55,249,4
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 07,U.S. House,5,REP,Alfeia Goodwin,47,6,40,1
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 08,U.S. House,5,REP,Alfeia Goodwin,180,26,154,0
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 09,U.S. House,5,REP,Alfeia Goodwin,161,24,137,0
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 10,U.S. House,5,REP,Alfeia Goodwin,69,14,52,3
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 01,U.S. House,5,REP,Alfeia Goodwin,52,10,40,2
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 02,U.S. House,5,REP,Alfeia Goodwin,139,15,118,6
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 03,U.S. House,5,REP,Alfeia Goodwin,94,21,70,3
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 04,U.S. House,5,REP,Alfeia Goodwin,126,29,94,3
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 05,U.S. House,5,REP,Alfeia Goodwin,36,9,26,1
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 06,U.S. House,5,REP,Alfeia Goodwin,42,7,34,1
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 07,U.S. House,5,REP,Alfeia Goodwin,45,10,34,1
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 08,U.S. House,5,REP,Alfeia Goodwin,22,7,13,2
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 09,U.S. House,5,REP,Alfeia Goodwin,37,4,33,0
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 10,U.S. House,5,REP,Alfeia Goodwin,37,1,36,0
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 11,U.S. House,5,REP,Alfeia Goodwin,31,9,19,3
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 12,U.S. House,5,REP,Alfeia Goodwin,27,4,23,0
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 01,U.S. House,5,REP,Alfeia Goodwin,72,22,50,0
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 02,U.S. House,5,REP,Alfeia Goodwin,42,7,35,0
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 03,U.S. House,5,REP,Alfeia Goodwin,92,14,74,4
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 04,U.S. House,5,REP,Alfeia Goodwin,90,21,66,3
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 05,U.S. House,5,REP,Alfeia Goodwin,80,10,68,2
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 06,U.S. House,5,REP,Alfeia Goodwin,16,1,15,0
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 07,U.S. House,5,REP,Alfeia Goodwin,44,6,38,0
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 08,U.S. House,5,REP,Alfeia Goodwin,48,13,32,3
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 09,U.S. House,5,REP,Alfeia Goodwin,90,27,61,2
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 10,U.S. House,5,REP,Alfeia Goodwin,118,23,95,0
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 11,U.S. House,5,REP,Alfeia Goodwin,76,15,61,0
Delaware,EAST LANSDOWNE BOR PRECINCT EASTERN,U.S. House,5,REP,Alfeia Goodwin,104,15,89,0
Delaware,EAST LANSDOWNE BOR PRECINCT WESTERN,U.S. House,5,REP,Alfeia Goodwin,85,13,71,1
Delaware,EDDYSTONE BOR PRECINCT NORTHERN,U.S. House,5,REP,Alfeia Goodwin,243,19,219,5
Delaware,EDDYSTONE BOR PRECINCT SOUTHERN,U.S. House,5,REP,Alfeia Goodwin,215,16,198,1
Delaware,EDGMONT TWP PRECINCT 01,U.S. House,5,REP,Alfeia Goodwin,1035,311,717,7
Delaware,EDGMONT TWP PRECINCT 02,U.S. House,5,REP,Alfeia Goodwin,614,149,464,1
Delaware,FOLCROFT BOR PRECINCT 01,U.S. House,5,REP,Alfeia Goodwin,87,6,81,0
Delaware,FOLCROFT BOR PRECINCT 02,U.S. House,5,REP,Alfeia Goodwin,215,31,179,5
Delaware,FOLCROFT BOR PRECINCT 03,U.S. House,5,REP,Alfeia Goodwin,154,24,128,2
Delaware,FOLCROFT BOR PRECINCT 04,U.S. House,5,REP,Alfeia Goodwin,176,31,143,2
Delaware,FOLCROFT BOR PRECINCT 05,U.S. House,5,REP,Alfeia Goodwin,158,23,133,2
Delaware,GLENOLDEN BOR PRECINCT 01,U.S. House,5,REP,Alfeia Goodwin,274,49,223,2
Delaware,GLENOLDEN BOR PRECINCT 02,U.S. House,5,REP,Alfeia Goodwin,133,11,120,2
Delaware,GLENOLDEN BOR PRECINCT 03,U.S. House,5,REP,Alfeia Goodwin,281,50,231,0
Delaware,GLENOLDEN BOR PRECINCT 04,U.S. House,5,REP,Alfeia Goodwin,450,66,381,3
Delaware,GLENOLDEN BOR PRECINCT 05,U.S. House,5,REP,Alfeia Goodwin,124,13,111,0
Delaware,GLENOLDEN BOR PRECINCT 06,U.S. House,5,REP,Alfeia Goodwin,246,57,189,0
Delaware,HAVERFORD TWP WD 01 PRECINCT 01,U.S. House,5,REP,Alfeia Goodwin,384,65,318,1
Delaware,HAVERFORD TWP WD 01 PRECINCT 02,U.S. House,5,REP,Alfeia Goodwin,304,43,259,2
Delaware,HAVERFORD TWP WD 01 PRECINCT 03,U.S. House,5,REP,Alfeia Goodwin,390,80,310,0
