county,precinct,precinct_name,party,office,district,candidate,votes
Centre,33,33 SC WEST CENTRAL 1,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,108
Centre,33,33 SC WEST CENTRAL 1,GREEN,UNITED STATES SENATOR,,NEAL GALE,11
Centre,33,33 SC WEST CENTRAL 1,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,9
Centre,33,33 SC WEST CENTRAL 1,,UNITED STATES SENATOR,,WRITE-IN,1
Centre,33,33 SC WEST CENTRAL 1,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,338
Centre,33,33 SC WEST CENTRAL 1,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,106
Centre,33,33 SC WEST CENTRAL 1,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,6
Centre,33,33 SC WEST CENTRAL 1,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,7
Centre,33,33 SC WEST CENTRAL 1,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,0
Centre,33,33 SC WEST CENTRAL 1,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,MARC FRIEDENBERG,338
Centre,33,33 SC WEST CENTRAL 1,REPUBLICAN,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,TOM MARINO,118
Centre,33,33 SC WEST CENTRAL 1,,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,WRITE-IN,0
Centre,33,33 SC WEST CENTRAL 1,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,335
Centre,33,33 SC WEST CENTRAL 1,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,116
Centre,33,33 SC WEST CENTRAL 1,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,0
Centre,33,33 SC WEST CENTRAL 1,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE,,H SCOTT CONKLIN,376
Centre,33,33 SC WEST CENTRAL 1,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE,,WRITE-IN,19
Centre,34,34 SC WEST CENTRAL 2,,REGISTERED VOTERS - TOTAL,,,1934
Centre,34,34 SC WEST CENTRAL 2,,BALLOTS CAST - TOTAL,,,558
Centre,34,34 SC WEST CENTRAL 2,,VOTER TURNOUT - TOTAL,,,
Centre,34,34 SC WEST CENTRAL 2,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,294
Centre,34,34 SC WEST CENTRAL 2,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,57
Centre,34,34 SC WEST CENTRAL 2,GREEN,STRAIGHT PARTY,,GREEN,0
Centre,34,34 SC WEST CENTRAL 2,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,3
Centre,34,34 SC WEST CENTRAL 2,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,448
Centre,34,34 SC WEST CENTRAL 2,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,87
Centre,34,34 SC WEST CENTRAL 2,GREEN,UNITED STATES SENATOR,,NEAL GALE,5
Centre,34,34 SC WEST CENTRAL 2,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,14
Centre,34,34 SC WEST CENTRAL 2,,UNITED STATES SENATOR,,WRITE-IN,1
Centre,34,34 SC WEST CENTRAL 2,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,458
Centre,34,34 SC WEST CENTRAL 2,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,82
Centre,34,34 SC WEST CENTRAL 2,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,6
Centre,34,34 SC WEST CENTRAL 2,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,11
Centre,34,34 SC WEST CENTRAL 2,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,1
Centre,34,34 SC WEST CENTRAL 2,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,MARC FRIEDENBERG,457
Centre,34,34 SC WEST CENTRAL 2,REPUBLICAN,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,TOM MARINO,98
Centre,34,34 SC WEST CENTRAL 2,,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,WRITE-IN,0
Centre,34,34 SC WEST CENTRAL 2,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,452
Centre,34,34 SC WEST CENTRAL 2,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,102
Centre,34,34 SC WEST CENTRAL 2,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,0
Centre,34,34 SC WEST CENTRAL 2,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE,,H SCOTT CONKLIN,478
Centre,34,34 SC WEST CENTRAL 2,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE,,WRITE-IN,8
Centre,35,35 UNIONVILLE,,REGISTERED VOTERS - TOTAL,,,180
Centre,35,35 UNIONVILLE,,BALLOTS CAST - TOTAL,,,121
Centre,35,35 UNIONVILLE,,VOTER TURNOUT - TOTAL,,,
Centre,35,35 UNIONVILLE,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,12
Centre,35,35 UNIONVILLE,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,40
Centre,35,35 UNIONVILLE,GREEN,STRAIGHT PARTY,,GREEN,0
Centre,35,35 UNIONVILLE,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,0
Centre,35,35 UNIONVILLE,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,43
Centre,35,35 UNIONVILLE,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,76
Centre,35,35 UNIONVILLE,GREEN,UNITED STATES SENATOR,,NEAL GALE,0
Centre,35,35 UNIONVILLE,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,0
Centre,35,35 UNIONVILLE,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,35,35 UNIONVILLE,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,37
Centre,35,35 UNIONVILLE,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,82
Centre,35,35 UNIONVILLE,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,0
Centre,35,35 UNIONVILLE,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,0
Centre,35,35 UNIONVILLE,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,0
Centre,35,35 UNIONVILLE,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,SUSAN BOSER,26
Centre,35,35 UNIONVILLE,REPUBLICAN,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,GLENN GT THOMPSON,95
Centre,35,35 UNIONVILLE,,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,WRITE-IN,0
Centre,35,35 UNIONVILLE,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,31
Centre,35,35 UNIONVILLE,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,87
Centre,35,35 UNIONVILLE,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,0
Centre,35,35 UNIONVILLE,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,MIKE HANNA,51
Centre,35,35 UNIONVILLE,REPUBLICAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,STEPHANIE BOROWICZ,68
Centre,35,35 UNIONVILLE,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,WRITE-IN,1
Centre,36,36 BENNER NORTH,,REGISTERED VOTERS - TOTAL,,,1315
Centre,36,36 BENNER NORTH,,BALLOTS CAST - TOTAL,,,894
Centre,36,36 BENNER NORTH,,VOTER TURNOUT - TOTAL,,,
Centre,36,36 BENNER NORTH,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,149
Centre,36,36 BENNER NORTH,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,278
Centre,36,36 BENNER NORTH,GREEN,STRAIGHT PARTY,,GREEN,1
Centre,36,36 BENNER NORTH,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,0
Centre,36,36 BENNER NORTH,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,363
Centre,36,36 BENNER NORTH,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,502
Centre,36,36 BENNER NORTH,GREEN,UNITED STATES SENATOR,,NEAL GALE,11
Centre,36,36 BENNER NORTH,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,7
Centre,36,36 BENNER NORTH,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,36,36 BENNER NORTH,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,368
Centre,36,36 BENNER NORTH,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,510
Centre,36,36 BENNER NORTH,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,6
Centre,36,36 BENNER NORTH,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,7
Centre,36,36 BENNER NORTH,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,1
Centre,36,36 BENNER NORTH,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,SUSAN BOSER,301
Centre,36,36 BENNER NORTH,REPUBLICAN,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,GLENN GT THOMPSON,587
Centre,36,36 BENNER NORTH,,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,WRITE-IN,0
Centre,36,36 BENNER NORTH,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,301
Centre,36,36 BENNER NORTH,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,581
Centre,36,36 BENNER NORTH,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,2
Centre,36,36 BENNER NORTH,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,MIKE HANNA,399
Centre,36,36 BENNER NORTH,REPUBLICAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,STEPHANIE BOROWICZ,489
Centre,36,36 BENNER NORTH,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,WRITE-IN,0
Centre,37,37 BENNER SOUTH,,REGISTERED VOTERS - TOTAL,,,1883
Centre,37,37 BENNER SOUTH,,BALLOTS CAST - TOTAL,,,1257
Centre,37,37 BENNER SOUTH,,VOTER TURNOUT - TOTAL,,,
Centre,37,37 BENNER SOUTH,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,249
Centre,37,37 BENNER SOUTH,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,378
Centre,37,37 BENNER SOUTH,GREEN,STRAIGHT PARTY,,GREEN,1
Centre,37,37 BENNER SOUTH,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,4
Centre,37,37 BENNER SOUTH,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,565
Centre,37,37 BENNER SOUTH,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,645
Centre,37,37 BENNER SOUTH,GREEN,UNITED STATES SENATOR,,NEAL GALE,15
Centre,37,37 BENNER SOUTH,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,19
Centre,37,37 BENNER SOUTH,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,37,37 BENNER SOUTH,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,559
Centre,37,37 BENNER SOUTH,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,662
Centre,37,37 BENNER SOUTH,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,11
Centre,37,37 BENNER SOUTH,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,19
Centre,37,37 BENNER SOUTH,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,2
Centre,37,37 BENNER SOUTH,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,SUSAN BOSER,483
Centre,37,37 BENNER SOUTH,REPUBLICAN,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,GLENN GT THOMPSON,766
Centre,37,37 BENNER SOUTH,,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,WRITE-IN,2
Centre,37,37 BENNER SOUTH,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,478
Centre,37,37 BENNER SOUTH,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,763
Centre,37,37 BENNER SOUTH,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,4
Centre,37,37 BENNER SOUTH,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,MIKE HANNA,608
Centre,37,37 BENNER SOUTH,REPUBLICAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,STEPHANIE BOROWICZ,632
Centre,37,37 BENNER SOUTH,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,WRITE-IN,5
Centre,38,38 BOGGS EAST,,REGISTERED VOTERS - TOTAL,,,722
Centre,38,38 BOGGS EAST,,BALLOTS CAST - TOTAL,,,470
Centre,38,38 BOGGS EAST,,VOTER TURNOUT - TOTAL,,,
Centre,38,38 BOGGS EAST,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,53
Centre,38,38 BOGGS EAST,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,164
Centre,38,38 BOGGS EAST,GREEN,STRAIGHT PARTY,,GREEN,0
Centre,38,38 BOGGS EAST,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,1
Centre,38,38 BOGGS EAST,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,162
Centre,38,38 BOGGS EAST,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,297
Centre,38,38 BOGGS EAST,GREEN,UNITED STATES SENATOR,,NEAL GALE,2
Centre,38,38 BOGGS EAST,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,5
Centre,38,38 BOGGS EAST,,UNITED STATES SENATOR,,WRITE-IN,1
Centre,38,38 BOGGS EAST,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,145
Centre,38,38 BOGGS EAST,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,315
Centre,38,38 BOGGS EAST,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,4
Centre,38,38 BOGGS EAST,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,6
Centre,38,38 BOGGS EAST,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,0
Centre,38,38 BOGGS EAST,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,SUSAN BOSER,106
Centre,38,38 BOGGS EAST,REPUBLICAN,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,GLENN GT THOMPSON,363
Centre,38,38 BOGGS EAST,,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,WRITE-IN,0
Centre,38,38 BOGGS EAST,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,110
Centre,38,38 BOGGS EAST,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,349
Centre,38,38 BOGGS EAST,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,1
Centre,38,38 BOGGS EAST,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,MIKE HANNA,187
Centre,38,38 BOGGS EAST,REPUBLICAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,STEPHANIE BOROWICZ,279
Centre,38,38 BOGGS EAST,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,WRITE-IN,0
Centre,39,39 BOGGS WEST,,REGISTERED VOTERS - TOTAL,,,1020
Centre,39,39 BOGGS WEST,,BALLOTS CAST - TOTAL,,,648
Centre,39,39 BOGGS WEST,,VOTER TURNOUT - TOTAL,,,
Centre,39,39 BOGGS WEST,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,83
Centre,39,39 BOGGS WEST,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,228
Centre,39,39 BOGGS WEST,GREEN,STRAIGHT PARTY,,GREEN,0
Centre,39,39 BOGGS WEST,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,1
Centre,39,39 BOGGS WEST,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,226
Centre,39,39 BOGGS WEST,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,406
Centre,39,39 BOGGS WEST,GREEN,UNITED STATES SENATOR,,NEAL GALE,4
Centre,39,39 BOGGS WEST,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,4
Centre,39,39 BOGGS WEST,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,39,39 BOGGS WEST,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,202
Centre,39,39 BOGGS WEST,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,431
Centre,39,39 BOGGS WEST,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,7
Centre,39,39 BOGGS WEST,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,4
Centre,39,39 BOGGS WEST,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,0
Centre,39,39 BOGGS WEST,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,SUSAN BOSER,149
Centre,39,39 BOGGS WEST,REPUBLICAN,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,GLENN GT THOMPSON,493
Centre,39,39 BOGGS WEST,,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,WRITE-IN,0
Centre,39,39 BOGGS WEST,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,184
Centre,39,39 BOGGS WEST,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,458
Centre,39,39 BOGGS WEST,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,1
Centre,39,39 BOGGS WEST,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,MIKE HANNA,262
Centre,39,39 BOGGS WEST,REPUBLICAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,STEPHANIE BOROWICZ,381
Centre,39,39 BOGGS WEST,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,WRITE-IN,1
Centre,40,40 BURNSIDE,,REGISTERED VOTERS - TOTAL,,,266
Centre,40,40 BURNSIDE,,BALLOTS CAST - TOTAL,,,178
Centre,40,40 BURNSIDE,,VOTER TURNOUT - TOTAL,,,
Centre,40,40 BURNSIDE,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,28
Centre,40,40 BURNSIDE,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,76
Centre,40,40 BURNSIDE,GREEN,STRAIGHT PARTY,,GREEN,0
Centre,40,40 BURNSIDE,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,0
Centre,40,40 BURNSIDE,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,67
Centre,40,40 BURNSIDE,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,107
Centre,40,40 BURNSIDE,GREEN,UNITED STATES SENATOR,,NEAL GALE,1
Centre,40,40 BURNSIDE,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,2
Centre,40,40 BURNSIDE,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,40,40 BURNSIDE,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,62
Centre,40,40 BURNSIDE,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,115
Centre,40,40 BURNSIDE,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,1
Centre,40,40 BURNSIDE,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,0
Centre,40,40 BURNSIDE,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,0
Centre,40,40 BURNSIDE,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,SUSAN BOSER,39
Centre,40,40 BURNSIDE,REPUBLICAN,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,GLENN GT THOMPSON,137
Centre,40,40 BURNSIDE,,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,WRITE-IN,0
Centre,40,40 BURNSIDE,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,44
Centre,40,40 BURNSIDE,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,133
Centre,40,40 BURNSIDE,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,0
Centre,40,40 BURNSIDE,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,MIKE HANNA,78
Centre,40,40 BURNSIDE,REPUBLICAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,STEPHANIE BOROWICZ,100
Centre,40,40 BURNSIDE,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,WRITE-IN,0
Centre,41,41 COLLEGE NORTH,,REGISTERED VOTERS - TOTAL,,,2753
Centre,41,41 COLLEGE NORTH,,BALLOTS CAST - TOTAL,,,1752
Centre,41,41 COLLEGE NORTH,,VOTER TURNOUT - TOTAL,,,
Centre,41,41 COLLEGE NORTH,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,472
Centre,41,41 COLLEGE NORTH,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,424
Centre,41,41 COLLEGE NORTH,GREEN,STRAIGHT PARTY,,GREEN,0
Centre,41,41 COLLEGE NORTH,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,2
Centre,41,41 COLLEGE NORTH,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,1002
Centre,41,41 COLLEGE NORTH,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,680
Centre,41,41 COLLEGE NORTH,GREEN,UNITED STATES SENATOR,,NEAL GALE,20
Centre,41,41 COLLEGE NORTH,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,39
Centre,41,41 COLLEGE NORTH,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,41,41 COLLEGE NORTH,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,1011
Centre,41,41 COLLEGE NORTH,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,690
Centre,41,41 COLLEGE NORTH,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,14
Centre,41,41 COLLEGE NORTH,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,30
Centre,41,41 COLLEGE NORTH,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,1
Centre,41,41 COLLEGE NORTH,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,MARC FRIEDENBERG,1004
Centre,41,41 COLLEGE NORTH,REPUBLICAN,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,TOM MARINO,739
Centre,41,41 COLLEGE NORTH,,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,WRITE-IN,0
Centre,41,41 COLLEGE NORTH,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,964
Centre,41,41 COLLEGE NORTH,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,775
Centre,41,41 COLLEGE NORTH,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,2
Centre,41,41 COLLEGE NORTH,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,ERIN MCCRACKEN,882
Centre,41,41 COLLEGE NORTH,REPUBLICAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,KERRY A BENNINGHOFF,860
Centre,41,41 COLLEGE NORTH,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,WRITE-IN,1
Centre,42,42 COLLEGE SOUTH,,REGISTERED VOTERS - TOTAL,,,2039
Centre,42,42 COLLEGE SOUTH,,BALLOTS CAST - TOTAL,,,1434
Centre,42,42 COLLEGE SOUTH,,VOTER TURNOUT - TOTAL,,,
Centre,42,42 COLLEGE SOUTH,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,448
Centre,42,42 COLLEGE SOUTH,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,366
Centre,42,42 COLLEGE SOUTH,GREEN,STRAIGHT PARTY,,GREEN,1
Centre,42,42 COLLEGE SOUTH,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,1
Centre,42,42 COLLEGE SOUTH,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,810
Centre,42,42 COLLEGE SOUTH,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,585
Centre,42,42 COLLEGE SOUTH,GREEN,UNITED STATES SENATOR,,NEAL GALE,12
