county,precinct,office,district,party,candidate,election_day,absentee,provisional,emergency,votes
Dauphin,Susquehanna Twp--2nd Ward,US REP 10TH,,REP,Scott  PERRY,542,23,0,0,565
Dauphin,Susquehanna Twp--3rd Ward,US REP 10TH,,REP,Scott  PERRY,295,10,0,0,305
Dauphin,Susquehanna Twp--4th Ward,US REP 10TH,,REP,Scott  PERRY,306,10,0,0,316
Dauphin,Susquehanna Twp--5th Ward,US REP 10TH,,REP,Scott  PERRY,355,15,1,0,371
Dauphin,Susquehanna Twp--6th Ward,US REP 10TH,,REP,Scott  PERRY,462,12,0,0,474
Dauphin,Susquehanna Twp--7th Ward,US REP 10TH,,REP,Scott  PERRY,254,7,0,0,261
Dauphin,Susquehanna Twp--8th Ward,US REP 10TH,,REP,Scott  PERRY,512,33,0,0,545
Dauphin,Susquehanna Twp--9th Ward,US REP 10TH,,REP,Scott  PERRY,471,11,0,0,482
Dauphin,Swatara Township--1st Precinct,US REP 10TH,,REP,Scott  PERRY,359,5,0,0,364
Dauphin,Swatara Township--2nd Precinct,US REP 10TH,,REP,Scott  PERRY,216,32,0,0,248
Dauphin,Swatara Township--3rd Precinct,US REP 10TH,,REP,Scott  PERRY,285,9,0,0,294
Dauphin,Swatara Township--4th Precinct,US REP 10TH,,REP,Scott  PERRY,356,9,0,0,365
Dauphin,Swatara Township--5th Precinct,US REP 10TH,,REP,Scott  PERRY,464,12,0,0,476
Dauphin,Swatara Township--6th Precinct,US REP 10TH,,REP,Scott  PERRY,430,14,1,0,445
Dauphin,Swatara Township--7th Precinct,US REP 10TH,,REP,Scott  PERRY,503,18,0,0,521
Dauphin,Swatara Township--8th Precinct,US REP 10TH,,REP,Scott  PERRY,626,0,0,0,626
Dauphin,Swatara Township--9th Precinct,US REP 10TH,,REP,Scott  PERRY,397,4,0,0,401
Dauphin,Swatara Township--10th Precinct,US REP 10TH,,REP,Scott  PERRY,351,11,0,0,362
Dauphin,Upper Paxton Twp--1st Precinct,US REP 10TH,,REP,Scott  PERRY,617,11,0,0,628
Dauphin,Upper Paxton Twp--2nd Precinct,US REP 10TH,,REP,Scott  PERRY,453,21,0,0,474
Dauphin,Washington Township,US REP 10TH,,REP,Scott  PERRY,588,15,0,0,603
Dauphin,Wayne Township,US REP 10TH,,REP,Scott  PERRY,478,7,0,0,485
Dauphin,West Hanover Twp--1st Precinct,US REP 10TH,,REP,Scott  PERRY,560,14,0,0,574
Dauphin,West Hanover Twp--2nd Precinct,US REP 10TH,,REP,Scott  PERRY,426,14,0,0,440
Dauphin,West Hanover Twp--3rd Precinct,US REP 10TH,,REP,Scott  PERRY,479,16,0,0,495
Dauphin,West Hanover Twp--4th Precinct,US REP 10TH,,REP,Scott  PERRY,361,10,0,0,371
Dauphin,West Hanover Twp--5th Precinct,US REP 10TH,,REP,Scott  PERRY,511,15,2,0,528
Dauphin,West Hanover Twp--6th Precinct,US REP 10TH,,REP,Scott  PERRY,298,4,1,0,303
Dauphin,West Hanover Twp--7th Precinct,US REP 10TH,,REP,Scott  PERRY,389,11,1,0,401
Dauphin,Wiconisco Twp--1st Precinct,US REP 10TH,,REP,Scott  PERRY,145,1,0,0,146
Dauphin,Wiconisco Twp--2nd Precinct,US REP 10TH,,REP,Scott  PERRY,134,4,0,0,138
Dauphin,Williams Twp,US REP 10TH,,REP,Scott  PERRY,303,5,0,0,308
Dauphin,"City--1st Ward, 1st Precinct",US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,"City--1st Ward, 2nd Precinct",US REP 10TH,,,Write In  ,1,0,0,0,1
Dauphin,"City--1st Ward, 3rd Precinct",US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,"City--2nd Ward, 1st Precinct",US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,"City--2nd Ward, 2nd Precinct",US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,City--3rd Ward,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,City--4th Ward,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,City--5th Ward,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,City--6th Ward,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,"City--7th Ward, 1st Precinct",US REP 10TH,,,Write In  ,1,0,0,0,1
Dauphin,"City--7th Ward, 2nd Precinct",US REP 10TH,,,Write In  ,1,0,0,0,1
Dauphin,City--8th Ward,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,"City--9th Ward, 1st Precinct",US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,"City--9th Ward, 2nd Precinct",US REP 10TH,,,Write In  ,1,0,0,0,1
Dauphin,"City--9th Ward, 3rd Precinct",US REP 10TH,,,Write In  ,2,0,0,0,2
Dauphin,"City--9th Ward, 4th Precinct",US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,"City--9th Ward, 5th Precinct",US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,"City--10th Ward, 1st Precinct",US REP 10TH,,,Write In  ,3,0,0,0,3
Dauphin,"City--10th Ward, 2nd Precinct",US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,"City--10th Ward, 3rd Precinct",US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,"City--10th Ward, 4th Precinct",US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,City--11th Ward,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,City--12th Ward,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,"City--13th Ward, 1st Precinct",US REP 10TH,,,Write In  ,1,0,0,0,1
Dauphin,"City--13th Ward, 2nd Precinct",US REP 10TH,,,Write In  ,2,0,0,0,2
Dauphin,"City--13th Ward, 3rd Precinct",US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,City--14th Ward,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,City--15th Ward,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Berrysburg Borough,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Dauphin Borough,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Elizabethville Borough,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Gratz Borough,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Halifax Borough,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Highspire Borough,US REP 10TH,,,Write In  ,1,0,0,0,1
Dauphin,Hummelstown--1st Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Hummelstown--2nd Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Lykens Borough--1st Ward,US REP 10TH,,,Write In  ,1,0,0,0,1
Dauphin,Lykens Borough--2nd Ward,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,"Middletown--1st Ward, 1st Precinct",US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,"Middletown--1st Ward, 2nd Precinct",US REP 10TH,,,Write In  ,1,0,0,0,1
Dauphin,"Middletown--2nd Ward, 1st Precinct",US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,"Middletown--2nd Ward, 2nd Precinct",US REP 10TH,,,Write In  ,1,0,0,0,1
Dauphin,"Middletown--3rd Ward, 1st Precinct",US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,"Middletown--3rd Ward, 2nd Precinct",US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Millersburg Borough,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Paxtang Borough,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Penbrook Borough--1st Ward,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Penbrook Borough--2nd Ward,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Penbrook Borough--3rd Ward,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Penbrook Borough--4th Ward,US REP 10TH,,,Write In  ,1,0,0,0,1
Dauphin,Royalton Borough--1st Ward,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Royalton Borough--2nd Ward,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Steelton--1st Ward,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Steelton--2nd Ward,US REP 10TH,,,Write In  ,1,0,0,0,1
Dauphin,Steelton--3rd Ward,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Steelton--4th Ward,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Pillow Borough,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Williamstown--1st Ward,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Williamstown--2nd Ward,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Conewago Twp--1st Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Conewago Twp--2nd Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Derry Township--1st Precinct,US REP 10TH,,,Write In  ,1,0,0,0,1
Dauphin,Derry Township--2nd Precinct,US REP 10TH,,,Write In  ,1,0,0,0,1
Dauphin,Derry Township--3rd Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Derry Township--4th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Derry Township--5th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Derry Township--6th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Derry Township--7th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Derry Township--8th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Derry Township--9th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Derry Township--10th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Derry Township--11th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Derry Township--12th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Derry Township--13th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Derry Township--14th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Derry Township--15th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,East Hanover Township--1st Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,East Hanover Township--2nd Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Halifax Twp--1st Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Halifax Twp--2nd Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Jackson Township,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Jefferson Township,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Londonderry Twp--1st Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Londonderry Twp--2nd Precinct,US REP 10TH,,,Write In  ,1,0,0,0,1
Dauphin,Londonderry Twp--3rd Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Paxton Twp--1st Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Paxton Twp--2nd Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Paxton Twp--3rd precinct,US REP 10TH,,,Write In  ,1,0,0,0,1
Dauphin,Lower Paxton Twp--4th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Paxton Twp--5th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Paxton Twp--6th Precinct,US REP 10TH,,,Write In  ,3,0,0,0,3
Dauphin,Lower Paxton Twp--7th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Paxton Twp--8th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Paxton Twp--9th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Paxton Twp--10th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Paxton Twp--11th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Paxton Twp--12th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Paxton Twp--13th Precinct,US REP 10TH,,,Write In  ,1,0,0,0,1
Dauphin,Lower Paxton Twp--14th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Paxton Twp--15th Precinct,US REP 10TH,,,Write In  ,1,1,0,0,2
Dauphin,Lower Paxton Twp--16th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Paxton Twp--17th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Paxton Twp--18th Precinct,US REP 10TH,,,Write In  ,1,0,0,0,1
Dauphin,Lower Paxton Twp--19th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Paxton Twp--20th Precinct,US REP 10TH,,,Write In  ,1,0,0,0,1
Dauphin,Lower Paxton Twp--21st Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Paxton Twp--22nd Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Paxton Twp--23rd Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Paxton Twp--24th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Paxton Twp--25th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Paxton Twp--26th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Paxton Twp--27th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Swatara Twp--1st Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Swatara Twp--2nd Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Swatara Twp--3rd Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Swatara Twp--4th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Lykens Township,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Middle Paxton Twp--1st Precinct,US REP 10TH,,,Write In  ,1,0,0,0,1
Dauphin,Middle Paxton Twp--2nd Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Middle Paxton Twp--3rd Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Mifflin Township,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Reed Township,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Rush Township,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,South Hanover Twp--1st Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,South Hanover Twp--2nd Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,South Hanover Twp--3rd Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Susquehanna Twp--1st Ward,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Susquehanna Twp--2nd Ward,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Susquehanna Twp--3rd Ward,US REP 10TH,,,Write In  ,1,0,0,0,1
Dauphin,Susquehanna Twp--4th Ward,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Susquehanna Twp--5th Ward,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Susquehanna Twp--6th Ward,US REP 10TH,,,Write In  ,1,1,0,0,2
Dauphin,Susquehanna Twp--7th Ward,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Susquehanna Twp--8th Ward,US REP 10TH,,,Write In  ,1,0,0,0,1
Dauphin,Susquehanna Twp--9th Ward,US REP 10TH,,,Write In  ,1,0,0,0,1
Dauphin,Swatara Township--1st Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Swatara Township--2nd Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Swatara Township--3rd Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Swatara Township--4th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Swatara Township--5th Precinct,US REP 10TH,,,Write In  ,1,0,0,0,1
Dauphin,Swatara Township--6th Precinct,US REP 10TH,,,Write In  ,1,0,0,0,1
Dauphin,Swatara Township--7th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Swatara Township--8th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Swatara Township--9th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Swatara Township--10th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Upper Paxton Twp--1st Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Upper Paxton Twp--2nd Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Washington Township,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Wayne Township,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,West Hanover Twp--1st Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,West Hanover Twp--2nd Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,West Hanover Twp--3rd Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,West Hanover Twp--4th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,West Hanover Twp--5th Precinct,US REP 10TH,,,Write In  ,1,0,0,0,1
Dauphin,West Hanover Twp--6th Precinct,US REP 10TH,,,Write In  ,0,1,0,0,1
Dauphin,West Hanover Twp--7th Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Wiconisco Twp--1st Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Wiconisco Twp--2nd Precinct,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Williams Twp,US REP 10TH,,,Write In  ,0,0,0,0,0
Dauphin,Hummelstown--1st Precinct,US REP 15TH,,REP,Marty  NOTHSTEIN,309,9,0,0,318
Dauphin,Hummelstown--2nd Precinct,US REP 15TH,,REP,Marty  NOTHSTEIN,623,18,0,0,641
Dauphin,"Middletown--1st Ward, 1st Precinct",US REP 15TH,,REP,Marty  NOTHSTEIN,124,1,0,0,125
Dauphin,"Middletown--1st Ward, 2nd Precinct",US REP 15TH,,REP,Marty  NOTHSTEIN,211,4,0,0,215
Dauphin,"Middletown--2nd Ward, 1st Precinct",US REP 15TH,,REP,Marty  NOTHSTEIN,289,4,0,0,293
Dauphin,"Middletown--2nd Ward, 2nd Precinct",US REP 15TH,,REP,Marty  NOTHSTEIN,236,2,0,0,238
Dauphin,"Middletown--3rd Ward, 1st Precinct",US REP 15TH,,REP,Marty  NOTHSTEIN,188,10,0,0,198
Dauphin,"Middletown--3rd Ward, 2nd Precinct",US REP 15TH,,REP,Marty  NOTHSTEIN,246,9,0,0,255
Dauphin,Royalton Borough--1st Ward,US REP 15TH,,REP,Marty  NOTHSTEIN,79,1,0,0,80
Dauphin,Royalton Borough--2nd Ward,US REP 15TH,,REP,Marty  NOTHSTEIN,179,6,0,0,185
Dauphin,Conewago Twp--1st Precinct,US REP 15TH,,REP,Marty  NOTHSTEIN,527,22,0,0,549
Dauphin,Conewago Twp--2nd Precinct,US REP 15TH,,REP,Marty  NOTHSTEIN,393,18,0,0,411
Dauphin,Derry Township--1st Precinct,US REP 15TH,,REP,Marty  NOTHSTEIN,424,32,0,0,456
Dauphin,Derry Township--2nd Precinct,US REP 15TH,,REP,Marty  NOTHSTEIN,314,15,0,0,329
Dauphin,Derry Township--3rd Precinct,US REP 15TH,,REP,Marty  NOTHSTEIN,238,3,0,0,241
Dauphin,Derry Township--4th Precinct,US REP 15TH,,REP,Marty  NOTHSTEIN,269,7,0,0,276
Dauphin,Derry Township--5th Precinct,US REP 15TH,,REP,Marty  NOTHSTEIN,189,7,0,0,196
Dauphin,Derry Township--6th Precinct,US REP 15TH,,REP,Marty  NOTHSTEIN,294,3,0,0,297
Dauphin,Derry Township--7th Precinct,US REP 15TH,,REP,Marty  NOTHSTEIN,481,29,0,0,510
Dauphin,Derry Township--8th Precinct,US REP 15TH,,REP,Marty  NOTHSTEIN,247,12,0,0,259
Dauphin,Derry Township--9th Precinct,US REP 15TH,,REP,Marty  NOTHSTEIN,184,3,0,0,187
Dauphin,Derry Township--10th Precinct,US REP 15TH,,REP,Marty  NOTHSTEIN,343,21,0,0,364
Dauphin,Derry Township--11th Precinct,US REP 15TH,,REP,Marty  NOTHSTEIN,380,24,0,0,404
Dauphin,Derry Township--12th Precinct,US REP 15TH,,REP,Marty  NOTHSTEIN,292,12,0,0,304
Dauphin,Derry Township--13th Precinct,US REP 15TH,,REP,Marty  NOTHSTEIN,372,19,0,0,391
Dauphin,Derry Township--14th Precinct,US REP 15TH,,REP,Marty  NOTHSTEIN,281,11,0,0,292
Dauphin,Derry Township--15th Precinct,US REP 15TH,,REP,Marty  NOTHSTEIN,545,31,0,0,576
Dauphin,East Hanover Township--1st Precinct,US REP 15TH,,REP,Marty  NOTHSTEIN,878,30,0,0,908
Dauphin,East Hanover Township--2nd Precinct,US REP 15TH,,REP,Marty  NOTHSTEIN,765,14,0,0,779
Dauphin,Londonderry Twp--1st Precinct,US REP 15TH,,REP,Marty  NOTHSTEIN,550,8,0,0,558
Dauphin,Londonderry Twp--2nd Precinct,US REP 15TH,,REP,Marty  NOTHSTEIN,568,19,0,0,587
Dauphin,Londonderry Twp--3rd Precinct,US REP 15TH,,REP,Marty  NOTHSTEIN,301,2,1,0,304
Dauphin,South Hanover Twp--1st Precinct,US REP 15TH,,REP,Marty  NOTHSTEIN,489,12,0,0,501
Dauphin,South Hanover Twp--2nd Precinct,US REP 15TH,,REP,Marty  NOTHSTEIN,738,24,0,0,762
Dauphin,South Hanover Twp--3rd Precinct,US REP 15TH,,REP,Marty  NOTHSTEIN,587,15,0,0,602
Dauphin,West Hanover Twp--2nd Precinct,US REP 15TH,,REP,Marty  NOTHSTEIN,425,15,0,0,440
Dauphin,West Hanover Twp--3rd Precinct,US REP 15TH,,REP,Marty  NOTHSTEIN,480,18,0,0,498
Dauphin,West Hanover Twp--4th Precinct,US REP 15TH,,REP,Marty  NOTHSTEIN,354,14,0,0,368
Dauphin,West Hanover Twp--5th Precinct,US REP 15TH,,REP,Marty  NOTHSTEIN,494,14,1,0,509
Dauphin,West Hanover Twp--6th Precinct,US REP 15TH,,REP,Marty  NOTHSTEIN,284,4,1,0,289
Dauphin,West Hanover Twp--7th Precinct,US REP 15TH,,REP,Marty  NOTHSTEIN,385,9,1,0,395
Dauphin,Hummelstown--1st Precinct,US REP 15TH,,DEM,Susan  WILD,341,4,0,0,345
Dauphin,Hummelstown--2nd Precinct,US REP 15TH,,DEM,Susan  WILD,492,19,0,0,511
Dauphin,"Middletown--1st Ward, 1st Precinct",US REP 15TH,,DEM,Susan  WILD,134,3,0,0,137
Dauphin,"Middletown--1st Ward, 2nd Precinct",US REP 15TH,,DEM,Susan  WILD,223,4,0,0,227
Dauphin,"Middletown--2nd Ward, 1st Precinct",US REP 15TH,,DEM,Susan  WILD,256,3,0,0,259
Dauphin,"Middletown--2nd Ward, 2nd Precinct",US REP 15TH,,DEM,Susan  WILD,327,6,0,0,333
Dauphin,"Middletown--3rd Ward, 1st Precinct",US REP 15TH,,DEM,Susan  WILD,161,0,0,0,161
Dauphin,"Middletown--3rd Ward, 2nd Precinct",US REP 15TH,,DEM,Susan  WILD,191,8,0,0,199
Dauphin,Royalton Borough--1st Ward,US REP 15TH,,DEM,Susan  WILD,42,0,0,0,42
Dauphin,Royalton Borough--2nd Ward,US REP 15TH,,DEM,Susan  WILD,126,1,0,0,127
Dauphin,Conewago Twp--1st Precinct,US REP 15TH,,DEM,Susan  WILD,184,13,0,0,197
Dauphin,Conewago Twp--2nd Precinct,US REP 15TH,,DEM,Susan  WILD,210,7,0,0,217
Dauphin,Derry Township--1st Precinct,US REP 15TH,,DEM,Susan  WILD,472,49,0,0,521
Dauphin,Derry Township--2nd Precinct,US REP 15TH,,DEM,Susan  WILD,315,35,0,0,350
Dauphin,Derry Township--3rd Precinct,US REP 15TH,,DEM,Susan  WILD,332,15,0,0,347
Dauphin,Derry Township--4th Precinct,US REP 15TH,,DEM,Susan  WILD,286,13,0,0,299
Dauphin,Derry Township--5th Precinct,US REP 15TH,,DEM,Susan  WILD,189,21,0,0,210
Dauphin,Derry Township--6th Precinct,US REP 15TH,,DEM,Susan  WILD,223,0,0,0,223
Dauphin,Derry Township--7th Precinct,US REP 15TH,,DEM,Susan  WILD,337,18,0,0,355
Dauphin,Derry Township--8th Precinct,US REP 15TH,,DEM,Susan  WILD,258,11,0,0,269
Dauphin,Derry Township--9th Precinct,US REP 15TH,,DEM,Susan  WILD,302,7,0,0,309
Dauphin,Derry Township--10th Precinct,US REP 15TH,,DEM,Susan  WILD,267,29,0,0,296
Dauphin,Derry Township--11th Precinct,US REP 15TH,,DEM,Susan  WILD,361,30,0,0,391
Dauphin,Derry Township--12th Precinct,US REP 15TH,,DEM,Susan  WILD,305,26,0,0,331
Dauphin,Derry Township--13th Precinct,US REP 15TH,,DEM,Susan  WILD,307,11,0,0,318
Dauphin,Derry Township--14th Precinct,US REP 15TH,,DEM,Susan  WILD,431,16,0,0,447
Dauphin,Derry Township--15th Precinct,US REP 15TH,,DEM,Susan  WILD,686,55,0,0,741
Dauphin,East Hanover Township--1st Precinct,US REP 15TH,,DEM,Susan  WILD,414,21,0,0,435
Dauphin,East Hanover Township--2nd Precinct,US REP 15TH,,DEM,Susan  WILD,322,10,0,0,332
Dauphin,Londonderry Twp--1st Precinct,US REP 15TH,,DEM,Susan  WILD,226,13,0,0,239
Dauphin,Londonderry Twp--2nd Precinct,US REP 15TH,,DEM,Susan  WILD,231,5,0,0,236
Dauphin,Londonderry Twp--3rd Precinct,US REP 15TH,,DEM,Susan  WILD,117,1,0,0,118
Dauphin,South Hanover Twp--1st Precinct,US REP 15TH,,DEM,Susan  WILD,244,27,0,0,271
Dauphin,South Hanover Twp--2nd Precinct,US REP 15TH,,DEM,Susan  WILD,584,27,0,0,611
Dauphin,South Hanover Twp--3rd Precinct,US REP 15TH,,DEM,Susan  WILD,463,19,1,0,483
Dauphin,West Hanover Twp--2nd Precinct,US REP 15TH,,DEM,Susan  WILD,237,6,0,0,243
Dauphin,West Hanover Twp--3rd Precinct,US REP 15TH,,DEM,Susan  WILD,324,20,0,0,344
Dauphin,West Hanover Twp--4th Precinct,US REP 15TH,,DEM,Susan  WILD,214,8,0,0,222
Dauphin,West Hanover Twp--5th Precinct,US REP 15TH,,DEM,Susan  WILD,333,18,0,0,351
Dauphin,West Hanover Twp--6th Precinct,US REP 15TH,,DEM,Susan  WILD,293,16,2,0,311
Dauphin,West Hanover Twp--7th Precinct,US REP 15TH,,DEM,Susan  WILD,243,14,0,0,257
Dauphin,Hummelstown--1st Precinct,US REP 15TH,,LIB,Tim  SILFIES,23,2,0,0,25
Dauphin,Hummelstown--2nd Precinct,US REP 15TH,,LIB,Tim  SILFIES,38,0,0,0,38
Dauphin,"Middletown--1st Ward, 1st Precinct",US REP 15TH,,LIB,Tim  SILFIES,8,0,0,0,8
Dauphin,"Middletown--1st Ward, 2nd Precinct",US REP 15TH,,LIB,Tim  SILFIES,22,1,0,0,23
Dauphin,"Middletown--2nd Ward, 1st Precinct",US REP 15TH,,LIB,Tim  SILFIES,14,0,0,0,14
