county,precinct,office,district,candidate,party,votes,absentee,election_day,emergency,provisional,federal
Westmoreland,5812 UNITY TWP - DENNISON,U.S. Senate,,Write-ins,,0,0,0,0,0,0
Westmoreland,5812 UNITY TWP - DENNISON,Governor,,Tom Wolf,DEM,910,64,846,0,0,0
Westmoreland,5812 UNITY TWP - DENNISON,Governor,,Scott R Wagner,REP,1190,72,1117,0,1,0
Westmoreland,5812 UNITY TWP - DENNISON,Governor,,Paul Glover,GRN,6,0,6,0,0,0
Westmoreland,5812 UNITY TWP - DENNISON,Governor,,Ken V Krawchuk,LIB,16,2,14,0,0,0
Westmoreland,5812 UNITY TWP - DENNISON,Governor,,Write-ins,,1,0,1,0,0,0
Westmoreland,5812 UNITY TWP - DENNISON,U.S. House,14,Bibiana Boerio,DEM,830,54,776,0,0,0
Westmoreland,5812 UNITY TWP - DENNISON,U.S. House,14,Guy Reschenthaler,REP,1290,83,1206,0,1,0
Westmoreland,5812 UNITY TWP - DENNISON,U.S. House,14,Write-ins,,0,0,0,0,0,0
Westmoreland,5812 UNITY TWP - DENNISON,State House,59,Clare Dooley,DEM,691,52,639,0,0,0
Westmoreland,5812 UNITY TWP - DENNISON,State House,59,Mike Reese,REP,1428,84,1343,0,1,0
Westmoreland,5812 UNITY TWP - DENNISON,State House,59,Write-ins,,2,0,2,0,0,0
Westmoreland,5815 UNITY TWP - DOROTHY,,,Registered Voters,,716,,,,,
Westmoreland,5815 UNITY TWP - DOROTHY,,,Ballots Cast,,446,21,423,0,0,2
Westmoreland,5815 UNITY TWP - DOROTHY,Straight Party,,Democratic,DEM,90,5,83,0,0,2
Westmoreland,5815 UNITY TWP - DOROTHY,Straight Party,,Republican,REP,141,8,133,0,0,0
Westmoreland,5815 UNITY TWP - DOROTHY,Straight Party,,Green Party,GRN,0,0,0,0,0,0
Westmoreland,5815 UNITY TWP - DOROTHY,Straight Party,,Libertarian,LIB,3,0,3,0,0,0
Westmoreland,5815 UNITY TWP - DOROTHY,U.S. Senate,,Bob Casey Jr,DEM,192,7,183,0,0,2
Westmoreland,5815 UNITY TWP - DOROTHY,U.S. Senate,,Lou Barletta,REP,237,14,223,0,0,0
Westmoreland,5815 UNITY TWP - DOROTHY,U.S. Senate,,Neal Gale,GRN,3,0,3,0,0,0
Westmoreland,5815 UNITY TWP - DOROTHY,U.S. Senate,,Dale R Kerns Jr,LIB,8,0,8,0,0,0
Westmoreland,5815 UNITY TWP - DOROTHY,U.S. Senate,,Write-ins,,0,0,0,0,0,0
Westmoreland,5815 UNITY TWP - DOROTHY,Governor,,Tom Wolf,DEM,201,7,194,0,0,0
Westmoreland,5815 UNITY TWP - DOROTHY,Governor,,Scott R Wagner,REP,232,14,218,0,0,0
Westmoreland,5815 UNITY TWP - DOROTHY,Governor,,Paul Glover,GRN,0,0,0,0,0,0
Westmoreland,5815 UNITY TWP - DOROTHY,Governor,,Ken V Krawchuk,LIB,9,0,9,0,0,0
Westmoreland,5815 UNITY TWP - DOROTHY,Governor,,Write-ins,,0,0,0,0,0,0
Westmoreland,5815 UNITY TWP - DOROTHY,U.S. House,14,Bibiana Boerio,DEM,188,6,180,0,0,2
Westmoreland,5815 UNITY TWP - DOROTHY,U.S. House,14,Guy Reschenthaler,REP,256,15,241,0,0,0
Westmoreland,5815 UNITY TWP - DOROTHY,U.S. House,14,Write-ins,,0,0,0,0,0,0
Westmoreland,5815 UNITY TWP - DOROTHY,State House,55,Joseph A Petrarca,DEM,276,12,264,0,0,0
Westmoreland,5815 UNITY TWP - DOROTHY,State House,55,Write-ins,,14,0,14,0,0,0
Westmoreland,5818 UNITY TWP - GRAVEL HILL,,,Registered Voters,,961,,,,,
Westmoreland,5818 UNITY TWP - GRAVEL HILL,,,Ballots Cast,,577,42,534,0,0,1
Westmoreland,5818 UNITY TWP - GRAVEL HILL,Straight Party,,Democratic,DEM,112,16,96,0,0,0
Westmoreland,5818 UNITY TWP - GRAVEL HILL,Straight Party,,Republican,REP,193,13,180,0,0,0
Westmoreland,5818 UNITY TWP - GRAVEL HILL,Straight Party,,Green Party,GRN,0,0,0,0,0,0
Westmoreland,5818 UNITY TWP - GRAVEL HILL,Straight Party,,Libertarian,LIB,2,1,1,0,0,0
Westmoreland,5818 UNITY TWP - GRAVEL HILL,U.S. Senate,,Bob Casey Jr,DEM,225,20,204,0,0,1
Westmoreland,5818 UNITY TWP - GRAVEL HILL,U.S. Senate,,Lou Barletta,REP,338,21,317,0,0,0
Westmoreland,5818 UNITY TWP - GRAVEL HILL,U.S. Senate,,Neal Gale,GRN,3,0,3,0,0,0
Westmoreland,5818 UNITY TWP - GRAVEL HILL,U.S. Senate,,Dale R Kerns Jr,LIB,6,1,5,0,0,0
Westmoreland,5818 UNITY TWP - GRAVEL HILL,U.S. Senate,,Write-ins,,0,0,0,0,0,0
Westmoreland,5818 UNITY TWP - GRAVEL HILL,Governor,,Tom Wolf,DEM,250,22,228,0,0,0
Westmoreland,5818 UNITY TWP - GRAVEL HILL,Governor,,Scott R Wagner,REP,317,19,298,0,0,0
Westmoreland,5818 UNITY TWP - GRAVEL HILL,Governor,,Paul Glover,GRN,2,0,2,0,0,0
Westmoreland,5818 UNITY TWP - GRAVEL HILL,Governor,,Ken V Krawchuk,LIB,3,1,2,0,0,0
Westmoreland,5818 UNITY TWP - GRAVEL HILL,Governor,,Write-ins,,0,0,0,0,0,0
Westmoreland,5818 UNITY TWP - GRAVEL HILL,U.S. House,13,Brent Ottaway,DEM,201,19,181,0,0,1
Westmoreland,5818 UNITY TWP - GRAVEL HILL,U.S. House,13,John Joyce,REP,368,22,346,0,0,0
Westmoreland,5818 UNITY TWP - GRAVEL HILL,U.S. House,13,Write-ins,,1,0,1,0,0,0
Westmoreland,5818 UNITY TWP - GRAVEL HILL,State House,55,Joseph A Petrarca,DEM,349,26,323,0,0,0
Westmoreland,5818 UNITY TWP - GRAVEL HILL,State House,55,Write-ins,,8,0,8,0,0,0
Westmoreland,5821 UNITY TWP - KUHNS,,,Registered Voters,,856,,,,,
Westmoreland,5821 UNITY TWP - KUHNS,,,Ballots Cast,,554,18,536,0,0,0
Westmoreland,5821 UNITY TWP - KUHNS,Straight Party,,Democratic,DEM,88,4,84,0,0,0
Westmoreland,5821 UNITY TWP - KUHNS,Straight Party,,Republican,REP,209,8,201,0,0,0
Westmoreland,5821 UNITY TWP - KUHNS,Straight Party,,Green Party,GRN,1,0,1,0,0,0
Westmoreland,5821 UNITY TWP - KUHNS,Straight Party,,Libertarian,LIB,2,0,2,0,0,0
Westmoreland,5821 UNITY TWP - KUHNS,U.S. Senate,,Bob Casey Jr,DEM,188,6,182,0,0,0
Westmoreland,5821 UNITY TWP - KUHNS,U.S. Senate,,Lou Barletta,REP,345,11,334,0,0,0
Westmoreland,5821 UNITY TWP - KUHNS,U.S. Senate,,Neal Gale,GRN,2,1,1,0,0,0
Westmoreland,5821 UNITY TWP - KUHNS,U.S. Senate,,Dale R Kerns Jr,LIB,5,0,5,0,0,0
Westmoreland,5821 UNITY TWP - KUHNS,U.S. Senate,,Write-ins,,0,0,0,0,0,0
Westmoreland,5821 UNITY TWP - KUHNS,Governor,,Tom Wolf,DEM,203,6,197,0,0,0
Westmoreland,5821 UNITY TWP - KUHNS,Governor,,Scott R Wagner,REP,342,11,331,0,0,0
Westmoreland,5821 UNITY TWP - KUHNS,Governor,,Paul Glover,GRN,0,0,0,0,0,0
Westmoreland,5821 UNITY TWP - KUHNS,Governor,,Ken V Krawchuk,LIB,4,0,4,0,0,0
Westmoreland,5821 UNITY TWP - KUHNS,Governor,,Write-ins,,1,0,1,0,0,0
Westmoreland,5821 UNITY TWP - KUHNS,U.S. House,14,Bibiana Boerio,DEM,198,8,190,0,0,0
Westmoreland,5821 UNITY TWP - KUHNS,U.S. House,14,Guy Reschenthaler,REP,348,10,338,0,0,0
Westmoreland,5821 UNITY TWP - KUHNS,U.S. House,14,Write-ins,,0,0,0,0,0,0
Westmoreland,5821 UNITY TWP - KUHNS,State House,59,Clare Dooley,DEM,158,5,153,0,0,0
Westmoreland,5821 UNITY TWP - KUHNS,State House,59,Mike Reese,REP,384,13,371,0,0,0
Westmoreland,5821 UNITY TWP - KUHNS,State House,59,Write-ins,,0,0,0,0,0,0
Westmoreland,5824 UNITY TWP - LLOYDSVILLE,,,Registered Voters,,499,,,,,
Westmoreland,5824 UNITY TWP - LLOYDSVILLE,,,Ballots Cast,,294,10,283,0,0,1
Westmoreland,5824 UNITY TWP - LLOYDSVILLE,Straight Party,,Democratic,DEM,60,1,58,0,0,1
Westmoreland,5824 UNITY TWP - LLOYDSVILLE,Straight Party,,Republican,REP,96,3,93,0,0,0
Westmoreland,5824 UNITY TWP - LLOYDSVILLE,Straight Party,,Green Party,GRN,0,0,0,0,0,0
Westmoreland,5824 UNITY TWP - LLOYDSVILLE,Straight Party,,Libertarian,LIB,0,0,0,0,0,0
Westmoreland,5824 UNITY TWP - LLOYDSVILLE,U.S. Senate,,Bob Casey Jr,DEM,126,4,121,0,0,1
Westmoreland,5824 UNITY TWP - LLOYDSVILLE,U.S. Senate,,Lou Barletta,REP,165,6,159,0,0,0
Westmoreland,5824 UNITY TWP - LLOYDSVILLE,U.S. Senate,,Neal Gale,GRN,1,0,1,0,0,0
Westmoreland,5824 UNITY TWP - LLOYDSVILLE,U.S. Senate,,Dale R Kerns Jr,LIB,1,0,1,0,0,0
Westmoreland,5824 UNITY TWP - LLOYDSVILLE,U.S. Senate,,Write-ins,,0,0,0,0,0,0
Westmoreland,5824 UNITY TWP - LLOYDSVILLE,Governor,,Tom Wolf,DEM,130,4,126,0,0,0
Westmoreland,5824 UNITY TWP - LLOYDSVILLE,Governor,,Scott R Wagner,REP,162,6,156,0,0,0
Westmoreland,5824 UNITY TWP - LLOYDSVILLE,Governor,,Paul Glover,GRN,1,0,1,0,0,0
Westmoreland,5824 UNITY TWP - LLOYDSVILLE,Governor,,Ken V Krawchuk,LIB,0,0,0,0,0,0
Westmoreland,5824 UNITY TWP - LLOYDSVILLE,Governor,,Write-ins,,0,0,0,0,0,0
Westmoreland,5824 UNITY TWP - LLOYDSVILLE,U.S. House,14,Bibiana Boerio,DEM,120,4,115,0,0,1
Westmoreland,5824 UNITY TWP - LLOYDSVILLE,U.S. House,14,Guy Reschenthaler,REP,172,6,166,0,0,0
Westmoreland,5824 UNITY TWP - LLOYDSVILLE,U.S. House,14,Write-ins,,0,0,0,0,0,0
Westmoreland,5824 UNITY TWP - LLOYDSVILLE,State House,55,Joseph A Petrarca,DEM,191,5,186,0,0,0
Westmoreland,5824 UNITY TWP - LLOYDSVILLE,State House,55,Write-ins,,9,0,9,0,0,0
Westmoreland,5827 UNITY TWP - MARGUERITE,,,Registered Voters,,1992,,,,,
Westmoreland,5827 UNITY TWP - MARGUERITE,,,Ballots Cast,,1197,71,1126,0,0,0
Westmoreland,5827 UNITY TWP - MARGUERITE,Straight Party,,Democratic,DEM,198,18,180,0,0,0
Westmoreland,5827 UNITY TWP - MARGUERITE,Straight Party,,Republican,REP,414,25,389,0,0,0
Westmoreland,5827 UNITY TWP - MARGUERITE,Straight Party,,Green Party,GRN,0,0,0,0,0,0
Westmoreland,5827 UNITY TWP - MARGUERITE,Straight Party,,Libertarian,LIB,0,0,0,0,0,0
Westmoreland,5827 UNITY TWP - MARGUERITE,U.S. Senate,,Bob Casey Jr,DEM,416,32,384,0,0,0
Westmoreland,5827 UNITY TWP - MARGUERITE,U.S. Senate,,Lou Barletta,REP,752,39,713,0,0,0
Westmoreland,5827 UNITY TWP - MARGUERITE,U.S. Senate,,Neal Gale,GRN,2,0,2,0,0,0
Westmoreland,5827 UNITY TWP - MARGUERITE,U.S. Senate,,Dale R Kerns Jr,LIB,14,0,14,0,0,0
Westmoreland,5827 UNITY TWP - MARGUERITE,U.S. Senate,,Write-ins,,0,0,0,0,0,0
Westmoreland,5827 UNITY TWP - MARGUERITE,Governor,,Tom Wolf,DEM,469,32,437,0,0,0
Westmoreland,5827 UNITY TWP - MARGUERITE,Governor,,Scott R Wagner,REP,701,38,663,0,0,0
Westmoreland,5827 UNITY TWP - MARGUERITE,Governor,,Paul Glover,GRN,5,0,5,0,0,0
Westmoreland,5827 UNITY TWP - MARGUERITE,Governor,,Ken V Krawchuk,LIB,14,1,13,0,0,0
Westmoreland,5827 UNITY TWP - MARGUERITE,Governor,,Write-ins,,0,0,0,0,0,0
Westmoreland,5827 UNITY TWP - MARGUERITE,U.S. House,14,Bibiana Boerio,DEM,429,31,398,0,0,0
Westmoreland,5827 UNITY TWP - MARGUERITE,U.S. House,14,Guy Reschenthaler,REP,762,40,722,0,0,0
Westmoreland,5827 UNITY TWP - MARGUERITE,U.S. House,14,Write-ins,,0,0,0,0,0,0
Westmoreland,5827 UNITY TWP - MARGUERITE,State House,59,Clare Dooley,DEM,339,23,316,0,0,0
Westmoreland,5827 UNITY TWP - MARGUERITE,State House,59,Mike Reese,REP,852,48,804,0,0,0
Westmoreland,5827 UNITY TWP - MARGUERITE,State House,59,Write-ins,,1,0,1,0,0,0
Westmoreland,5830 UNITY TWP - MUTUAL,,,Registered Voters,,740,,,,,
Westmoreland,5830 UNITY TWP - MUTUAL,,,Ballots Cast,,443,12,431,0,0,0
Westmoreland,5830 UNITY TWP - MUTUAL,Straight Party,,Democratic,DEM,74,4,70,0,0,0
Westmoreland,5830 UNITY TWP - MUTUAL,Straight Party,,Republican,REP,160,5,155,0,0,0
Westmoreland,5830 UNITY TWP - MUTUAL,Straight Party,,Green Party,GRN,0,0,0,0,0,0
Westmoreland,5830 UNITY TWP - MUTUAL,Straight Party,,Libertarian,LIB,1,0,1,0,0,0
Westmoreland,5830 UNITY TWP - MUTUAL,U.S. Senate,,Bob Casey Jr,DEM,172,6,166,0,0,0
Westmoreland,5830 UNITY TWP - MUTUAL,U.S. Senate,,Lou Barletta,REP,264,6,258,0,0,0
Westmoreland,5830 UNITY TWP - MUTUAL,U.S. Senate,,Neal Gale,GRN,1,0,1,0,0,0
Westmoreland,5830 UNITY TWP - MUTUAL,U.S. Senate,,Dale R Kerns Jr,LIB,3,0,3,0,0,0
Westmoreland,5830 UNITY TWP - MUTUAL,U.S. Senate,,Write-ins,,0,0,0,0,0,0
Westmoreland,5830 UNITY TWP - MUTUAL,Governor,,Tom Wolf,DEM,178,6,172,0,0,0
Westmoreland,5830 UNITY TWP - MUTUAL,Governor,,Scott R Wagner,REP,258,6,252,0,0,0
Westmoreland,5830 UNITY TWP - MUTUAL,Governor,,Paul Glover,GRN,0,0,0,0,0,0
Westmoreland,5830 UNITY TWP - MUTUAL,Governor,,Ken V Krawchuk,LIB,4,0,4,0,0,0
Westmoreland,5830 UNITY TWP - MUTUAL,Governor,,Write-ins,,1,0,1,0,0,0
Westmoreland,5830 UNITY TWP - MUTUAL,U.S. House,14,Bibiana Boerio,DEM,160,6,154,0,0,0
Westmoreland,5830 UNITY TWP - MUTUAL,U.S. House,14,Guy Reschenthaler,REP,277,6,271,0,0,0
Westmoreland,5830 UNITY TWP - MUTUAL,U.S. House,14,Write-ins,,1,0,1,0,0,0
Westmoreland,5830 UNITY TWP - MUTUAL,State House,59,Clare Dooley,DEM,112,5,107,0,0,0
Westmoreland,5830 UNITY TWP - MUTUAL,State House,59,Mike Reese,REP,326,7,319,0,0,0
Westmoreland,5830 UNITY TWP - MUTUAL,State House,59,Write-ins,,1,0,1,0,0,0
Westmoreland,5833 UNITY TWP - PLEASANT UNIT,,,Registered Voters,,852,,,,,
Westmoreland,5833 UNITY TWP - PLEASANT UNIT,,,Ballots Cast,,495,9,486,0,0,0
Westmoreland,5833 UNITY TWP - PLEASANT UNIT,Straight Party,,Democratic,DEM,80,2,78,0,0,0
Westmoreland,5833 UNITY TWP - PLEASANT UNIT,Straight Party,,Republican,REP,157,1,156,0,0,0
Westmoreland,5833 UNITY TWP - PLEASANT UNIT,Straight Party,,Green Party,GRN,2,0,2,0,0,0
Westmoreland,5833 UNITY TWP - PLEASANT UNIT,Straight Party,,Libertarian,LIB,0,0,0,0,0,0
Westmoreland,5833 UNITY TWP - PLEASANT UNIT,U.S. Senate,,Bob Casey Jr,DEM,178,3,175,0,0,0
Westmoreland,5833 UNITY TWP - PLEASANT UNIT,U.S. Senate,,Lou Barletta,REP,301,6,295,0,0,0
Westmoreland,5833 UNITY TWP - PLEASANT UNIT,U.S. Senate,,Neal Gale,GRN,3,0,3,0,0,0
Westmoreland,5833 UNITY TWP - PLEASANT UNIT,U.S. Senate,,Dale R Kerns Jr,LIB,8,0,8,0,0,0
Westmoreland,5833 UNITY TWP - PLEASANT UNIT,U.S. Senate,,Write-ins,,0,0,0,0,0,0
Westmoreland,5833 UNITY TWP - PLEASANT UNIT,Governor,,Tom Wolf,DEM,196,3,193,0,0,0
Westmoreland,5833 UNITY TWP - PLEASANT UNIT,Governor,,Scott R Wagner,REP,287,6,281,0,0,0
Westmoreland,5833 UNITY TWP - PLEASANT UNIT,Governor,,Paul Glover,GRN,5,0,5,0,0,0
Westmoreland,5833 UNITY TWP - PLEASANT UNIT,Governor,,Ken V Krawchuk,LIB,3,0,3,0,0,0
Westmoreland,5833 UNITY TWP - PLEASANT UNIT,Governor,,Write-ins,,0,0,0,0,0,0
Westmoreland,5833 UNITY TWP - PLEASANT UNIT,U.S. House,13,Brent Ottaway,DEM,35,1,34,0,0,0
Westmoreland,5833 UNITY TWP - PLEASANT UNIT,U.S. House,13,John Joyce,REP,102,2,100,0,0,0
Westmoreland,5833 UNITY TWP - PLEASANT UNIT,U.S. House,13,Write-ins,,0,0,0,0,0,0
Westmoreland,5833 UNITY TWP - PLEASANT UNIT,U.S. House,14,Bibiana Boerio,DEM,128,2,126,0,0,0
Westmoreland,5833 UNITY TWP - PLEASANT UNIT,U.S. House,14,Guy Reschenthaler,REP,221,4,217,0,0,0
Westmoreland,5833 UNITY TWP - PLEASANT UNIT,U.S. House,14,Write-ins,,0,0,0,0,0,0
Westmoreland,5833 UNITY TWP - PLEASANT UNIT,State House,59,Clare Dooley,DEM,129,3,126,0,0,0
Westmoreland,5833 UNITY TWP - PLEASANT UNIT,State House,59,Mike Reese,REP,359,6,353,0,0,0
Westmoreland,5833 UNITY TWP - PLEASANT UNIT,State House,59,Write-ins,,1,0,1,0,0,0
Westmoreland,5836 UNITY TWP - ROBLE,,,Registered Voters,,821,,,,,
Westmoreland,5836 UNITY TWP - ROBLE,,,Ballots Cast,,522,12,510,0,0,0
Westmoreland,5836 UNITY TWP - ROBLE,Straight Party,,Democratic,DEM,112,5,107,0,0,0
Westmoreland,5836 UNITY TWP - ROBLE,Straight Party,,Republican,REP,174,1,173,0,0,0
Westmoreland,5836 UNITY TWP - ROBLE,Straight Party,,Green Party,GRN,0,0,0,0,0,0
Westmoreland,5836 UNITY TWP - ROBLE,Straight Party,,Libertarian,LIB,4,0,4,0,0,0
Westmoreland,5836 UNITY TWP - ROBLE,U.S. Senate,,Bob Casey Jr,DEM,234,9,225,0,0,0
Westmoreland,5836 UNITY TWP - ROBLE,U.S. Senate,,Lou Barletta,REP,262,3,259,0,0,0
Westmoreland,5836 UNITY TWP - ROBLE,U.S. Senate,,Neal Gale,GRN,2,0,2,0,0,0
Westmoreland,5836 UNITY TWP - ROBLE,U.S. Senate,,Dale R Kerns Jr,LIB,13,0,13,0,0,0
Westmoreland,5836 UNITY TWP - ROBLE,U.S. Senate,,Write-ins,,0,0,0,0,0,0
Westmoreland,5836 UNITY TWP - ROBLE,Governor,,Tom Wolf,DEM,247,8,239,0,0,0
Westmoreland,5836 UNITY TWP - ROBLE,Governor,,Scott R Wagner,REP,258,3,255,0,0,0
Westmoreland,5836 UNITY TWP - ROBLE,Governor,,Paul Glover,GRN,1,1,0,0,0,0
Westmoreland,5836 UNITY TWP - ROBLE,Governor,,Ken V Krawchuk,LIB,10,0,10,0,0,0
Westmoreland,5836 UNITY TWP - ROBLE,Governor,,Write-ins,,1,0,1,0,0,0
Westmoreland,5836 UNITY TWP - ROBLE,U.S. House,14,Bibiana Boerio,DEM,227,9,218,0,0,0
Westmoreland,5836 UNITY TWP - ROBLE,U.S. House,14,Guy Reschenthaler,REP,290,3,287,0,0,0
Westmoreland,5836 UNITY TWP - ROBLE,U.S. House,14,Write-ins,,0,0,0,0,0,0
Westmoreland,5836 UNITY TWP - ROBLE,State House,55,Joseph A Petrarca,DEM,338,10,328,0,0,0
Westmoreland,5836 UNITY TWP - ROBLE,State House,55,Write-ins,,6,0,6,0,0,0
Westmoreland,5839 UNITY TWP - WHITNEY,,,Registered Voters,,1561,,,,,
Westmoreland,5839 UNITY TWP - WHITNEY,,,Ballots Cast,,965,35,930,0,0,0
Westmoreland,5839 UNITY TWP - WHITNEY,Straight Party,,Democratic,DEM,187,12,175,0,0,0
Westmoreland,5839 UNITY TWP - WHITNEY,Straight Party,,Republican,REP,337,11,326,0,0,0
Westmoreland,5839 UNITY TWP - WHITNEY,Straight Party,,Green Party,GRN,1,0,1,0,0,0
Westmoreland,5839 UNITY TWP - WHITNEY,Straight Party,,Libertarian,LIB,0,0,0,0,0,0
Westmoreland,5839 UNITY TWP - WHITNEY,U.S. Senate,,Bob Casey Jr,DEM,378,15,363,0,0,0
Westmoreland,5839 UNITY TWP - WHITNEY,U.S. Senate,,Lou Barletta,REP,570,19,551,0,0,0
Westmoreland,5839 UNITY TWP - WHITNEY,U.S. Senate,,Neal Gale,GRN,3,0,3,0,0,0
Westmoreland,5839 UNITY TWP - WHITNEY,U.S. Senate,,Dale R Kerns Jr,LIB,7,1,6,0,0,0
Westmoreland,5839 UNITY TWP - WHITNEY,U.S. Senate,,Write-ins,,0,0,0,0,0,0
Westmoreland,5839 UNITY TWP - WHITNEY,Governor,,Tom Wolf,DEM,408,18,390,0,0,0
Westmoreland,5839 UNITY TWP - WHITNEY,Governor,,Scott R Wagner,REP,534,16,518,0,0,0
Westmoreland,5839 UNITY TWP - WHITNEY,Governor,,Paul Glover,GRN,7,0,7,0,0,0
Westmoreland,5839 UNITY TWP - WHITNEY,Governor,,Ken V Krawchuk,LIB,10,1,9,0,0,0
Westmoreland,5839 UNITY TWP - WHITNEY,Governor,,Write-ins,,0,0,0,0,0,0
Westmoreland,5839 UNITY TWP - WHITNEY,U.S. House,13,Brent Ottaway,DEM,322,12,310,0,0,0
Westmoreland,5839 UNITY TWP - WHITNEY,U.S. House,13,John Joyce,REP,621,23,598,0,0,0
Westmoreland,5839 UNITY TWP - WHITNEY,U.S. House,13,Write-ins,,1,0,1,0,0,0
Westmoreland,5839 UNITY TWP - WHITNEY,State House,55,Joseph A Petrarca,DEM,570,21,549,0,0,0
Westmoreland,5839 UNITY TWP - WHITNEY,State House,55,Write-ins,,14,1,13,0,0,0
Westmoreland,5903 UPPER BURRELL TWP - NO 1,,,Registered Voters,,1186,,,,,
Westmoreland,5903 UPPER BURRELL TWP - NO 1,,,Ballots Cast,,720,21,699,0,0,0
Westmoreland,5903 UPPER BURRELL TWP - NO 1,Straight Party,,Democratic,DEM,136,2,134,0,0,0
Westmoreland,5903 UPPER BURRELL TWP - NO 1,Straight Party,,Republican,REP,267,12,255,0,0,0
Westmoreland,5903 UPPER BURRELL TWP - NO 1,Straight Party,,Green Party,GRN,1,0,1,0,0,0
Westmoreland,5903 UPPER BURRELL TWP - NO 1,Straight Party,,Libertarian,LIB,0,0,0,0,0,0
Westmoreland,5903 UPPER BURRELL TWP - NO 1,U.S. Senate,,Bob Casey Jr,DEM,274,5,269,0,0,0
Westmoreland,5903 UPPER BURRELL TWP - NO 1,U.S. Senate,,Lou Barletta,REP,430,16,414,0,0,0
Westmoreland,5903 UPPER BURRELL TWP - NO 1,U.S. Senate,,Neal Gale,GRN,2,0,2,0,0,0
Westmoreland,5903 UPPER BURRELL TWP - NO 1,U.S. Senate,,Dale R Kerns Jr,LIB,7,0,7,0,0,0
Westmoreland,5903 UPPER BURRELL TWP - NO 1,U.S. Senate,,Write-ins,,1,0,1,0,0,0
Westmoreland,5903 UPPER BURRELL TWP - NO 1,Governor,,Tom Wolf,DEM,289,4,285,0,0,0
Westmoreland,5903 UPPER BURRELL TWP - NO 1,Governor,,Scott R Wagner,REP,417,17,400,0,0,0
Westmoreland,5903 UPPER BURRELL TWP - NO 1,Governor,,Paul Glover,GRN,6,0,6,0,0,0
Westmoreland,5903 UPPER BURRELL TWP - NO 1,Governor,,Ken V Krawchuk,LIB,6,0,6,0,0,0
Westmoreland,5903 UPPER BURRELL TWP - NO 1,Governor,,Write-ins,,1,0,1,0,0,0
Westmoreland,5903 UPPER BURRELL TWP - NO 1,U.S. House,14,Bibiana Boerio,DEM,238,4,234,0,0,0
Westmoreland,5903 UPPER BURRELL TWP - NO 1,U.S. House,14,Guy Reschenthaler,REP,478,17,461,0,0,0
Westmoreland,5903 UPPER BURRELL TWP - NO 1,U.S. House,14,Write-ins,,0,0,0,0,0,0
Westmoreland,5903 UPPER BURRELL TWP - NO 1,State House,54,Jon McCabe,DEM,253,5,248,0,0,0
Westmoreland,5903 UPPER BURRELL TWP - NO 1,State House,54,Bob Brooks,REP,461,16,445,0,0,0
Westmoreland,5903 UPPER BURRELL TWP - NO 1,State House,54,Write-ins,,1,0,1,0,0,0
Westmoreland,5906 UPPER BURRELL TWP - NO 2,,,Registered Voters,,357,,,,,
Westmoreland,5906 UPPER BURRELL TWP - NO 2,,,Ballots Cast,,227,8,219,0,0,0
Westmoreland,5906 UPPER BURRELL TWP - NO 2,Straight Party,,Democratic,DEM,48,2,46,0,0,0
Westmoreland,5906 UPPER BURRELL TWP - NO 2,Straight Party,,Republican,REP,93,5,88,0,0,0
Westmoreland,5906 UPPER BURRELL TWP - NO 2,Straight Party,,Green Party,GRN,0,0,0,0,0,0
Westmoreland,5906 UPPER BURRELL TWP - NO 2,Straight Party,,Libertarian,LIB,0,0,0,0,0,0
Westmoreland,5906 UPPER BURRELL TWP - NO 2,U.S. Senate,,Bob Casey Jr,DEM,77,3,74,0,0,0
Westmoreland,5906 UPPER BURRELL TWP - NO 2,U.S. Senate,,Lou Barletta,REP,140,5,135,0,0,0
Westmoreland,5906 UPPER BURRELL TWP - NO 2,U.S. Senate,,Neal Gale,GRN,2,0,2,0,0,0
Westmoreland,5906 UPPER BURRELL TWP - NO 2,U.S. Senate,,Dale R Kerns Jr,LIB,4,0,4,0,0,0
Westmoreland,5906 UPPER BURRELL TWP - NO 2,U.S. Senate,,Write-ins,,0,0,0,0,0,0
Westmoreland,5906 UPPER BURRELL TWP - NO 2,Governor,,Tom Wolf,DEM,92,3,89,0,0,0
Westmoreland,5906 UPPER BURRELL TWP - NO 2,Governor,,Scott R Wagner,REP,133,5,128,0,0,0
Westmoreland,5906 UPPER BURRELL TWP - NO 2,Governor,,Paul Glover,GRN,0,0,0,0,0,0
Westmoreland,5906 UPPER BURRELL TWP - NO 2,Governor,,Ken V Krawchuk,LIB,2,0,2,0,0,0
Westmoreland,5906 UPPER BURRELL TWP - NO 2,Governor,,Write-ins,,0,0,0,0,0,0
Westmoreland,5906 UPPER BURRELL TWP - NO 2,U.S. House,14,Bibiana Boerio,DEM,82,3,79,0,0,0
Westmoreland,5906 UPPER BURRELL TWP - NO 2,U.S. House,14,Guy Reschenthaler,REP,143,5,138,0,0,0
Westmoreland,5906 UPPER BURRELL TWP - NO 2,U.S. House,14,Write-ins,,0,0,0,0,0,0
Westmoreland,5906 UPPER BURRELL TWP - NO 2,State House,54,Jon McCabe,DEM,81,3,78,0,0,0
Westmoreland,5906 UPPER BURRELL TWP - NO 2,State House,54,Bob Brooks,REP,144,5,139,0,0,0
Westmoreland,5906 UPPER BURRELL TWP - NO 2,State House,54,Write-ins,,0,0,0,0,0,0
Westmoreland,6010 VANDERGRIFT BOROUGH - 1,,,Registered Voters,,341,,,,,
