county,precinct,office,district,party,candidate,votes,absentee,military,ivo,provisional
Luzerne,WILKES BARRE CITY W 16,State Senate,14,,WRITE-IN,14,2,0,12,0
Luzerne,WILKES BARRE CITY W 17,State Senate,14,,WRITE-IN,6,0,0,6,0
Luzerne,WILKES BARRE CITY W 18,State Senate,14,,WRITE-IN,9,0,1,8,0
Luzerne,WILKES BARRE CITY W 19,State Senate,14,,WRITE-IN,10,0,0,10,0
Luzerne,WILKES BARRE CITY W 20,State Senate,14,,WRITE-IN,13,1,0,12,0
Luzerne,WILKES BARRE TWP W 01,State Senate,14,,WRITE-IN,13,0,0,13,0
Luzerne,WILKES BARRE TWP W 02,State Senate,14,,WRITE-IN,4,0,0,4,0
Luzerne,WYOMING BORO W 01,State Senate,14,,WRITE-IN,12,0,0,12,0
Luzerne,WYOMING BORO W 02,State Senate,14,,WRITE-IN,12,1,0,11,0
Luzerne,WYOMING BORO W 03,State Senate,14,,WRITE-IN,10,1,0,9,0
Luzerne,YATESVILLE BORO,State Senate,14,,WRITE-IN,7,0,0,7,0
Luzerne,CONYNGHAM TWP,State Senate,20,REP,LISA BAKER,298,12,0,286,0
Luzerne,COURTDALE BORO,State Senate,20,REP,LISA BAKER,228,9,0,219,0
Luzerne,DALLAS BORO W 01,State Senate,20,REP,LISA BAKER,405,16,0,389,0
Luzerne,DALLAS BORO W 02,State Senate,20,REP,LISA BAKER,513,22,0,491,0
Luzerne,DALLAS TWP D 01,State Senate,20,REP,LISA BAKER,618,49,0,569,0
Luzerne,DALLAS TWP D 02,State Senate,20,REP,LISA BAKER,1070,73,1,996,0
Luzerne,DALLAS TWP D 03,State Senate,20,REP,LISA BAKER,997,33,1,963,0
Luzerne,DENNISON TWP,State Senate,20,REP,LISA BAKER,330,10,1,319,0
Luzerne,DORRANCE TWP,State Senate,20,REP,LISA BAKER,735,15,0,720,0
Luzerne,EXETER TWP,State Senate,20,REP,LISA BAKER,681,22,0,659,0
Luzerne,FORTY FORT BORO W 01,State Senate,20,REP,LISA BAKER,466,15,1,450,0
Luzerne,FORTY FORT BORO W 02,State Senate,20,REP,LISA BAKER,378,13,0,365,0
Luzerne,FORTY FORT BORO W 03,State Senate,20,REP,LISA BAKER,370,9,0,361,0
Luzerne,FRANKLIN TWP,State Senate,20,REP,LISA BAKER,603,9,2,592,0
Luzerne,HARVEYS LAKE BORO,State Senate,20,REP,LISA BAKER,950,35,1,914,0
Luzerne,HOLLENBACK TWP,State Senate,20,REP,LISA BAKER,417,6,0,411,0
Luzerne,HUNLOCK TWP,State Senate,20,REP,LISA BAKER,685,13,0,672,0
Luzerne,JACKSON TWP,State Senate,20,REP,LISA BAKER,975,53,1,921,0
Luzerne,KINGSTON BORO W 01,State Senate,20,REP,LISA BAKER,409,9,0,400,0
Luzerne,KINGSTON BORO W 02,State Senate,20,REP,LISA BAKER,234,5,0,229,0
Luzerne,KINGSTON BORO W 03,State Senate,20,REP,LISA BAKER,256,13,1,242,0
Luzerne,KINGSTON BORO W 04,State Senate,20,REP,LISA BAKER,413,19,0,394,0
Luzerne,KINGSTON BORO W 05,State Senate,20,REP,LISA BAKER,496,37,1,458,0
Luzerne,KINGSTON BORO W 06,State Senate,20,REP,LISA BAKER,418,19,1,398,0
Luzerne,KINGSTON BORO W 07,State Senate,20,REP,LISA BAKER,250,2,0,248,0
Luzerne,KINGSTON BORO W 08,State Senate,20,REP,LISA BAKER,332,22,0,310,0
Luzerne,KINGSTON TWP D 01,State Senate,20,REP,LISA BAKER,282,7,0,275,0
Luzerne,KINGSTON TWP D 02,State Senate,20,REP,LISA BAKER,710,31,0,679,0
Luzerne,KINGSTON TWP D 03,State Senate,20,REP,LISA BAKER,1258,58,2,1198,0
Luzerne,LAKE TWP,State Senate,20,REP,LISA BAKER,659,17,0,642,0
Luzerne,LEHMAN TWP D 01,State Senate,20,REP,LISA BAKER,306,11,0,295,0
Luzerne,LEHMAN TWP D 02,State Senate,20,REP,LISA BAKER,575,22,0,553,0
Luzerne,LEHMAN TWP D 03,State Senate,20,REP,LISA BAKER,322,13,0,309,0
Luzerne,NUANGOLA BORO,State Senate,20,REP,LISA BAKER,225,8,0,217,0
Luzerne,PENN LAKE PARK BORO,State Senate,20,REP,LISA BAKER,140,9,0,131,0
Luzerne,PRINGLE BORO,State Senate,20,REP,LISA BAKER,242,15,0,227,0
Luzerne,RICE TWP,State Senate,20,REP,LISA BAKER,1047,33,2,1012,0
Luzerne,ROSS TWP,State Senate,20,REP,LISA BAKER,1004,34,2,968,0
Luzerne,SHICKSHINNY BORO,State Senate,20,REP,LISA BAKER,172,2,0,170,0
Luzerne,SLOCUM TWP,State Senate,20,REP,LISA BAKER,359,7,0,352,0
Luzerne,UNION TWP,State Senate,20,REP,LISA BAKER,615,16,1,598,0
Luzerne,WRIGHT TWP D 01,State Senate,20,REP,LISA BAKER,716,30,0,686,0
Luzerne,WRIGHT TWP D 02,State Senate,20,REP,LISA BAKER,1011,41,0,970,0
Luzerne,CONYNGHAM TWP,State Senate,20,GRN,JOHN J SWEENEY,48,0,0,48,0
Luzerne,COURTDALE BORO,State Senate,20,GRN,JOHN J SWEENEY,28,2,0,26,0
Luzerne,DALLAS BORO W 01,State Senate,20,GRN,JOHN J SWEENEY,72,3,0,69,0
Luzerne,DALLAS BORO W 02,State Senate,20,GRN,JOHN J SWEENEY,136,4,1,131,0
Luzerne,DALLAS TWP D 01,State Senate,20,GRN,JOHN J SWEENEY,127,7,0,120,0
Luzerne,DALLAS TWP D 02,State Senate,20,GRN,JOHN J SWEENEY,193,10,0,183,0
Luzerne,DALLAS TWP D 03,State Senate,20,GRN,JOHN J SWEENEY,215,9,0,206,0
Luzerne,DENNISON TWP,State Senate,20,GRN,JOHN J SWEENEY,64,3,0,61,0
Luzerne,DORRANCE TWP,State Senate,20,GRN,JOHN J SWEENEY,91,4,0,87,0
Luzerne,EXETER TWP,State Senate,20,GRN,JOHN J SWEENEY,164,4,0,160,0
Luzerne,FORTY FORT BORO W 01,State Senate,20,GRN,JOHN J SWEENEY,147,5,0,142,0
Luzerne,FORTY FORT BORO W 02,State Senate,20,GRN,JOHN J SWEENEY,125,4,1,120,0
Luzerne,FORTY FORT BORO W 03,State Senate,20,GRN,JOHN J SWEENEY,119,3,0,116,0
Luzerne,FRANKLIN TWP,State Senate,20,GRN,JOHN J SWEENEY,110,8,0,102,0
Luzerne,HARVEYS LAKE BORO,State Senate,20,GRN,JOHN J SWEENEY,164,8,2,154,0
Luzerne,HOLLENBACK TWP,State Senate,20,GRN,JOHN J SWEENEY,34,1,1,32,0
Luzerne,HUNLOCK TWP,State Senate,20,GRN,JOHN J SWEENEY,82,1,0,81,0
Luzerne,JACKSON TWP,State Senate,20,GRN,JOHN J SWEENEY,169,10,0,159,0
Luzerne,KINGSTON BORO W 01,State Senate,20,GRN,JOHN J SWEENEY,144,3,0,141,0
Luzerne,KINGSTON BORO W 02,State Senate,20,GRN,JOHN J SWEENEY,66,0,0,66,0
Luzerne,KINGSTON BORO W 03,State Senate,20,GRN,JOHN J SWEENEY,86,5,0,81,0
Luzerne,KINGSTON BORO W 04,State Senate,20,GRN,JOHN J SWEENEY,116,4,0,112,0
Luzerne,KINGSTON BORO W 05,State Senate,20,GRN,JOHN J SWEENEY,141,8,0,133,0
Luzerne,KINGSTON BORO W 06,State Senate,20,GRN,JOHN J SWEENEY,189,8,1,180,0
Luzerne,KINGSTON BORO W 07,State Senate,20,GRN,JOHN J SWEENEY,74,3,0,71,0
Luzerne,KINGSTON BORO W 08,State Senate,20,GRN,JOHN J SWEENEY,113,6,0,107,0
Luzerne,KINGSTON TWP D 01,State Senate,20,GRN,JOHN J SWEENEY,39,1,0,38,0
Luzerne,KINGSTON TWP D 02,State Senate,20,GRN,JOHN J SWEENEY,146,4,0,142,0
Luzerne,KINGSTON TWP D 03,State Senate,20,GRN,JOHN J SWEENEY,258,17,0,241,0
Luzerne,LAKE TWP,State Senate,20,GRN,JOHN J SWEENEY,61,3,0,58,0
Luzerne,LEHMAN TWP D 01,State Senate,20,GRN,JOHN J SWEENEY,48,1,0,47,0
Luzerne,LEHMAN TWP D 02,State Senate,20,GRN,JOHN J SWEENEY,97,2,0,95,0
Luzerne,LEHMAN TWP D 03,State Senate,20,GRN,JOHN J SWEENEY,50,2,0,48,0
Luzerne,NUANGOLA BORO,State Senate,20,GRN,JOHN J SWEENEY,44,1,0,43,0
Luzerne,PENN LAKE PARK BORO,State Senate,20,GRN,JOHN J SWEENEY,36,0,0,36,0
Luzerne,PRINGLE BORO,State Senate,20,GRN,JOHN J SWEENEY,45,1,0,44,0
Luzerne,RICE TWP,State Senate,20,GRN,JOHN J SWEENEY,232,11,0,221,0
Luzerne,ROSS TWP,State Senate,20,GRN,JOHN J SWEENEY,136,7,0,129,0
Luzerne,SHICKSHINNY BORO,State Senate,20,GRN,JOHN J SWEENEY,26,0,0,26,0
Luzerne,SLOCUM TWP,State Senate,20,GRN,JOHN J SWEENEY,42,2,0,40,0
Luzerne,UNION TWP,State Senate,20,GRN,JOHN J SWEENEY,82,2,0,80,0
Luzerne,WRIGHT TWP D 01,State Senate,20,GRN,JOHN J SWEENEY,187,10,0,177,0
Luzerne,WRIGHT TWP D 02,State Senate,20,GRN,JOHN J SWEENEY,230,13,0,217,0
Luzerne,CONYNGHAM TWP,State Senate,20,,WRITE-IN,0,0,0,0,0
Luzerne,COURTDALE BORO,State Senate,20,,WRITE-IN,0,0,0,0,0
Luzerne,DALLAS BORO W 01,State Senate,20,,WRITE-IN,3,0,0,3,0
Luzerne,DALLAS BORO W 02,State Senate,20,,WRITE-IN,2,0,0,2,0
Luzerne,DALLAS TWP D 01,State Senate,20,,WRITE-IN,2,1,0,1,0
Luzerne,DALLAS TWP D 02,State Senate,20,,WRITE-IN,6,0,0,6,0
Luzerne,DALLAS TWP D 03,State Senate,20,,WRITE-IN,7,0,1,6,0
Luzerne,DENNISON TWP,State Senate,20,,WRITE-IN,0,0,0,0,0
Luzerne,DORRANCE TWP,State Senate,20,,WRITE-IN,4,0,0,4,0
Luzerne,EXETER TWP,State Senate,20,,WRITE-IN,1,0,0,1,0
Luzerne,FORTY FORT BORO W 01,State Senate,20,,WRITE-IN,2,0,0,2,0
Luzerne,FORTY FORT BORO W 02,State Senate,20,,WRITE-IN,5,0,0,5,0
Luzerne,FORTY FORT BORO W 03,State Senate,20,,WRITE-IN,6,0,0,6,0
Luzerne,FRANKLIN TWP,State Senate,20,,WRITE-IN,3,0,0,3,0
Luzerne,HARVEYS LAKE BORO,State Senate,20,,WRITE-IN,2,0,0,2,0
Luzerne,HOLLENBACK TWP,State Senate,20,,WRITE-IN,0,0,0,0,0
Luzerne,HUNLOCK TWP,State Senate,20,,WRITE-IN,2,0,0,2,0
Luzerne,JACKSON TWP,State Senate,20,,WRITE-IN,4,1,0,3,0
Luzerne,KINGSTON BORO W 01,State Senate,20,,WRITE-IN,2,0,0,2,0
Luzerne,KINGSTON BORO W 02,State Senate,20,,WRITE-IN,3,0,0,3,0
Luzerne,KINGSTON BORO W 03,State Senate,20,,WRITE-IN,4,0,1,3,0
Luzerne,KINGSTON BORO W 04,State Senate,20,,WRITE-IN,5,0,0,5,0
Luzerne,KINGSTON BORO W 05,State Senate,20,,WRITE-IN,8,1,0,7,0
Luzerne,KINGSTON BORO W 06,State Senate,20,,WRITE-IN,15,0,0,15,0
Luzerne,KINGSTON BORO W 07,State Senate,20,,WRITE-IN,2,0,0,2,0
Luzerne,KINGSTON BORO W 08,State Senate,20,,WRITE-IN,2,0,0,2,0
Luzerne,KINGSTON TWP D 01,State Senate,20,,WRITE-IN,0,0,0,0,0
Luzerne,KINGSTON TWP D 02,State Senate,20,,WRITE-IN,4,0,0,4,0
Luzerne,KINGSTON TWP D 03,State Senate,20,,WRITE-IN,7,0,0,7,0
Luzerne,LAKE TWP,State Senate,20,,WRITE-IN,0,0,0,0,0
Luzerne,LEHMAN TWP D 01,State Senate,20,,WRITE-IN,1,0,0,1,0
Luzerne,LEHMAN TWP D 02,State Senate,20,,WRITE-IN,1,0,0,1,0
Luzerne,LEHMAN TWP D 03,State Senate,20,,WRITE-IN,1,0,0,1,0
Luzerne,NUANGOLA BORO,State Senate,20,,WRITE-IN,0,0,0,0,0
Luzerne,PENN LAKE PARK BORO,State Senate,20,,WRITE-IN,0,0,0,0,0
Luzerne,PRINGLE BORO,State Senate,20,,WRITE-IN,1,0,0,1,0
Luzerne,RICE TWP,State Senate,20,,WRITE-IN,5,2,0,3,0
Luzerne,ROSS TWP,State Senate,20,,WRITE-IN,0,0,0,0,0
Luzerne,SHICKSHINNY BORO,State Senate,20,,WRITE-IN,0,0,0,0,0
Luzerne,SLOCUM TWP,State Senate,20,,WRITE-IN,1,0,0,1,0
Luzerne,UNION TWP,State Senate,20,,WRITE-IN,3,0,0,3,0
Luzerne,WRIGHT TWP D 01,State Senate,20,,WRITE-IN,5,0,0,5,0
Luzerne,WRIGHT TWP D 02,State Senate,20,,WRITE-IN,6,1,0,5,0
Luzerne,AVOCA BORO W 01,State Senate,22,DEM,JOHN P BLAKE,241,6,0,235,0
Luzerne,AVOCA BORO W 02,State Senate,22,DEM,JOHN P BLAKE,214,15,0,199,0
Luzerne,AVOCA BORO W 03,State Senate,22,DEM,JOHN P BLAKE,212,4,0,208,0
Luzerne,DUPONT BORO W 01,State Senate,22,DEM,JOHN P BLAKE,420,14,1,405,0
Luzerne,DUPONT BORO W 02,State Senate,22,DEM,JOHN P BLAKE,193,6,0,187,0
Luzerne,DURYEA BORO W 01,State Senate,22,DEM,JOHN P BLAKE,270,12,1,257,0
Luzerne,DURYEA BORO W 02,State Senate,22,DEM,JOHN P BLAKE,481,22,1,458,0
Luzerne,DURYEA BORO W 03,State Senate,22,DEM,JOHN P BLAKE,252,12,0,240,0
Luzerne,PITTSTON TWP D 01,State Senate,22,DEM,JOHN P BLAKE,490,24,0,466,0
Luzerne,PITTSTON TWP D 02,State Senate,22,DEM,JOHN P BLAKE,212,0,0,212,0
Luzerne,AVOCA BORO W 01,State Senate,22,REP,FRANK SCAVO,133,8,0,125,0
Luzerne,AVOCA BORO W 02,State Senate,22,REP,FRANK SCAVO,124,1,0,123,0
Luzerne,AVOCA BORO W 03,State Senate,22,REP,FRANK SCAVO,170,3,0,167,0
Luzerne,DUPONT BORO W 01,State Senate,22,REP,FRANK SCAVO,288,1,2,285,0
Luzerne,DUPONT BORO W 02,State Senate,22,REP,FRANK SCAVO,170,6,0,164,0
Luzerne,DURYEA BORO W 01,State Senate,22,REP,FRANK SCAVO,248,4,0,244,0
Luzerne,DURYEA BORO W 02,State Senate,22,REP,FRANK SCAVO,495,18,0,477,0
Luzerne,DURYEA BORO W 03,State Senate,22,REP,FRANK SCAVO,188,4,1,183,0
Luzerne,PITTSTON TWP D 01,State Senate,22,REP,FRANK SCAVO,403,17,0,386,0
Luzerne,PITTSTON TWP D 02,State Senate,22,REP,FRANK SCAVO,297,7,0,290,0
Luzerne,AVOCA BORO W 01,State Senate,22,,WRITE-IN,1,0,0,1,0
Luzerne,AVOCA BORO W 02,State Senate,22,,WRITE-IN,0,0,0,0,0
Luzerne,AVOCA BORO W 03,State Senate,22,,WRITE-IN,0,0,0,0,0
Luzerne,DUPONT BORO W 01,State Senate,22,,WRITE-IN,0,0,0,0,0
Luzerne,DUPONT BORO W 02,State Senate,22,,WRITE-IN,0,0,0,0,0
Luzerne,DURYEA BORO W 01,State Senate,22,,WRITE-IN,0,0,0,0,0
Luzerne,DURYEA BORO W 02,State Senate,22,,WRITE-IN,0,0,0,0,0
Luzerne,DURYEA BORO W 03,State Senate,22,,WRITE-IN,0,0,0,0,0
Luzerne,PITTSTON TWP D 01,State Senate,22,,WRITE-IN,1,0,0,1,0
Luzerne,PITTSTON TWP D 02,State Senate,22,,WRITE-IN,1,0,0,1,0
Luzerne,BLACK CREEK TWP D 01,State House,116,REP,TARAH TOOHIL,397,10,0,387,0
Luzerne,BLACK CREEK TWP D 02,State House,116,REP,TARAH TOOHIL,309,15,0,294,0
Luzerne,BUTLER TWP D 01,State House,116,REP,TARAH TOOHIL,995,52,0,943,0
Luzerne,BUTLER TWP D 02,State House,116,REP,TARAH TOOHIL,762,29,0,733,0
Luzerne,BUTLER TWP D 03,State House,116,REP,TARAH TOOHIL,878,47,2,829,0
Luzerne,BUTLER TWP D 04,State House,116,REP,TARAH TOOHIL,629,27,1,601,0
Luzerne,CONYNGHAM BORO,State House,116,REP,TARAH TOOHIL,757,22,1,734,0
Luzerne,CONYNGHAM TWP,State House,116,REP,TARAH TOOHIL,316,12,1,303,0
Luzerne,DORRANCE TWP,State House,116,REP,TARAH TOOHIL,769,15,0,754,0
Luzerne,HAZLE TWP D 01,State House,116,REP,TARAH TOOHIL,547,13,0,534,0
Luzerne,HAZLETON CITY W 01,State House,116,REP,TARAH TOOHIL,274,6,0,268,0
Luzerne,HAZLETON CITY W 02,State House,116,REP,TARAH TOOHIL,226,5,0,221,0
Luzerne,HAZLETON CITY W 03,State House,116,REP,TARAH TOOHIL,423,21,0,402,0
Luzerne,HAZLETON CITY W 04,State House,116,REP,TARAH TOOHIL,260,8,0,252,0
Luzerne,HAZLETON CITY W 05,State House,116,REP,TARAH TOOHIL,368,12,0,356,0
Luzerne,HAZLETON CITY W 06,State House,116,REP,TARAH TOOHIL,332,10,0,322,0
Luzerne,HAZLETON CITY W 07,State House,116,REP,TARAH TOOHIL,388,12,0,375,1
Luzerne,HAZLETON CITY W 08,State House,116,REP,TARAH TOOHIL,241,15,1,224,1
Luzerne,HAZLETON CITY W 09,State House,116,REP,TARAH TOOHIL,430,10,0,420,0
Luzerne,HAZLETON CITY W 10,State House,116,REP,TARAH TOOHIL,170,8,1,161,0
Luzerne,HAZLETON CITY W 11,State House,116,REP,TARAH TOOHIL,302,10,0,292,0
Luzerne,HOLLENBACK TWP,State House,116,REP,TARAH TOOHIL,435,6,1,428,0
Luzerne,HUNTINGTON TWP,State House,116,REP,TARAH TOOHIL,640,25,0,615,0
Luzerne,NESCOPECK BORO,State House,116,REP,TARAH TOOHIL,394,9,0,385,0
Luzerne,NESCOPECK TWP,State House,116,REP,TARAH TOOHIL,329,6,0,323,0
Luzerne,NEW COLUMBUS BORO,State House,116,REP,TARAH TOOHIL,69,3,0,66,0
Luzerne,SALEM TWP D 01,State House,116,REP,TARAH TOOHIL,411,5,0,406,0
Luzerne,SALEM TWP D 02,State House,116,REP,TARAH TOOHIL,703,14,0,689,0
Luzerne,SHICKSHINNY BORO,State House,116,REP,TARAH TOOHIL,177,2,0,175,0
Luzerne,SUGARLOAF TWP,State House,116,REP,TARAH TOOHIL,1439,63,2,1374,0
Luzerne,UNION TWP,State House,116,REP,TARAH TOOHIL,626,16,1,609,0
Luzerne,BLACK CREEK TWP D 01,State House,116,,WRITE-IN,5,0,0,5,0
Luzerne,BLACK CREEK TWP D 02,State House,116,,WRITE-IN,5,2,0,3,0
Luzerne,BUTLER TWP D 01,State House,116,,WRITE-IN,16,0,0,16,0
Luzerne,BUTLER TWP D 02,State House,116,,WRITE-IN,20,2,0,18,0
Luzerne,BUTLER TWP D 03,State House,116,,WRITE-IN,26,1,0,25,0
Luzerne,BUTLER TWP D 04,State House,116,,WRITE-IN,15,1,0,14,0
Luzerne,CONYNGHAM BORO,State House,116,,WRITE-IN,21,4,0,17,0
Luzerne,CONYNGHAM TWP,State House,116,,WRITE-IN,8,0,0,8,0
Luzerne,DORRANCE TWP,State House,116,,WRITE-IN,19,4,0,15,0
Luzerne,HAZLE TWP D 01,State House,116,,WRITE-IN,2,0,0,2,0
Luzerne,HAZLETON CITY W 01,State House,116,,WRITE-IN,16,0,0,16,0
Luzerne,HAZLETON CITY W 02,State House,116,,WRITE-IN,2,0,0,2,0
Luzerne,HAZLETON CITY W 03,State House,116,,WRITE-IN,4,0,0,4,0
Luzerne,HAZLETON CITY W 04,State House,116,,WRITE-IN,9,0,0,9,0
Luzerne,HAZLETON CITY W 05,State House,116,,WRITE-IN,3,0,0,3,0
Luzerne,HAZLETON CITY W 06,State House,116,,WRITE-IN,8,0,0,8,0
Luzerne,HAZLETON CITY W 07,State House,116,,WRITE-IN,5,0,0,5,0
Luzerne,HAZLETON CITY W 08,State House,116,,WRITE-IN,7,0,0,7,0
Luzerne,HAZLETON CITY W 09,State House,116,,WRITE-IN,10,0,0,10,0
Luzerne,HAZLETON CITY W 10,State House,116,,WRITE-IN,6,0,0,6,0
Luzerne,HAZLETON CITY W 11,State House,116,,WRITE-IN,17,0,0,17,0
Luzerne,HOLLENBACK TWP,State House,116,,WRITE-IN,4,1,0,3,0
Luzerne,HUNTINGTON TWP,State House,116,,WRITE-IN,14,0,0,14,0
Luzerne,NESCOPECK BORO,State House,116,,WRITE-IN,3,0,0,3,0
Luzerne,NESCOPECK TWP,State House,116,,WRITE-IN,2,0,0,2,0
Luzerne,NEW COLUMBUS BORO,State House,116,,WRITE-IN,0,0,0,0,0
Luzerne,SALEM TWP D 01,State House,116,,WRITE-IN,5,0,0,5,0
Luzerne,SALEM TWP D 02,State House,116,,WRITE-IN,22,3,1,18,0
Luzerne,SHICKSHINNY BORO,State House,116,,WRITE-IN,4,0,0,4,0
Luzerne,SUGARLOAF TWP,State House,116,,WRITE-IN,28,1,0,27,0
Luzerne,UNION TWP,State House,116,,WRITE-IN,10,1,0,9,0
Luzerne,DALLAS BORO W 01,State House,117,REP,KAREN BOBACK,395,15,0,380,0
Luzerne,DALLAS BORO W 02,State House,117,REP,KAREN BOBACK,524,21,0,503,0
Luzerne,DALLAS TWP D 01,State House,117,REP,KAREN BOBACK,605,46,0,559,0
Luzerne,DALLAS TWP D 02,State House,117,REP,KAREN BOBACK,1061,73,1,987,0
Luzerne,DALLAS TWP D 03,State House,117,REP,KAREN BOBACK,973,33,1,939,0
Luzerne,FAIRMOUNT TWP,State House,117,REP,KAREN BOBACK,388,7,0,380,1
Luzerne,FRANKLIN TWP,State House,117,REP,KAREN BOBACK,622,11,2,609,0
Luzerne,HARVEYS LAKE BORO,State House,117,REP,KAREN BOBACK,939,33,2,904,0
Luzerne,HUNLOCK TWP,State House,117,REP,KAREN BOBACK,695,13,0,682,0
Luzerne,LAKE TWP,State House,117,REP,KAREN BOBACK,641,18,0,623,0
Luzerne,LEHMAN TWP D 01,State House,117,REP,KAREN BOBACK,302,12,0,290,0
Luzerne,LEHMAN TWP D 02,State House,117,REP,KAREN BOBACK,561,20,0,541,0
Luzerne,LEHMAN TWP D 03,State House,117,REP,KAREN BOBACK,324,12,0,312,0
Luzerne,ROSS TWP,State House,117,REP,KAREN BOBACK,999,29,2,968,0
Luzerne,DALLAS BORO W 01,State House,117,LIB,LOU JASIKOFF,81,3,0,78,0
Luzerne,DALLAS BORO W 02,State House,117,LIB,LOU JASIKOFF,126,5,0,121,0
Luzerne,DALLAS TWP D 01,State House,117,LIB,LOU JASIKOFF,138,10,0,128,0
Luzerne,DALLAS TWP D 02,State House,117,LIB,LOU JASIKOFF,201,7,0,194,0
Luzerne,DALLAS TWP D 03,State House,117,LIB,LOU JASIKOFF,250,8,0,242,0
Luzerne,FAIRMOUNT TWP,State House,117,LIB,LOU JASIKOFF,41,0,0,41,0
Luzerne,FRANKLIN TWP,State House,117,LIB,LOU JASIKOFF,92,5,0,87,0
Luzerne,HARVEYS LAKE BORO,State House,117,LIB,LOU JASIKOFF,174,8,1,165,0
Luzerne,HUNLOCK TWP,State House,117,LIB,LOU JASIKOFF,79,1,0,78,0
Luzerne,LAKE TWP,State House,117,LIB,LOU JASIKOFF,84,2,0,82,0
Luzerne,LEHMAN TWP D 01,State House,117,LIB,LOU JASIKOFF,52,0,0,52,0
Luzerne,LEHMAN TWP D 02,State House,117,LIB,LOU JASIKOFF,107,4,0,103,0
Luzerne,LEHMAN TWP D 03,State House,117,LIB,LOU JASIKOFF,52,2,0,50,0
Luzerne,ROSS TWP,State House,117,LIB,LOU JASIKOFF,145,11,0,134,0
Luzerne,DALLAS BORO W 01,State House,117,,WRITE-IN,1,0,0,1,0
Luzerne,DALLAS BORO W 02,State House,117,,WRITE-IN,6,0,1,5,0
Luzerne,DALLAS TWP D 01,State House,117,,WRITE-IN,7,1,0,6,0
Luzerne,DALLAS TWP D 02,State House,117,,WRITE-IN,8,1,0,7,0
Luzerne,DALLAS TWP D 03,State House,117,,WRITE-IN,5,0,2,3,0
Luzerne,FAIRMOUNT TWP,State House,117,,WRITE-IN,1,0,0,1,0
Luzerne,FRANKLIN TWP,State House,117,,WRITE-IN,3,0,0,3,0
Luzerne,HARVEYS LAKE BORO,State House,117,,WRITE-IN,2,0,0,2,0
Luzerne,HUNLOCK TWP,State House,117,,WRITE-IN,1,0,0,1,0
Luzerne,LAKE TWP,State House,117,,WRITE-IN,0,0,0,0,0
Luzerne,LEHMAN TWP D 01,State House,117,,WRITE-IN,2,0,0,2,0
Luzerne,LEHMAN TWP D 02,State House,117,,WRITE-IN,2,0,0,2,0
Luzerne,LEHMAN TWP D 03,State House,117,,WRITE-IN,0,0,0,0,0
Luzerne,ROSS TWP,State House,117,,WRITE-IN,0,0,0,0,0
Luzerne,AVOCA BORO W 01,State House,118,DEM,MIKE CARROLL,310,7,0,303,0
Luzerne,AVOCA BORO W 02,State House,118,DEM,MIKE CARROLL,278,16,0,262,0
Luzerne,AVOCA BORO W 03,State House,118,DEM,MIKE CARROLL,304,5,0,299,0
Luzerne,BEAR CREEK TWP D 01,State House,118,DEM,MIKE CARROLL,258,13,0,245,0
Luzerne,BEAR CREEK TWP D 02,State House,118,DEM,MIKE CARROLL,356,18,1,337,0
Luzerne,BEAR CREEK TWP D 03,State House,118,DEM,MIKE CARROLL,54,2,0,52,0
Luzerne,BEAR CREEK VLG BORO,State House,118,DEM,MIKE CARROLL,100,9,1,90,0
Luzerne,BUCK TWP,State House,118,DEM,MIKE CARROLL,94,1,0,93,0
Luzerne,DUPONT BORO W 01,State House,118,DEM,MIKE CARROLL,538,15,2,521,0
Luzerne,DUPONT BORO W 02,State House,118,DEM,MIKE CARROLL,257,7,0,250,0
Luzerne,DURYEA BORO W 01,State House,118,DEM,MIKE CARROLL,378,13,1,364,0
Luzerne,DURYEA BORO W 02,State House,118,DEM,MIKE CARROLL,722,34,1,687,0
Luzerne,DURYEA BORO W 03,State House,118,DEM,MIKE CARROLL,334,13,1,320,0
Luzerne,HUGHESTOWN BORO,State House,118,DEM,MIKE CARROLL,461,13,0,447,1
Luzerne,JENKINS TWP D 01,State House,118,DEM,MIKE CARROLL,456,22,0,434,0
Luzerne,JENKINS TWP D 02,State House,118,DEM,MIKE CARROLL,298,12,0,286,0
Luzerne,JENKINS TWP D 03,State House,118,DEM,MIKE CARROLL,448,46,0,402,0
Luzerne,LAFLIN BORO,State House,118,DEM,MIKE CARROLL,499,23,0,476,0
Luzerne,PENN LAKE PARK BORO,State House,118,DEM,MIKE CARROLL,113,4,0,109,0
Luzerne,PITTSTON CITY W 01,State House,118,DEM,MIKE CARROLL,453,15,0,438,0
Luzerne,PITTSTON CITY W 02,State House,118,DEM,MIKE CARROLL,464,17,0,447,0
Luzerne,PITTSTON CITY W 03,State House,118,DEM,MIKE CARROLL,441,12,0,429,0
Luzerne,PITTSTON CITY W 04,State House,118,DEM,MIKE CARROLL,326,7,1,318,0
Luzerne,PITTSTON TWP D 01,State House,118,DEM,MIKE CARROLL,646,33,0,613,0
Luzerne,PITTSTON TWP D 02,State House,118,DEM,MIKE CARROLL,309,4,0,305,0
Luzerne,PLAINS TWP W 01,State House,118,DEM,MIKE CARROLL,408,6,0,402,0
Luzerne,PLAINS TWP W 02,State House,118,DEM,MIKE CARROLL,422,16,0,406,0
Luzerne,PLAINS TWP W 03,State House,118,DEM,MIKE CARROLL,649,44,0,605,0
