county,precinct,office,district,party,candidate,election_day,mail_in,votes
Delaware,BETHEL 1P,State Senate,9,DEM,Write-in,0,0,0
Delaware,BETHEL 1P,State Senate,9,REP,Thomas H. Killion,155,51,206
Delaware,BETHEL 1P,State Senate,9,REP,Write-in,1,1,2
Delaware,BETHEL 1P,General Assembly,160,DEM,Anton Andrew,23,70,93
Delaware,BETHEL 1P,General Assembly,160,DEM,Cathy Spahr,23,65,88
Delaware,BETHEL 1P,General Assembly,160,DEM,Write-in,0,0,0
Delaware,BETHEL 1P,General Assembly,160,REP,Craig Williams,157,55,212
Delaware,BETHEL 1P,General Assembly,160,REP,Write-in,0,0,0
Delaware,BETHEL 2P,President,,DEM,Bernie Sanders,16,17,33
Delaware,BETHEL 2P,President,,DEM,Joseph R. Biden,46,103,149
Delaware,BETHEL 2P,President,,DEM,Tulsi Gabbard,1,0,1
Delaware,BETHEL 2P,President,,DEM,Write-in,1,2,3
Delaware,BETHEL 2P,President,,REP,Donald J. Trump,170,33,203
Delaware,BETHEL 2P,President,,REP,Roque Rocky De La Fuente,6,1,7
Delaware,BETHEL 2P,President,,REP,Billy Weld,7,3,10
Delaware,BETHEL 2P,President,,REP,Write-in,0,5,5
Delaware,BETHEL 2P,Attorney General,,DEM,Josh Shapiro,55,110,165
Delaware,BETHEL 2P,Attorney General,,DEM,Write-in,0,0,0
Delaware,BETHEL 2P,Attorney General,,REP,Heather Heidelbaugh,180,38,218
Delaware,BETHEL 2P,Attorney General,,REP,Write-in,2,0,2
Delaware,BETHEL 2P,Auditor General,,DEM,H. Scott Conklin,5,2,7
Delaware,BETHEL 2P,Auditor General,,DEM,Michael Lamb,3,8,11
Delaware,BETHEL 2P,Auditor General,,DEM,Tracie Fountain,1,5,6
Delaware,BETHEL 2P,Auditor General,,DEM,Rose Rosie Marie Davis,4,8,12
Delaware,BETHEL 2P,Auditor General,,DEM,Nina Ahmad,36,67,103
Delaware,BETHEL 2P,Auditor General,,DEM,Christina M. Hartman,9,16,25
Delaware,BETHEL 2P,Auditor General,,DEM,Write-in,0,0,0
Delaware,BETHEL 2P,Auditor General,,REP,Timothy Defoor,176,38,214
Delaware,BETHEL 2P,Auditor General,,REP,Write-in,1,0,1
Delaware,BETHEL 2P,State Treasurer,,DEM,Joe Torsella,53,106,159
Delaware,BETHEL 2P,State Treasurer,,DEM,Write-in,0,0,0
Delaware,BETHEL 2P,State Treasurer,,REP,Stacy L. Garrity,178,36,214
Delaware,BETHEL 2P,State Treasurer,,REP,Write-in,2,0,2
Delaware,BETHEL 2P,U.S. House,5,DEM,Mary Gay Scanlon,58,117,175
Delaware,BETHEL 2P,U.S. House,5,DEM,Write-in,0,0,0
Delaware,BETHEL 2P,U.S. House,5,REP,Rob Jordan,61,11,72
Delaware,BETHEL 2P,U.S. House,5,REP,Dasha Pruett,116,30,146
Delaware,BETHEL 2P,U.S. House,5,REP,Write-in,2,1,3
Delaware,BETHEL 2P,State Senate,9,DEM,Brett Burman,30,48,78
Delaware,BETHEL 2P,State Senate,9,DEM,John I. Kane,30,72,102
Delaware,BETHEL 2P,State Senate,9,DEM,Write-in,0,0,0
Delaware,BETHEL 2P,State Senate,9,REP,Thomas H. Killion,186,43,229
Delaware,BETHEL 2P,State Senate,9,REP,Write-in,2,1,3
Delaware,BETHEL 2P,General Assembly,160,DEM,Anton Andrew,18,48,66
Delaware,BETHEL 2P,General Assembly,160,DEM,Cathy Spahr,43,72,115
Delaware,BETHEL 2P,General Assembly,160,DEM,Write-in,0,0,0
Delaware,BETHEL 2P,General Assembly,160,REP,Craig Williams,181,41,222
Delaware,BETHEL 2P,General Assembly,160,REP,Write-in,1,0,1
Delaware,BETHEL 3P,President,,DEM,Bernie Sanders,16,8,24
Delaware,BETHEL 3P,President,,DEM,Joseph R. Biden,67,81,148
Delaware,BETHEL 3P,President,,DEM,Tulsi Gabbard,0,0,0
Delaware,BETHEL 3P,President,,DEM,Write-in,2,1,3
Delaware,BETHEL 3P,President,,REP,Donald J. Trump,142,39,181
Delaware,BETHEL 3P,President,,REP,Roque Rocky De La Fuente,4,1,5
Delaware,BETHEL 3P,President,,REP,Billy Weld,9,7,16
Delaware,BETHEL 3P,President,,REP,Write-in,5,4,9
Delaware,BETHEL 3P,Attorney General,,DEM,Josh Shapiro,72,83,155
Delaware,BETHEL 3P,Attorney General,,DEM,Write-in,1,0,1
Delaware,BETHEL 3P,Attorney General,,REP,Heather Heidelbaugh,152,43,195
Delaware,BETHEL 3P,Attorney General,,REP,Write-in,1,0,1
Delaware,BETHEL 3P,Auditor General,,DEM,H. Scott Conklin,3,2,5
Delaware,BETHEL 3P,Auditor General,,DEM,Michael Lamb,7,5,12
Delaware,BETHEL 3P,Auditor General,,DEM,Tracie Fountain,3,11,14
Delaware,BETHEL 3P,Auditor General,,DEM,Rose Rosie Marie Davis,3,2,5
Delaware,BETHEL 3P,Auditor General,,DEM,Nina Ahmad,57,51,108
Delaware,BETHEL 3P,Auditor General,,DEM,Christina M. Hartman,2,10,12
Delaware,BETHEL 3P,Auditor General,,DEM,Write-in,1,0,1
Delaware,BETHEL 3P,Auditor General,,REP,Timothy Defoor,147,44,191
Delaware,BETHEL 3P,Auditor General,,REP,Write-in,1,0,1
Delaware,BETHEL 3P,State Treasurer,,DEM,Joe Torsella,73,82,155
Delaware,BETHEL 3P,State Treasurer,,DEM,Write-in,1,0,1
Delaware,BETHEL 3P,State Treasurer,,REP,Stacy L. Garrity,147,43,190
Delaware,BETHEL 3P,State Treasurer,,REP,Write-in,0,0,0
Delaware,BETHEL 3P,U.S. House,5,DEM,Mary Gay Scanlon,79,89,168
Delaware,BETHEL 3P,U.S. House,5,DEM,Write-in,1,0,1
Delaware,BETHEL 3P,U.S. House,5,REP,Rob Jordan,52,15,67
Delaware,BETHEL 3P,U.S. House,5,REP,Dasha Pruett,98,30,128
Delaware,BETHEL 3P,U.S. House,5,REP,Write-in,0,0,0
Delaware,BETHEL 3P,State Senate,9,DEM,Brett Burman,37,43,80
Delaware,BETHEL 3P,State Senate,9,DEM,John I. Kane,45,44,89
Delaware,BETHEL 3P,State Senate,9,DEM,Write-in,1,0,1
Delaware,BETHEL 3P,State Senate,9,REP,Thomas H. Killion,154,47,201
Delaware,BETHEL 3P,State Senate,9,REP,Write-in,1,0,1
Delaware,BETHEL 3P,General Assembly,160,DEM,Anton Andrew,47,47,94
Delaware,BETHEL 3P,General Assembly,160,DEM,Cathy Spahr,34,43,77
Delaware,BETHEL 3P,General Assembly,160,DEM,Write-in,1,0,1
Delaware,BETHEL 3P,General Assembly,160,REP,Craig Williams,157,47,204
Delaware,BETHEL 3P,General Assembly,160,REP,Write-in,0,0,0
Delaware,BETHEL 4P,President,,DEM,Bernie Sanders,3,13,16
Delaware,BETHEL 4P,President,,DEM,Joseph R. Biden,44,222,266
Delaware,BETHEL 4P,President,,DEM,Tulsi Gabbard,0,3,3
Delaware,BETHEL 4P,President,,DEM,Write-in,0,0,0
Delaware,BETHEL 4P,President,,REP,Donald J. Trump,105,116,221
Delaware,BETHEL 4P,President,,REP,Roque Rocky De La Fuente,4,8,12
Delaware,BETHEL 4P,President,,REP,Billy Weld,4,15,19
Delaware,BETHEL 4P,President,,REP,Write-in,1,5,6
Delaware,BETHEL 4P,Attorney General,,DEM,Josh Shapiro,42,224,266
Delaware,BETHEL 4P,Attorney General,,DEM,Write-in,0,2,2
Delaware,BETHEL 4P,Attorney General,,REP,Heather Heidelbaugh,108,134,242
Delaware,BETHEL 4P,Attorney General,,REP,Write-in,1,2,3
Delaware,BETHEL 4P,Auditor General,,DEM,H. Scott Conklin,1,8,9
Delaware,BETHEL 4P,Auditor General,,DEM,Michael Lamb,3,18,21
Delaware,BETHEL 4P,Auditor General,,DEM,Tracie Fountain,2,16,18
Delaware,BETHEL 4P,Auditor General,,DEM,Rose Rosie Marie Davis,1,3,4
Delaware,BETHEL 4P,Auditor General,,DEM,Nina Ahmad,32,127,159
Delaware,BETHEL 4P,Auditor General,,DEM,Christina M. Hartman,6,43,49
Delaware,BETHEL 4P,Auditor General,,DEM,Write-in,0,0,0
Delaware,BETHEL 4P,Auditor General,,REP,Timothy Defoor,108,136,244
Delaware,BETHEL 4P,Auditor General,,REP,Write-in,1,2,3
Delaware,BETHEL 4P,State Treasurer,,DEM,Joe Torsella,45,213,258
Delaware,BETHEL 4P,State Treasurer,,DEM,Write-in,0,2,2
Delaware,BETHEL 4P,State Treasurer,,REP,Stacy L. Garrity,108,135,243
Delaware,BETHEL 4P,State Treasurer,,REP,Write-in,0,2,2
Delaware,BETHEL 4P,U.S. House,5,DEM,Mary Gay Scanlon,45,227,272
Delaware,BETHEL 4P,U.S. House,5,DEM,Write-in,0,2,2
Delaware,BETHEL 4P,U.S. House,5,REP,Rob Jordan,39,37,76
Delaware,BETHEL 4P,U.S. House,5,REP,Dasha Pruett,77,109,186
Delaware,BETHEL 4P,U.S. House,5,REP,Write-in,0,3,3
Delaware,BETHEL 4P,State Senate,9,DEM,Brett Burman,21,98,119
Delaware,BETHEL 4P,State Senate,9,DEM,John I. Kane,26,135,161
Delaware,BETHEL 4P,State Senate,9,DEM,Write-in,0,0,0
Delaware,BETHEL 4P,State Senate,9,REP,Thomas H. Killion,115,145,260
Delaware,BETHEL 4P,State Senate,9,REP,Write-in,0,3,3
Delaware,BETHEL 4P,General Assembly,160,DEM,Anton Andrew,21,90,111
Delaware,BETHEL 4P,General Assembly,160,DEM,Cathy Spahr,27,146,173
Delaware,BETHEL 4P,General Assembly,160,DEM,Write-in,0,0,0
Delaware,BETHEL 4P,General Assembly,160,REP,Craig Williams,118,144,262
Delaware,BETHEL 4P,General Assembly,160,REP,Write-in,0,2,2
Delaware,BETHEL 5P,President,,DEM,Bernie Sanders,9,13,22
Delaware,BETHEL 5P,President,,DEM,Joseph R. Biden,50,107,157
Delaware,BETHEL 5P,President,,DEM,Tulsi Gabbard,4,0,4
Delaware,BETHEL 5P,President,,DEM,Write-in,0,1,1
Delaware,BETHEL 5P,President,,REP,Donald J. Trump,142,65,207
Delaware,BETHEL 5P,President,,REP,Roque Rocky De La Fuente,0,0,0
Delaware,BETHEL 5P,President,,REP,Billy Weld,3,12,15
Delaware,BETHEL 5P,President,,REP,Write-in,3,13,16
Delaware,BETHEL 5P,Attorney General,,DEM,Josh Shapiro,54,108,162
Delaware,BETHEL 5P,Attorney General,,DEM,Write-in,2,0,2
Delaware,BETHEL 5P,Attorney General,,REP,Heather Heidelbaugh,141,87,228
Delaware,BETHEL 5P,Attorney General,,REP,Write-in,1,1,2
Delaware,BETHEL 5P,Auditor General,,DEM,H. Scott Conklin,2,3,5
Delaware,BETHEL 5P,Auditor General,,DEM,Michael Lamb,6,9,15
Delaware,BETHEL 5P,Auditor General,,DEM,Tracie Fountain,4,9,13
Delaware,BETHEL 5P,Auditor General,,DEM,Rose Rosie Marie Davis,4,2,6
Delaware,BETHEL 5P,Auditor General,,DEM,Nina Ahmad,33,69,102
Delaware,BETHEL 5P,Auditor General,,DEM,Christina M. Hartman,8,19,27
Delaware,BETHEL 5P,Auditor General,,DEM,Write-in,1,0,1
Delaware,BETHEL 5P,Auditor General,,REP,Timothy Defoor,140,88,228
Delaware,BETHEL 5P,Auditor General,,REP,Write-in,1,1,2
Delaware,BETHEL 5P,State Treasurer,,DEM,Joe Torsella,55,106,161
Delaware,BETHEL 5P,State Treasurer,,DEM,Write-in,1,0,1
Delaware,BETHEL 5P,State Treasurer,,REP,Stacy L. Garrity,137,88,225
Delaware,BETHEL 5P,State Treasurer,,REP,Write-in,1,0,1
Delaware,BETHEL 5P,U.S. House,5,DEM,Mary Gay Scanlon,56,117,173
Delaware,BETHEL 5P,U.S. House,5,DEM,Write-in,2,0,2
Delaware,BETHEL 5P,U.S. House,5,REP,Rob Jordan,54,29,83
Delaware,BETHEL 5P,U.S. House,5,REP,Dasha Pruett,94,61,155
Delaware,BETHEL 5P,U.S. House,5,REP,Write-in,1,0,1
Delaware,BETHEL 5P,State Senate,9,DEM,Brett Burman,36,72,108
Delaware,BETHEL 5P,State Senate,9,DEM,John I. Kane,19,44,63
Delaware,BETHEL 5P,State Senate,9,DEM,Write-in,1,0,1
Delaware,BETHEL 5P,State Senate,9,REP,Thomas H. Killion,145,90,235
Delaware,BETHEL 5P,State Senate,9,REP,Write-in,1,2,3
Delaware,BETHEL 5P,General Assembly,160,DEM,Anton Andrew,36,61,97
Delaware,BETHEL 5P,General Assembly,160,DEM,Cathy Spahr,22,56,78
Delaware,BETHEL 5P,General Assembly,160,DEM,Write-in,1,0,1
Delaware,BETHEL 5P,General Assembly,160,REP,Craig Williams,147,91,238
Delaware,BETHEL 5P,General Assembly,160,REP,Write-in,1,0,1
Delaware,BETHEL 6P,President,,DEM,Bernie Sanders,10,4,14
Delaware,BETHEL 6P,President,,DEM,Joseph R. Biden,48,56,104
Delaware,BETHEL 6P,President,,DEM,Tulsi Gabbard,1,2,3
Delaware,BETHEL 6P,President,,DEM,Write-in,1,1,2
Delaware,BETHEL 6P,President,,REP,Donald J. Trump,93,17,110
Delaware,BETHEL 6P,President,,REP,Roque Rocky De La Fuente,4,2,6
Delaware,BETHEL 6P,President,,REP,Billy Weld,2,2,4
Delaware,BETHEL 6P,President,,REP,Write-in,3,3,6
Delaware,BETHEL 6P,Attorney General,,DEM,Josh Shapiro,50,58,108
Delaware,BETHEL 6P,Attorney General,,DEM,Write-in,0,0,0
Delaware,BETHEL 6P,Attorney General,,REP,Heather Heidelbaugh,93,25,118
Delaware,BETHEL 6P,Attorney General,,REP,Write-in,1,0,1
Delaware,BETHEL 6P,Auditor General,,DEM,H. Scott Conklin,2,1,3
Delaware,BETHEL 6P,Auditor General,,DEM,Michael Lamb,1,1,2
Delaware,BETHEL 6P,Auditor General,,DEM,Tracie Fountain,2,5,7
Delaware,BETHEL 6P,Auditor General,,DEM,Rose Rosie Marie Davis,3,3,6
Delaware,BETHEL 6P,Auditor General,,DEM,Nina Ahmad,41,41,82
Delaware,BETHEL 6P,Auditor General,,DEM,Christina M. Hartman,5,8,13
Delaware,BETHEL 6P,Auditor General,,DEM,Write-in,0,0,0
Delaware,BETHEL 6P,Auditor General,,REP,Timothy Defoor,92,24,116
Delaware,BETHEL 6P,Auditor General,,REP,Write-in,1,0,1
Delaware,BETHEL 6P,State Treasurer,,DEM,Joe Torsella,47,58,105
Delaware,BETHEL 6P,State Treasurer,,DEM,Write-in,0,0,0
Delaware,BETHEL 6P,State Treasurer,,REP,Stacy L. Garrity,94,25,119
Delaware,BETHEL 6P,State Treasurer,,REP,Write-in,0,0,0
Delaware,BETHEL 6P,U.S. House,5,DEM,Mary Gay Scanlon,54,61,115
Delaware,BETHEL 6P,U.S. House,5,DEM,Write-in,0,0,0
Delaware,BETHEL 6P,U.S. House,5,REP,Rob Jordan,26,6,32
Delaware,BETHEL 6P,U.S. House,5,REP,Dasha Pruett,73,20,93
Delaware,BETHEL 6P,U.S. House,5,REP,Write-in,0,0,0
Delaware,BETHEL 6P,State Senate,9,DEM,Brett Burman,29,35,64
Delaware,BETHEL 6P,State Senate,9,DEM,John I. Kane,22,27,49
Delaware,BETHEL 6P,State Senate,9,DEM,Write-in,1,0,1
Delaware,BETHEL 6P,State Senate,9,REP,Thomas H. Killion,102,25,127
Delaware,BETHEL 6P,State Senate,9,REP,Write-in,0,0,0
Delaware,BETHEL 6P,General Assembly,160,DEM,Anton Andrew,23,29,52
Delaware,BETHEL 6P,General Assembly,160,DEM,Cathy Spahr,33,33,66
Delaware,BETHEL 6P,General Assembly,160,DEM,Write-in,0,0,0
Delaware,BETHEL 6P,General Assembly,160,REP,Craig Williams,98,25,123
Delaware,BETHEL 6P,General Assembly,160,REP,Write-in,0,0,0
Delaware,CHADDS FORD NE P,President,,DEM,Bernie Sanders,11,17,28
Delaware,CHADDS FORD NE P,President,,DEM,Joseph R. Biden,74,125,199
Delaware,CHADDS FORD NE P,President,,DEM,Tulsi Gabbard,2,1,3
Delaware,CHADDS FORD NE P,President,,DEM,Write-in,0,4,4
Delaware,CHADDS FORD NE P,President,,REP,Donald J. Trump,139,88,227
Delaware,CHADDS FORD NE P,President,,REP,Roque Rocky De La Fuente,2,3,5
Delaware,CHADDS FORD NE P,President,,REP,Billy Weld,5,10,15
Delaware,CHADDS FORD NE P,President,,REP,Write-in,3,4,7
Delaware,CHADDS FORD NE P,Attorney General,,DEM,Josh Shapiro,79,127,206
Delaware,CHADDS FORD NE P,Attorney General,,DEM,Write-in,0,0,0
Delaware,CHADDS FORD NE P,Attorney General,,REP,Heather Heidelbaugh,142,100,242
Delaware,CHADDS FORD NE P,Attorney General,,REP,Write-in,2,0,2
Delaware,CHADDS FORD NE P,Auditor General,,DEM,H. Scott Conklin,3,2,5
Delaware,CHADDS FORD NE P,Auditor General,,DEM,Michael Lamb,4,15,19
Delaware,CHADDS FORD NE P,Auditor General,,DEM,Tracie Fountain,3,7,10
Delaware,CHADDS FORD NE P,Auditor General,,DEM,Rose Rosie Marie Davis,1,5,6
Delaware,CHADDS FORD NE P,Auditor General,,DEM,Nina Ahmad,55,81,136
Delaware,CHADDS FORD NE P,Auditor General,,DEM,Christina M. Hartman,13,19,32
Delaware,CHADDS FORD NE P,Auditor General,,DEM,Write-in,0,0,0
Delaware,CHADDS FORD NE P,Auditor General,,REP,Timothy Defoor,142,102,244
Delaware,CHADDS FORD NE P,Auditor General,,REP,Write-in,1,0,1
Delaware,CHADDS FORD NE P,State Treasurer,,DEM,Joe Torsella,75,121,196
Delaware,CHADDS FORD NE P,State Treasurer,,DEM,Write-in,0,0,0
Delaware,CHADDS FORD NE P,State Treasurer,,REP,Stacy L. Garrity,138,101,239
Delaware,CHADDS FORD NE P,State Treasurer,,REP,Write-in,1,0,1
Delaware,CHADDS FORD NE P,U.S. House,5,DEM,Mary Gay Scanlon,82,137,219
Delaware,CHADDS FORD NE P,U.S. House,5,DEM,Write-in,1,0,1
Delaware,CHADDS FORD NE P,U.S. House,5,REP,Rob Jordan,32,25,57
Delaware,CHADDS FORD NE P,U.S. House,5,REP,Dasha Pruett,108,77,185
Delaware,CHADDS FORD NE P,U.S. House,5,REP,Write-in,1,0,1
Delaware,CHADDS FORD NE P,State Senate,9,DEM,Brett Burman,42,77,119
Delaware,CHADDS FORD NE P,State Senate,9,DEM,John I. Kane,45,61,106
Delaware,CHADDS FORD NE P,State Senate,9,DEM,Write-in,0,0,0
Delaware,CHADDS FORD NE P,State Senate,9,REP,Thomas H. Killion,146,106,252
Delaware,CHADDS FORD NE P,State Senate,9,REP,Write-in,0,0,0
Delaware,CHADDS FORD NE P,General Assembly,160,DEM,Anton Andrew,49,89,138
Delaware,CHADDS FORD NE P,General Assembly,160,DEM,Cathy Spahr,37,51,88
Delaware,CHADDS FORD NE P,General Assembly,160,DEM,Write-in,0,0,0
Delaware,CHADDS FORD NE P,General Assembly,160,REP,Craig Williams,142,102,244
Delaware,CHADDS FORD NE P,General Assembly,160,REP,Write-in,0,0,0
Delaware,CHADDS FORD SW P,President,,DEM,Bernie Sanders,13,22,35
Delaware,CHADDS FORD SW P,President,,DEM,Joseph R. Biden,75,155,230
Delaware,CHADDS FORD SW P,President,,DEM,Tulsi Gabbard,1,1,2
Delaware,CHADDS FORD SW P,President,,DEM,Write-in,3,1,4
Delaware,CHADDS FORD SW P,President,,REP,Donald J. Trump,111,72,183
Delaware,CHADDS FORD SW P,President,,REP,Roque Rocky De La Fuente,4,2,6
Delaware,CHADDS FORD SW P,President,,REP,Billy Weld,4,11,15
Delaware,CHADDS FORD SW P,President,,REP,Write-in,4,9,13
Delaware,CHADDS FORD SW P,Attorney General,,DEM,Josh Shapiro,80,144,224
Delaware,CHADDS FORD SW P,Attorney General,,DEM,Write-in,1,0,1
Delaware,CHADDS FORD SW P,Attorney General,,REP,Heather Heidelbaugh,115,92,207
Delaware,CHADDS FORD SW P,Attorney General,,REP,Write-in,1,1,2
Delaware,CHADDS FORD SW P,Auditor General,,DEM,H. Scott Conklin,4,6,10
Delaware,CHADDS FORD SW P,Auditor General,,DEM,Michael Lamb,6,11,17
Delaware,CHADDS FORD SW P,Auditor General,,DEM,Tracie Fountain,5,16,21
Delaware,CHADDS FORD SW P,Auditor General,,DEM,Rose Rosie Marie Davis,4,4,8
Delaware,CHADDS FORD SW P,Auditor General,,DEM,Nina Ahmad,51,72,123
Delaware,CHADDS FORD SW P,Auditor General,,DEM,Christina M. Hartman,13,41,54
Delaware,CHADDS FORD SW P,Auditor General,,DEM,Write-in,1,0,1
Delaware,CHADDS FORD SW P,Auditor General,,REP,Timothy Defoor,117,93,210
Delaware,CHADDS FORD SW P,Auditor General,,REP,Write-in,0,0,0
Delaware,CHADDS FORD SW P,State Treasurer,,DEM,Joe Torsella,77,148,225
Delaware,CHADDS FORD SW P,State Treasurer,,DEM,Write-in,2,0,2
Delaware,CHADDS FORD SW P,State Treasurer,,REP,Stacy L. Garrity,116,91,207
Delaware,CHADDS FORD SW P,State Treasurer,,REP,Write-in,0,1,1
Delaware,CHADDS FORD SW P,U.S. House,5,DEM,Mary Gay Scanlon,81,161,242
Delaware,CHADDS FORD SW P,U.S. House,5,DEM,Write-in,3,4,7
Delaware,CHADDS FORD SW P,U.S. House,5,REP,Rob Jordan,26,22,48
Delaware,CHADDS FORD SW P,U.S. House,5,REP,Dasha Pruett,98,71,169
Delaware,CHADDS FORD SW P,U.S. House,5,REP,Write-in,1,2,3
Delaware,CHADDS FORD SW P,State Senate,9,DEM,Brett Burman,54,94,148
Delaware,CHADDS FORD SW P,State Senate,9,DEM,John I. Kane,34,77,111
Delaware,CHADDS FORD SW P,State Senate,9,DEM,Write-in,0,0,0
Delaware,CHADDS FORD SW P,State Senate,9,REP,Thomas H. Killion,123,98,221
Delaware,CHADDS FORD SW P,State Senate,9,REP,Write-in,0,2,2
Delaware,CHADDS FORD SW P,General Assembly,160,DEM,Anton Andrew,51,126,177
Delaware,CHADDS FORD SW P,General Assembly,160,DEM,Cathy Spahr,38,48,86
Delaware,CHADDS FORD SW P,General Assembly,160,DEM,Write-in,1,0,1
Delaware,CHADDS FORD SW P,General Assembly,160,REP,Craig Williams,124,99,223
Delaware,CHADDS FORD SW P,General Assembly,160,REP,Write-in,0,1,1
Delaware,BROOKHAVEN 1P,President,,DEM,Bernie Sanders,19,13,32
Delaware,BROOKHAVEN 1P,President,,DEM,Joseph R. Biden,80,101,181
Delaware,BROOKHAVEN 1P,President,,DEM,Tulsi Gabbard,1,1,2
Delaware,BROOKHAVEN 1P,President,,DEM,Write-in,1,1,2
Delaware,BROOKHAVEN 1P,President,,REP,Donald J. Trump,150,52,202
Delaware,BROOKHAVEN 1P,President,,REP,Roque Rocky De La Fuente,5,4,9
Delaware,BROOKHAVEN 1P,President,,REP,Billy Weld,5,6,11
Delaware,BROOKHAVEN 1P,President,,REP,Write-in,6,4,10
Delaware,BROOKHAVEN 1P,Attorney General,,DEM,Josh Shapiro,92,109,201
Delaware,BROOKHAVEN 1P,Attorney General,,DEM,Write-in,0,1,1
Delaware,BROOKHAVEN 1P,Attorney General,,REP,Heather Heidelbaugh,147,64,211
Delaware,BROOKHAVEN 1P,Attorney General,,REP,Write-in,2,2,4
Delaware,BROOKHAVEN 1P,Auditor General,,DEM,H. Scott Conklin,7,5,12
Delaware,BROOKHAVEN 1P,Auditor General,,DEM,Michael Lamb,6,5,11
Delaware,BROOKHAVEN 1P,Auditor General,,DEM,Tracie Fountain,4,4,8
Delaware,BROOKHAVEN 1P,Auditor General,,DEM,Rose Rosie Marie Davis,3,3,6
Delaware,BROOKHAVEN 1P,Auditor General,,DEM,Nina Ahmad,63,73,136
Delaware,BROOKHAVEN 1P,Auditor General,,DEM,Christina M. Hartman,10,16,26
Delaware,BROOKHAVEN 1P,Auditor General,,DEM,Write-in,0,1,1
Delaware,BROOKHAVEN 1P,Auditor General,,REP,Timothy Defoor,145,63,208
Delaware,BROOKHAVEN 1P,Auditor General,,REP,Write-in,1,2,3
Delaware,BROOKHAVEN 1P,State Treasurer,,DEM,Joe Torsella,83,101,184
Delaware,BROOKHAVEN 1P,State Treasurer,,DEM,Write-in,0,1,1
Delaware,BROOKHAVEN 1P,State Treasurer,,REP,Stacy L. Garrity,143,61,204
Delaware,BROOKHAVEN 1P,State Treasurer,,REP,Write-in,1,2,3
Delaware,BROOKHAVEN 1P,U.S. House,5,DEM,Mary Gay Scanlon,94,114,208
Delaware,BROOKHAVEN 1P,U.S. House,5,DEM,Write-in,0,0,0
Delaware,BROOKHAVEN 1P,U.S. House,5,REP,Rob Jordan,50,18,68
Delaware,BROOKHAVEN 1P,U.S. House,5,REP,Dasha Pruett,104,49,153
Delaware,BROOKHAVEN 1P,U.S. House,5,REP,Write-in,1,2,3
Delaware,BROOKHAVEN 1P,State Senate,9,DEM,Brett Burman,66,64,130
Delaware,BROOKHAVEN 1P,State Senate,9,DEM,John I. Kane,36,49,85
Delaware,BROOKHAVEN 1P,State Senate,9,DEM,Write-in,0,1,1
Delaware,BROOKHAVEN 1P,State Senate,9,REP,Thomas H. Killion,163,69,232
Delaware,BROOKHAVEN 1P,State Senate,9,REP,Write-in,1,2,3
Delaware,BROOKHAVEN 1P,General Assembly,161,DEM,Leanne Krueger,98,115,213
Delaware,BROOKHAVEN 1P,General Assembly,161,DEM,Write-in,0,0,0
Delaware,BROOKHAVEN 1P,General Assembly,161,REP,Ralph Shicatano,149,62,211
Delaware,BROOKHAVEN 1P,General Assembly,161,REP,Write-in,1,3,4
Delaware,BROOKHAVEN 2P,President,,DEM,Bernie Sanders,19,15,34
Delaware,BROOKHAVEN 2P,President,,DEM,Joseph R. Biden,54,68,122
Delaware,BROOKHAVEN 2P,President,,DEM,Tulsi Gabbard,3,3,6
Delaware,BROOKHAVEN 2P,President,,DEM,Write-in,1,0,1
Delaware,BROOKHAVEN 2P,President,,REP,Donald J. Trump,92,34,126
Delaware,BROOKHAVEN 2P,President,,REP,Roque Rocky De La Fuente,4,0,4
Delaware,BROOKHAVEN 2P,President,,REP,Billy Weld,4,6,10
Delaware,BROOKHAVEN 2P,President,,REP,Write-in,2,0,2
Delaware,BROOKHAVEN 2P,Attorney General,,DEM,Josh Shapiro,56,76,132
Delaware,BROOKHAVEN 2P,Attorney General,,DEM,Write-in,1,0,1
Delaware,BROOKHAVEN 2P,Attorney General,,REP,Heather Heidelbaugh,91,37,128
Delaware,BROOKHAVEN 2P,Attorney General,,REP,Write-in,1,1,2
Delaware,BROOKHAVEN 2P,Auditor General,,DEM,H. Scott Conklin,4,4,8
Delaware,BROOKHAVEN 2P,Auditor General,,DEM,Michael Lamb,6,8,14
Delaware,BROOKHAVEN 2P,Auditor General,,DEM,Tracie Fountain,2,5,7
Delaware,BROOKHAVEN 2P,Auditor General,,DEM,Rose Rosie Marie Davis,0,2,2
Delaware,BROOKHAVEN 2P,Auditor General,,DEM,Nina Ahmad,36,46,82
Delaware,BROOKHAVEN 2P,Auditor General,,DEM,Christina M. Hartman,8,16,24
Delaware,BROOKHAVEN 2P,Auditor General,,DEM,Write-in,0,0,0
Delaware,BROOKHAVEN 2P,Auditor General,,REP,Timothy Defoor,88,36,124
Delaware,BROOKHAVEN 2P,Auditor General,,REP,Write-in,1,0,1
Delaware,BROOKHAVEN 2P,State Treasurer,,DEM,Joe Torsella,56,79,135
Delaware,BROOKHAVEN 2P,State Treasurer,,DEM,Write-in,0,0,0
Delaware,BROOKHAVEN 2P,State Treasurer,,REP,Stacy L. Garrity,87,38,125
Delaware,BROOKHAVEN 2P,State Treasurer,,REP,Write-in,1,0,1
Delaware,BROOKHAVEN 2P,U.S. House,5,DEM,Mary Gay Scanlon,62,81,143
Delaware,BROOKHAVEN 2P,U.S. House,5,DEM,Write-in,0,0,0
