county,precinct,office,district,candidate,party,votes,election_day,absentee,provisional,military
Columbia,ROARINGCREEK TWP,Attorney General,,RICHARD L WEISS,GRN,4,3,1,0,0
Columbia,ROARINGCREEK TWP,Attorney General,,Write-ins,,0,0,0,0,0
Columbia,ROARINGCREEK TWP,Attorney General,,Under Votes,,3,3,0,0,0
Columbia,ROARINGCREEK TWP,Attorney General,,Overvote,,0,0,0,0,0
Columbia,ROARINGCREEK TWP,Auditor General,,NINA AHMAD,DEM,73,38,33,2,0
Columbia,ROARINGCREEK TWP,Auditor General,,TIMOTHY DEFOOR,REP,266,237,23,6,0
Columbia,ROARINGCREEK TWP,Auditor General,,JENNIFER MOORE,LIB,15,12,3,0,0
Columbia,ROARINGCREEK TWP,Auditor General,,OLIVIA FAISON,GRN,3,2,1,0,0
Columbia,ROARINGCREEK TWP,Auditor General,,Write-ins,,0,0,0,0,0
Columbia,ROARINGCREEK TWP,Auditor General,,Under Votes,,8,8,0,0,0
Columbia,ROARINGCREEK TWP,Auditor General,,Overvote,,0,0,0,0,0
Columbia,ROARINGCREEK TWP,State Treasurer,,JOE TORSELLA,DEM,81,48,31,2,0
Columbia,ROARINGCREEK TWP,State Treasurer,,STACY L GARRITY,REP,267,235,26,6,0
Columbia,ROARINGCREEK TWP,State Treasurer,,JOE SOLOSKI,LIB,9,7,2,0,0
Columbia,ROARINGCREEK TWP,State Treasurer,,TIMOTHY RUNKLE,GRN,2,2,0,0,0
Columbia,ROARINGCREEK TWP,State Treasurer,,Write-ins,,0,0,0,0,0
Columbia,ROARINGCREEK TWP,State Treasurer,,Under Votes,,6,5,1,0,0
Columbia,ROARINGCREEK TWP,State Treasurer,,Overvote,,0,0,0,0,0
Columbia,ROARINGCREEK TWP,U.S. House,9,GARY WEGMAN,DEM,79,43,34,2,0
Columbia,ROARINGCREEK TWP,U.S. House,9,DAN MEUSER,REP,280,248,26,6,0
Columbia,ROARINGCREEK TWP,U.S. House,9,Write-ins,,1,1,0,0,0
Columbia,ROARINGCREEK TWP,U.S. House,9,Under Votes,,5,5,0,0,0
Columbia,ROARINGCREEK TWP,U.S. House,9,Overvote,,0,0,0,0,0
Columbia,ROARINGCREEK TWP,State Senate,27,MICHELLE SIEGEL,DEM,70,36,32,2,0
Columbia,ROARINGCREEK TWP,State Senate,27,JOHN R GORDNER,REP,293,259,28,6,0
Columbia,ROARINGCREEK TWP,State Senate,27,Write-ins,,0,0,0,0,0
Columbia,ROARINGCREEK TWP,State Senate,27,Under Votes,,2,2,0,0,0
Columbia,ROARINGCREEK TWP,State Senate,27,Overvote,,0,0,0,0,0
Columbia,ROARINGCREEK TWP,State House,109,BILL MONAHAN,DEM,47,24,21,2,0
Columbia,ROARINGCREEK TWP,State House,109,DAVID MILLARD,REP,219,195,18,6,0
Columbia,ROARINGCREEK TWP,State House,109,ROGER W NUSS,IND,96,75,21,0,0
Columbia,ROARINGCREEK TWP,State House,109,Write-ins,,0,0,0,0,0
Columbia,ROARINGCREEK TWP,State House,109,Under Votes,,3,3,0,0,0
Columbia,ROARINGCREEK TWP,State House,109,Overvote,,0,0,0,0,0
Columbia,SCOTT TWP EAST,Registered Voters,,,,2044,,,,
Columbia,SCOTT TWP EAST,Ballots Cast,,,,1692,,,,
Columbia,SCOTT TWP EAST,President,,Joseph R. Biden,DEM,710,247,459,4,0
Columbia,SCOTT TWP EAST,President,,Donald J. Trump,REP,932,692,224,16,0
Columbia,SCOTT TWP EAST,President,,Jo Jorgensen,LIB,33,19,14,0,0
Columbia,SCOTT TWP EAST,President,,Write-In (W),,0,0,0,0,0
Columbia,SCOTT TWP EAST,President,,R19 Boddie (W),,0,0,0,0,0
Columbia,SCOTT TWP EAST,President,,Brian Carroll (W),,0,0,0,0,0
Columbia,SCOTT TWP EAST,President,,Derrek Irving Collins (W),,0,0,0,0,0
Columbia,SCOTT TWP EAST,President,,Ryan Ehrenreich (W),,0,0,0,0,0
Columbia,SCOTT TWP EAST,President,,Howie Hawkins,,0,0,0,0,0
Columbia,SCOTT TWP EAST,President,,Juliette Jenner (W),,0,0,0,0,0
Columbia,SCOTT TWP EAST,President,,Joe McHugh (W),,0,0,0,0,0
Columbia,SCOTT TWP EAST,President,,John Manimas Medeiros (W),,0,0,0,0,0
Columbia,SCOTT TWP EAST,President,,James Ogle (W),,0,0,0,0,0
Columbia,SCOTT TWP EAST,President,,Brock Pierce (W),,0,0,0,0,0
Columbia,SCOTT TWP EAST,President,,Albert Raley (W),,0,0,0,0,0
Columbia,SCOTT TWP EAST,President,,Deborah Rouse (W),,0,0,0,0,0
Columbia,SCOTT TWP EAST,President,,Jade Simmons (W),,0,0,0,0,0
Columbia,SCOTT TWP EAST,President,,Mary Ruth Caro Simmons (W),,0,0,0,0,0
Columbia,SCOTT TWP EAST,President,,Ronald Bryan Smith (W),,0,0,0,0,0
Columbia,SCOTT TWP EAST,President,,Silvia Stagg (W),,0,0,0,0,0
Columbia,SCOTT TWP EAST,President,,Christopher Stried (W),,0,0,0,0,0
Columbia,SCOTT TWP EAST,President,,Sheila Samm Tittle (W),,0,0,0,0,0
Columbia,SCOTT TWP EAST,President,,Ann Yeager (W),,0,0,0,0,0
Columbia,SCOTT TWP EAST,President,,Write-ins,,8,5,2,1,0
Columbia,SCOTT TWP EAST,President,,Under Votes,,9,6,3,0,0
Columbia,SCOTT TWP EAST,President,,Overvote,,0,0,0,0,0
Columbia,SCOTT TWP EAST,Attorney General,,JOSH SHAPIRO,DEM,752,285,462,5,0
Columbia,SCOTT TWP EAST,Attorney General,,HEATHER HEIDELBAUGH,REP,847,629,203,15,0
Columbia,SCOTT TWP EAST,Attorney General,,DANIEL WASSMER,LIB,50,28,21,1,0
Columbia,SCOTT TWP EAST,Attorney General,,RICHARD L WEISS,GRN,10,7,3,0,0
Columbia,SCOTT TWP EAST,Attorney General,,Write-ins,,1,1,0,0,0
Columbia,SCOTT TWP EAST,Attorney General,,Under Votes,,32,19,13,0,0
Columbia,SCOTT TWP EAST,Attorney General,,Overvote,,0,0,0,0,0
Columbia,SCOTT TWP EAST,Auditor General,,NINA AHMAD,DEM,637,219,416,2,0
Columbia,SCOTT TWP EAST,Auditor General,,TIMOTHY DEFOOR,REP,926,680,229,17,0
Columbia,SCOTT TWP EAST,Auditor General,,JENNIFER MOORE,LIB,62,31,30,1,0
Columbia,SCOTT TWP EAST,Auditor General,,OLIVIA FAISON,GRN,14,8,5,1,0
Columbia,SCOTT TWP EAST,Auditor General,,Write-ins,,2,2,0,0,0
Columbia,SCOTT TWP EAST,Auditor General,,Under Votes,,51,29,22,0,0
Columbia,SCOTT TWP EAST,Auditor General,,Overvote,,0,0,0,0,0
Columbia,SCOTT TWP EAST,State Treasurer,,JOE TORSELLA,DEM,735,277,452,6,0
Columbia,SCOTT TWP EAST,State Treasurer,,STACY L GARRITY,REP,852,629,209,14,0
Columbia,SCOTT TWP EAST,State Treasurer,,JOE SOLOSKI,LIB,51,33,17,1,0
Columbia,SCOTT TWP EAST,State Treasurer,,TIMOTHY RUNKLE,GRN,17,7,10,0,0
Columbia,SCOTT TWP EAST,State Treasurer,,Write-ins,,0,0,0,0,0
Columbia,SCOTT TWP EAST,State Treasurer,,Under Votes,,37,23,14,0,0
Columbia,SCOTT TWP EAST,State Treasurer,,Overvote,,0,0,0,0,0
Columbia,SCOTT TWP EAST,U.S. House,9,GARY WEGMAN,DEM,641,218,420,3,0
Columbia,SCOTT TWP EAST,U.S. House,9,DAN MEUSER,REP,1009,728,263,18,0
Columbia,SCOTT TWP EAST,U.S. House,9,Write-ins,,3,1,2,0,0
Columbia,SCOTT TWP EAST,U.S. House,9,Under Votes,,39,22,17,0,0
Columbia,SCOTT TWP EAST,U.S. House,9,Overvote,,0,0,0,0,0
Columbia,SCOTT TWP EAST,State Senate,27,MICHELLE SIEGEL,DEM,569,201,365,3,0
Columbia,SCOTT TWP EAST,State Senate,27,JOHN R GORDNER,REP,1096,751,327,18,0
Columbia,SCOTT TWP EAST,State Senate,27,Write-ins,,2,0,2,0,0
Columbia,SCOTT TWP EAST,State Senate,27,Under Votes,,25,17,8,0,0
Columbia,SCOTT TWP EAST,State Senate,27,Overvote,,0,0,0,0,0
Columbia,SCOTT TWP EAST,State House,109,BILL MONAHAN,DEM,526,173,351,2,0
Columbia,SCOTT TWP EAST,State House,109,DAVID MILLARD,REP,1012,703,291,18,0
Columbia,SCOTT TWP EAST,State House,109,ROGER W NUSS,IND,129,81,47,1,0
Columbia,SCOTT TWP EAST,State House,109,Write-ins,,1,0,1,0,0
Columbia,SCOTT TWP EAST,State House,109,Under Votes,,24,12,12,0,0
Columbia,SCOTT TWP EAST,State House,109,Overvote,,0,0,0,0,0
Columbia,SCOTT TWP WEST,Registered Voters,,,,1806,,,,
Columbia,SCOTT TWP WEST,Ballots Cast,,,,1431,,,,
Columbia,SCOTT TWP WEST,President,,Joseph R. Biden,DEM,606,168,434,4,0
Columbia,SCOTT TWP WEST,President,,Donald J. Trump,REP,789,575,202,12,0
Columbia,SCOTT TWP WEST,President,,Jo Jorgensen,LIB,25,13,10,2,0
Columbia,SCOTT TWP WEST,President,,Write-In (W),,0,0,0,0,0
Columbia,SCOTT TWP WEST,President,,R19 Boddie (W),,0,0,0,0,0
Columbia,SCOTT TWP WEST,President,,Brian Carroll (W),,0,0,0,0,0
Columbia,SCOTT TWP WEST,President,,Derrek Irving Collins (W),,0,0,0,0,0
Columbia,SCOTT TWP WEST,President,,Ryan Ehrenreich (W),,0,0,0,0,0
Columbia,SCOTT TWP WEST,President,,Howie Hawkins,,1,0,1,0,0
Columbia,SCOTT TWP WEST,President,,Juliette Jenner (W),,0,0,0,0,0
Columbia,SCOTT TWP WEST,President,,Joe McHugh (W),,0,0,0,0,0
Columbia,SCOTT TWP WEST,President,,John Manimas Medeiros (W),,0,0,0,0,0
Columbia,SCOTT TWP WEST,President,,James Ogle (W),,0,0,0,0,0
Columbia,SCOTT TWP WEST,President,,Brock Pierce (W),,0,0,0,0,0
Columbia,SCOTT TWP WEST,President,,Albert Raley (W),,0,0,0,0,0
Columbia,SCOTT TWP WEST,President,,Deborah Rouse (W),,0,0,0,0,0
Columbia,SCOTT TWP WEST,President,,Jade Simmons (W),,0,0,0,0,0
Columbia,SCOTT TWP WEST,President,,Mary Ruth Caro Simmons (W),,0,0,0,0,0
Columbia,SCOTT TWP WEST,President,,Ronald Bryan Smith (W),,0,0,0,0,0
Columbia,SCOTT TWP WEST,President,,Silvia Stagg (W),,0,0,0,0,0
Columbia,SCOTT TWP WEST,President,,Christopher Stried (W),,0,0,0,0,0
Columbia,SCOTT TWP WEST,President,,Sheila Samm Tittle (W),,0,0,0,0,0
Columbia,SCOTT TWP WEST,President,,Ann Yeager (W),,0,0,0,0,0
Columbia,SCOTT TWP WEST,President,,Write-ins,,2,0,2,0,0
Columbia,SCOTT TWP WEST,President,,Under Votes,,8,2,6,0,0
Columbia,SCOTT TWP WEST,President,,Overvote,,0,0,0,0,0
Columbia,SCOTT TWP WEST,Attorney General,,JOSH SHAPIRO,DEM,630,192,432,6,0
Columbia,SCOTT TWP WEST,Attorney General,,HEATHER HEIDELBAUGH,REP,718,517,191,10,0
Columbia,SCOTT TWP WEST,Attorney General,,DANIEL WASSMER,LIB,38,21,15,2,0
Columbia,SCOTT TWP WEST,Attorney General,,RICHARD L WEISS,GRN,11,4,7,0,0
Columbia,SCOTT TWP WEST,Attorney General,,Write-ins,,0,0,0,0,0
Columbia,SCOTT TWP WEST,Attorney General,,Under Votes,,34,24,10,0,0
Columbia,SCOTT TWP WEST,Attorney General,,Overvote,,0,0,0,0,0
Columbia,SCOTT TWP WEST,Auditor General,,NINA AHMAD,DEM,554,158,390,6,0
Columbia,SCOTT TWP WEST,Auditor General,,TIMOTHY DEFOOR,REP,768,544,214,10,0
Columbia,SCOTT TWP WEST,Auditor General,,JENNIFER MOORE,LIB,51,26,23,2,0
Columbia,SCOTT TWP WEST,Auditor General,,OLIVIA FAISON,GRN,14,6,8,0,0
Columbia,SCOTT TWP WEST,Auditor General,,Write-ins,,0,0,0,0,0
Columbia,SCOTT TWP WEST,Auditor General,,Under Votes,,44,24,20,0,0
Columbia,SCOTT TWP WEST,Auditor General,,Overvote,,0,0,0,0,0
Columbia,SCOTT TWP WEST,State Treasurer,,JOE TORSELLA,DEM,612,192,415,5,0
Columbia,SCOTT TWP WEST,State Treasurer,,STACY L GARRITY,REP,739,529,201,9,0
Columbia,SCOTT TWP WEST,State Treasurer,,JOE SOLOSKI,LIB,33,18,13,2,0
Columbia,SCOTT TWP WEST,State Treasurer,,TIMOTHY RUNKLE,GRN,20,6,13,1,0
Columbia,SCOTT TWP WEST,State Treasurer,,Write-ins,,0,0,0,0,0
Columbia,SCOTT TWP WEST,State Treasurer,,Under Votes,,27,13,13,1,0
Columbia,SCOTT TWP WEST,State Treasurer,,Overvote,,0,0,0,0,0
Columbia,SCOTT TWP WEST,U.S. House,9,GARY WEGMAN,DEM,570,162,402,6,0
Columbia,SCOTT TWP WEST,U.S. House,9,DAN MEUSER,REP,839,587,241,11,0
Columbia,SCOTT TWP WEST,U.S. House,9,Write-ins,,0,0,0,0,0
Columbia,SCOTT TWP WEST,U.S. House,9,Under Votes,,22,9,12,1,0
Columbia,SCOTT TWP WEST,U.S. House,9,Overvote,,0,0,0,0,0
Columbia,SCOTT TWP WEST,State Senate,27,MICHELLE SIEGEL,DEM,511,144,362,5,0
Columbia,SCOTT TWP WEST,State Senate,27,JOHN R GORDNER,REP,900,601,287,12,0
Columbia,SCOTT TWP WEST,State Senate,27,Write-ins,,1,1,0,0,0
Columbia,SCOTT TWP WEST,State Senate,27,Under Votes,,19,12,6,1,0
Columbia,SCOTT TWP WEST,State Senate,27,Overvote,,0,0,0,0,0
Columbia,SCOTT TWP WEST,State House,109,BILL MONAHAN,DEM,472,133,336,3,0
Columbia,SCOTT TWP WEST,State House,109,DAVID MILLARD,REP,843,564,270,9,0
Columbia,SCOTT TWP WEST,State House,109,ROGER W NUSS,IND,99,54,39,6,0
Columbia,SCOTT TWP WEST,State House,109,Write-ins,,0,0,0,0,0
Columbia,SCOTT TWP WEST,State House,109,Under Votes,,17,7,10,0,0
Columbia,SCOTT TWP WEST,State House,109,Overvote,,0,0,0,0,0
Columbia,SOUTH CENTRE TWP,Registered Voters,,,,1169,,,,
Columbia,SOUTH CENTRE TWP,Ballots Cast,,,,922,,,,
Columbia,SOUTH CENTRE TWP,President,,Joseph R. Biden,DEM,285,144,140,1,0
Columbia,SOUTH CENTRE TWP,President,,Donald J. Trump,REP,617,538,71,8,0
Columbia,SOUTH CENTRE TWP,President,,Jo Jorgensen,LIB,12,12,0,0,0
Columbia,SOUTH CENTRE TWP,President,,Write-In (W),,0,0,0,0,0
Columbia,SOUTH CENTRE TWP,President,,R19 Boddie (W),,0,0,0,0,0
Columbia,SOUTH CENTRE TWP,President,,Brian Carroll (W),,0,0,0,0,0
Columbia,SOUTH CENTRE TWP,President,,Derrek Irving Collins (W),,0,0,0,0,0
Columbia,SOUTH CENTRE TWP,President,,Ryan Ehrenreich (W),,0,0,0,0,0
Columbia,SOUTH CENTRE TWP,President,,Howie Hawkins,,0,0,0,0,0
Columbia,SOUTH CENTRE TWP,President,,Juliette Jenner (W),,0,0,0,0,0
Columbia,SOUTH CENTRE TWP,President,,Joe McHugh (W),,0,0,0,0,0
Columbia,SOUTH CENTRE TWP,President,,John Manimas Medeiros (W),,0,0,0,0,0
Columbia,SOUTH CENTRE TWP,President,,James Ogle (W),,0,0,0,0,0
Columbia,SOUTH CENTRE TWP,President,,Brock Pierce (W),,0,0,0,0,0
Columbia,SOUTH CENTRE TWP,President,,Albert Raley (W),,0,0,0,0,0
Columbia,SOUTH CENTRE TWP,President,,Deborah Rouse (W),,0,0,0,0,0
Columbia,SOUTH CENTRE TWP,President,,Jade Simmons (W),,0,0,0,0,0
Columbia,SOUTH CENTRE TWP,President,,Mary Ruth Caro Simmons (W),,0,0,0,0,0
Columbia,SOUTH CENTRE TWP,President,,Ronald Bryan Smith (W),,0,0,0,0,0
Columbia,SOUTH CENTRE TWP,President,,Silvia Stagg (W),,0,0,0,0,0
Columbia,SOUTH CENTRE TWP,President,,Christopher Stried (W),,0,0,0,0,0
Columbia,SOUTH CENTRE TWP,President,,Sheila Samm Tittle (W),,0,0,0,0,0
Columbia,SOUTH CENTRE TWP,President,,Ann Yeager (W),,0,0,0,0,0
Columbia,SOUTH CENTRE TWP,President,,Write-ins,,3,3,0,0,0
Columbia,SOUTH CENTRE TWP,President,,Under Votes,,5,4,1,0,0
Columbia,SOUTH CENTRE TWP,President,,Overvote,,0,0,0,0,0
Columbia,SOUTH CENTRE TWP,Attorney General,,JOSH SHAPIRO,DEM,326,179,144,3,0
Columbia,SOUTH CENTRE TWP,Attorney General,,HEATHER HEIDELBAUGH,REP,558,493,59,6,0
Columbia,SOUTH CENTRE TWP,Attorney General,,DANIEL WASSMER,LIB,10,8,2,0,0
Columbia,SOUTH CENTRE TWP,Attorney General,,RICHARD L WEISS,GRN,7,4,3,0,0
Columbia,SOUTH CENTRE TWP,Attorney General,,Write-ins,,0,0,0,0,0
Columbia,SOUTH CENTRE TWP,Attorney General,,Under Votes,,21,17,4,0,0
Columbia,SOUTH CENTRE TWP,Attorney General,,Overvote,,0,0,0,0,0
Columbia,SOUTH CENTRE TWP,Auditor General,,NINA AHMAD,DEM,268,135,130,3,0
Columbia,SOUTH CENTRE TWP,Auditor General,,TIMOTHY DEFOOR,REP,595,520,69,6,0
Columbia,SOUTH CENTRE TWP,Auditor General,,JENNIFER MOORE,LIB,28,22,6,0,0
Columbia,SOUTH CENTRE TWP,Auditor General,,OLIVIA FAISON,GRN,4,2,2,0,0
Columbia,SOUTH CENTRE TWP,Auditor General,,Write-ins,,0,0,0,0,0
Columbia,SOUTH CENTRE TWP,Auditor General,,Under Votes,,27,22,5,0,0
Columbia,SOUTH CENTRE TWP,Auditor General,,Overvote,,0,0,0,0,0
Columbia,SOUTH CENTRE TWP,State Treasurer,,JOE TORSELLA,DEM,317,176,138,3,0
Columbia,SOUTH CENTRE TWP,State Treasurer,,STACY L GARRITY,REP,559,490,63,6,0
Columbia,SOUTH CENTRE TWP,State Treasurer,,JOE SOLOSKI,LIB,13,11,2,0,0
Columbia,SOUTH CENTRE TWP,State Treasurer,,TIMOTHY RUNKLE,GRN,13,9,4,0,0
Columbia,SOUTH CENTRE TWP,State Treasurer,,Write-ins,,0,0,0,0,0
Columbia,SOUTH CENTRE TWP,State Treasurer,,Under Votes,,20,15,5,0,0
Columbia,SOUTH CENTRE TWP,State Treasurer,,Overvote,,0,0,0,0,0
Columbia,SOUTH CENTRE TWP,U.S. House,9,GARY WEGMAN,DEM,261,130,128,3,0
Columbia,SOUTH CENTRE TWP,U.S. House,9,DAN MEUSER,REP,636,550,80,6,0
Columbia,SOUTH CENTRE TWP,U.S. House,9,Write-ins,,0,0,0,0,0
Columbia,SOUTH CENTRE TWP,U.S. House,9,Under Votes,,25,21,4,0,0
Columbia,SOUTH CENTRE TWP,U.S. House,9,Overvote,,0,0,0,0,0
Columbia,SOUTH CENTRE TWP,State Senate,27,MICHELLE SIEGEL,DEM,230,112,115,3,0
Columbia,SOUTH CENTRE TWP,State Senate,27,JOHN R GORDNER,REP,674,576,92,6,0
Columbia,SOUTH CENTRE TWP,State Senate,27,Write-ins,,1,0,1,0,0
Columbia,SOUTH CENTRE TWP,State Senate,27,Under Votes,,17,13,4,0,0
Columbia,SOUTH CENTRE TWP,State Senate,27,Overvote,,0,0,0,0,0
Columbia,SOUTH CENTRE TWP,State House,109,BILL MONAHAN,DEM,215,101,113,1,0
Columbia,SOUTH CENTRE TWP,State House,109,DAVID MILLARD,REP,634,543,83,8,0
Columbia,SOUTH CENTRE TWP,State House,109,ROGER W NUSS,IND,56,44,12,0,0
Columbia,SOUTH CENTRE TWP,State House,109,Write-ins,,2,1,1,0,0
Columbia,SOUTH CENTRE TWP,State House,109,Under Votes,,15,12,3,0,0
Columbia,SOUTH CENTRE TWP,State House,109,Overvote,,0,0,0,0,0
Columbia,STILLWATER BOROUGH,Registered Voters,,,,142,,,,
Columbia,STILLWATER BOROUGH,Ballots Cast,,,,116,,,,
Columbia,STILLWATER BOROUGH,President,,Joseph R. Biden,DEM,25,16,9,0,0
Columbia,STILLWATER BOROUGH,President,,Donald J. Trump,REP,90,82,8,0,0
Columbia,STILLWATER BOROUGH,President,,Jo Jorgensen,LIB,1,1,0,0,0
Columbia,STILLWATER BOROUGH,President,,Write-In (W),,0,0,0,0,0
Columbia,STILLWATER BOROUGH,President,,R19 Boddie (W),,0,0,0,0,0
Columbia,STILLWATER BOROUGH,President,,Brian Carroll (W),,0,0,0,0,0
Columbia,STILLWATER BOROUGH,President,,Derrek Irving Collins (W),,0,0,0,0,0
Columbia,STILLWATER BOROUGH,President,,Ryan Ehrenreich (W),,0,0,0,0,0
Columbia,STILLWATER BOROUGH,President,,Howie Hawkins,,0,0,0,0,0
Columbia,STILLWATER BOROUGH,President,,Juliette Jenner (W),,0,0,0,0,0
Columbia,STILLWATER BOROUGH,President,,Joe McHugh (W),,0,0,0,0,0
Columbia,STILLWATER BOROUGH,President,,John Manimas Medeiros (W),,0,0,0,0,0
Columbia,STILLWATER BOROUGH,President,,James Ogle (W),,0,0,0,0,0
Columbia,STILLWATER BOROUGH,President,,Brock Pierce (W),,0,0,0,0,0
Columbia,STILLWATER BOROUGH,President,,Albert Raley (W),,0,0,0,0,0
Columbia,STILLWATER BOROUGH,President,,Deborah Rouse (W),,0,0,0,0,0
Columbia,STILLWATER BOROUGH,President,,Jade Simmons (W),,0,0,0,0,0
Columbia,STILLWATER BOROUGH,President,,Mary Ruth Caro Simmons (W),,0,0,0,0,0
Columbia,STILLWATER BOROUGH,President,,Ronald Bryan Smith (W),,0,0,0,0,0
Columbia,STILLWATER BOROUGH,President,,Silvia Stagg (W),,0,0,0,0,0
Columbia,STILLWATER BOROUGH,President,,Christopher Stried (W),,0,0,0,0,0
Columbia,STILLWATER BOROUGH,President,,Sheila Samm Tittle (W),,0,0,0,0,0
Columbia,STILLWATER BOROUGH,President,,Ann Yeager (W),,0,0,0,0,0
Columbia,STILLWATER BOROUGH,President,,Write-ins,,0,0,0,0,0
Columbia,STILLWATER BOROUGH,President,,Under Votes,,0,0,0,0,0
Columbia,STILLWATER BOROUGH,President,,Overvote,,0,0,0,0,0
Columbia,STILLWATER BOROUGH,Attorney General,,JOSH SHAPIRO,DEM,29,18,11,0,0
Columbia,STILLWATER BOROUGH,Attorney General,,HEATHER HEIDELBAUGH,REP,84,78,6,0,0
Columbia,STILLWATER BOROUGH,Attorney General,,DANIEL WASSMER,LIB,2,2,0,0,0
Columbia,STILLWATER BOROUGH,Attorney General,,RICHARD L WEISS,GRN,0,0,0,0,0
Columbia,STILLWATER BOROUGH,Attorney General,,Write-ins,,0,0,0,0,0
Columbia,STILLWATER BOROUGH,Attorney General,,Under Votes,,1,1,0,0,0
Columbia,STILLWATER BOROUGH,Attorney General,,Overvote,,0,0,0,0,0
Columbia,STILLWATER BOROUGH,Auditor General,,NINA AHMAD,DEM,19,12,7,0,0
Columbia,STILLWATER BOROUGH,Auditor General,,TIMOTHY DEFOOR,REP,85,77,8,0,0
Columbia,STILLWATER BOROUGH,Auditor General,,JENNIFER MOORE,LIB,3,3,0,0,0
Columbia,STILLWATER BOROUGH,Auditor General,,OLIVIA FAISON,GRN,3,3,0,0,0
Columbia,STILLWATER BOROUGH,Auditor General,,Write-ins,,0,0,0,0,0
Columbia,STILLWATER BOROUGH,Auditor General,,Under Votes,,6,4,2,0,0
Columbia,STILLWATER BOROUGH,Auditor General,,Overvote,,0,0,0,0,0
Columbia,STILLWATER BOROUGH,State Treasurer,,JOE TORSELLA,DEM,23,16,7,0,0
Columbia,STILLWATER BOROUGH,State Treasurer,,STACY L GARRITY,REP,86,78,8,0,0
Columbia,STILLWATER BOROUGH,State Treasurer,,JOE SOLOSKI,LIB,4,2,2,0,0
Columbia,STILLWATER BOROUGH,State Treasurer,,TIMOTHY RUNKLE,GRN,1,1,0,0,0
Columbia,STILLWATER BOROUGH,State Treasurer,,Write-ins,,0,0,0,0,0
Columbia,STILLWATER BOROUGH,State Treasurer,,Under Votes,,2,2,0,0,0
Columbia,STILLWATER BOROUGH,State Treasurer,,Overvote,,0,0,0,0,0
Columbia,STILLWATER BOROUGH,U.S. House,9,GARY WEGMAN,DEM,20,13,7,0,0
Columbia,STILLWATER BOROUGH,U.S. House,9,DAN MEUSER,REP,95,85,10,0,0
Columbia,STILLWATER BOROUGH,U.S. House,9,Write-ins,,0,0,0,0,0
Columbia,STILLWATER BOROUGH,U.S. House,9,Under Votes,,1,1,0,0,0
Columbia,STILLWATER BOROUGH,U.S. House,9,Overvote,,0,0,0,0,0
Columbia,STILLWATER BOROUGH,State Senate,27,MICHELLE SIEGEL,DEM,17,11,6,0,0
Columbia,STILLWATER BOROUGH,State Senate,27,JOHN R GORDNER,REP,98,87,11,0,0
Columbia,STILLWATER BOROUGH,State Senate,27,Write-ins,,0,0,0,0,0
Columbia,STILLWATER BOROUGH,State Senate,27,Under Votes,,1,1,0,0,0
Columbia,STILLWATER BOROUGH,State Senate,27,Overvote,,0,0,0,0,0
Columbia,STILLWATER BOROUGH,State House,109,BILL MONAHAN,DEM,16,9,7,0,0
Columbia,STILLWATER BOROUGH,State House,109,DAVID MILLARD,REP,93,83,10,0,0
Columbia,STILLWATER BOROUGH,State House,109,ROGER W NUSS,IND,7,7,0,0,0
Columbia,STILLWATER BOROUGH,State House,109,Write-ins,,0,0,0,0,0
Columbia,STILLWATER BOROUGH,State House,109,Under Votes,,0,0,0,0,0
Columbia,STILLWATER BOROUGH,State House,109,Overvote,,0,0,0,0,0
Columbia,SUGARLOAF TWP,Registered Voters,,,,624,,,,
Columbia,SUGARLOAF TWP,Ballots Cast,,,,520,,,,
Columbia,SUGARLOAF TWP,President,,Joseph R. Biden,DEM,108,60,46,2,0
Columbia,SUGARLOAF TWP,President,,Donald J. Trump,REP,403,360,40,3,0
Columbia,SUGARLOAF TWP,President,,Jo Jorgensen,LIB,6,5,1,0,0
Columbia,SUGARLOAF TWP,President,,Write-In (W),,0,0,0,0,0
Columbia,SUGARLOAF TWP,President,,R19 Boddie (W),,0,0,0,0,0
Columbia,SUGARLOAF TWP,President,,Brian Carroll (W),,0,0,0,0,0
Columbia,SUGARLOAF TWP,President,,Derrek Irving Collins (W),,0,0,0,0,0
Columbia,SUGARLOAF TWP,President,,Ryan Ehrenreich (W),,0,0,0,0,0
Columbia,SUGARLOAF TWP,President,,Howie Hawkins,,0,0,0,0,0
Columbia,SUGARLOAF TWP,President,,Juliette Jenner (W),,0,0,0,0,0
Columbia,SUGARLOAF TWP,President,,Joe McHugh (W),,0,0,0,0,0
Columbia,SUGARLOAF TWP,President,,John Manimas Medeiros (W),,0,0,0,0,0
Columbia,SUGARLOAF TWP,President,,James Ogle (W),,0,0,0,0,0
Columbia,SUGARLOAF TWP,President,,Brock Pierce (W),,0,0,0,0,0
Columbia,SUGARLOAF TWP,President,,Albert Raley (W),,0,0,0,0,0
Columbia,SUGARLOAF TWP,President,,Deborah Rouse (W),,0,0,0,0,0
Columbia,SUGARLOAF TWP,President,,Jade Simmons (W),,0,0,0,0,0
Columbia,SUGARLOAF TWP,President,,Mary Ruth Caro Simmons (W),,0,0,0,0,0
Columbia,SUGARLOAF TWP,President,,Ronald Bryan Smith (W),,0,0,0,0,0
Columbia,SUGARLOAF TWP,President,,Silvia Stagg (W),,0,0,0,0,0
Columbia,SUGARLOAF TWP,President,,Christopher Stried (W),,0,0,0,0,0
