county,precinct,office,district,party,candidate,election_day,mail_in,absentee,provisional,votes
Westmoreland,N Huntingdon Township - 4-3,State Senate,39,REP,Write-in,1,0,0,0,1
Westmoreland,N Huntingdon Township - 4-4,State Senate,39,REP,Write-in,0,0,0,0,0
Westmoreland,N Huntingdon Township - 5-1,State Senate,39,REP,Write-in,1,0,0,0,1
Westmoreland,N Huntingdon Township - 5-2,State Senate,39,REP,Write-in,0,1,0,0,1
Westmoreland,N Huntingdon Township - 5-3,State Senate,39,REP,Write-in,1,0,0,0,1
Westmoreland,N Huntingdon Township - 6-1,State Senate,39,REP,Write-in,0,0,0,0,0
Westmoreland,N Huntingdon Township - 6-2,State Senate,39,REP,Write-in,1,0,0,0,1
Westmoreland,N Huntingdon Township - 6-3,State Senate,39,REP,Write-in,1,0,0,0,1
Westmoreland,N Huntingdon Township - 6-4,State Senate,39,REP,Write-in,1,0,0,0,1
Westmoreland,N Huntingdon Township - 7-1,State Senate,39,REP,Write-in,0,0,0,0,0
Westmoreland,N Huntingdon Township - 7-2,State Senate,39,REP,Write-in,0,0,0,0,0
Westmoreland,N Huntingdon Township - 7-3,State Senate,39,REP,Write-in,1,0,0,0,1
Westmoreland,N Huntingdon Township - 7-4,State Senate,39,REP,Write-in,0,0,0,0,0
Westmoreland,N Irwin Borough,State Senate,39,REP,Write-in,0,0,0,0,0
Westmoreland,Penn Borough,State Senate,39,REP,Write-in,0,0,0,0,0
Westmoreland,Penn Township - 1-1,State Senate,39,REP,Write-in,1,1,0,0,2
Westmoreland,Penn Township - 1-2,State Senate,39,REP,Write-in,0,0,1,0,1
Westmoreland,Penn Township - 2-1,State Senate,39,REP,Write-in,0,0,0,0,0
Westmoreland,Penn Township - 2-2,State Senate,39,REP,Write-in,2,0,0,0,2
Westmoreland,Penn Township - 3-1,State Senate,39,REP,Write-in,0,5,1,0,6
Westmoreland,Penn Township - 3-2,State Senate,39,REP,Write-in,3,1,0,0,4
Westmoreland,Penn Township - 3-3,State Senate,39,REP,Write-in,1,0,0,0,1
Westmoreland,Penn Township - 4-1,State Senate,39,REP,Write-in,8,3,0,0,11
Westmoreland,Penn Township - 4-2,State Senate,39,REP,Write-in,0,1,0,0,1
Westmoreland,Penn Township - 5-1,State Senate,39,REP,Write-in,1,3,0,1,5
Westmoreland,Penn Township - 5-2,State Senate,39,REP,Write-in,0,2,0,0,2
Westmoreland,Penn Township - 5-3,State Senate,39,REP,Write-in,0,0,0,0,0
Westmoreland,Salem Township - Five Points,State Senate,39,REP,Write-in,0,2,1,0,3
Westmoreland,Salem Township - Hugus,State Senate,39,REP,Write-in,0,0,0,0,0
Westmoreland,Salem Township - Mechlings,State Senate,39,REP,Write-in,2,0,0,0,2
Westmoreland,Salem Township - New Salem,State Senate,39,REP,Write-in,1,1,0,0,2
Westmoreland,Salem Township - Slickville,State Senate,39,REP,Write-in,0,0,0,0,0
Westmoreland,Salem Township - Steeles,State Senate,39,REP,Write-in,0,1,0,0,1
Westmoreland,Salem Township - Trees Mills,State Senate,39,REP,Write-in,0,0,0,0,0
Westmoreland,Seward Borough,State Senate,39,REP,Write-in,2,0,0,0,2
Westmoreland,Sewickley Township - East Herminie,State Senate,39,REP,Write-in,0,0,0,0,0
Westmoreland,Sewickley Township - Lowber,State Senate,39,REP,Write-in,1,1,0,0,2
Westmoreland,Sewickley Township - Rillton,State Senate,39,REP,Write-in,2,0,0,0,2
Westmoreland,Sewickley Township - Sewickley,State Senate,39,REP,Write-in,0,0,0,0,0
Westmoreland,Sewickley Township - West Herminie,State Senate,39,REP,Write-in,2,0,0,0,2
Westmoreland,Sewickley Township - Whyel,State Senate,39,REP,Write-in,0,0,0,0,0
Westmoreland,Smithton Borough,State Senate,39,REP,Write-in,0,1,0,0,1
Westmoreland,S Greensburg Borough - #1,State Senate,39,REP,Write-in,2,1,0,0,3
Westmoreland,S Greensburg Borough - #2,State Senate,39,REP,Write-in,2,0,0,0,2
Westmoreland,South Huntingdon Township - Hixon,State Senate,39,REP,Write-in,0,0,0,0,0
Westmoreland,South Huntingdon Township - Jacobs Creek,State Senate,39,REP,Write-in,0,0,0,0,0
Westmoreland,South Huntingdon Township - Mineral,State Senate,39,REP,Write-in,1,0,0,0,1
Westmoreland,South Huntingdon Township - Port Royal,State Senate,39,REP,Write-in,0,0,0,0,0
Westmoreland,South Huntingdon Township - South Huntingdon,State Senate,39,REP,Write-in,1,1,0,0,2
Westmoreland,South Huntingdon Township - Wayne,State Senate,39,REP,Write-in,0,1,0,0,1
Westmoreland,South Huntingdon Township - Wyano,State Senate,39,REP,Write-in,0,0,0,0,0
Westmoreland,South Huntingdon Township - Yukon,State Senate,39,REP,Write-in,0,0,0,0,0
Westmoreland,Sw Greensburg Borough - #1,State Senate,39,REP,Write-in,1,1,0,0,2
Westmoreland,Sw Greensburg Borough - #2,State Senate,39,REP,Write-in,3,2,0,0,5
Westmoreland,St Clair Township - - Seward,State Senate,39,REP,Write-in,0,0,0,0,0
Westmoreland,St Clair Township - - St Clair,State Senate,39,REP,Write-in,1,0,0,0,1
Westmoreland,Sutersville Borough,State Senate,39,REP,Write-in,0,1,0,0,1
Westmoreland,Trafford Borough - #1,State Senate,39,REP,Write-in,4,1,0,0,5
Westmoreland,Trafford Borough - #2,State Senate,39,REP,Write-in,2,0,0,0,2
Westmoreland,Unity Township - Baggaley,State Senate,39,REP,Write-in,0,0,0,0,0
Westmoreland,Unity Township - Beatty,State Senate,39,REP,Write-in,1,3,2,0,6
Westmoreland,Unity Township - Crabtree,State Senate,39,REP,Write-in,0,0,0,0,0
Westmoreland,Unity Township - Dennison,State Senate,39,REP,Write-in,4,9,1,0,14
Westmoreland,Unity Township - Dorothy,State Senate,39,REP,Write-in,3,0,1,0,4
Westmoreland,Unity Township - Gravel Hill,State Senate,39,REP,Write-in,1,1,0,0,2
Westmoreland,Unity Township - Kuhns,State Senate,39,REP,Write-in,0,2,0,0,2
Westmoreland,Unity Township - Lloydsville,State Senate,39,REP,Write-in,1,0,0,0,1
Westmoreland,Unity Township - Marguerite,State Senate,39,REP,Write-in,5,2,0,0,7
Westmoreland,Unity Township - Mutual,State Senate,39,REP,Write-in,0,0,0,0,0
Westmoreland,Unity Township - Pleasant Unity,State Senate,39,REP,Write-in,2,0,0,0,2
Westmoreland,Unity Township - Roble,State Senate,39,REP,Write-in,0,0,0,0,0
Westmoreland,Unity Township - Whitney,State Senate,39,REP,Write-in,1,0,1,0,2
Westmoreland,W Newton Borough - 1St Ward,State Senate,39,REP,Write-in,2,0,1,0,3
Westmoreland,W Newton Borough - 2Nd Ward,State Senate,39,REP,Write-in,0,0,0,0,0
Westmoreland,W Newton Borough - 3Rd Ward,State Senate,39,REP,Write-in,0,0,0,0,0
Westmoreland,Youngstown Borough,State Senate,39,REP,Write-in,0,0,0,0,0
Westmoreland,Youngwood Borough - 1St Ward,State Senate,39,REP,Write-in,0,0,0,0,0
Westmoreland,Youngwood Borough - 2Nd Ward,State Senate,39,REP,Write-in,2,1,0,0,3
Westmoreland,Youngwood Borough - 3Rd Ward,State Senate,39,REP,Write-in,0,1,0,0,1
Westmoreland,Avonmore Borough,State Senate,41,REP,Joe Pittman,56,12,1,0,69
Westmoreland,Bell Township - Perrysville,State Senate,41,REP,Joe Pittman,113,43,8,0,164
Westmoreland,Bell Township - Roaring Run,State Senate,41,REP,Joe Pittman,46,15,2,0,63
Westmoreland,Bell Township - Salina,State Senate,41,REP,Joe Pittman,28,6,1,1,36
Westmoreland,Export Borough,State Senate,41,REP,Joe Pittman,48,12,0,0,60
Westmoreland,Loyalhanna Township - #1,State Senate,41,REP,Joe Pittman,94,41,5,3,143
Westmoreland,Loyalhanna Township - #2,State Senate,41,REP,Joe Pittman,57,9,0,0,66
Westmoreland,Municipality Of Murrysville - East Manordale,State Senate,41,REP,Joe Pittman,196,116,23,8,343
Westmoreland,Municipality Of Murrysville - East Murrysville,State Senate,41,REP,Joe Pittman,142,79,14,2,237
Westmoreland,Municipality Of Murrysville - Manordale,State Senate,41,REP,Joe Pittman,115,77,19,9,220
Westmoreland,Municipality Of Murrysville - Newlonsburg #1,State Senate,41,REP,Joe Pittman,127,138,42,12,319
Westmoreland,Municipality Of Murrysville - Newlonsburg #2,State Senate,41,REP,Joe Pittman,140,174,40,11,365
Westmoreland,Municipality Of Murrysville - Sardis #1,State Senate,41,REP,Joe Pittman,119,148,25,6,298
Westmoreland,Municipality Of Murrysville - Sardis #2,State Senate,41,REP,Joe Pittman,204,92,23,2,321
Westmoreland,Municipality Of Murrysville - South Murrysville,State Senate,41,REP,Joe Pittman,194,98,20,8,320
Westmoreland,Municipality Of Murrysville - West Murrysville,State Senate,41,REP,Joe Pittman,170,153,31,9,363
Westmoreland,Oklahoma Borough,State Senate,41,REP,Joe Pittman,74,18,1,2,95
Westmoreland,Upper Burrell Township - # 1,State Senate,41,REP,Joe Pittman,96,37,2,4,139
Westmoreland,Upper Burrell Township - # 2,State Senate,41,REP,Joe Pittman,63,30,5,1,99
Westmoreland,Washington Township - Beamers,State Senate,41,REP,Joe Pittman,234,117,33,6,390
Westmoreland,Washington Township - North Washington,State Senate,41,REP,Joe Pittman,121,38,9,3,171
Westmoreland,Washington Township - Oakland Cross Roads,State Senate,41,REP,Joe Pittman,134,62,12,5,213
Westmoreland,Washington Township - Paulton,State Senate,41,REP,Joe Pittman,105,35,10,2,152
Westmoreland,Avonmore Borough,State Senate,41,REP,Write-in,0,0,0,0,0
Westmoreland,Bell Township - Perrysville,State Senate,41,REP,Write-in,0,0,0,0,0
Westmoreland,Bell Township - Roaring Run,State Senate,41,REP,Write-in,0,1,0,0,1
Westmoreland,Bell Township - Salina,State Senate,41,REP,Write-in,0,0,0,0,0
Westmoreland,Export Borough,State Senate,41,REP,Write-in,0,0,0,0,0
Westmoreland,Loyalhanna Township - #1,State Senate,41,REP,Write-in,0,0,0,0,0
Westmoreland,Loyalhanna Township - #2,State Senate,41,REP,Write-in,0,0,0,0,0
Westmoreland,Municipality Of Murrysville - East Manordale,State Senate,41,REP,Write-in,1,3,0,0,4
Westmoreland,Municipality Of Murrysville - East Murrysville,State Senate,41,REP,Write-in,0,2,1,0,3
Westmoreland,Municipality Of Murrysville - Manordale,State Senate,41,REP,Write-in,0,1,0,0,1
Westmoreland,Municipality Of Murrysville - Newlonsburg #1,State Senate,41,REP,Write-in,0,4,0,0,4
Westmoreland,Municipality Of Murrysville - Newlonsburg #2,State Senate,41,REP,Write-in,0,1,1,0,2
Westmoreland,Municipality Of Murrysville - Sardis #1,State Senate,41,REP,Write-in,0,2,0,0,2
Westmoreland,Municipality Of Murrysville - Sardis #2,State Senate,41,REP,Write-in,2,0,0,0,2
Westmoreland,Municipality Of Murrysville - South Murrysville,State Senate,41,REP,Write-in,0,1,0,0,1
Westmoreland,Municipality Of Murrysville - West Murrysville,State Senate,41,REP,Write-in,0,3,0,0,3
Westmoreland,Oklahoma Borough,State Senate,41,REP,Write-in,0,0,0,0,0
Westmoreland,Upper Burrell Township - # 1,State Senate,41,REP,Write-in,2,1,0,0,3
Westmoreland,Upper Burrell Township - # 2,State Senate,41,REP,Write-in,1,0,0,0,1
Westmoreland,Washington Township - Beamers,State Senate,41,REP,Write-in,0,1,0,0,1
Westmoreland,Washington Township - North Washington,State Senate,41,REP,Write-in,0,1,0,0,1
Westmoreland,Washington Township - Oakland Cross Roads,State Senate,41,REP,Write-in,0,1,0,0,1
Westmoreland,Washington Township - Paulton,State Senate,41,REP,Write-in,0,0,0,0,0
Westmoreland,Allegheny Township #1 Shearers,State Senate,45,REP,Nicole Ziccarelli,234,90,18,11,353
Westmoreland,Allegheny Township #2 Mckees,State Senate,45,REP,Nicole Ziccarelli,78,14,5,0,97
Westmoreland,Allegheny Township #3 Sobers,State Senate,45,REP,Nicole Ziccarelli,155,55,9,5,224
Westmoreland,Allegheny Township #4 Stewarts,State Senate,45,REP,Nicole Ziccarelli,116,20,7,4,147
Westmoreland,Allegheny Township #5 Bellvue,State Senate,45,REP,Nicole Ziccarelli,67,31,4,5,107
Westmoreland,City Of Arnold - 1-1,State Senate,45,REP,Nicole Ziccarelli,18,3,1,0,22
Westmoreland,City Of Arnold - 1-2,State Senate,45,REP,Nicole Ziccarelli,4,0,1,0,5
Westmoreland,City Of Arnold - 2-1,State Senate,45,REP,Nicole Ziccarelli,33,10,3,0,46
Westmoreland,City Of Arnold - 2-2,State Senate,45,REP,Nicole Ziccarelli,42,5,6,4,57
Westmoreland,City Of Arnold - 2-3,State Senate,45,REP,Nicole Ziccarelli,39,6,2,0,47
Westmoreland,E Vandergrift Borough,State Senate,45,REP,Nicole Ziccarelli,27,10,1,1,39
Westmoreland,Hyde Park Borough,State Senate,45,REP,Nicole Ziccarelli,36,4,0,2,42
Westmoreland,City Of Lower Burrell - 1-1,State Senate,45,REP,Nicole Ziccarelli,146,38,12,4,200
Westmoreland,City Of Lower Burrell - 1-2,State Senate,45,REP,Nicole Ziccarelli,156,55,8,10,229
Westmoreland,City Of Lower Burrell - 2-1,State Senate,45,REP,Nicole Ziccarelli,79,23,6,3,111
Westmoreland,City Of Lower Burrell - 2-2,State Senate,45,REP,Nicole Ziccarelli,81,13,4,1,99
Westmoreland,City Of Lower Burrell - 2-3,State Senate,45,REP,Nicole Ziccarelli,41,16,2,3,62
Westmoreland,City Of Lower Burrell - 3-1,State Senate,45,REP,Nicole Ziccarelli,100,38,11,7,156
Westmoreland,City Of Lower Burrell - 3-2,State Senate,45,REP,Nicole Ziccarelli,48,17,3,0,68
Westmoreland,City Of Lower Burrell - 4-1,State Senate,45,REP,Nicole Ziccarelli,66,24,6,1,97
Westmoreland,City Of Lower Burrell - 4-2,State Senate,45,REP,Nicole Ziccarelli,90,33,11,3,137
Westmoreland,City Of New Kensington - 2,State Senate,45,REP,Nicole Ziccarelli,8,3,0,0,11
Westmoreland,City Of New Kensington - 3-1,State Senate,45,REP,Nicole Ziccarelli,31,4,6,1,42
Westmoreland,City Of New Kensington - 3-2,State Senate,45,REP,Nicole Ziccarelli,36,5,3,1,45
Westmoreland,City Of New Kensington - 3-3,State Senate,45,REP,Nicole Ziccarelli,52,12,5,0,69
Westmoreland,City Of New Kensington - 3-4,State Senate,45,REP,Nicole Ziccarelli,55,16,3,3,77
Westmoreland,City Of New Kensington - 4-1,State Senate,45,REP,Nicole Ziccarelli,14,11,0,2,27
Westmoreland,City Of New Kensington - 4-2,State Senate,45,REP,Nicole Ziccarelli,98,24,3,1,126
Westmoreland,City Of New Kensington - 4-3,State Senate,45,REP,Nicole Ziccarelli,50,16,4,0,70
Westmoreland,City Of New Kensington - 4-4,State Senate,45,REP,Nicole Ziccarelli,80,28,4,3,115
Westmoreland,City Of New Kensington - 4-5,State Senate,45,REP,Nicole Ziccarelli,28,13,1,2,44
Westmoreland,City Of New Kensington - 5,State Senate,45,REP,Nicole Ziccarelli,7,2,1,0,10
Westmoreland,City Of New Kensington - 6,State Senate,45,REP,Nicole Ziccarelli,22,5,2,2,31
Westmoreland,City Of New Kensington - 7-1,State Senate,45,REP,Nicole Ziccarelli,60,21,2,3,86
Westmoreland,City Of New Kensington - 7-2,State Senate,45,REP,Nicole Ziccarelli,71,13,6,2,92
Westmoreland,Vandergrift Borough - 1St Ward,State Senate,45,REP,Nicole Ziccarelli,27,4,0,0,31
Westmoreland,Vandergrift Borough - 2Nd Ward,State Senate,45,REP,Nicole Ziccarelli,40,14,1,0,55
Westmoreland,Vandergrift Borough - 3Rd Ward,State Senate,45,REP,Nicole Ziccarelli,33,15,1,1,50
Westmoreland,Vandergrift Borough - 4Th Ward,State Senate,45,REP,Nicole Ziccarelli,35,3,0,2,40
Westmoreland,Vandergrift Borough - 5Th Ward,State Senate,45,REP,Nicole Ziccarelli,34,12,5,1,52
Westmoreland,Vandergrift Borough - 6Th Ward,State Senate,45,REP,Nicole Ziccarelli,51,12,1,3,67
Westmoreland,W Leechburg Borough,State Senate,45,REP,Nicole Ziccarelli,103,8,2,2,115
Westmoreland,Allegheny Township #1 Shearers,State Senate,45,REP,Write-in,0,0,2,0,2
Westmoreland,Allegheny Township #2 Mckees,State Senate,45,REP,Write-in,0,0,0,0,0
Westmoreland,Allegheny Township #3 Sobers,State Senate,45,REP,Write-in,0,0,0,0,0
Westmoreland,Allegheny Township #4 Stewarts,State Senate,45,REP,Write-in,0,1,0,0,1
Westmoreland,Allegheny Township #5 Bellvue,State Senate,45,REP,Write-in,0,0,0,0,0
Westmoreland,City Of Arnold - 1-1,State Senate,45,REP,Write-in,0,0,0,0,0
Westmoreland,City Of Arnold - 1-2,State Senate,45,REP,Write-in,0,0,0,0,0
Westmoreland,City Of Arnold - 2-1,State Senate,45,REP,Write-in,0,0,0,0,0
Westmoreland,City Of Arnold - 2-2,State Senate,45,REP,Write-in,0,1,0,0,1
Westmoreland,City Of Arnold - 2-3,State Senate,45,REP,Write-in,0,0,0,0,0
Westmoreland,E Vandergrift Borough,State Senate,45,REP,Write-in,0,0,0,0,0
Westmoreland,Hyde Park Borough,State Senate,45,REP,Write-in,0,1,0,0,1
Westmoreland,City Of Lower Burrell - 1-1,State Senate,45,REP,Write-in,3,0,0,0,3
Westmoreland,City Of Lower Burrell - 1-2,State Senate,45,REP,Write-in,0,0,0,0,0
Westmoreland,City Of Lower Burrell - 2-1,State Senate,45,REP,Write-in,1,0,0,0,1
Westmoreland,City Of Lower Burrell - 2-2,State Senate,45,REP,Write-in,0,0,0,0,0
Westmoreland,City Of Lower Burrell - 2-3,State Senate,45,REP,Write-in,0,0,0,0,0
Westmoreland,City Of Lower Burrell - 3-1,State Senate,45,REP,Write-in,0,0,0,0,0
Westmoreland,City Of Lower Burrell - 3-2,State Senate,45,REP,Write-in,0,0,0,0,0
Westmoreland,City Of Lower Burrell - 4-1,State Senate,45,REP,Write-in,0,0,0,0,0
Westmoreland,City Of Lower Burrell - 4-2,State Senate,45,REP,Write-in,0,0,0,0,0
Westmoreland,City Of New Kensington - 2,State Senate,45,REP,Write-in,0,0,0,0,0
Westmoreland,City Of New Kensington - 3-1,State Senate,45,REP,Write-in,0,0,0,0,0
Westmoreland,City Of New Kensington - 3-2,State Senate,45,REP,Write-in,0,0,0,0,0
Westmoreland,City Of New Kensington - 3-3,State Senate,45,REP,Write-in,1,0,0,0,1
Westmoreland,City Of New Kensington - 3-4,State Senate,45,REP,Write-in,0,1,0,0,1
Westmoreland,City Of New Kensington - 4-1,State Senate,45,REP,Write-in,0,0,0,0,0
Westmoreland,City Of New Kensington - 4-2,State Senate,45,REP,Write-in,0,0,0,0,0
Westmoreland,City Of New Kensington - 4-3,State Senate,45,REP,Write-in,0,0,0,0,0
Westmoreland,City Of New Kensington - 4-4,State Senate,45,REP,Write-in,2,0,0,0,2
Westmoreland,City Of New Kensington - 4-5,State Senate,45,REP,Write-in,1,0,0,0,1
Westmoreland,City Of New Kensington - 5,State Senate,45,REP,Write-in,0,0,0,0,0
Westmoreland,City Of New Kensington - 6,State Senate,45,REP,Write-in,0,0,0,0,0
Westmoreland,City Of New Kensington - 7-1,State Senate,45,REP,Write-in,0,1,0,0,1
Westmoreland,City Of New Kensington - 7-2,State Senate,45,REP,Write-in,1,0,0,0,1
Westmoreland,Vandergrift Borough - 1St Ward,State Senate,45,REP,Write-in,0,0,0,0,0
Westmoreland,Vandergrift Borough - 2Nd Ward,State Senate,45,REP,Write-in,0,1,0,0,1
Westmoreland,Vandergrift Borough - 3Rd Ward,State Senate,45,REP,Write-in,0,0,0,0,0
Westmoreland,Vandergrift Borough - 4Th Ward,State Senate,45,REP,Write-in,0,0,0,0,0
Westmoreland,Vandergrift Borough - 5Th Ward,State Senate,45,REP,Write-in,2,0,0,0,2
Westmoreland,Vandergrift Borough - 6Th Ward,State Senate,45,REP,Write-in,0,0,0,0,0
Westmoreland,W Leechburg Borough,State Senate,45,REP,Write-in,0,1,0,0,1
Westmoreland,City Of Arnold - 1-1,General Assembly,33,REP,Carrie Delrosso,18,2,1,0,21
Westmoreland,City Of Arnold - 1-2,General Assembly,33,REP,Carrie Delrosso,4,0,0,0,4
Westmoreland,City Of Arnold - 2-1,General Assembly,33,REP,Carrie Delrosso,32,9,2,0,43
Westmoreland,City Of Arnold - 2-2,General Assembly,33,REP,Carrie Delrosso,41,5,6,3,55
Westmoreland,City Of Arnold - 2-3,General Assembly,33,REP,Carrie Delrosso,37,4,2,0,43
Westmoreland,City Of New Kensington - 2,General Assembly,33,REP,Carrie Delrosso,8,3,0,0,11
Westmoreland,City Of New Kensington - 3-1,General Assembly,33,REP,Carrie Delrosso,29,4,6,1,40
Westmoreland,City Of New Kensington - 3-2,General Assembly,33,REP,Carrie Delrosso,36,5,3,1,45
Westmoreland,City Of New Kensington - 3-3,General Assembly,33,REP,Carrie Delrosso,51,12,5,0,68
Westmoreland,City Of New Kensington - 3-4,General Assembly,33,REP,Carrie Delrosso,55,16,3,3,77
Westmoreland,City Of New Kensington - 4-1,General Assembly,33,REP,Carrie Delrosso,14,9,0,1,24
Westmoreland,City Of New Kensington - 4-2,General Assembly,33,REP,Carrie Delrosso,92,21,3,0,116
Westmoreland,City Of New Kensington - 4-3,General Assembly,33,REP,Carrie Delrosso,50,15,5,0,70
Westmoreland,City Of New Kensington - 4-4,General Assembly,33,REP,Carrie Delrosso,75,23,3,2,103
Westmoreland,City Of New Kensington - 4-5,General Assembly,33,REP,Carrie Delrosso,26,12,1,2,41
Westmoreland,City Of New Kensington - 5,General Assembly,33,REP,Carrie Delrosso,7,2,1,0,10
Westmoreland,City Of New Kensington - 6,General Assembly,33,REP,Carrie Delrosso,20,3,1,2,26
Westmoreland,City Of New Kensington - 7-1,General Assembly,33,REP,Carrie Delrosso,54,20,3,3,80
Westmoreland,City Of New Kensington - 7-2,General Assembly,33,REP,Carrie Delrosso,70,13,6,2,91
Westmoreland,City Of Arnold - 1-1,General Assembly,33,REP,Write-in,0,0,0,0,0
Westmoreland,City Of Arnold - 1-2,General Assembly,33,REP,Write-in,0,0,0,0,0
Westmoreland,City Of Arnold - 2-1,General Assembly,33,REP,Write-in,1,0,0,0,1
Westmoreland,City Of Arnold - 2-2,General Assembly,33,REP,Write-in,0,0,0,0,0
Westmoreland,City Of Arnold - 2-3,General Assembly,33,REP,Write-in,0,0,0,0,0
Westmoreland,City Of New Kensington - 2,General Assembly,33,REP,Write-in,0,0,0,0,0
Westmoreland,City Of New Kensington - 3-1,General Assembly,33,REP,Write-in,0,0,0,0,0
Westmoreland,City Of New Kensington - 3-2,General Assembly,33,REP,Write-in,0,0,0,0,0
Westmoreland,City Of New Kensington - 3-3,General Assembly,33,REP,Write-in,0,0,0,0,0
Westmoreland,City Of New Kensington - 3-4,General Assembly,33,REP,Write-in,0,0,0,0,0
Westmoreland,City Of New Kensington - 4-1,General Assembly,33,REP,Write-in,0,0,0,0,0
Westmoreland,City Of New Kensington - 4-2,General Assembly,33,REP,Write-in,0,0,0,0,0
Westmoreland,City Of New Kensington - 4-3,General Assembly,33,REP,Write-in,0,0,0,0,0
Westmoreland,City Of New Kensington - 4-4,General Assembly,33,REP,Write-in,2,0,0,0,2
Westmoreland,City Of New Kensington - 4-5,General Assembly,33,REP,Write-in,1,1,0,0,2
Westmoreland,City Of New Kensington - 5,General Assembly,33,REP,Write-in,0,0,0,0,0
Westmoreland,City Of New Kensington - 6,General Assembly,33,REP,Write-in,0,0,0,0,0
Westmoreland,City Of New Kensington - 7-1,General Assembly,33,REP,Write-in,0,1,0,0,1
