county,precinct,office,district,party,candidate,votes,,,,,,,,,,,,,,,,,
York,Wrightsville Borough 1,President,,REP,Donald J. Trump,201,,,,,,,,,,,,,,,,,
York,Wrightsville Borough 2,President,,REP,Donald J. Trump,232,,,,,,,,,,,,,,,,,
York,Wrightsville Borough 3,President,,REP,Donald J. Trump,300,,,,,,,,,,,,,,,,,
York,Yoe Borough,President,,REP,Donald J. Trump,291,,,,,,,,,,,,,,,,,
York,Yorkana Borough,President,,REP,Donald J. Trump,95,,,,,,,,,,,,,,,,,
York,York Haven Borough,President,,REP,Donald J. Trump,171,,,,,,,,,,,,,,,,,
York,York City 1-0,President,,REP,Donald J. Trump,121,,,,,,,,,,,,,,,,,
York,York City 5-0,President,,REP,Donald J. Trump,244,,,,,,,,,,,,,,,,,
York,York City 6-0,President,,REP,Donald J. Trump,135,,,,,,,,,,,,,,,,,
York,York City 7-0,President,,REP,Donald J. Trump,172,,,,,,,,,,,,,,,,,
York,York City 8-0,President,,REP,Donald J. Trump,161,,,,,,,,,,,,,,,,,
York,York City 9-1,President,,REP,Donald J. Trump,177,,,,,,,,,,,,,,,,,
York,York City 9-2,President,,REP,Donald J. Trump,119,,,,,,,,,,,,,,,,,
York,York City 11-0,President,,REP,Donald J. Trump,352,,,,,,,,,,,,,,,,,
York,York City 12-1,President,,REP,Donald J. Trump,208,,,,,,,,,,,,,,,,,
York,York City 12-2,President,,REP,Donald J. Trump,154,,,,,,,,,,,,,,,,,
York,York City 12-3,President,,REP,Donald J. Trump,221,,,,,,,,,,,,,,,,,
York,York City 12-4,President,,REP,Donald J. Trump,282,,,,,,,,,,,,,,,,,
York,York City 13-0,President,,REP,Donald J. Trump,147,,,,,,,,,,,,,,,,,
York,York City 14-1,President,,REP,Donald J. Trump,228,,,,,,,,,,,,,,,,,
York,York City 14-2,President,,REP,Donald J. Trump,342,,,,,,,,,,,,,,,,,
York,York City 14-3,President,,REP,Donald J. Trump,456,,,,,,,,,,,,,,,,,
York,York City 15-0,President,,REP,Donald J. Trump,254,,,,,,,,,,,,,,,,,
York,Carroll Township,President,,LIB,Jo Jorgensen,72,,,,,,,,,,,,,,,,,
York,Chanceford Township 1,President,,LIB,Jo Jorgensen,29,,,,,,,,,,,,,,,,,
York,Chanceford Township 2,President,,LIB,Jo Jorgensen,4,,,,,,,,,,,,,,,,,
York,Chanceford Township 3,President,,LIB,Jo Jorgensen,17,,,,,,,,,,,,,,,,,
York,Codorus Township 1,President,,LIB,Jo Jorgensen,17,,,,,,,,,,,,,,,,,
York,Codorus Township 2,President,,LIB,Jo Jorgensen,14,,,,,,,,,,,,,,,,,
York,Codorus Township 3,President,,LIB,Jo Jorgensen,9,,,,,,,,,,,,,,,,,
York,Conewago Township 1,President,,LIB,Jo Jorgensen,36,,,,,,,,,,,,,,,,,
York,Conewago Township 2,President,,LIB,Jo Jorgensen,31,,,,,,,,,,,,,,,,,
York,Dover Township 1,President,,LIB,Jo Jorgensen,79,,,,,,,,,,,,,,,,,
York,Dover Township 2,President,,LIB,Jo Jorgensen,52,,,,,,,,,,,,,,,,,
York,Dover Township 3,President,,LIB,Jo Jorgensen,35,,,,,,,,,,,,,,,,,
York,Dover Township 4,President,,LIB,Jo Jorgensen,26,,,,,,,,,,,,,,,,,
York,East Hopewell Township,President,,LIB,Jo Jorgensen,17,,,,,,,,,,,,,,,,,
York,East Manchester Township,President,,LIB,Jo Jorgensen,76,,,,,,,,,,,,,,,,,
York,Fairview Township 1,President,,LIB,Jo Jorgensen,31,,,,,,,,,,,,,,,,,
York,Fairview Township 2,President,,LIB,Jo Jorgensen,35,,,,,,,,,,,,,,,,,
York,Fairview Township 3,President,,LIB,Jo Jorgensen,60,,,,,,,,,,,,,,,,,
York,Fairview Township 4,President,,LIB,Jo Jorgensen,24,,,,,,,,,,,,,,,,,
York,Fawn Township,President,,LIB,Jo Jorgensen,15,,,,,,,,,,,,,,,,,
York,Franklin Township,President,,LIB,Jo Jorgensen,38,,,,,,,,,,,,,,,,,
York,Heidelberg Township,President,,LIB,Jo Jorgensen,18,,,,,,,,,,,,,,,,,
York,Hellam Township 1,President,,LIB,Jo Jorgensen,27,,,,,,,,,,,,,,,,,
York,Hellam Township 2,President,,LIB,Jo Jorgensen,20,,,,,,,,,,,,,,,,,
York,Hopewell Township,President,,LIB,Jo Jorgensen,47,,,,,,,,,,,,,,,,,
York,Jackson Township 1,President,,LIB,Jo Jorgensen,30,,,,,,,,,,,,,,,,,
York,Jackson Township 2,President,,LIB,Jo Jorgensen,21,,,,,,,,,,,,,,,,,
York,Lower Chanceford Township 1,President,,LIB,Jo Jorgensen,7,,,,,,,,,,,,,,,,,
York,Lower Chanceford Township 2,President,,LIB,Jo Jorgensen,9,,,,,,,,,,,,,,,,,
York,Lower Windsor Township 1,President,,LIB,Jo Jorgensen,8,,,,,,,,,,,,,,,,,
York,Lower Windsor Township 2,President,,LIB,Jo Jorgensen,16,,,,,,,,,,,,,,,,,
York,Lower Windsor Township 3,President,,LIB,Jo Jorgensen,25,,,,,,,,,,,,,,,,,
York,Manchester Township 1,President,,LIB,Jo Jorgensen,15,,,,,,,,,,,,,,,,,
York,Manchester Township 2,President,,LIB,Jo Jorgensen,22,,,,,,,,,,,,,,,,,
York,Manchester Township 3,President,,LIB,Jo Jorgensen,27,,,,,,,,,,,,,,,,,
York,Manchester Township 4,President,,LIB,Jo Jorgensen,21,,,,,,,,,,,,,,,,,
York,Manchester Township 5,President,,LIB,Jo Jorgensen,32,,,,,,,,,,,,,,,,,
York,Manchester Township 6,President,,LIB,Jo Jorgensen,28,,,,,,,,,,,,,,,,,
York,Manchester Township 7,President,,LIB,Jo Jorgensen,11,,,,,,,,,,,,,,,,,
York,Manheim Township,President,,LIB,Jo Jorgensen,35,,,,,,,,,,,,,,,,,
York,Monaghan Township,President,,LIB,Jo Jorgensen,27,,,,,,,,,,,,,,,,,
York,Newberry Township 1,President,,LIB,Jo Jorgensen,59,,,,,,,,,,,,,,,,,
York,Newberry Township 2,President,,LIB,Jo Jorgensen,38,,,,,,,,,,,,,,,,,
York,Newberry Township 3,President,,LIB,Jo Jorgensen,42,,,,,,,,,,,,,,,,,
York,North Codorus Township 1,President,,LIB,Jo Jorgensen,47,,,,,,,,,,,,,,,,,
York,North Codorus Township 2,President,,LIB,Jo Jorgensen,26,,,,,,,,,,,,,,,,,
York,North Hopewell Township,President,,LIB,Jo Jorgensen,33,,,,,,,,,,,,,,,,,
York,Paradise Township,President,,LIB,Jo Jorgensen,31,,,,,,,,,,,,,,,,,
York,Peach Bottom Township,President,,LIB,Jo Jorgensen,46,,,,,,,,,,,,,,,,,
York,Penn Township 1,President,,LIB,Jo Jorgensen,25,,,,,,,,,,,,,,,,,
York,Penn Township 2,President,,LIB,Jo Jorgensen,51,,,,,,,,,,,,,,,,,
York,Penn Township 3,President,,LIB,Jo Jorgensen,15,,,,,,,,,,,,,,,,,
York,Penn Township 4,President,,LIB,Jo Jorgensen,52,,,,,,,,,,,,,,,,,
York,Shrewsbury Township 1,President,,LIB,Jo Jorgensen,25,,,,,,,,,,,,,,,,,
York,Shrewsbury Township 2,President,,LIB,Jo Jorgensen,32,,,,,,,,,,,,,,,,,
York,Springettsbury Township 1,President,,LIB,Jo Jorgensen,22,,,,,,,,,,,,,,,,,
York,Springettsbury Township 2,President,,LIB,Jo Jorgensen,41,,,,,,,,,,,,,,,,,
York,Springettsbury Township 3,President,,LIB,Jo Jorgensen,41,,,,,,,,,,,,,,,,,
York,Springettsbury Township 4,President,,LIB,Jo Jorgensen,25,,,,,,,,,,,,,,,,,
York,Springettsbury Township 5,President,,LIB,Jo Jorgensen,12,,,,,,,,,,,,,,,,,
York,Springettsbury Township 6,President,,LIB,Jo Jorgensen,20,,,,,,,,,,,,,,,,,
York,Springettsbury Township 7,President,,LIB,Jo Jorgensen,29,,,,,,,,,,,,,,,,,
York,Springettsbury Township 8,President,,LIB,Jo Jorgensen,34,,,,,,,,,,,,,,,,,
York,Springfield Township,President,,LIB,Jo Jorgensen,39,,,,,,,,,,,,,,,,,
York,Spring Garden Township 1,President,,LIB,Jo Jorgensen,17,,,,,,,,,,,,,,,,,
York,Spring Garden Township 2,President,,LIB,Jo Jorgensen,23,,,,,,,,,,,,,,,,,
York,Spring Garden Township 3,President,,LIB,Jo Jorgensen,12,,,,,,,,,,,,,,,,,
York,Spring Garden Township 4,President,,LIB,Jo Jorgensen,20,,,,,,,,,,,,,,,,,
York,Spring Garden Township 5,President,,LIB,Jo Jorgensen,24,,,,,,,,,,,,,,,,,
York,Warrington Township,President,,LIB,Jo Jorgensen,31,,,,,,,,,,,,,,,,,
York,Washington Township,President,,LIB,Jo Jorgensen,9,,,,,,,,,,,,,,,,,
York,West Manchester Township 1,President,,LIB,Jo Jorgensen,20,,,,,,,,,,,,,,,,,
York,West Manchester Township 2,President,,LIB,Jo Jorgensen,53,,,,,,,,,,,,,,,,,
York,West Manchester Township 3,President,,LIB,Jo Jorgensen,33,,,,,,,,,,,,,,,,,
York,West Manchester Township 4,President,,LIB,Jo Jorgensen,14,,,,,,,,,,,,,,,,,
York,West Manchester Township 5,President,,LIB,Jo Jorgensen,33,,,,,,,,,,,,,,,,,
York,West Manheim Township 1,President,,LIB,Jo Jorgensen,16,,,,,,,,,,,,,,,,,
York,West Manheim Township 2,President,,LIB,Jo Jorgensen,17,,,,,,,,,,,,,,,,,
York,West Manheim Township 3,President,,LIB,Jo Jorgensen,21,,,,,,,,,,,,,,,,,
York,Windsor Township 1,President,,LIB,Jo Jorgensen,42,,,,,,,,,,,,,,,,,
York,Windsor Township 2,President,,LIB,Jo Jorgensen,30,,,,,,,,,,,,,,,,,
York,Windsor Township 3,President,,LIB,Jo Jorgensen,48,,,,,,,,,,,,,,,,,
York,Windsor Township 4,President,,LIB,Jo Jorgensen,39,,,,,,,,,,,,,,,,,
York,York Township 1-1,President,,LIB,Jo Jorgensen,10,,,,,,,,,,,,,,,,,
York,York Township 1-2,President,,LIB,Jo Jorgensen,15,,,,,,,,,,,,,,,,,
York,York Township 1-3,President,,LIB,Jo Jorgensen,24,,,,,,,,,,,,,,,,,
York,York Township 2-1,President,,LIB,Jo Jorgensen,12,,,,,,,,,,,,,,,,,
York,York Township 2-2,President,,LIB,Jo Jorgensen,16,,,,,,,,,,,,,,,,,
York,York Township 2-3,President,,LIB,Jo Jorgensen,30,,,,,,,,,,,,,,,,,
York,York Township 3-1,President,,LIB,Jo Jorgensen,19,,,,,,,,,,,,,,,,,
York,York Township 3-2,President,,LIB,Jo Jorgensen,22,,,,,,,,,,,,,,,,,
York,York Township 3-3,President,,LIB,Jo Jorgensen,13,,,,,,,,,,,,,,,,,
York,York Township 4-1,President,,LIB,Jo Jorgensen,7,,,,,,,,,,,,,,,,,
York,York Township 4-2,President,,LIB,Jo Jorgensen,14,,,,,,,,,,,,,,,,,
York,York Township 4-3,President,,LIB,Jo Jorgensen,21,,,,,,,,,,,,,,,,,
York,York Township 5-1,President,,LIB,Jo Jorgensen,17,,,,,,,,,,,,,,,,,
York,York Township 5-2,President,,LIB,Jo Jorgensen,19,,,,,,,,,,,,,,,,,
York,York Township 5-3,President,,LIB,Jo Jorgensen,24,,,,,,,,,,,,,,,,,
York,Cross Roads Borough,President,,LIB,Jo Jorgensen,3,,,,,,,,,,,,,,,,,
York,Dallastown Borough 1,President,,LIB,Jo Jorgensen,27,,,,,,,,,,,,,,,,,
York,Dallastown Borough 2,President,,LIB,Jo Jorgensen,29,,,,,,,,,,,,,,,,,
York,Delta Borough,President,,LIB,Jo Jorgensen,8,,,,,,,,,,,,,,,,,
York,Dillsburg Borough,President,,LIB,Jo Jorgensen,25,,,,,,,,,,,,,,,,,
York,Dover Borough,President,,LIB,Jo Jorgensen,27,,,,,,,,,,,,,,,,,
York,East Prospect Borough,President,,LIB,Jo Jorgensen,12,,,,,,,,,,,,,,,,,
York,Fawn Grove Borough,President,,LIB,Jo Jorgensen,2,,,,,,,,,,,,,,,,,
York,Felton Borough,President,,LIB,Jo Jorgensen,4,,,,,,,,,,,,,,,,,
York,Franklintown Borough,President,,LIB,Jo Jorgensen,8,,,,,,,,,,,,,,,,,
York,Glen Rock Borough,President,,LIB,Jo Jorgensen,26,,,,,,,,,,,,,,,,,
York,Goldsboro Borough,President,,LIB,Jo Jorgensen,6,,,,,,,,,,,,,,,,,
York,Hallam Borough,President,,LIB,Jo Jorgensen,34,,,,,,,,,,,,,,,,,
York,Hanover Borough 1,President,,LIB,Jo Jorgensen,24,,,,,,,,,,,,,,,,,
York,Hanover Borough 2,President,,LIB,Jo Jorgensen,22,,,,,,,,,,,,,,,,,
York,Hanover Borough 3,President,,LIB,Jo Jorgensen,25,,,,,,,,,,,,,,,,,
York,Hanover Borough 4,President,,LIB,Jo Jorgensen,20,,,,,,,,,,,,,,,,,
York,Hanover Borough 5,President,,LIB,Jo Jorgensen,25,,,,,,,,,,,,,,,,,
York,Jacobus Borough,President,,LIB,Jo Jorgensen,23,,,,,,,,,,,,,,,,,
York,Jefferson Borough,President,,LIB,Jo Jorgensen,7,,,,,,,,,,,,,,,,,
York,Lewisberry Borough,President,,LIB,Jo Jorgensen,4,,,,,,,,,,,,,,,,,
York,Loganville Borough,President,,LIB,Jo Jorgensen,14,,,,,,,,,,,,,,,,,
York,Manchester Borough,President,,LIB,Jo Jorgensen,23,,,,,,,,,,,,,,,,,
York,Mount Wolf Borough,President,,LIB,Jo Jorgensen,3,,,,,,,,,,,,,,,,,
York,New Freedom Borough,President,,LIB,Jo Jorgensen,50,,,,,,,,,,,,,,,,,
York,New Salem Borough,President,,LIB,Jo Jorgensen,6,,,,,,,,,,,,,,,,,
York,North York Borough,President,,LIB,Jo Jorgensen,19,,,,,,,,,,,,,,,,,
York,Railroad Borough,President,,LIB,Jo Jorgensen,2,,,,,,,,,,,,,,,,,
York,Red Lion Borough 1,President,,LIB,Jo Jorgensen,15,,,,,,,,,,,,,,,,,
York,Red Lion Borough 2,President,,LIB,Jo Jorgensen,21,,,,,,,,,,,,,,,,,
York,Red Lion Borough 3,President,,LIB,Jo Jorgensen,33,,,,,,,,,,,,,,,,,
York,Seven Valleys Borough,President,,LIB,Jo Jorgensen,4,,,,,,,,,,,,,,,,,
York,Shrewsbury Borough,President,,LIB,Jo Jorgensen,30,,,,,,,,,,,,,,,,,
York,Spring Grove Borough,President,,LIB,Jo Jorgensen,12,,,,,,,,,,,,,,,,,
York,Stewartstown Borough,President,,LIB,Jo Jorgensen,31,,,,,,,,,,,,,,,,,
York,Wellsville Borough,President,,LIB,Jo Jorgensen,6,,,,,,,,,,,,,,,,,
York,West York Borough 1,President,,LIB,Jo Jorgensen,9,,,,,,,,,,,,,,,,,
York,West York Borough 2,President,,LIB,Jo Jorgensen,30,,,,,,,,,,,,,,,,,
York,Windsor Borough,President,,LIB,Jo Jorgensen,13,,,,,,,,,,,,,,,,,
York,Winterstown Borough,President,,LIB,Jo Jorgensen,3,,,,,,,,,,,,,,,,,
York,Wrightsville Borough 1,President,,LIB,Jo Jorgensen,5,,,,,,,,,,,,,,,,,
York,Wrightsville Borough 2,President,,LIB,Jo Jorgensen,8,,,,,,,,,,,,,,,,,
York,Wrightsville Borough 3,President,,LIB,Jo Jorgensen,12,,,,,,,,,,,,,,,,,
York,Yoe Borough,President,,LIB,Jo Jorgensen,13,,,,,,,,,,,,,,,,,
York,Yorkana Borough,President,,LIB,Jo Jorgensen,1,,,,,,,,,,,,,,,,,
York,York Haven Borough,President,,LIB,Jo Jorgensen,6,,,,,,,,,,,,,,,,,
York,York City 1-0,President,,LIB,Jo Jorgensen,6,,,,,,,,,,,,,,,,,
York,York City 5-0,President,,LIB,Jo Jorgensen,12,,,,,,,,,,,,,,,,,
York,York City 6-0,President,,LIB,Jo Jorgensen,6,,,,,,,,,,,,,,,,,
York,York City 7-0,President,,LIB,Jo Jorgensen,10,,,,,,,,,,,,,,,,,
York,York City 8-0,President,,LIB,Jo Jorgensen,11,,,,,,,,,,,,,,,,,
York,York City 9-1,President,,LIB,Jo Jorgensen,7,,,,,,,,,,,,,,,,,
York,York City 9-2,President,,LIB,Jo Jorgensen,7,,,,,,,,,,,,,,,,,
York,York City 11-0,President,,LIB,Jo Jorgensen,18,,,,,,,,,,,,,,,,,
York,York City 12-1,President,,LIB,Jo Jorgensen,5,,,,,,,,,,,,,,,,,
York,York City 12-2,President,,LIB,Jo Jorgensen,7,,,,,,,,,,,,,,,,,
York,York City 12-3,President,,LIB,Jo Jorgensen,9,,,,,,,,,,,,,,,,,
York,York City 12-4,President,,LIB,Jo Jorgensen,20,,,,,,,,,,,,,,,,,
York,York City 13-0,President,,LIB,Jo Jorgensen,12,,,,,,,,,,,,,,,,,
York,York City 14-1,President,,LIB,Jo Jorgensen,11,,,,,,,,,,,,,,,,,
York,York City 14-2,President,,LIB,Jo Jorgensen,11,,,,,,,,,,,,,,,,,
York,York City 14-3,President,,LIB,Jo Jorgensen,17,,,,,,,,,,,,,,,,,
York,York City 15-0,President,,LIB,Jo Jorgensen,12,,,,,,,,,,,,,,,,,
York,Carroll Township,President,,,Write-ins,22,,,,,,,,,,,,,,,,,
York,Chanceford Township 1,President,,,Write-ins,3,,,,,,,,,,,,,,,,,
York,Chanceford Township 2,President,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Chanceford Township 3,President,,,Write-ins,6,,,,,,,,,,,,,,,,,
York,Codorus Township 1,President,,,Write-ins,4,,,,,,,,,,,,,,,,,
York,Codorus Township 2,President,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Codorus Township 3,President,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Conewago Township 1,President,,,Write-ins,3,,,,,,,,,,,,,,,,,
York,Conewago Township 2,President,,,Write-ins,6,,,,,,,,,,,,,,,,,
York,Dover Township 1,President,,,Write-ins,14,,,,,,,,,,,,,,,,,
York,Dover Township 2,President,,,Write-ins,7,,,,,,,,,,,,,,,,,
York,Dover Township 3,President,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Dover Township 4,President,,,Write-ins,6,,,,,,,,,,,,,,,,,
York,East Hopewell Township,President,,,Write-ins,4,,,,,,,,,,,,,,,,,
York,East Manchester Township,President,,,Write-ins,12,,,,,,,,,,,,,,,,,
York,Fairview Township 1,President,,,Write-ins,9,,,,,,,,,,,,,,,,,
York,Fairview Township 2,President,,,Write-ins,8,,,,,,,,,,,,,,,,,
York,Fairview Township 3,President,,,Write-ins,15,,,,,,,,,,,,,,,,,
York,Fairview Township 4,President,,,Write-ins,4,,,,,,,,,,,,,,,,,
York,Fawn Township,President,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Franklin Township,President,,,Write-ins,7,,,,,,,,,,,,,,,,,
York,Heidelberg Township,President,,,Write-ins,7,,,,,,,,,,,,,,,,,
York,Hellam Township 1,President,,,Write-ins,5,,,,,,,,,,,,,,,,,
York,Hellam Township 2,President,,,Write-ins,3,,,,,,,,,,,,,,,,,
York,Hopewell Township,President,,,Write-ins,14,,,,,,,,,,,,,,,,,
York,Jackson Township 1,President,,,Write-ins,7,,,,,,,,,,,,,,,,,
York,Jackson Township 2,President,,,Write-ins,8,,,,,,,,,,,,,,,,,
York,Lower Chanceford Township 1,President,,,Write-ins,4,,,,,,,,,,,,,,,,,
York,Lower Chanceford Township 2,President,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Lower Windsor Township 1,President,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Lower Windsor Township 2,President,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Lower Windsor Township 3,President,,,Write-ins,3,,,,,,,,,,,,,,,,,
York,Manchester Township 1,President,,,Write-ins,4,,,,,,,,,,,,,,,,,
York,Manchester Township 2,President,,,Write-ins,4,,,,,,,,,,,,,,,,,
York,Manchester Township 3,President,,,Write-ins,5,,,,,,,,,,,,,,,,,
York,Manchester Township 4,President,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Manchester Township 5,President,,,Write-ins,8,,,,,,,,,,,,,,,,,
York,Manchester Township 6,President,,,Write-ins,8,,,,,,,,,,,,,,,,,
York,Manchester Township 7,President,,,Write-ins,3,,,,,,,,,,,,,,,,,
York,Manheim Township,President,,,Write-ins,6,,,,,,,,,,,,,,,,,
York,Monaghan Township,President,,,Write-ins,7,,,,,,,,,,,,,,,,,
York,Newberry Township 1,President,,,Write-ins,6,,,,,,,,,,,,,,,,,
York,Newberry Township 2,President,,,Write-ins,5,,,,,,,,,,,,,,,,,
York,Newberry Township 3,President,,,Write-ins,7,,,,,,,,,,,,,,,,,
York,North Codorus Township 1,President,,,Write-ins,10,,,,,,,,,,,,,,,,,
York,North Codorus Township 2,President,,,Write-ins,3,,,,,,,,,,,,,,,,,
York,North Hopewell Township,President,,,Write-ins,3,,,,,,,,,,,,,,,,,
York,Paradise Township,President,,,Write-ins,5,,,,,,,,,,,,,,,,,
York,Peach Bottom Township,President,,,Write-ins,4,,,,,,,,,,,,,,,,,
York,Penn Township 1,President,,,Write-ins,7,,,,,,,,,,,,,,,,,
York,Penn Township 2,President,,,Write-ins,3,,,,,,,,,,,,,,,,,
York,Penn Township 3,President,,,Write-ins,3,,,,,,,,,,,,,,,,,
York,Penn Township 4,President,,,Write-ins,5,,,,,,,,,,,,,,,,,
York,Shrewsbury Township 1,President,,,Write-ins,9,,,,,,,,,,,,,,,,,
York,Shrewsbury Township 2,President,,,Write-ins,9,,,,,,,,,,,,,,,,,
York,Springettsbury Township 1,President,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Springettsbury Township 2,President,,,Write-ins,10,,,,,,,,,,,,,,,,,
York,Springettsbury Township 3,President,,,Write-ins,9,,,,,,,,,,,,,,,,,
York,Springettsbury Township 4,President,,,Write-ins,10,,,,,,,,,,,,,,,,,
York,Springettsbury Township 5,President,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Springettsbury Township 6,President,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Springettsbury Township 7,President,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Springettsbury Township 8,President,,,Write-ins,6,,,,,,,,,,,,,,,,,
York,Springfield Township,President,,,Write-ins,7,,,,,,,,,,,,,,,,,
York,Spring Garden Township 1,President,,,Write-ins,3,,,,,,,,,,,,,,,,,
York,Spring Garden Township 2,President,,,Write-ins,7,,,,,,,,,,,,,,,,,
York,Spring Garden Township 3,President,,,Write-ins,12,,,,,,,,,,,,,,,,,
York,Spring Garden Township 4,President,,,Write-ins,12,,,,,,,,,,,,,,,,,
York,Spring Garden Township 5,President,,,Write-ins,6,,,,,,,,,,,,,,,,,
York,Warrington Township,President,,,Write-ins,11,,,,,,,,,,,,,,,,,
York,Washington Township,President,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,West Manchester Township 1,President,,,Write-ins,4,,,,,,,,,,,,,,,,,
York,West Manchester Township 2,President,,,Write-ins,6,,,,,,,,,,,,,,,,,
York,West Manchester Township 3,President,,,Write-ins,5,,,,,,,,,,,,,,,,,
York,West Manchester Township 4,President,,,Write-ins,3,,,,,,,,,,,,,,,,,
York,West Manchester Township 5,President,,,Write-ins,6,,,,,,,,,,,,,,,,,
York,West Manheim Township 1,President,,,Write-ins,6,,,,,,,,,,,,,,,,,
York,West Manheim Township 2,President,,,Write-ins,4,,,,,,,,,,,,,,,,,
York,West Manheim Township 3,President,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Windsor Township 1,President,,,Write-ins,5,,,,,,,,,,,,,,,,,
York,Windsor Township 2,President,,,Write-ins,7,,,,,,,,,,,,,,,,,
York,Windsor Township 3,President,,,Write-ins,8,,,,,,,,,,,,,,,,,
York,Windsor Township 4,President,,,Write-ins,4,,,,,,,,,,,,,,,,,
York,York Township 1-1,President,,,Write-ins,3,,,,,,,,,,,,,,,,,
York,York Township 1-2,President,,,Write-ins,3,,,,,,,,,,,,,,,,,
York,York Township 1-3,President,,,Write-ins,5,,,,,,,,,,,,,,,,,
York,York Township 2-1,President,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,York Township 2-2,President,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,York Township 2-3,President,,,Write-ins,5,,,,,,,,,,,,,,,,,
York,York Township 3-1,President,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,York Township 3-2,President,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,York Township 3-3,President,,,Write-ins,4,,,,,,,,,,,,,,,,,
York,York Township 4-1,President,,,Write-ins,3,,,,,,,,,,,,,,,,,
York,York Township 4-2,President,,,Write-ins,3,,,,,,,,,,,,,,,,,
York,York Township 4-3,President,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,York Township 5-1,President,,,Write-ins,3,,,,,,,,,,,,,,,,,
York,York Township 5-2,President,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,York Township 5-3,President,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Cross Roads Borough,President,,,Write-ins,3,,,,,,,,,,,,,,,,,
York,Dallastown Borough 1,President,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Dallastown Borough 2,President,,,Write-ins,8,,,,,,,,,,,,,,,,,
York,Delta Borough,President,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Dillsburg Borough,President,,,Write-ins,6,,,,,,,,,,,,,,,,,
York,Dover Borough,President,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,East Prospect Borough,President,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Fawn Grove Borough,President,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Felton Borough,President,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Franklintown Borough,President,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Glen Rock Borough,President,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Goldsboro Borough,President,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Hallam Borough,President,,,Write-ins,3,,,,,,,,,,,,,,,,,
York,Hanover Borough 1,President,,,Write-ins,3,,,,,,,,,,,,,,,,,
York,Hanover Borough 2,President,,,Write-ins,7,,,,,,,,,,,,,,,,,
York,Hanover Borough 3,President,,,Write-ins,4,,,,,,,,,,,,,,,,,
York,Hanover Borough 4,President,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Hanover Borough 5,President,,,Write-ins,4,,,,,,,,,,,,,,,,,
York,Jacobus Borough,President,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Jefferson Borough,President,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Lewisberry Borough,President,,,Write-ins,2,,,,,,,,,,,,,,,,,
