county,precinct,office,district,party,candidate,votes,mail,election_day,provisional
Westmoreland,Derry Township - Peanut,Auditor General,,GRN,GRN Olivia Faison,4,1,2,1
Westmoreland,Derry Township - Saxman,Auditor General,,GRN,GRN Olivia Faison,9,4,5,0
Westmoreland,Derry Township - Scalp Level,Auditor General,,GRN,GRN Olivia Faison,5,1,4,0
Westmoreland,Derry Township - Simpsons,Auditor General,,GRN,GRN Olivia Faison,5,1,4,0
Westmoreland,Derry Township - Torrance,Auditor General,,GRN,GRN Olivia Faison,5,2,3,0
Westmoreland,Donegal Borough,Auditor General,,GRN,GRN Olivia Faison,0,0,0,0
Westmoreland,Donegal Township - Four Mile Run,Auditor General,,GRN,GRN Olivia Faison,5,1,4,0
Westmoreland,Donegal Township - Indian Creek,Auditor General,,GRN,GRN Olivia Faison,5,2,3,0
Westmoreland,East Huntingdon Township Bessemer #1,Auditor General,,GRN,GRN Olivia Faison,6,0,6,0
Westmoreland,East Huntingdon Township Bessemer #2,Auditor General,,GRN,GRN Olivia Faison,9,3,6,0
Westmoreland,E Huntingdon Township - Ruffssale,Auditor General,,GRN,GRN Olivia Faison,7,0,7,0
Westmoreland,E Huntingdon Township - Stoners,Auditor General,,GRN,GRN Olivia Faison,5,0,5,0
Westmoreland,E Huntingdon Township - Strohms,Auditor General,,GRN,GRN Olivia Faison,2,0,2,0
Westmoreland,E Huntingdon Township - Whites,Auditor General,,GRN,GRN Olivia Faison,6,3,3,0
Westmoreland,E Vandergrift Borough,Auditor General,,GRN,GRN Olivia Faison,7,2,5,0
Westmoreland,Export Borough,Auditor General,,GRN,GRN Olivia Faison,6,3,3,0
Westmoreland,Fairfield Township - Fairfield,Auditor General,,GRN,GRN Olivia Faison,2,0,2,0
Westmoreland,Fairfield Township - N Fairfield,Auditor General,,GRN,GRN Olivia Faison,3,0,3,0
Westmoreland,Fairfield Township - S Fairfield,Auditor General,,GRN,GRN Olivia Faison,6,2,4,0
Westmoreland,City Of Greensburg - 1-1,Auditor General,,GRN,GRN Olivia Faison,0,0,0,0
Westmoreland,City Of Greensburg - 1-2,Auditor General,,GRN,GRN Olivia Faison,20,9,10,1
Westmoreland,City Of Greensburg - 2-1,Auditor General,,GRN,GRN Olivia Faison,3,1,2,0
Westmoreland,City Of Greensburg - 2-2,Auditor General,,GRN,GRN Olivia Faison,4,1,3,0
Westmoreland,City Of Greensburg - 2-3,Auditor General,,GRN,GRN Olivia Faison,14,7,6,1
Westmoreland,City Of Greensburg - 2-4,Auditor General,,GRN,GRN Olivia Faison,9,3,6,0
Westmoreland,City Of Greensburg - 3,Auditor General,,GRN,GRN Olivia Faison,6,2,4,0
Westmoreland,City Of Greensburg - 4-1,Auditor General,,GRN,GRN Olivia Faison,5,3,2,0
Westmoreland,City Of Greensburg - 5-1,Auditor General,,GRN,GRN Olivia Faison,9,3,6,0
Westmoreland,City Of Greensburg - 5-2,Auditor General,,GRN,GRN Olivia Faison,9,3,6,0
Westmoreland,City Of Greensburg - 6,Auditor General,,GRN,GRN Olivia Faison,4,3,1,0
Westmoreland,City Of Greensburg - 7-1,Auditor General,,GRN,GRN Olivia Faison,12,5,7,0
Westmoreland,City Of Greensburg - 7-2,Auditor General,,GRN,GRN Olivia Faison,3,0,3,0
Westmoreland,City Of Greensburg - 8-1,Auditor General,,GRN,GRN Olivia Faison,7,2,4,1
Westmoreland,City Of Greensburg - 8-2,Auditor General,,GRN,GRN Olivia Faison,4,2,2,0
Westmoreland,Hempfield Township - #1 Foxhill,Auditor General,,GRN,GRN Olivia Faison,8,5,3,0
Westmoreland,Hempfield Township - #2 Alwine,Auditor General,,GRN,GRN Olivia Faison,16,3,12,1
Westmoreland,Hempfield Township - #3 Maplewood,Auditor General,,GRN,GRN Olivia Faison,11,2,9,0
Westmoreland,Hempfield Township - #4 Carbon,Auditor General,,GRN,GRN Olivia Faison,31,14,17,0
Westmoreland,Hempfield Township - #5 Wendel-Herminie,Auditor General,,GRN,GRN Olivia Faison,6,1,5,0
Westmoreland,Hempfield Township - #6 Luxor,Auditor General,,GRN,GRN Olivia Faison,6,0,6,0
Westmoreland,Hempfield Township - #7 Hannastown,Auditor General,,GRN,GRN Olivia Faison,2,1,1,0
Westmoreland,Hempfield Township - #8 Bovard,Auditor General,,GRN,GRN Olivia Faison,4,0,4,0
Westmoreland,Hempfield Township - East Adamsburg,Auditor General,,GRN,GRN Olivia Faison,9,2,7,0
Westmoreland,Hempfield Township - Eastview,Auditor General,,GRN,GRN Olivia Faison,4,1,3,0
Westmoreland,Hempfield Township - Fort Allen,Auditor General,,GRN,GRN Olivia Faison,14,6,7,1
Westmoreland,Hempfield Township - Gayville,Auditor General,,GRN,GRN Olivia Faison,3,1,2,0
Westmoreland,Hempfield Township - Grapeville,Auditor General,,GRN,GRN Olivia Faison,2,0,2,0
Westmoreland,Hempfield Township - Haydenville,Auditor General,,GRN,GRN Olivia Faison,10,4,6,0
Westmoreland,Hempfield Township - High Park,Auditor General,,GRN,GRN Olivia Faison,2,2,0,0
Westmoreland,Hempfield Township - Lincoln Heights East,Auditor General,,GRN,GRN Olivia Faison,9,3,6,0
Westmoreland,Hempfield Township - Lincoln Heights West,Auditor General,,GRN,GRN Olivia Faison,4,3,1,0
Westmoreland,Hempfield Township - Middletown,Auditor General,,GRN,GRN Olivia Faison,6,1,5,0
Westmoreland,Hempfield Township - New Stanton,Auditor General,,GRN,GRN Olivia Faison,4,1,3,0
Westmoreland,Hempfield Township - North Carbon,Auditor General,,GRN,GRN Olivia Faison,3,1,2,0
Westmoreland,Hempfield Township - Sibel,Auditor General,,GRN,GRN Olivia Faison,1,0,1,0
Westmoreland,Hempfield Township - Todd,Auditor General,,GRN,GRN Olivia Faison,7,1,6,0
Westmoreland,Hempfield Township - University,Auditor General,,GRN,GRN Olivia Faison,4,1,3,0
Westmoreland,Hempfield Township - Valley,Auditor General,,GRN,GRN Olivia Faison,9,2,7,0
Westmoreland,Hempfield Township - Weaver'S Old Stand,Auditor General,,GRN,GRN Olivia Faison,5,0,5,0
Westmoreland,Hempfield Township - Wegley,Auditor General,,GRN,GRN Olivia Faison,4,1,3,0
Westmoreland,Hempfield Township - West Hempfield,Auditor General,,GRN,GRN Olivia Faison,5,0,5,0
Westmoreland,Hempfield Township - West Point,Auditor General,,GRN,GRN Olivia Faison,12,8,4,0
Westmoreland,Hunker Borough,Auditor General,,GRN,GRN Olivia Faison,2,0,2,0
Westmoreland,Hyde Park Borough,Auditor General,,GRN,GRN Olivia Faison,1,0,1,0
Westmoreland,Irwin Borough - 1St Ward,Auditor General,,GRN,GRN Olivia Faison,10,4,6,0
Westmoreland,Irwin Borough - 2Nd Ward,Auditor General,,GRN,GRN Olivia Faison,3,1,2,0
Westmoreland,Irwin Borough - 3Rd Ward,Auditor General,,GRN,GRN Olivia Faison,3,1,2,0
Westmoreland,Irwin Borough - 4Th Ward,Auditor General,,GRN,GRN Olivia Faison,3,1,1,1
Westmoreland,Irwin Borough - 5Th Ward,Auditor General,,GRN,GRN Olivia Faison,2,1,1,0
Westmoreland,Irwin Borough - 6Th Ward,Auditor General,,GRN,GRN Olivia Faison,8,4,4,0
Westmoreland,Irwin Borough - 7Th Ward,Auditor General,,GRN,GRN Olivia Faison,3,1,2,0
Westmoreland,City Of Jeannette - 1,Auditor General,,GRN,GRN Olivia Faison,5,0,5,0
Westmoreland,City Of Jeannette - 2-1,Auditor General,,GRN,GRN Olivia Faison,4,0,4,0
Westmoreland,City Of Jeannette - 2-2,Auditor General,,GRN,GRN Olivia Faison,3,0,2,1
Westmoreland,City Of Jeannette - 3,Auditor General,,GRN,GRN Olivia Faison,11,2,9,0
Westmoreland,City Of Jeannette - 4,Auditor General,,GRN,GRN Olivia Faison,4,2,2,0
Westmoreland,City Of Jeannette - 5-1,Auditor General,,GRN,GRN Olivia Faison,4,2,2,0
Westmoreland,City Of Jeannette - 5-2,Auditor General,,GRN,GRN Olivia Faison,8,3,5,0
Westmoreland,City Of Jeannette - 6,Auditor General,,GRN,GRN Olivia Faison,14,4,10,0
Westmoreland,City Of Latrobe - 1St Ward,Auditor General,,GRN,GRN Olivia Faison,12,3,9,0
Westmoreland,City Of Latrobe - 2Nd Ward,Auditor General,,GRN,GRN Olivia Faison,4,2,2,0
Westmoreland,City Of Latrobe - 3Rd Ward,Auditor General,,GRN,GRN Olivia Faison,9,1,7,1
Westmoreland,City Of Latrobe - 4Th Ward,Auditor General,,GRN,GRN Olivia Faison,10,3,7,0
Westmoreland,City Of Latrobe - 5Th Ward,Auditor General,,GRN,GRN Olivia Faison,9,1,8,0
Westmoreland,City Of Latrobe - 6Th Ward,Auditor General,,GRN,GRN Olivia Faison,4,2,2,0
Westmoreland,Laurel Mountain Borough,Auditor General,,GRN,GRN Olivia Faison,1,0,1,0
Westmoreland,Ligonier Borough,Auditor General,,GRN,GRN Olivia Faison,9,1,8,0
Westmoreland,Ligonier Township - Idle Park,Auditor General,,GRN,GRN Olivia Faison,6,2,4,0
Westmoreland,Ligonier Township - Laughlintown,Auditor General,,GRN,GRN Olivia Faison,3,1,2,0
Westmoreland,Ligonier Township - North Ligonier,Auditor General,,GRN,GRN Olivia Faison,16,8,8,0
Westmoreland,Ligonier Township - South Ligonier,Auditor General,,GRN,GRN Olivia Faison,4,2,2,0
Westmoreland,Ligonier Township - Waterford,Auditor General,,GRN,GRN Olivia Faison,3,0,3,0
Westmoreland,Ligonier Township - Wilpen,Auditor General,,GRN,GRN Olivia Faison,0,0,0,0
Westmoreland,City Of Lower Burrell - 1-1,Auditor General,,GRN,GRN Olivia Faison,5,0,5,0
Westmoreland,City Of Lower Burrell - 1-2,Auditor General,,GRN,GRN Olivia Faison,7,1,6,0
Westmoreland,City Of Lower Burrell - 2-1,Auditor General,,GRN,GRN Olivia Faison,6,2,4,0
Westmoreland,City Of Lower Burrell - 2-2,Auditor General,,GRN,GRN Olivia Faison,5,2,2,1
Westmoreland,City Of Lower Burrell - 2-3,Auditor General,,GRN,GRN Olivia Faison,5,3,2,0
Westmoreland,City Of Lower Burrell - 3-1,Auditor General,,GRN,GRN Olivia Faison,6,2,4,0
Westmoreland,City Of Lower Burrell - 3-2,Auditor General,,GRN,GRN Olivia Faison,4,0,4,0
Westmoreland,City Of Lower Burrell - 4-1,Auditor General,,GRN,GRN Olivia Faison,9,3,6,0
Westmoreland,City Of Lower Burrell - 4-2,Auditor General,,GRN,GRN Olivia Faison,1,0,1,0
Westmoreland,Loyalhanna Township - #1,Auditor General,,GRN,GRN Olivia Faison,8,2,6,0
Westmoreland,Loyalhanna Township - #2,Auditor General,,GRN,GRN Olivia Faison,1,1,0,0
Westmoreland,Madison Borough,Auditor General,,GRN,GRN Olivia Faison,2,0,2,0
Westmoreland,Manor Borough,Auditor General,,GRN,GRN Olivia Faison,9,3,6,0
Westmoreland,City Of Monessen - 1-1,Auditor General,,GRN,GRN Olivia Faison,7,0,7,0
Westmoreland,City Of Monessen - 1-2,Auditor General,,GRN,GRN Olivia Faison,2,0,2,0
Westmoreland,City Of Monessen - 1-3,Auditor General,,GRN,GRN Olivia Faison,4,3,1,0
Westmoreland,City Of Monessen - 1-4,Auditor General,,GRN,GRN Olivia Faison,2,0,2,0
Westmoreland,City Of Monessen - 1-5,Auditor General,,GRN,GRN Olivia Faison,5,1,4,0
Westmoreland,City Of Monessen - 2-1,Auditor General,,GRN,GRN Olivia Faison,1,0,1,0
Westmoreland,City Of Monessen - 2-2,Auditor General,,GRN,GRN Olivia Faison,1,0,1,0
Westmoreland,City Of Monessen - 2-3,Auditor General,,GRN,GRN Olivia Faison,1,0,1,0
Westmoreland,City Of Monessen - 3-2,Auditor General,,GRN,GRN Olivia Faison,0,0,0,0
Westmoreland,City Of Monessen - 3-3,Auditor General,,GRN,GRN Olivia Faison,1,0,1,0
Westmoreland,City Of Monessen - 3-4,Auditor General,,GRN,GRN Olivia Faison,6,4,2,0
Westmoreland,City Of Monessen - 4-2,Auditor General,,GRN,GRN Olivia Faison,4,3,1,0
Westmoreland,City Of Monessen - 4-3,Auditor General,,GRN,GRN Olivia Faison,5,2,3,0
Westmoreland,Mt. Pleasant Borough 1St Ward,Auditor General,,GRN,GRN Olivia Faison,10,3,7,0
Westmoreland,Mt. Pleasant Borough 2Nd Ward,Auditor General,,GRN,GRN Olivia Faison,14,3,11,0
Westmoreland,Mt. Pleasant Borough 3Rd Ward,Auditor General,,GRN,GRN Olivia Faison,8,4,4,0
Westmoreland,Mt. Pleasant Township - Bridgeport,Auditor General,,GRN,GRN Olivia Faison,1,0,1,0
Westmoreland,Mt. Pleasant Township - Duncan,Auditor General,,GRN,GRN Olivia Faison,1,0,1,0
Westmoreland,Mt. Pleasant Township - Heccla,Auditor General,,GRN,GRN Olivia Faison,7,1,6,0
Westmoreland,Mt. Pleasant Township - Laurel Run,Auditor General,,GRN,GRN Olivia Faison,4,2,2,0
Westmoreland,Mt. Pleasant Township - Mammoth,Auditor General,,GRN,GRN Olivia Faison,1,0,1,0
Westmoreland,Mt. Pleasant Township - Pleasant Valley,Auditor General,,GRN,GRN Olivia Faison,4,1,3,0
Westmoreland,Mt. Pleasant Township - Ridgeview,Auditor General,,GRN,GRN Olivia Faison,3,0,3,0
Westmoreland,Mt. Pleasant Township - Spring Garden,Auditor General,,GRN,GRN Olivia Faison,10,4,6,0
Westmoreland,Mt. Pleasant Township - United,Auditor General,,GRN,GRN Olivia Faison,4,1,3,0
Westmoreland,Mt. Pleasant Township - Westmoreland Homesteads,Auditor General,,GRN,GRN Olivia Faison,4,0,3,1
Westmoreland,Municipality Of Murrysville - East Manordale,Auditor General,,GRN,GRN Olivia Faison,13,8,4,1
Westmoreland,Municipality Of Murrysville - East Murrysville,Auditor General,,GRN,GRN Olivia Faison,10,2,8,0
Westmoreland,Municipality Of Murrysville - Manordale,Auditor General,,GRN,GRN Olivia Faison,10,4,6,0
Westmoreland,Municipality Of Murrysville - Newlonsburg #1,Auditor General,,GRN,GRN Olivia Faison,5,4,1,0
Westmoreland,Municipality Of Murrysville - Newlonsburg #2,Auditor General,,GRN,GRN Olivia Faison,12,6,6,0
Westmoreland,Municipality Of Murrysville - Sardis #1,Auditor General,,GRN,GRN Olivia Faison,11,7,4,0
Westmoreland,Municipality Of Murrysville - Sardis #2,Auditor General,,GRN,GRN Olivia Faison,10,7,3,0
Westmoreland,Municipality Of Murrysville - South Murrysville,Auditor General,,GRN,GRN Olivia Faison,8,7,1,0
Westmoreland,Municipality Of Murrysville - West Murrysville,Auditor General,,GRN,GRN Olivia Faison,17,13,4,0
Westmoreland,New Alexandria Borough,Auditor General,,GRN,GRN Olivia Faison,5,2,3,0
Westmoreland,New Florence Borough,Auditor General,,GRN,GRN Olivia Faison,4,0,4,0
Westmoreland,City Of New Kensington - 2,Auditor General,,GRN,GRN Olivia Faison,0,0,0,0
Westmoreland,City Of New Kensington - 3-1,Auditor General,,GRN,GRN Olivia Faison,5,2,3,0
Westmoreland,City Of New Kensington - 3-2,Auditor General,,GRN,GRN Olivia Faison,10,5,5,0
Westmoreland,City Of New Kensington - 3-3,Auditor General,,GRN,GRN Olivia Faison,4,1,3,0
Westmoreland,City Of New Kensington - 3-4,Auditor General,,GRN,GRN Olivia Faison,3,1,2,0
Westmoreland,City Of New Kensington - 4-1,Auditor General,,GRN,GRN Olivia Faison,2,2,0,0
Westmoreland,City Of New Kensington - 4-2,Auditor General,,GRN,GRN Olivia Faison,11,3,8,0
Westmoreland,City Of New Kensington - 4-3,Auditor General,,GRN,GRN Olivia Faison,6,2,4,0
Westmoreland,City Of New Kensington - 4-4,Auditor General,,GRN,GRN Olivia Faison,4,0,4,0
Westmoreland,City Of New Kensington - 4-5,Auditor General,,GRN,GRN Olivia Faison,5,2,3,0
Westmoreland,City Of New Kensington - 5,Auditor General,,GRN,GRN Olivia Faison,4,1,3,0
Westmoreland,City Of New Kensington - 6,Auditor General,,GRN,GRN Olivia Faison,4,0,4,0
Westmoreland,City Of New Kensington - 7-1,Auditor General,,GRN,GRN Olivia Faison,4,0,4,0
Westmoreland,City Of New Kensington - 7-2,Auditor General,,GRN,GRN Olivia Faison,9,3,6,0
Westmoreland,New Stanton Borough,Auditor General,,GRN,GRN Olivia Faison,15,1,14,0
Westmoreland,North Belle Vernon - #1,Auditor General,,GRN,GRN Olivia Faison,11,1,8,2
Westmoreland,North Belle Vernon - #2,Auditor General,,GRN,GRN Olivia Faison,3,1,2,0
Westmoreland,N Huntingdon Township - 1-1,Auditor General,,GRN,GRN Olivia Faison,6,3,3,0
Westmoreland,N Huntingdon Township - 1-2,Auditor General,,GRN,GRN Olivia Faison,1,1,0,0
Westmoreland,N Huntingdon Township - 1-3,Auditor General,,GRN,GRN Olivia Faison,6,4,2,0
Westmoreland,N Huntingdon Township - 1-4,Auditor General,,GRN,GRN Olivia Faison,4,2,2,0
Westmoreland,N Huntingdon Township - 2-1,Auditor General,,GRN,GRN Olivia Faison,3,1,2,0
Westmoreland,N Huntingdon Township - 2-2,Auditor General,,GRN,GRN Olivia Faison,7,1,6,0
Westmoreland,N Huntingdon Township - 2-3,Auditor General,,GRN,GRN Olivia Faison,7,2,5,0
Westmoreland,N Huntingdon Township - 3-1,Auditor General,,GRN,GRN Olivia Faison,10,5,5,0
Westmoreland,N Huntingdon Township - 3-2,Auditor General,,GRN,GRN Olivia Faison,12,5,6,1
Westmoreland,N Huntingdon Township - 4-1,Auditor General,,GRN,GRN Olivia Faison,7,2,5,0
Westmoreland,N Huntingdon Township - 4-2,Auditor General,,GRN,GRN Olivia Faison,11,4,6,1
Westmoreland,N Huntingdon Township - 4-3,Auditor General,,GRN,GRN Olivia Faison,4,2,2,0
Westmoreland,N Huntingdon Township - 4-4,Auditor General,,GRN,GRN Olivia Faison,0,0,0,0
Westmoreland,N Huntingdon Township - 5-1,Auditor General,,GRN,GRN Olivia Faison,8,1,7,0
Westmoreland,N Huntingdon Township - 5-2,Auditor General,,GRN,GRN Olivia Faison,12,3,9,0
Westmoreland,N Huntingdon Township - 5-3,Auditor General,,GRN,GRN Olivia Faison,6,1,4,1
Westmoreland,N Huntingdon Township - 6-1,Auditor General,,GRN,GRN Olivia Faison,4,1,2,1
Westmoreland,N Huntingdon Township - 6-2,Auditor General,,GRN,GRN Olivia Faison,6,2,4,0
Westmoreland,N Huntingdon Township - 6-3,Auditor General,,GRN,GRN Olivia Faison,12,4,8,0
Westmoreland,N Huntingdon Township - 6-4,Auditor General,,GRN,GRN Olivia Faison,5,4,1,0
Westmoreland,N Huntingdon Township - 7-1,Auditor General,,GRN,GRN Olivia Faison,7,1,6,0
Westmoreland,N Huntingdon Township - 7-2,Auditor General,,GRN,GRN Olivia Faison,2,2,0,0
Westmoreland,N Huntingdon Township - 7-3,Auditor General,,GRN,GRN Olivia Faison,1,0,1,0
Westmoreland,N Huntingdon Township - 7-4,Auditor General,,GRN,GRN Olivia Faison,1,0,1,0
Westmoreland,N Irwin Borough,Auditor General,,GRN,GRN Olivia Faison,3,0,3,0
Westmoreland,Oklahoma Borough,Auditor General,,GRN,GRN Olivia Faison,3,1,2,0
Westmoreland,Penn Borough,Auditor General,,GRN,GRN Olivia Faison,0,0,0,0
Westmoreland,Penn Township - 1-1,Auditor General,,GRN,GRN Olivia Faison,7,1,5,1
Westmoreland,Penn Township - 1-2,Auditor General,,GRN,GRN Olivia Faison,10,2,7,1
Westmoreland,Penn Township - 2-1,Auditor General,,GRN,GRN Olivia Faison,5,1,4,0
Westmoreland,Penn Township - 2-2,Auditor General,,GRN,GRN Olivia Faison,17,9,8,0
Westmoreland,Penn Township - 3-1,Auditor General,,GRN,GRN Olivia Faison,11,4,7,0
Westmoreland,Penn Township - 3-2,Auditor General,,GRN,GRN Olivia Faison,4,1,3,0
Westmoreland,Penn Township - 3-3,Auditor General,,GRN,GRN Olivia Faison,1,0,1,0
Westmoreland,Penn Township - 4-1,Auditor General,,GRN,GRN Olivia Faison,13,7,5,1
Westmoreland,Penn Township - 4-2,Auditor General,,GRN,GRN Olivia Faison,8,4,4,0
Westmoreland,Penn Township - 5-1,Auditor General,,GRN,GRN Olivia Faison,8,4,4,0
Westmoreland,Penn Township - 5-2,Auditor General,,GRN,GRN Olivia Faison,5,2,3,0
Westmoreland,Penn Township - 5-3,Auditor General,,GRN,GRN Olivia Faison,1,0,1,0
Westmoreland,Rostraver Township - Collinsburg,Auditor General,,GRN,GRN Olivia Faison,7,1,6,0
Westmoreland,Rostraver Township - Concord,Auditor General,,GRN,GRN Olivia Faison,9,2,7,0
Westmoreland,Rostraver Township - Crossroads,Auditor General,,GRN,GRN Olivia Faison,5,3,2,0
Westmoreland,Rostraver Township - Fellsburg,Auditor General,,GRN,GRN Olivia Faison,5,1,4,0
Westmoreland,Rostraver Township - Lynnwood,Auditor General,,GRN,GRN Olivia Faison,2,0,2,0
Westmoreland,Rostraver Township - Pricedale,Auditor General,,GRN,GRN Olivia Faison,7,2,5,0
Westmoreland,Rostraver Township - Van Meter,Auditor General,,GRN,GRN Olivia Faison,0,0,0,0
Westmoreland,Rostraver Township - Webster,Auditor General,,GRN,GRN Olivia Faison,3,1,2,0
Westmoreland,Salem Township - Five Points,Auditor General,,GRN,GRN Olivia Faison,8,2,6,0
Westmoreland,Salem Township - Hugus,Auditor General,,GRN,GRN Olivia Faison,4,2,2,0
Westmoreland,Salem Township - Mechlings,Auditor General,,GRN,GRN Olivia Faison,0,0,0,0
Westmoreland,Salem Township - New Salem,Auditor General,,GRN,GRN Olivia Faison,7,2,4,1
Westmoreland,Salem Township - Slickville,Auditor General,,GRN,GRN Olivia Faison,3,1,2,0
Westmoreland,Salem Township - Steeles,Auditor General,,GRN,GRN Olivia Faison,2,1,1,0
Westmoreland,Salem Township - Trees Mills,Auditor General,,GRN,GRN Olivia Faison,6,2,4,0
Westmoreland,Scottdale Borough - 1St Ward,Auditor General,,GRN,GRN Olivia Faison,7,1,5,1
Westmoreland,Scottdale Borough - 2Nd Ward,Auditor General,,GRN,GRN Olivia Faison,0,0,0,0
Westmoreland,Scottdale Borough - 3Rd Ward,Auditor General,,GRN,GRN Olivia Faison,13,2,11,0
Westmoreland,Scottdale Borough - 4Th Ward,Auditor General,,GRN,GRN Olivia Faison,5,0,5,0
Westmoreland,Seward Borough,Auditor General,,GRN,GRN Olivia Faison,1,0,1,0
Westmoreland,Sewickley Township - East Herminie,Auditor General,,GRN,GRN Olivia Faison,4,2,2,0
Westmoreland,Sewickley Township - Lowber,Auditor General,,GRN,GRN Olivia Faison,4,1,3,0
Westmoreland,Sewickley Township - Rillton,Auditor General,,GRN,GRN Olivia Faison,4,0,4,0
Westmoreland,Sewickley Township - Sewickley,Auditor General,,GRN,GRN Olivia Faison,6,2,4,0
Westmoreland,Sewickley Township - West Herminie,Auditor General,,GRN,GRN Olivia Faison,6,0,6,0
Westmoreland,Sewickley Township - Whyel,Auditor General,,GRN,GRN Olivia Faison,2,0,2,0
Westmoreland,Smithton Borough,Auditor General,,GRN,GRN Olivia Faison,1,0,1,0
Westmoreland,S Greensburg Borough - #1,Auditor General,,GRN,GRN Olivia Faison,15,5,10,0
