county,precinct,office,district,party,candidate,election_day,absentee,provisional,military,votes
Washington,CHARTIERS 6,U.S. House,14,REP,Write-In,0,0,0,0,0
Washington,CHARTIERS 6,General Assembly,48,REP,Tim O'Neal,94,22,0,0,116
Washington,CHARTIERS 6,General Assembly,48,REP,Write-In,0,0,0,0,0
Washington,CHARTIERS 7,Registered Voters,,,,,,,,1451
Washington,CHARTIERS 7,Registered Voters,,DEM,,,,,,746
Washington,CHARTIERS 7,Registered Voters,,REP,,,,,,705
Washington,CHARTIERS 7,Ballots Cast,,,,275,326,0,1,602
Washington,CHARTIERS 7,Ballots Cast,,DEM,,102,233,0,1,336
Washington,CHARTIERS 7,Ballots Cast,,REP,,173,93,0,0,266
Washington,CHARTIERS 7,President,,DEM,Bernie Sanders,18,24,0,1,43
Washington,CHARTIERS 7,President,,DEM,Joseph R Biden,62,186,0,0,248
Washington,CHARTIERS 7,President,,DEM,Tulsi Gabbard,10,9,0,0,19
Washington,CHARTIERS 7,President,,DEM,Write-In,5,7,0,0,12
Washington,CHARTIERS 7,Attorney General,,DEM,Josh Shapiro,90,204,0,1,295
Washington,CHARTIERS 7,Attorney General,,DEM,Write-In,3,2,0,0,5
Washington,CHARTIERS 7,Auditor General,,DEM,H Scott Conklin,7,4,0,0,11
Washington,CHARTIERS 7,Auditor General,,DEM,Michael Lamb,73,183,0,1,257
Washington,CHARTIERS 7,Auditor General,,DEM,Tracie Fountain,2,6,0,0,8
Washington,CHARTIERS 7,Auditor General,,DEM,Rose Rosie Marie Davis,1,3,0,0,4
Washington,CHARTIERS 7,Auditor General,,DEM,Nina Ahmad,7,13,0,0,20
Washington,CHARTIERS 7,Auditor General,,DEM,Christina M Hartman,6,8,0,0,14
Washington,CHARTIERS 7,Auditor General,,DEM,Write-In,0,0,0,0,0
Washington,CHARTIERS 7,State Treasurer,,DEM,Joe Torsella,86,188,0,1,275
Washington,CHARTIERS 7,State Treasurer,,DEM,Write-In,2,3,0,0,5
Washington,CHARTIERS 7,U.S. House,14,DEM,Bill Marx,86,176,0,1,263
Washington,CHARTIERS 7,U.S. House,14,DEM,Write-In,1,2,0,0,3
Washington,CHARTIERS 7,General Assembly,48,DEM,Harlan Shober,92,209,0,0,301
Washington,CHARTIERS 7,General Assembly,48,DEM,Write-In,4,3,0,0,7
Washington,CHARTIERS 7,President,,REP,Donald J Trump,166,75,0,0,241
Washington,CHARTIERS 7,President,,REP,Roque Rocky De La Fuente,1,3,0,0,4
Washington,CHARTIERS 7,President,,REP,Bill Weld,3,9,0,0,12
Washington,CHARTIERS 7,President,,REP,Write-In,1,1,0,0,2
Washington,CHARTIERS 7,Attorney General,,REP,Heather Heidelbaugh,157,77,0,0,234
Washington,CHARTIERS 7,Attorney General,,REP,Write-In,0,0,0,0,0
Washington,CHARTIERS 7,Auditor General,,REP,Timothy Defoor,157,78,0,0,235
Washington,CHARTIERS 7,Auditor General,,REP,Write-In,0,0,0,0,0
Washington,CHARTIERS 7,State Treasurer,,REP,Stacy L Garrity,151,78,0,0,229
Washington,CHARTIERS 7,State Treasurer,,REP,Write-In,0,0,0,0,0
Washington,CHARTIERS 7,U.S. House,14,REP,Guy Reschenthaler,169,85,0,0,254
Washington,CHARTIERS 7,U.S. House,14,REP,Write-In,0,1,0,0,1
Washington,CHARTIERS 7,General Assembly,48,REP,Tim O'Neal,166,86,0,0,252
Washington,CHARTIERS 7,General Assembly,48,REP,Write-In,0,1,0,0,1
Washington,CLAYSVILLE,Registered Voters,,,,,,,,414
Washington,CLAYSVILLE,Registered Voters,,DEM,,,,,,179
Washington,CLAYSVILLE,Registered Voters,,REP,,,,,,235
Washington,CLAYSVILLE,Ballots Cast,,,,99,28,0,2,129
Washington,CLAYSVILLE,Ballots Cast,,DEM,,41,18,0,2,61
Washington,CLAYSVILLE,Ballots Cast,,REP,,58,10,0,0,68
Washington,CLAYSVILLE,President,,DEM,Bernie Sanders,6,5,0,0,11
Washington,CLAYSVILLE,President,,DEM,Joseph R Biden,23,13,0,2,38
Washington,CLAYSVILLE,President,,DEM,Tulsi Gabbard,6,0,0,0,6
Washington,CLAYSVILLE,President,,DEM,Write-In,5,0,0,0,5
Washington,CLAYSVILLE,Attorney General,,DEM,Josh Shapiro,37,17,0,0,54
Washington,CLAYSVILLE,Attorney General,,DEM,Write-In,0,0,0,2,2
Washington,CLAYSVILLE,Auditor General,,DEM,H Scott Conklin,1,0,0,0,1
Washington,CLAYSVILLE,Auditor General,,DEM,Michael Lamb,25,11,0,2,38
Washington,CLAYSVILLE,Auditor General,,DEM,Tracie Fountain,2,2,0,0,4
Washington,CLAYSVILLE,Auditor General,,DEM,Rose Rosie Marie Davis,1,0,0,0,1
Washington,CLAYSVILLE,Auditor General,,DEM,Nina Ahmad,5,0,0,0,5
Washington,CLAYSVILLE,Auditor General,,DEM,Christina M Hartman,3,4,0,0,7
Washington,CLAYSVILLE,Auditor General,,DEM,Write-In,1,0,0,0,1
Washington,CLAYSVILLE,State Treasurer,,DEM,Joe Torsella,35,17,0,1,53
Washington,CLAYSVILLE,State Treasurer,,DEM,Write-In,1,0,0,0,1
Washington,CLAYSVILLE,U.S. House,14,DEM,Bill Marx,35,16,0,2,53
Washington,CLAYSVILLE,U.S. House,14,DEM,Write-In,1,0,0,0,1
Washington,CLAYSVILLE,General Assembly,15,DEM,Bob Williams,34,16,0,1,51
Washington,CLAYSVILLE,General Assembly,15,DEM,Write-In,1,0,0,0,1
Washington,CLAYSVILLE,President,,REP,Donald J Trump,52,8,0,0,60
Washington,CLAYSVILLE,President,,REP,Roque Rocky De La Fuente,3,1,0,0,4
Washington,CLAYSVILLE,President,,REP,Bill Weld,1,1,0,0,2
Washington,CLAYSVILLE,President,,REP,Write-In,2,0,0,0,2
Washington,CLAYSVILLE,Attorney General,,REP,Heather Heidelbaugh,54,9,0,0,63
Washington,CLAYSVILLE,Attorney General,,REP,Write-In,2,0,0,0,2
Washington,CLAYSVILLE,Auditor General,,REP,Timothy Defoor,54,9,0,0,63
Washington,CLAYSVILLE,Auditor General,,REP,Write-In,0,0,0,0,0
Washington,CLAYSVILLE,State Treasurer,,REP,Stacy L Garrity,54,9,0,0,63
Washington,CLAYSVILLE,State Treasurer,,REP,Write-In,0,0,0,0,0
Washington,CLAYSVILLE,U.S. House,14,REP,Guy Reschenthaler,55,10,0,0,65
Washington,CLAYSVILLE,U.S. House,14,REP,Write-In,0,0,0,0,0
Washington,CLAYSVILLE,General Assembly,15,REP,Joshua D Kail,57,8,0,0,65
Washington,CLAYSVILLE,General Assembly,15,REP,Write-In,0,0,0,0,0
Washington,COAL CENTER,Registered Voters,,,,,,,,76
Washington,COAL CENTER,Registered Voters,,DEM,,,,,,61
Washington,COAL CENTER,Registered Voters,,REP,,,,,,15
Washington,COAL CENTER,Ballots Cast,,,,19,9,0,0,28
Washington,COAL CENTER,Ballots Cast,,DEM,,17,8,0,0,25
Washington,COAL CENTER,Ballots Cast,,REP,,2,1,0,0,3
Washington,COAL CENTER,President,,DEM,Bernie Sanders,0,4,0,0,4
Washington,COAL CENTER,President,,DEM,Joseph R Biden,16,4,0,0,20
Washington,COAL CENTER,President,,DEM,Tulsi Gabbard,0,0,0,0,0
Washington,COAL CENTER,President,,DEM,Write-In,1,0,0,0,1
Washington,COAL CENTER,Attorney General,,DEM,Josh Shapiro,16,7,0,0,23
Washington,COAL CENTER,Attorney General,,DEM,Write-In,0,0,0,0,0
Washington,COAL CENTER,Auditor General,,DEM,H Scott Conklin,0,0,0,0,0
Washington,COAL CENTER,Auditor General,,DEM,Michael Lamb,13,2,0,0,15
Washington,COAL CENTER,Auditor General,,DEM,Tracie Fountain,3,4,0,0,7
Washington,COAL CENTER,Auditor General,,DEM,Rose Rosie Marie Davis,0,0,0,0,0
Washington,COAL CENTER,Auditor General,,DEM,Nina Ahmad,1,0,0,0,1
Washington,COAL CENTER,Auditor General,,DEM,Christina M Hartman,0,1,0,0,1
Washington,COAL CENTER,Auditor General,,DEM,Write-In,0,0,0,0,0
Washington,COAL CENTER,State Treasurer,,DEM,Joe Torsella,15,6,0,0,21
Washington,COAL CENTER,State Treasurer,,DEM,Write-In,0,0,0,0,0
Washington,COAL CENTER,U.S. House,14,DEM,Bill Marx,13,6,0,0,19
Washington,COAL CENTER,U.S. House,14,DEM,Write-In,0,0,0,0,0
Washington,COAL CENTER,General Assembly,49,DEM,Randy J Barli,9,6,0,0,15
Washington,COAL CENTER,General Assembly,49,DEM,Write-In,0,0,0,0,0
Washington,COAL CENTER,President,,REP,Donald J Trump,2,1,0,0,3
Washington,COAL CENTER,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Washington,COAL CENTER,President,,REP,Bill Weld,0,0,0,0,0
Washington,COAL CENTER,President,,REP,Write-In,0,0,0,0,0
Washington,COAL CENTER,Attorney General,,REP,Heather Heidelbaugh,2,1,0,0,3
Washington,COAL CENTER,Attorney General,,REP,Write-In,0,0,0,0,0
Washington,COAL CENTER,Auditor General,,REP,Timothy Defoor,2,1,0,0,3
Washington,COAL CENTER,Auditor General,,REP,Write-In,0,0,0,0,0
Washington,COAL CENTER,State Treasurer,,REP,Stacy L Garrity,2,1,0,0,3
Washington,COAL CENTER,State Treasurer,,REP,Write-In,0,0,0,0,0
Washington,COAL CENTER,U.S. House,14,REP,Guy Reschenthaler,2,1,0,0,3
Washington,COAL CENTER,U.S. House,14,REP,Write-In,0,0,0,0,0
Washington,COAL CENTER,General Assembly,49,REP,Bud Cook,1,0,0,0,1
Washington,COAL CENTER,General Assembly,49,REP,Tony Bottino,1,1,0,0,2
Washington,COAL CENTER,General Assembly,49,REP,Write-In,0,0,0,0,0
Washington,COKEBURG,Registered Voters,,,,,,,,339
Washington,COKEBURG,Registered Voters,,DEM,,,,,,234
Washington,COKEBURG,Registered Voters,,REP,,,,,,105
Washington,COKEBURG,Ballots Cast,,,,88,34,0,0,122
Washington,COKEBURG,Ballots Cast,,DEM,,58,29,0,0,87
Washington,COKEBURG,Ballots Cast,,REP,,30,5,0,0,35
Washington,COKEBURG,President,,DEM,Bernie Sanders,6,2,0,0,8
Washington,COKEBURG,President,,DEM,Joseph R Biden,39,25,0,0,64
Washington,COKEBURG,President,,DEM,Tulsi Gabbard,4,1,0,0,5
Washington,COKEBURG,President,,DEM,Write-In,6,1,0,0,7
Washington,COKEBURG,Attorney General,,DEM,Josh Shapiro,50,26,0,0,76
Washington,COKEBURG,Attorney General,,DEM,Write-In,0,0,0,0,0
Washington,COKEBURG,Auditor General,,DEM,H Scott Conklin,1,2,0,0,3
Washington,COKEBURG,Auditor General,,DEM,Michael Lamb,37,15,0,0,52
Washington,COKEBURG,Auditor General,,DEM,Tracie Fountain,4,0,0,0,4
Washington,COKEBURG,Auditor General,,DEM,Rose Rosie Marie Davis,1,2,0,0,3
Washington,COKEBURG,Auditor General,,DEM,Nina Ahmad,5,2,0,0,7
Washington,COKEBURG,Auditor General,,DEM,Christina M Hartman,2,4,0,0,6
Washington,COKEBURG,Auditor General,,DEM,Write-In,0,1,0,0,1
Washington,COKEBURG,State Treasurer,,DEM,Joe Torsella,45,24,0,0,69
Washington,COKEBURG,State Treasurer,,DEM,Write-In,0,1,0,0,1
Washington,COKEBURG,U.S. House,14,DEM,Bill Marx,45,25,0,0,70
Washington,COKEBURG,U.S. House,14,DEM,Write-In,0,1,0,0,1
Washington,COKEBURG,General Assembly,49,DEM,Randy J Barli,48,24,0,0,72
Washington,COKEBURG,General Assembly,49,DEM,Write-In,3,1,0,0,4
Washington,COKEBURG,President,,REP,Donald J Trump,28,4,0,0,32
Washington,COKEBURG,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Washington,COKEBURG,President,,REP,Bill Weld,2,0,0,0,2
Washington,COKEBURG,President,,REP,Write-In,0,1,0,0,1
Washington,COKEBURG,Attorney General,,REP,Heather Heidelbaugh,27,4,0,0,31
Washington,COKEBURG,Attorney General,,REP,Write-In,1,1,0,0,2
Washington,COKEBURG,Auditor General,,REP,Timothy Defoor,26,4,0,0,30
Washington,COKEBURG,Auditor General,,REP,Write-In,0,1,0,0,1
Washington,COKEBURG,State Treasurer,,REP,Stacy L Garrity,28,5,0,0,33
Washington,COKEBURG,State Treasurer,,REP,Write-In,0,0,0,0,0
Washington,COKEBURG,U.S. House,14,REP,Guy Reschenthaler,28,4,0,0,32
Washington,COKEBURG,U.S. House,14,REP,Write-In,0,1,0,0,1
Washington,COKEBURG,General Assembly,49,REP,Bud Cook,20,4,0,0,24
Washington,COKEBURG,General Assembly,49,REP,Tony Bottino,9,1,0,0,10
Washington,COKEBURG,General Assembly,49,REP,Write-In,0,0,0,0,0
Washington,CROSS CREEK 1,Registered Voters,,,,,,,,291
Washington,CROSS CREEK 1,Registered Voters,,DEM,,,,,,160
Washington,CROSS CREEK 1,Registered Voters,,REP,,,,,,131
Washington,CROSS CREEK 1,Ballots Cast,,,,80,34,0,0,114
Washington,CROSS CREEK 1,Ballots Cast,,DEM,,41,26,0,0,67
Washington,CROSS CREEK 1,Ballots Cast,,REP,,39,8,0,0,47
Washington,CROSS CREEK 1,President,,DEM,Bernie Sanders,10,0,0,0,10
Washington,CROSS CREEK 1,President,,DEM,Joseph R Biden,21,23,0,0,44
Washington,CROSS CREEK 1,President,,DEM,Tulsi Gabbard,1,0,0,0,1
Washington,CROSS CREEK 1,President,,DEM,Write-In,8,2,0,0,10
Washington,CROSS CREEK 1,Attorney General,,DEM,Josh Shapiro,35,23,0,0,58
Washington,CROSS CREEK 1,Attorney General,,DEM,Write-In,0,0,0,0,0
Washington,CROSS CREEK 1,Auditor General,,DEM,H Scott Conklin,0,0,0,0,0
Washington,CROSS CREEK 1,Auditor General,,DEM,Michael Lamb,25,23,0,0,48
Washington,CROSS CREEK 1,Auditor General,,DEM,Tracie Fountain,0,0,0,0,0
Washington,CROSS CREEK 1,Auditor General,,DEM,Rose Rosie Marie Davis,1,0,0,0,1
Washington,CROSS CREEK 1,Auditor General,,DEM,Nina Ahmad,7,2,0,0,9
Washington,CROSS CREEK 1,Auditor General,,DEM,Christina M Hartman,3,0,0,0,3
Washington,CROSS CREEK 1,Auditor General,,DEM,Write-In,0,0,0,0,0
Washington,CROSS CREEK 1,State Treasurer,,DEM,Joe Torsella,35,21,0,0,56
Washington,CROSS CREEK 1,State Treasurer,,DEM,Write-In,0,0,0,0,0
Washington,CROSS CREEK 1,U.S. House,14,DEM,Bill Marx,33,21,0,0,54
Washington,CROSS CREEK 1,U.S. House,14,DEM,Write-In,0,1,0,0,1
Washington,CROSS CREEK 1,General Assembly,15,DEM,Bob Williams,37,22,0,0,59
Washington,CROSS CREEK 1,General Assembly,15,DEM,Write-In,0,1,0,0,1
Washington,CROSS CREEK 1,President,,REP,Donald J Trump,37,6,0,0,43
Washington,CROSS CREEK 1,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Washington,CROSS CREEK 1,President,,REP,Bill Weld,1,1,0,0,2
Washington,CROSS CREEK 1,President,,REP,Write-In,0,0,0,0,0
Washington,CROSS CREEK 1,Attorney General,,REP,Heather Heidelbaugh,36,8,0,0,44
Washington,CROSS CREEK 1,Attorney General,,REP,Write-In,0,0,0,0,0
Washington,CROSS CREEK 1,Auditor General,,REP,Timothy Defoor,36,7,0,0,43
Washington,CROSS CREEK 1,Auditor General,,REP,Write-In,0,0,0,0,0
Washington,CROSS CREEK 1,State Treasurer,,REP,Stacy L Garrity,33,7,0,0,40
Washington,CROSS CREEK 1,State Treasurer,,REP,Write-In,0,0,0,0,0
Washington,CROSS CREEK 1,U.S. House,14,REP,Guy Reschenthaler,38,7,0,0,45
Washington,CROSS CREEK 1,U.S. House,14,REP,Write-In,0,0,0,0,0
Washington,CROSS CREEK 1,General Assembly,15,REP,Joshua D Kail,35,7,0,0,42
Washington,CROSS CREEK 1,General Assembly,15,REP,Write-In,0,0,0,0,0
Washington,CROSS CREEK 2,Registered Voters,,,,,,,,274
Washington,CROSS CREEK 2,Registered Voters,,DEM,,,,,,172
Washington,CROSS CREEK 2,Registered Voters,,REP,,,,,,102
Washington,CROSS CREEK 2,Ballots Cast,,,,62,29,0,0,91
Washington,CROSS CREEK 2,Ballots Cast,,DEM,,32,25,0,0,57
Washington,CROSS CREEK 2,Ballots Cast,,REP,,30,4,0,0,34
Washington,CROSS CREEK 2,President,,DEM,Bernie Sanders,2,1,0,0,3
Washington,CROSS CREEK 2,President,,DEM,Joseph R Biden,17,21,0,0,38
Washington,CROSS CREEK 2,President,,DEM,Tulsi Gabbard,3,1,0,0,4
Washington,CROSS CREEK 2,President,,DEM,Write-In,4,1,0,0,5
Washington,CROSS CREEK 2,Attorney General,,DEM,Josh Shapiro,25,22,0,0,47
Washington,CROSS CREEK 2,Attorney General,,DEM,Write-In,0,1,0,0,1
Washington,CROSS CREEK 2,Auditor General,,DEM,H Scott Conklin,0,0,0,0,0
Washington,CROSS CREEK 2,Auditor General,,DEM,Michael Lamb,20,14,0,0,34
Washington,CROSS CREEK 2,Auditor General,,DEM,Tracie Fountain,2,3,0,0,5
Washington,CROSS CREEK 2,Auditor General,,DEM,Rose Rosie Marie Davis,1,4,0,0,5
Washington,CROSS CREEK 2,Auditor General,,DEM,Nina Ahmad,2,2,0,0,4
Washington,CROSS CREEK 2,Auditor General,,DEM,Christina M Hartman,2,0,0,0,2
Washington,CROSS CREEK 2,Auditor General,,DEM,Write-In,0,0,0,0,0
Washington,CROSS CREEK 2,State Treasurer,,DEM,Joe Torsella,23,23,0,0,46
Washington,CROSS CREEK 2,State Treasurer,,DEM,Write-In,0,0,0,0,0
Washington,CROSS CREEK 2,U.S. House,14,DEM,Bill Marx,23,23,0,0,46
Washington,CROSS CREEK 2,U.S. House,14,DEM,Write-In,0,0,0,0,0
Washington,CROSS CREEK 2,General Assembly,15,DEM,Bob Williams,25,23,0,0,48
Washington,CROSS CREEK 2,General Assembly,15,DEM,Write-In,0,0,0,0,0
Washington,CROSS CREEK 2,President,,REP,Donald J Trump,28,4,0,0,32
Washington,CROSS CREEK 2,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Washington,CROSS CREEK 2,President,,REP,Bill Weld,0,0,0,0,0
Washington,CROSS CREEK 2,President,,REP,Write-In,1,0,0,0,1
Washington,CROSS CREEK 2,Attorney General,,REP,Heather Heidelbaugh,28,3,0,0,31
Washington,CROSS CREEK 2,Attorney General,,REP,Write-In,0,0,0,0,0
Washington,CROSS CREEK 2,Auditor General,,REP,Timothy Defoor,26,4,0,0,30
Washington,CROSS CREEK 2,Auditor General,,REP,Write-In,0,0,0,0,0
Washington,CROSS CREEK 2,State Treasurer,,REP,Stacy L Garrity,27,4,0,0,31
Washington,CROSS CREEK 2,State Treasurer,,REP,Write-In,0,0,0,0,0
Washington,CROSS CREEK 2,U.S. House,14,REP,Guy Reschenthaler,28,4,0,0,32
Washington,CROSS CREEK 2,U.S. House,14,REP,Write-In,0,0,0,0,0
Washington,CROSS CREEK 2,General Assembly,15,REP,Joshua D Kail,27,4,0,0,31
Washington,CROSS CREEK 2,General Assembly,15,REP,Write-In,0,0,0,0,0
Washington,CROSS CREEK 3,Registered Voters,,,,,,,,318
Washington,CROSS CREEK 3,Registered Voters,,DEM,,,,,,122
Washington,CROSS CREEK 3,Registered Voters,,REP,,,,,,196
Washington,CROSS CREEK 3,Ballots Cast,,,,95,39,2,0,136
Washington,CROSS CREEK 3,Ballots Cast,,DEM,,30,22,2,0,54
Washington,CROSS CREEK 3,Ballots Cast,,REP,,65,17,0,0,82
Washington,CROSS CREEK 3,President,,DEM,Bernie Sanders,7,3,0,0,10
Washington,CROSS CREEK 3,President,,DEM,Joseph R Biden,12,17,0,0,29
Washington,CROSS CREEK 3,President,,DEM,Tulsi Gabbard,3,1,0,0,4
Washington,CROSS CREEK 3,President,,DEM,Write-In,4,0,0,0,4
Washington,CROSS CREEK 3,Attorney General,,DEM,Josh Shapiro,28,19,2,0,49
Washington,CROSS CREEK 3,Attorney General,,DEM,Write-In,0,0,0,0,0
Washington,CROSS CREEK 3,Auditor General,,DEM,H Scott Conklin,0,0,0,0,0
Washington,CROSS CREEK 3,Auditor General,,DEM,Michael Lamb,20,14,0,0,34
Washington,CROSS CREEK 3,Auditor General,,DEM,Tracie Fountain,1,2,0,0,3
Washington,CROSS CREEK 3,Auditor General,,DEM,Rose Rosie Marie Davis,2,0,0,0,2
Washington,CROSS CREEK 3,Auditor General,,DEM,Nina Ahmad,4,4,0,0,8
Washington,CROSS CREEK 3,Auditor General,,DEM,Christina M Hartman,1,2,1,0,4
Washington,CROSS CREEK 3,Auditor General,,DEM,Write-In,0,0,0,0,0
Washington,CROSS CREEK 3,State Treasurer,,DEM,Joe Torsella,27,18,1,0,46
Washington,CROSS CREEK 3,State Treasurer,,DEM,Write-In,0,0,0,0,0
Washington,CROSS CREEK 3,U.S. House,14,DEM,Bill Marx,28,19,2,0,49
Washington,CROSS CREEK 3,U.S. House,14,DEM,Write-In,0,0,0,0,0
Washington,CROSS CREEK 3,General Assembly,15,DEM,Bob Williams,25,19,1,0,45
Washington,CROSS CREEK 3,General Assembly,15,DEM,Write-In,0,0,0,0,0
Washington,CROSS CREEK 3,President,,REP,Donald J Trump,62,16,0,0,78
Washington,CROSS CREEK 3,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Washington,CROSS CREEK 3,President,,REP,Bill Weld,2,0,0,0,2
Washington,CROSS CREEK 3,President,,REP,Write-In,0,1,0,0,1
Washington,CROSS CREEK 3,Attorney General,,REP,Heather Heidelbaugh,60,16,0,0,76
Washington,CROSS CREEK 3,Attorney General,,REP,Write-In,0,0,0,0,0
Washington,CROSS CREEK 3,Auditor General,,REP,Timothy Defoor,54,15,0,0,69
Washington,CROSS CREEK 3,Auditor General,,REP,Write-In,0,0,0,0,0
Washington,CROSS CREEK 3,State Treasurer,,REP,Stacy L Garrity,56,17,0,0,73
Washington,CROSS CREEK 3,State Treasurer,,REP,Write-In,0,0,0,0,0
Washington,CROSS CREEK 3,U.S. House,14,REP,Guy Reschenthaler,60,16,0,0,76
Washington,CROSS CREEK 3,U.S. House,14,REP,Write-In,0,0,0,0,0
Washington,CROSS CREEK 3,General Assembly,15,REP,Joshua D Kail,58,15,0,0,73
Washington,CROSS CREEK 3,General Assembly,15,REP,Write-In,0,0,0,0,0
Washington,DEEMSTON,Registered Voters,,,,,,,,489
Washington,DEEMSTON,Registered Voters,,DEM,,,,,,230
Washington,DEEMSTON,Registered Voters,,REP,,,,,,259
Washington,DEEMSTON,Ballots Cast,,,,164,69,6,0,239
Washington,DEEMSTON,Ballots Cast,,DEM,,48,40,2,0,90
Washington,DEEMSTON,Ballots Cast,,REP,,116,29,4,0,149
Washington,DEEMSTON,President,,DEM,Bernie Sanders,8,2,1,0,11
Washington,DEEMSTON,President,,DEM,Joseph R Biden,23,33,1,0,57
Washington,DEEMSTON,President,,DEM,Tulsi Gabbard,5,3,0,0,8
Washington,DEEMSTON,President,,DEM,Write-In,9,2,0,0,11
Washington,DEEMSTON,Attorney General,,DEM,Josh Shapiro,42,36,2,0,80
Washington,DEEMSTON,Attorney General,,DEM,Write-In,2,0,0,0,2
Washington,DEEMSTON,Auditor General,,DEM,H Scott Conklin,4,0,0,0,4
Washington,DEEMSTON,Auditor General,,DEM,Michael Lamb,27,32,2,0,61
Washington,DEEMSTON,Auditor General,,DEM,Tracie Fountain,0,1,0,0,1
Washington,DEEMSTON,Auditor General,,DEM,Rose Rosie Marie Davis,1,0,0,0,1
Washington,DEEMSTON,Auditor General,,DEM,Nina Ahmad,6,2,0,0,8
Washington,DEEMSTON,Auditor General,,DEM,Christina M Hartman,6,3,0,0,9
Washington,DEEMSTON,Auditor General,,DEM,Write-In,1,0,0,0,1
Washington,DEEMSTON,State Treasurer,,DEM,Joe Torsella,42,32,2,0,76
Washington,DEEMSTON,State Treasurer,,DEM,Write-In,1,0,0,0,1
Washington,DEEMSTON,U.S. House,14,DEM,Bill Marx,41,30,2,0,73
Washington,DEEMSTON,U.S. House,14,DEM,Write-In,2,0,0,0,2
Washington,DEEMSTON,General Assembly,49,DEM,Randy J Barli,39,33,1,0,73
Washington,DEEMSTON,General Assembly,49,DEM,Write-In,6,1,1,0,8
Washington,DEEMSTON,President,,REP,Donald J Trump,113,27,4,0,144
Washington,DEEMSTON,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Washington,DEEMSTON,President,,REP,Bill Weld,1,1,0,0,2
Washington,DEEMSTON,President,,REP,Write-In,0,1,0,0,1
Washington,DEEMSTON,Attorney General,,REP,Heather Heidelbaugh,99,26,3,0,128
Washington,DEEMSTON,Attorney General,,REP,Write-In,1,1,0,0,2
Washington,DEEMSTON,Auditor General,,REP,Timothy Defoor,93,26,3,0,122
Washington,DEEMSTON,Auditor General,,REP,Write-In,1,1,0,0,2
Washington,DEEMSTON,State Treasurer,,REP,Stacy L Garrity,93,26,3,0,122
Washington,DEEMSTON,State Treasurer,,REP,Write-In,1,0,0,0,1
Washington,DEEMSTON,U.S. House,14,REP,Guy Reschenthaler,103,27,3,0,133
Washington,DEEMSTON,U.S. House,14,REP,Write-In,1,0,0,0,1
Washington,DEEMSTON,General Assembly,49,REP,Bud Cook,75,21,1,0,97
Washington,DEEMSTON,General Assembly,49,REP,Tony Bottino,39,8,2,0,49
Washington,DEEMSTON,General Assembly,49,REP,Write-In,0,0,0,0,0
Washington,DONEGAL 1,Registered Voters,,,,,,,,710
Washington,DONEGAL 1,Registered Voters,,DEM,,,,,,281
Washington,DONEGAL 1,Registered Voters,,REP,,,,,,429
Washington,DONEGAL 1,Ballots Cast,,,,177,70,0,0,247
Washington,DONEGAL 1,Ballots Cast,,DEM,,39,38,0,0,77
Washington,DONEGAL 1,Ballots Cast,,REP,,138,32,0,0,170
Washington,DONEGAL 1,President,,DEM,Bernie Sanders,4,7,0,0,11
Washington,DONEGAL 1,President,,DEM,Joseph R Biden,27,27,0,0,54
Washington,DONEGAL 1,President,,DEM,Tulsi Gabbard,1,1,0,0,2
Washington,DONEGAL 1,President,,DEM,Write-In,4,1,0,0,5
Washington,DONEGAL 1,Attorney General,,DEM,Josh Shapiro,32,38,0,0,70
Washington,DONEGAL 1,Attorney General,,DEM,Write-In,2,0,0,0,2
Washington,DONEGAL 1,Auditor General,,DEM,H Scott Conklin,2,1,0,0,3
Washington,DONEGAL 1,Auditor General,,DEM,Michael Lamb,25,24,0,0,49
Washington,DONEGAL 1,Auditor General,,DEM,Tracie Fountain,0,2,0,0,2
Washington,DONEGAL 1,Auditor General,,DEM,Rose Rosie Marie Davis,3,1,0,0,4
Washington,DONEGAL 1,Auditor General,,DEM,Nina Ahmad,2,4,0,0,6
Washington,DONEGAL 1,Auditor General,,DEM,Christina M Hartman,3,4,0,0,7
Washington,DONEGAL 1,Auditor General,,DEM,Write-In,1,0,0,0,1
Washington,DONEGAL 1,State Treasurer,,DEM,Joe Torsella,33,36,0,0,69
Washington,DONEGAL 1,State Treasurer,,DEM,Write-In,1,0,0,0,1
Washington,DONEGAL 1,U.S. House,14,DEM,Bill Marx,31,36,0,0,67
Washington,DONEGAL 1,U.S. House,14,DEM,Write-In,2,0,0,0,2
Washington,DONEGAL 1,General Assembly,15,DEM,Bob Williams,30,35,0,0,65
Washington,DONEGAL 1,General Assembly,15,DEM,Write-In,2,0,0,0,2
Washington,DONEGAL 1,President,,REP,Donald J Trump,132,26,0,0,158
Washington,DONEGAL 1,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Washington,DONEGAL 1,President,,REP,Bill Weld,4,4,0,0,8
Washington,DONEGAL 1,President,,REP,Write-In,2,1,0,0,3
Washington,DONEGAL 1,Attorney General,,REP,Heather Heidelbaugh,124,23,0,0,147
