county,precinct,office,district,party,candidate,election_day,absentee,mail_in,provisional,votes
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,President,,REP,Joseph R. Biden,2,1,7,0,10
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,President,,REP,Write-In,1,0,1,0,2
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,President,,REP,Donald J. Trump,176,16,64,8,264
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,President,,REP,Roque Rocky De La Fuente,1,1,4,0,6
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,President,,REP,Bill Weld,10,5,5,0,20
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,President,,REP,Joseph R. Biden,1,0,1,2,4
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,President,,REP,Write-In,4,0,2,1,7
Bradford,BURLINGTON BOROUGH,President,,REP,Donald J. Trump,19,0,1,0,20
Bradford,BURLINGTON BOROUGH,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Bradford,BURLINGTON BOROUGH,President,,REP,Bill Weld,1,0,0,0,1
Bradford,BURLINGTON BOROUGH,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,BURLINGTON BOROUGH,President,,REP,Joseph R. Biden,0,0,0,0,0
Bradford,BURLINGTON BOROUGH,President,,REP,Write-In,0,0,0,0,0
Bradford,BURLINGTON TOWNSHIP,President,,REP,Donald J. Trump,91,1,27,3,122
Bradford,BURLINGTON TOWNSHIP,President,,REP,Roque Rocky De La Fuente,2,0,1,0,3
Bradford,BURLINGTON TOWNSHIP,President,,REP,Bill Weld,0,0,4,0,4
Bradford,BURLINGTON TOWNSHIP,President,,REP,Bernie Sanders,1,0,0,0,1
Bradford,BURLINGTON TOWNSHIP,President,,REP,Joseph R. Biden,1,0,1,0,2
Bradford,BURLINGTON TOWNSHIP,President,,REP,Write-In,0,0,3,0,3
Bradford,WEST BURLINGTON TOWNSHIP,President,,REP,Donald J. Trump,71,0,9,1,81
Bradford,WEST BURLINGTON TOWNSHIP,President,,REP,Roque Rocky De La Fuente,1,0,2,0,3
Bradford,WEST BURLINGTON TOWNSHIP,President,,REP,Bill Weld,4,0,2,0,6
Bradford,WEST BURLINGTON TOWNSHIP,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,WEST BURLINGTON TOWNSHIP,President,,REP,Joseph R. Biden,2,1,0,0,3
Bradford,WEST BURLINGTON TOWNSHIP,President,,REP,Write-In,0,0,0,0,0
Bradford,CANTON BOROUGH,President,,REP,Donald J. Trump,155,6,22,7,190
Bradford,CANTON BOROUGH,President,,REP,Roque Rocky De La Fuente,2,0,0,0,2
Bradford,CANTON BOROUGH,President,,REP,Bill Weld,2,0,7,0,9
Bradford,CANTON BOROUGH,President,,REP,Bernie Sanders,1,0,0,0,1
Bradford,CANTON BOROUGH,President,,REP,Joseph R. Biden,3,0,4,0,7
Bradford,CANTON BOROUGH,President,,REP,Write-In,1,0,2,0,3
Bradford,CANTON TOWNSHIP,President,,REP,Donald J. Trump,245,7,38,12,302
Bradford,CANTON TOWNSHIP,President,,REP,Roque Rocky De La Fuente,4,0,0,0,4
Bradford,CANTON TOWNSHIP,President,,REP,Bill Weld,7,1,5,0,13
Bradford,CANTON TOWNSHIP,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,CANTON TOWNSHIP,President,,REP,Joseph R. Biden,1,0,0,0,1
Bradford,CANTON TOWNSHIP,President,,REP,Write-In,0,0,0,0,0
Bradford,COLUMBIA TOWNSHIP,President,,REP,Donald J. Trump,130,1,25,3,159
Bradford,COLUMBIA TOWNSHIP,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Bradford,COLUMBIA TOWNSHIP,President,,REP,Bill Weld,7,0,2,1,10
Bradford,COLUMBIA TOWNSHIP,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,COLUMBIA TOWNSHIP,President,,REP,Joseph R. Biden,0,0,0,0,0
Bradford,COLUMBIA TOWNSHIP,President,,REP,Write-In,1,0,0,0,1
Bradford,FRANKLIN TOWNSHIP,President,,REP,Donald J. Trump,64,4,12,1,81
Bradford,FRANKLIN TOWNSHIP,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Bradford,FRANKLIN TOWNSHIP,President,,REP,Bill Weld,6,0,1,0,7
Bradford,FRANKLIN TOWNSHIP,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,FRANKLIN TOWNSHIP,President,,REP,Joseph R. Biden,1,0,0,0,1
Bradford,FRANKLIN TOWNSHIP,President,,REP,Write-In,0,0,0,0,0
Bradford,GRANVILLE TOWNSHIP,President,,REP,Donald J. Trump,98,0,18,1,117
Bradford,GRANVILLE TOWNSHIP,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Bradford,GRANVILLE TOWNSHIP,President,,REP,Bill Weld,2,0,2,0,4
Bradford,GRANVILLE TOWNSHIP,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,GRANVILLE TOWNSHIP,President,,REP,Joseph R. Biden,0,0,0,0,0
Bradford,GRANVILLE TOWNSHIP,President,,REP,Write-In,0,0,0,0,0
Bradford,HERRICK TOWNSHIP,President,,REP,Donald J. Trump,121,3,17,2,143
Bradford,HERRICK TOWNSHIP,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Bradford,HERRICK TOWNSHIP,President,,REP,Bill Weld,2,0,0,0,2
Bradford,HERRICK TOWNSHIP,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,HERRICK TOWNSHIP,President,,REP,Joseph R. Biden,0,0,1,0,1
Bradford,HERRICK TOWNSHIP,President,,REP,Write-In,1,0,3,0,4
Bradford,LERAYSVILLE BOROUGH,President,,REP,Donald J. Trump,35,1,6,0,42
Bradford,LERAYSVILLE BOROUGH,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Bradford,LERAYSVILLE BOROUGH,President,,REP,Bill Weld,0,1,1,0,2
Bradford,LERAYSVILLE BOROUGH,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,LERAYSVILLE BOROUGH,President,,REP,Joseph R. Biden,0,0,0,0,0
Bradford,LERAYSVILLE BOROUGH,President,,REP,Write-In,0,0,1,0,1
Bradford,LEROY TOWNSHIP,President,,REP,Donald J. Trump,96,0,17,0,113
Bradford,LEROY TOWNSHIP,President,,REP,Roque Rocky De La Fuente,2,0,2,0,4
Bradford,LEROY TOWNSHIP,President,,REP,Bill Weld,5,0,3,0,8
Bradford,LEROY TOWNSHIP,President,,REP,Bernie Sanders,0,0,1,0,1
Bradford,LEROY TOWNSHIP,President,,REP,Joseph R. Biden,0,0,0,0,0
Bradford,LEROY TOWNSHIP,President,,REP,Write-In,0,0,0,0,0
Bradford,LITCHFIELD TOWNSHIP,President,,REP,Donald J. Trump,128,4,26,4,162
Bradford,LITCHFIELD TOWNSHIP,President,,REP,Roque Rocky De La Fuente,0,0,2,0,2
Bradford,LITCHFIELD TOWNSHIP,President,,REP,Bill Weld,4,0,6,0,10
Bradford,LITCHFIELD TOWNSHIP,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,LITCHFIELD TOWNSHIP,President,,REP,Joseph R. Biden,0,0,0,0,0
Bradford,LITCHFIELD TOWNSHIP,President,,REP,Write-In,0,0,1,0,1
Bradford,MONROE BOROUGH,President,,REP,Donald J. Trump,64,0,6,0,70
Bradford,MONROE BOROUGH,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Bradford,MONROE BOROUGH,President,,REP,Bill Weld,0,1,3,0,4
Bradford,MONROE BOROUGH,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,MONROE BOROUGH,President,,REP,Joseph R. Biden,0,0,1,0,1
Bradford,MONROE BOROUGH,President,,REP,Write-In,0,0,1,0,1
Bradford,MONROE TOWNSHIP,President,,REP,Donald J. Trump,121,4,27,4,156
Bradford,MONROE TOWNSHIP,President,,REP,Roque Rocky De La Fuente,1,0,1,1,3
Bradford,MONROE TOWNSHIP,President,,REP,Bill Weld,4,0,5,0,9
Bradford,MONROE TOWNSHIP,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,MONROE TOWNSHIP,President,,REP,Joseph R. Biden,1,0,0,1,2
Bradford,MONROE TOWNSHIP,President,,REP,Write-In,1,0,2,0,3
Bradford,NEW ALBANY BOROUGH,President,,REP,Donald J. Trump,25,0,1,0,26
Bradford,NEW ALBANY BOROUGH,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Bradford,NEW ALBANY BOROUGH,President,,REP,Bill Weld,2,0,0,0,2
Bradford,NEW ALBANY BOROUGH,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,NEW ALBANY BOROUGH,President,,REP,Joseph R. Biden,0,0,0,0,0
Bradford,NEW ALBANY BOROUGH,President,,REP,Write-In,0,0,0,0,0
Bradford,ORWELL TOWNSHIP,President,,REP,Donald J. Trump,143,8,48,2,201
Bradford,ORWELL TOWNSHIP,President,,REP,Roque Rocky De La Fuente,3,0,1,1,5
Bradford,ORWELL TOWNSHIP,President,,REP,Bill Weld,2,0,4,0,6
Bradford,ORWELL TOWNSHIP,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,ORWELL TOWNSHIP,President,,REP,Joseph R. Biden,1,0,0,0,1
Bradford,ORWELL TOWNSHIP,President,,REP,Write-In,0,0,2,0,2
Bradford,OVERTON TOWNSHIP,President,,REP,Donald J. Trump,32,1,4,2,39
Bradford,OVERTON TOWNSHIP,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Bradford,OVERTON TOWNSHIP,President,,REP,Bill Weld,0,0,0,0,0
Bradford,OVERTON TOWNSHIP,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,OVERTON TOWNSHIP,President,,REP,Joseph R. Biden,0,0,1,0,1
Bradford,OVERTON TOWNSHIP,President,,REP,Write-In,0,0,0,0,0
Bradford,PIKE TOWNSHIP,President,,REP,Donald J. Trump,85,2,12,4,103
Bradford,PIKE TOWNSHIP,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Bradford,PIKE TOWNSHIP,President,,REP,Bill Weld,3,1,1,0,5
Bradford,PIKE TOWNSHIP,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,PIKE TOWNSHIP,President,,REP,Joseph R. Biden,0,0,0,0,0
Bradford,PIKE TOWNSHIP,President,,REP,Write-In,0,0,1,0,1
Bradford,RIDGEBURY TOWNSHIP,President,,REP,Donald J. Trump,177,6,16,5,204
Bradford,RIDGEBURY TOWNSHIP,President,,REP,Roque Rocky De La Fuente,1,1,1,0,3
Bradford,RIDGEBURY TOWNSHIP,President,,REP,Bill Weld,6,1,2,0,9
Bradford,RIDGEBURY TOWNSHIP,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,RIDGEBURY TOWNSHIP,President,,REP,Joseph R. Biden,3,1,0,0,4
Bradford,RIDGEBURY TOWNSHIP,President,,REP,Write-In,0,0,0,0,0
Bradford,ROME BOROUGH,President,,REP,Donald J. Trump,27,4,11,0,42
Bradford,ROME BOROUGH,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Bradford,ROME BOROUGH,President,,REP,Bill Weld,0,0,1,0,1
Bradford,ROME BOROUGH,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,ROME BOROUGH,President,,REP,Joseph R. Biden,0,0,0,0,0
Bradford,ROME BOROUGH,President,,REP,Write-In,0,0,0,0,0
Bradford,ROME TOWNSHIP,President,,REP,Donald J. Trump,152,10,32,3,197
Bradford,ROME TOWNSHIP,President,,REP,Roque Rocky De La Fuente,1,0,2,0,3
Bradford,ROME TOWNSHIP,President,,REP,Bill Weld,5,0,2,1,8
Bradford,ROME TOWNSHIP,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,ROME TOWNSHIP,President,,REP,Joseph R. Biden,0,1,0,0,1
Bradford,ROME TOWNSHIP,President,,REP,Write-In,0,0,2,0,2
Bradford,SAYRE BOROUGH 1ST WARD,President,,REP,Donald J. Trump,44,1,9,0,54
Bradford,SAYRE BOROUGH 1ST WARD,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Bradford,SAYRE BOROUGH 1ST WARD,President,,REP,Bill Weld,0,0,3,0,3
Bradford,SAYRE BOROUGH 1ST WARD,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,SAYRE BOROUGH 1ST WARD,President,,REP,Joseph R. Biden,2,0,6,0,8
Bradford,SAYRE BOROUGH 1ST WARD,President,,REP,Write-In,0,0,0,0,0
Bradford,SAYRE BOROUGH 2ND WARD,President,,REP,Donald J. Trump,126,2,39,2,169
Bradford,SAYRE BOROUGH 2ND WARD,President,,REP,Roque Rocky De La Fuente,0,0,1,0,1
Bradford,SAYRE BOROUGH 2ND WARD,President,,REP,Bill Weld,5,0,4,0,9
Bradford,SAYRE BOROUGH 2ND WARD,President,,REP,Bernie Sanders,1,0,0,0,1
Bradford,SAYRE BOROUGH 2ND WARD,President,,REP,Joseph R. Biden,1,0,3,0,4
Bradford,SAYRE BOROUGH 2ND WARD,President,,REP,Write-In,1,0,1,1,3
Bradford,SAYRE BOROUGH 3RD WARD,President,,REP,Donald J. Trump,28,2,5,0,35
Bradford,SAYRE BOROUGH 3RD WARD,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Bradford,SAYRE BOROUGH 3RD WARD,President,,REP,Bill Weld,3,0,0,0,3
Bradford,SAYRE BOROUGH 3RD WARD,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,SAYRE BOROUGH 3RD WARD,President,,REP,Joseph R. Biden,1,0,0,0,1
Bradford,SAYRE BOROUGH 3RD WARD,President,,REP,Write-In,2,0,0,0,2
Bradford,SAYRE BOROUGH 4TH WARD,President,,REP,Donald J. Trump,64,4,11,3,82
Bradford,SAYRE BOROUGH 4TH WARD,President,,REP,Roque Rocky De La Fuente,4,0,0,0,4
Bradford,SAYRE BOROUGH 4TH WARD,President,,REP,Bill Weld,4,0,5,1,10
Bradford,SAYRE BOROUGH 4TH WARD,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,SAYRE BOROUGH 4TH WARD,President,,REP,Joseph R. Biden,3,0,2,0,5
Bradford,SAYRE BOROUGH 4TH WARD,President,,REP,Write-In,0,0,0,0,0
Bradford,SAYRE BOROUGH 5TH WARD,President,,REP,Donald J. Trump,16,0,2,0,18
Bradford,SAYRE BOROUGH 5TH WARD,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Bradford,SAYRE BOROUGH 5TH WARD,President,,REP,Bill Weld,0,0,0,0,0
Bradford,SAYRE BOROUGH 5TH WARD,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,SAYRE BOROUGH 5TH WARD,President,,REP,Joseph R. Biden,0,1,0,0,1
Bradford,SAYRE BOROUGH 5TH WARD,President,,REP,Write-In,0,0,0,0,0
Bradford,SHESHEQUIN TOWNSHIP,President,,REP,Donald J. Trump,121,9,30,3,163
Bradford,SHESHEQUIN TOWNSHIP,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Bradford,SHESHEQUIN TOWNSHIP,President,,REP,Bill Weld,6,2,1,0,9
Bradford,SHESHEQUIN TOWNSHIP,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,SHESHEQUIN TOWNSHIP,President,,REP,Joseph R. Biden,1,0,5,0,6
Bradford,SHESHEQUIN TOWNSHIP,President,,REP,Write-In,1,0,0,0,1
Bradford,SMITHFIELD TOWNSHIP,President,,REP,Donald J. Trump,174,7,43,6,230
Bradford,SMITHFIELD TOWNSHIP,President,,REP,Roque Rocky De La Fuente,3,0,1,0,4
Bradford,SMITHFIELD TOWNSHIP,President,,REP,Bill Weld,7,0,2,0,9
Bradford,SMITHFIELD TOWNSHIP,President,,REP,Bernie Sanders,0,0,1,0,1
Bradford,SMITHFIELD TOWNSHIP,President,,REP,Joseph R. Biden,2,0,1,0,3
Bradford,SMITHFIELD TOWNSHIP,President,,REP,Write-In,0,0,0,0,0
Bradford,SOUTH CREEK TOWNSHIP,President,,REP,Donald J. Trump,142,3,21,3,169
Bradford,SOUTH CREEK TOWNSHIP,President,,REP,Roque Rocky De La Fuente,1,0,4,0,5
Bradford,SOUTH CREEK TOWNSHIP,President,,REP,Bill Weld,3,0,7,0,10
Bradford,SOUTH CREEK TOWNSHIP,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,SOUTH CREEK TOWNSHIP,President,,REP,Joseph R. Biden,1,0,2,0,3
Bradford,SOUTH CREEK TOWNSHIP,President,,REP,Write-In,0,0,0,0,0
Bradford,SOUTH WAVERLY BOROUGH,President,,REP,Donald J. Trump,74,2,23,1,100
Bradford,SOUTH WAVERLY BOROUGH,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Bradford,SOUTH WAVERLY BOROUGH,President,,REP,Bill Weld,6,0,3,0,9
Bradford,SOUTH WAVERLY BOROUGH,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,SOUTH WAVERLY BOROUGH,President,,REP,Joseph R. Biden,1,0,0,0,1
Bradford,SOUTH WAVERLY BOROUGH,President,,REP,Write-In,1,0,1,0,2
Bradford,SPRINGFIELD TOWNSHIP,President,,REP,Donald J. Trump,137,4,21,11,173
Bradford,SPRINGFIELD TOWNSHIP,President,,REP,Roque Rocky De La Fuente,2,0,1,0,3
Bradford,SPRINGFIELD TOWNSHIP,President,,REP,Bill Weld,2,0,3,1,6
Bradford,SPRINGFIELD TOWNSHIP,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,SPRINGFIELD TOWNSHIP,President,,REP,Joseph R. Biden,3,0,2,0,5
Bradford,SPRINGFIELD TOWNSHIP,President,,REP,Write-In,1,0,2,2,5
Bradford,STANDING STONE TOWNSHIP,President,,REP,Donald J. Trump,56,1,15,3,75
Bradford,STANDING STONE TOWNSHIP,President,,REP,Roque Rocky De La Fuente,1,0,3,0,4
Bradford,STANDING STONE TOWNSHIP,President,,REP,Bill Weld,3,2,2,0,7
Bradford,STANDING STONE TOWNSHIP,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,STANDING STONE TOWNSHIP,President,,REP,Joseph R. Biden,1,0,0,0,1
Bradford,STANDING STONE TOWNSHIP,President,,REP,Write-In,0,2,1,0,3
Bradford,STEVENS TOWNSHIP,President,,REP,Donald J. Trump,71,3,10,1,85
Bradford,STEVENS TOWNSHIP,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Bradford,STEVENS TOWNSHIP,President,,REP,Bill Weld,3,0,4,0,7
Bradford,STEVENS TOWNSHIP,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,STEVENS TOWNSHIP,President,,REP,Joseph R. Biden,1,0,0,0,1
Bradford,STEVENS TOWNSHIP,President,,REP,Write-In,0,0,0,0,0
Bradford,SYLVANIA BOROUGH,President,,REP,Donald J. Trump,26,0,5,0,31
Bradford,SYLVANIA BOROUGH,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Bradford,SYLVANIA BOROUGH,President,,REP,Bill Weld,1,0,2,0,3
Bradford,SYLVANIA BOROUGH,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,SYLVANIA BOROUGH,President,,REP,Joseph R. Biden,0,0,0,0,0
Bradford,SYLVANIA BOROUGH,President,,REP,Write-In,0,0,2,0,2
Bradford,TERRY TOWNSHIP,President,,REP,Donald J. Trump,123,2,22,1,148
Bradford,TERRY TOWNSHIP,President,,REP,Roque Rocky De La Fuente,2,0,1,0,3
Bradford,TERRY TOWNSHIP,President,,REP,Bill Weld,3,0,1,0,4
Bradford,TERRY TOWNSHIP,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,TERRY TOWNSHIP,President,,REP,Joseph R. Biden,0,0,0,0,0
Bradford,TERRY TOWNSHIP,President,,REP,Write-In,2,0,0,0,2
Bradford,TOWANDA BOROUGH 1ST WARD,President,,REP,Donald J. Trump,61,0,10,0,71
Bradford,TOWANDA BOROUGH 1ST WARD,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Bradford,TOWANDA BOROUGH 1ST WARD,President,,REP,Bill Weld,3,0,0,0,3
Bradford,TOWANDA BOROUGH 1ST WARD,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,TOWANDA BOROUGH 1ST WARD,President,,REP,Joseph R. Biden,0,0,0,0,0
Bradford,TOWANDA BOROUGH 1ST WARD,President,,REP,Write-In,1,0,1,0,2
Bradford,TOWANDA BOROUGH 2ND WARD,President,,REP,Donald J. Trump,57,3,13,4,77
Bradford,TOWANDA BOROUGH 2ND WARD,President,,REP,Roque Rocky De La Fuente,2,1,0,0,3
Bradford,TOWANDA BOROUGH 2ND WARD,President,,REP,Bill Weld,1,0,9,0,10
Bradford,TOWANDA BOROUGH 2ND WARD,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,TOWANDA BOROUGH 2ND WARD,President,,REP,Joseph R. Biden,3,2,2,0,7
Bradford,TOWANDA BOROUGH 2ND WARD,President,,REP,Write-In,1,0,0,0,1
Bradford,TOWANDA BOROUGH 3RD WARD,President,,REP,Donald J. Trump,104,4,37,1,146
Bradford,TOWANDA BOROUGH 3RD WARD,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Bradford,TOWANDA BOROUGH 3RD WARD,President,,REP,Bill Weld,4,1,5,1,11
Bradford,TOWANDA BOROUGH 3RD WARD,President,,REP,Bernie Sanders,1,0,0,0,1
Bradford,TOWANDA BOROUGH 3RD WARD,President,,REP,Joseph R. Biden,3,1,3,0,7
Bradford,TOWANDA BOROUGH 3RD WARD,President,,REP,Write-In,0,0,0,0,0
Bradford,TOWANDA TOWNSHIP,President,,REP,Donald J. Trump,75,8,18,0,101
Bradford,TOWANDA TOWNSHIP,President,,REP,Roque Rocky De La Fuente,0,1,0,0,1
Bradford,TOWANDA TOWNSHIP,President,,REP,Bill Weld,1,1,1,0,3
Bradford,TOWANDA TOWNSHIP,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,TOWANDA TOWNSHIP,President,,REP,Joseph R. Biden,1,0,0,0,1
Bradford,TOWANDA TOWNSHIP,President,,REP,Write-In,0,0,0,0,0
Bradford,NORTH TOWANDA TOWNSHIP,President,,REP,Donald J. Trump,84,4,29,0,117
Bradford,NORTH TOWANDA TOWNSHIP,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Bradford,NORTH TOWANDA TOWNSHIP,President,,REP,Bill Weld,2,1,4,0,7
Bradford,NORTH TOWANDA TOWNSHIP,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,NORTH TOWANDA TOWNSHIP,President,,REP,Joseph R. Biden,2,2,4,0,8
Bradford,NORTH TOWANDA TOWNSHIP,President,,REP,Write-In,0,0,0,0,0
Bradford,TROY BOROUGH,President,,REP,Donald J. Trump,107,2,14,9,132
Bradford,TROY BOROUGH,President,,REP,Roque Rocky De La Fuente,1,0,1,0,2
Bradford,TROY BOROUGH,President,,REP,Bill Weld,9,2,2,1,14
Bradford,TROY BOROUGH,President,,REP,Bernie Sanders,1,0,0,0,1
Bradford,TROY BOROUGH,President,,REP,Joseph R. Biden,4,0,3,0,7
Bradford,TROY BOROUGH,President,,REP,Write-In,1,0,1,0,2
Bradford,TROY TOWNSHIP,President,,REP,Donald J. Trump,216,5,52,10,283
Bradford,TROY TOWNSHIP,President,,REP,Roque Rocky De La Fuente,1,1,3,0,5
Bradford,TROY TOWNSHIP,President,,REP,Bill Weld,2,0,14,0,16
Bradford,TROY TOWNSHIP,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,TROY TOWNSHIP,President,,REP,Joseph R. Biden,0,1,2,0,3
Bradford,TROY TOWNSHIP,President,,REP,Write-In,1,0,2,0,3
Bradford,TUSCARORA TOWNSHIP,President,,REP,Donald J. Trump,154,9,27,2,192
Bradford,TUSCARORA TOWNSHIP,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Bradford,TUSCARORA TOWNSHIP,President,,REP,Bill Weld,4,0,1,0,5
Bradford,TUSCARORA TOWNSHIP,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,TUSCARORA TOWNSHIP,President,,REP,Joseph R. Biden,1,0,4,0,5
Bradford,TUSCARORA TOWNSHIP,President,,REP,Write-In,0,0,0,1,1
Bradford,ULSTER TOWNSHIP,President,,REP,Donald J. Trump,105,8,18,0,131
Bradford,ULSTER TOWNSHIP,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Bradford,ULSTER TOWNSHIP,President,,REP,Bill Weld,2,0,1,0,3
Bradford,ULSTER TOWNSHIP,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,ULSTER TOWNSHIP,President,,REP,Joseph R. Biden,1,1,0,0,2
Bradford,ULSTER TOWNSHIP,President,,REP,Write-In,2,0,0,0,2
Bradford,WARREN TOWNSHIP,President,,REP,Donald J. Trump,138,5,24,5,172
Bradford,WARREN TOWNSHIP,President,,REP,Roque Rocky De La Fuente,1,0,1,0,2
Bradford,WARREN TOWNSHIP,President,,REP,Bill Weld,4,0,0,0,4
Bradford,WARREN TOWNSHIP,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,WARREN TOWNSHIP,President,,REP,Joseph R. Biden,1,0,0,0,1
Bradford,WARREN TOWNSHIP,President,,REP,Write-In,2,0,0,0,2
Bradford,WELLS TOWNSHIP,President,,REP,Donald J. Trump,159,1,14,1,175
Bradford,WELLS TOWNSHIP,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Bradford,WELLS TOWNSHIP,President,,REP,Bill Weld,1,1,2,1,5
Bradford,WELLS TOWNSHIP,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,WELLS TOWNSHIP,President,,REP,Joseph R. Biden,2,0,2,0,4
Bradford,WELLS TOWNSHIP,President,,REP,Write-In,1,0,0,0,1
Bradford,WILMOT TOWNSHIP,President,,REP,Donald J. Trump,143,5,40,12,200
Bradford,WILMOT TOWNSHIP,President,,REP,Roque Rocky De La Fuente,0,0,1,0,1
Bradford,WILMOT TOWNSHIP,President,,REP,Bill Weld,9,3,2,0,14
Bradford,WILMOT TOWNSHIP,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,WILMOT TOWNSHIP,President,,REP,Joseph R. Biden,0,0,2,0,2
Bradford,WILMOT TOWNSHIP,President,,REP,Write-In,0,1,1,0,2
Bradford,WINDHAM TOWNSHIP,President,,REP,Donald J. Trump,96,3,29,8,136
Bradford,WINDHAM TOWNSHIP,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Bradford,WINDHAM TOWNSHIP,President,,REP,Bill Weld,2,0,2,0,4
Bradford,WINDHAM TOWNSHIP,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,WINDHAM TOWNSHIP,President,,REP,Joseph R. Biden,0,0,0,0,0
Bradford,WINDHAM TOWNSHIP,President,,REP,Write-In,0,0,1,0,1
Bradford,WYALUSING BOROUGH,President,,REP,Donald J. Trump,54,1,10,6,71
Bradford,WYALUSING BOROUGH,President,,REP,Roque Rocky De La Fuente,2,0,1,0,3
Bradford,WYALUSING BOROUGH,President,,REP,Bill Weld,6,0,1,0,7
Bradford,WYALUSING BOROUGH,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,WYALUSING BOROUGH,President,,REP,Joseph R. Biden,1,0,0,0,1
Bradford,WYALUSING BOROUGH,President,,REP,Write-In,1,0,1,0,2
Bradford,WYALUSING TOWNSHIP,President,,REP,Donald J. Trump,183,13,33,5,234
Bradford,WYALUSING TOWNSHIP,President,,REP,Roque Rocky De La Fuente,1,0,4,0,5
Bradford,WYALUSING TOWNSHIP,President,,REP,Bill Weld,7,0,2,0,9
Bradford,WYALUSING TOWNSHIP,President,,REP,Bernie Sanders,1,0,0,0,1
