county,precinct,office,district,party,candidate,vote_for,votes,election_day,mail,provisional
Lackawanna,Taylor W-03 P-00,JUDGE OF THE SUPERIOR COURT,,LIB,DANIEL WASSMER,1,7,6,1,0
Lackawanna,Taylor W-03 P-00,JUDGE OF THE SUPERIOR COURT,,,Write-In Totals,1,1,1,0,0
Lackawanna,Taylor W-03 P-00,JUDGE OF THE COMMONWEALTH COURT,,DEM,STELLA TSAI,1,212,150,62,0
Lackawanna,Taylor W-03 P-00,JUDGE OF THE COMMONWEALTH COURT,,REP,MATT WOLFORD,1,173,159,13,1
Lackawanna,Taylor W-03 P-00,JUDGE OF THE COMMONWEALTH COURT,,,Write-In Totals,1,0,0,0,0
Lackawanna,Taylor W-03 P-00,JUDGE OF THE COURT OF COMMON PLEAS,,DNR,MARK POWELL,1,359,285,73,1
Lackawanna,Taylor W-03 P-00,JUDGE OF THE COURT OF COMMON PLEAS,,,Write-In Totals,1,3,3,0,0
Lackawanna,Taylor W-03 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,DEM,THOM WELBY,1,217,157,59,1
Lackawanna,Taylor W-03 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,REP,CHET MERLI,1,135,125,10,0
Lackawanna,Taylor W-03 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,AAI,MICHAEL P. CAPPELLINI,1,57,52,5,0
Lackawanna,Taylor W-03 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,1,1,0,0
Lackawanna,Taylor W-03 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,DEM,LAUREN BIEBER MAILEN,1,201,150,50,1
Lackawanna,Taylor W-03 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,REP,SUSANNE PREAMBO GREEN,1,125,114,11,0
Lackawanna,Taylor W-03 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,0,0,0,0
Lackawanna,Taylor W-03 P-00,DISTRICT ATTORNEY,,DNR,BRIAN GALLAGHER,1,345,277,67,1
Lackawanna,Taylor W-03 P-00,DISTRICT ATTORNEY,,,Write-In Totals,1,2,2,0,0
Lackawanna,Taylor W-03 P-00,SHERIFF,,DEM,MARK P. MCANDREW,1,271,207,63,1
Lackawanna,Taylor W-03 P-00,SHERIFF,,REP,GLENN CAPMAN,1,134,121,13,0
Lackawanna,Taylor W-03 P-00,SHERIFF,,,Write-In Totals,1,0,0,0,0
Lackawanna,Taylor W-03 P-00,RECORDER OF DEEDS,,DEM,EVIE RAFALKO MCNULTY,1,263,196,66,1
Lackawanna,Taylor W-03 P-00,RECORDER OF DEEDS,,REP,SHARON SOLTIS SPARANO,1,142,129,13,0
Lackawanna,Taylor W-03 P-00,RECORDER OF DEEDS,,,Write-In Totals,1,0,0,0,0
Lackawanna,Taylor W-03 P-00,REGISTER OF WILLS,,DEM,FRAN KOVALESKI,1,234,173,60,1
Lackawanna,Taylor W-03 P-00,REGISTER OF WILLS,,REP,VANESSA LIENERT,1,149,135,14,0
Lackawanna,Taylor W-03 P-00,REGISTER OF WILLS,,,Write-In Totals,1,0,0,0,0
Lackawanna,Taylor W-03 P-00,MAYOR TAYLOR,,DNR,LONI KAVULICH,1,359,284,74,1
Lackawanna,Taylor W-03 P-00,MAYOR TAYLOR,,,Write-In Totals,1,4,3,1,0
Lackawanna,Taylor W-03 P-00,TAX COLLECTOR TAYLOR,,DNR,DELPHINE DEANGELO,1,339,269,69,1
Lackawanna,Taylor W-03 P-00,TAX COLLECTOR TAYLOR,,,Write-In Totals,1,4,3,1,0
Lackawanna,Taylor W-03 P-00,COUNCIL TAYLOR,,DNR,JEANIE SLUCK,4,247,193,54,0
Lackawanna,Taylor W-03 P-00,COUNCIL TAYLOR,,DEM,JOHN FOX,4,223,172,50,1
Lackawanna,Taylor W-03 P-00,COUNCIL TAYLOR,,DEM,KENNETH F. MICKAVICZ,4,222,182,39,1
Lackawanna,Taylor W-03 P-00,COUNCIL TAYLOR,,DEM,DICK NEZLO,4,179,126,52,1
Lackawanna,Taylor W-03 P-00,COUNCIL TAYLOR,,REP,JAMES DIGWOOD,4,228,195,32,1
Lackawanna,Taylor W-03 P-00,COUNCIL TAYLOR,,REP,EDWARD J. FORTUNA,4,164,140,24,0
Lackawanna,Taylor W-03 P-00,COUNCIL TAYLOR,,REP,ROBERTA CROSBY BOWMAN,4,152,133,19,0
Lackawanna,Taylor W-03 P-00,COUNCIL TAYLOR,,,Write-In Totals,4,1,1,0,0
Lackawanna,Taylor W-03 P-00,RIVERSIDE SCHOOL DIRECTOR,,DNR,BARBARA FEDOR,4,238,191,47,0
Lackawanna,Taylor W-03 P-00,RIVERSIDE SCHOOL DIRECTOR,,DNR,MARY BURKE,4,261,202,58,1
Lackawanna,Taylor W-03 P-00,RIVERSIDE SCHOOL DIRECTOR,,DNR,CAROL KAMINSKI,4,217,180,37,0
Lackawanna,Taylor W-03 P-00,RIVERSIDE SCHOOL DIRECTOR,,DEM,MARION MAURER,4,199,144,54,1
Lackawanna,Taylor W-03 P-00,RIVERSIDE SCHOOL DIRECTOR,,REP,RONALD A. GALLAGHER,4,179,153,25,1
Lackawanna,Taylor W-03 P-00,RIVERSIDE SCHOOL DIRECTOR,,,Write-In Totals,4,10,7,3,0
Lackawanna,Taylor W-03 P-00,JUDGE OF ELECTION Taylor W-03 P-00,,DEM,BETTY WEISENFLUH,1,341,270,70,1
Lackawanna,Taylor W-03 P-00,JUDGE OF ELECTION Taylor W-03 P-00,,,Write-In Totals,1,6,6,0,0
Lackawanna,Taylor W-03 P-00,INSPECTOR OF ELECTION Taylor W-03 P-00,,DNR,CAROL ELLIS,1,329,263,65,1
Lackawanna,Taylor W-03 P-00,INSPECTOR OF ELECTION Taylor W-03 P-00,,,Write-In Totals,1,6,6,0,0
Lackawanna,Taylor W-03 P-00,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,YES,1,249,192,56,1
Lackawanna,Taylor W-03 P-00,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,NO,1,137,120,17,0
Lackawanna,Taylor W-03 P-00,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,YES,1,247,190,56,1
Lackawanna,Taylor W-03 P-00,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,NO,1,141,123,18,0
Lackawanna,Taylor W-03 P-00,SUPREME COURT RETENTION - DAVID WECHT,,,YES,1,239,183,55,1
Lackawanna,Taylor W-03 P-00,SUPREME COURT RETENTION - DAVID WECHT,,,NO,1,146,127,19,0
Lackawanna,Taylor W-03 P-00,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,YES,1,220,170,49,1
Lackawanna,Taylor W-03 P-00,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,NO,1,142,122,20,0
Lackawanna,Taylor W-03 P-00,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,YES,1,223,175,47,1
Lackawanna,Taylor W-03 P-00,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,NO,1,138,116,22,0
Lackawanna,Taylor W-03 P-00,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,YES,1,274,218,55,1
Lackawanna,Taylor W-03 P-00,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,NO,1,109,90,19,0
Lackawanna,Taylor W-04 P-00,,,,Registered Voters,,1188,,,
Lackawanna,Taylor W-04 P-00,,,,Ballots Cast,,528,446,82,0
Lackawanna,Taylor W-04 P-00,,,,Ballots Cast - Blank,,0,0,0,0
Lackawanna,Taylor W-04 P-00,JUDGE OF THE SUPERIOR COURT,,DEM,BRANDON NEUMAN,1,314,250,64,0
Lackawanna,Taylor W-04 P-00,JUDGE OF THE SUPERIOR COURT,,REP,MARIA BATTISTA,1,174,161,13,0
Lackawanna,Taylor W-04 P-00,JUDGE OF THE SUPERIOR COURT,,LIB,DANIEL WASSMER,1,16,13,3,0
Lackawanna,Taylor W-04 P-00,JUDGE OF THE SUPERIOR COURT,,,Write-In Totals,1,0,0,0,0
Lackawanna,Taylor W-04 P-00,JUDGE OF THE COMMONWEALTH COURT,,DEM,STELLA TSAI,1,317,250,67,0
Lackawanna,Taylor W-04 P-00,JUDGE OF THE COMMONWEALTH COURT,,REP,MATT WOLFORD,1,182,169,13,0
Lackawanna,Taylor W-04 P-00,JUDGE OF THE COMMONWEALTH COURT,,,Write-In Totals,1,0,0,0,0
Lackawanna,Taylor W-04 P-00,JUDGE OF THE COURT OF COMMON PLEAS,,DNR,MARK POWELL,1,458,386,72,0
Lackawanna,Taylor W-04 P-00,JUDGE OF THE COURT OF COMMON PLEAS,,,Write-In Totals,1,6,6,0,0
Lackawanna,Taylor W-04 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,DEM,THOM WELBY,1,292,235,57,0
Lackawanna,Taylor W-04 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,REP,CHET MERLI,1,135,128,7,0
Lackawanna,Taylor W-04 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,AAI,MICHAEL P. CAPPELLINI,1,88,71,17,0
Lackawanna,Taylor W-04 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,0,0,0,0
Lackawanna,Taylor W-04 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,DEM,LAUREN BIEBER MAILEN,1,263,208,55,0
Lackawanna,Taylor W-04 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,REP,SUSANNE PREAMBO GREEN,1,136,128,8,0
Lackawanna,Taylor W-04 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,0,0,0,0
Lackawanna,Taylor W-04 P-00,DISTRICT ATTORNEY,,DNR,BRIAN GALLAGHER,1,459,390,69,0
Lackawanna,Taylor W-04 P-00,DISTRICT ATTORNEY,,,Write-In Totals,1,6,6,0,0
Lackawanna,Taylor W-04 P-00,SHERIFF,,DEM,MARK P. MCANDREW,1,380,307,73,0
Lackawanna,Taylor W-04 P-00,SHERIFF,,REP,GLENN CAPMAN,1,129,121,8,0
Lackawanna,Taylor W-04 P-00,SHERIFF,,,Write-In Totals,1,1,1,0,0
Lackawanna,Taylor W-04 P-00,RECORDER OF DEEDS,,DEM,EVIE RAFALKO MCNULTY,1,354,283,71,0
Lackawanna,Taylor W-04 P-00,RECORDER OF DEEDS,,REP,SHARON SOLTIS SPARANO,1,155,144,11,0
Lackawanna,Taylor W-04 P-00,RECORDER OF DEEDS,,,Write-In Totals,1,2,2,0,0
Lackawanna,Taylor W-04 P-00,REGISTER OF WILLS,,DEM,FRAN KOVALESKI,1,347,277,70,0
Lackawanna,Taylor W-04 P-00,REGISTER OF WILLS,,REP,VANESSA LIENERT,1,147,137,10,0
Lackawanna,Taylor W-04 P-00,REGISTER OF WILLS,,,Write-In Totals,1,1,1,0,0
Lackawanna,Taylor W-04 P-00,MAYOR TAYLOR,,DNR,LONI KAVULICH,1,483,411,72,0
Lackawanna,Taylor W-04 P-00,MAYOR TAYLOR,,,Write-In Totals,1,8,7,1,0
Lackawanna,Taylor W-04 P-00,TAX COLLECTOR TAYLOR,,DNR,DELPHINE DEANGELO,1,465,391,74,0
Lackawanna,Taylor W-04 P-00,TAX COLLECTOR TAYLOR,,,Write-In Totals,1,4,4,0,0
Lackawanna,Taylor W-04 P-00,COUNCIL TAYLOR,,DNR,JEANIE SLUCK,4,355,294,61,0
Lackawanna,Taylor W-04 P-00,COUNCIL TAYLOR,,DEM,JOHN FOX,4,349,288,61,0
Lackawanna,Taylor W-04 P-00,COUNCIL TAYLOR,,DEM,KENNETH F. MICKAVICZ,4,302,243,59,0
Lackawanna,Taylor W-04 P-00,COUNCIL TAYLOR,,DEM,DICK NEZLO,4,206,160,46,0
Lackawanna,Taylor W-04 P-00,COUNCIL TAYLOR,,REP,JAMES DIGWOOD,4,245,223,22,0
Lackawanna,Taylor W-04 P-00,COUNCIL TAYLOR,,REP,EDWARD J. FORTUNA,4,187,168,19,0
Lackawanna,Taylor W-04 P-00,COUNCIL TAYLOR,,REP,ROBERTA CROSBY BOWMAN,4,133,121,12,0
Lackawanna,Taylor W-04 P-00,COUNCIL TAYLOR,,,Write-In Totals,4,0,0,0,0
Lackawanna,Taylor W-04 P-00,RIVERSIDE SCHOOL DIRECTOR,,DNR,BARBARA FEDOR,4,300,242,58,0
Lackawanna,Taylor W-04 P-00,RIVERSIDE SCHOOL DIRECTOR,,DNR,MARY BURKE,4,360,301,59,0
Lackawanna,Taylor W-04 P-00,RIVERSIDE SCHOOL DIRECTOR,,DNR,CAROL KAMINSKI,4,281,222,59,0
Lackawanna,Taylor W-04 P-00,RIVERSIDE SCHOOL DIRECTOR,,DEM,MARION MAURER,4,294,235,59,0
Lackawanna,Taylor W-04 P-00,RIVERSIDE SCHOOL DIRECTOR,,REP,RONALD A. GALLAGHER,4,174,162,12,0
Lackawanna,Taylor W-04 P-00,RIVERSIDE SCHOOL DIRECTOR,,,Write-In Totals,4,7,7,0,0
Lackawanna,Taylor W-04 P-00,JUDGE OF ELECTION Taylor W-04 P-00,,DEM,GINA IACOVAZZI,1,439,368,71,0
Lackawanna,Taylor W-04 P-00,JUDGE OF ELECTION Taylor W-04 P-00,,,Write-In Totals,1,7,7,0,0
Lackawanna,Taylor W-04 P-00,INSPECTOR OF ELECTION Taylor W-04 P-00,,DNR,LINDA KAVULICH,1,450,381,69,0
Lackawanna,Taylor W-04 P-00,INSPECTOR OF ELECTION Taylor W-04 P-00,,,Write-In Totals,1,4,4,0,0
Lackawanna,Taylor W-04 P-00,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,YES,1,353,288,65,0
Lackawanna,Taylor W-04 P-00,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,NO,1,142,130,12,0
Lackawanna,Taylor W-04 P-00,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,YES,1,350,287,63,0
Lackawanna,Taylor W-04 P-00,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,NO,1,144,130,14,0
Lackawanna,Taylor W-04 P-00,SUPREME COURT RETENTION - DAVID WECHT,,,YES,1,343,281,62,0
Lackawanna,Taylor W-04 P-00,SUPREME COURT RETENTION - DAVID WECHT,,,NO,1,151,136,15,0
Lackawanna,Taylor W-04 P-00,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,YES,1,317,260,57,0
Lackawanna,Taylor W-04 P-00,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,NO,1,153,138,15,0
Lackawanna,Taylor W-04 P-00,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,YES,1,319,262,57,0
Lackawanna,Taylor W-04 P-00,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,NO,1,147,132,15,0
Lackawanna,Taylor W-04 P-00,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,YES,1,364,305,59,0
Lackawanna,Taylor W-04 P-00,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,NO,1,121,103,18,0
Lackawanna,Taylor W-05 P-00,,,,Registered Voters,,988,,,
Lackawanna,Taylor W-05 P-00,,,,Ballots Cast,,523,408,113,2
Lackawanna,Taylor W-05 P-00,,,,Ballots Cast - Blank,,0,0,0,0
Lackawanna,Taylor W-05 P-00,JUDGE OF THE SUPERIOR COURT,,DEM,BRANDON NEUMAN,1,269,188,79,2
Lackawanna,Taylor W-05 P-00,JUDGE OF THE SUPERIOR COURT,,REP,MARIA BATTISTA,1,194,170,24,0
Lackawanna,Taylor W-05 P-00,JUDGE OF THE SUPERIOR COURT,,LIB,DANIEL WASSMER,1,17,15,2,0
Lackawanna,Taylor W-05 P-00,JUDGE OF THE SUPERIOR COURT,,,Write-In Totals,1,0,0,0,0
Lackawanna,Taylor W-05 P-00,JUDGE OF THE COMMONWEALTH COURT,,DEM,STELLA TSAI,1,278,190,86,2
Lackawanna,Taylor W-05 P-00,JUDGE OF THE COMMONWEALTH COURT,,REP,MATT WOLFORD,1,198,178,20,0
Lackawanna,Taylor W-05 P-00,JUDGE OF THE COMMONWEALTH COURT,,,Write-In Totals,1,0,0,0,0
Lackawanna,Taylor W-05 P-00,JUDGE OF THE COURT OF COMMON PLEAS,,DNR,MARK POWELL,1,445,339,104,2
Lackawanna,Taylor W-05 P-00,JUDGE OF THE COURT OF COMMON PLEAS,,,Write-In Totals,1,4,4,0,0
Lackawanna,Taylor W-05 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,DEM,THOM WELBY,1,285,203,80,2
Lackawanna,Taylor W-05 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,REP,CHET MERLI,1,151,135,16,0
Lackawanna,Taylor W-05 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,AAI,MICHAEL P. CAPPELLINI,1,72,57,15,0
Lackawanna,Taylor W-05 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,2,2,0,0
Lackawanna,Taylor W-05 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,DEM,LAUREN BIEBER MAILEN,1,243,175,66,2
Lackawanna,Taylor W-05 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,REP,SUSANNE PREAMBO GREEN,1,139,125,14,0
Lackawanna,Taylor W-05 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,1,1,0,0
Lackawanna,Taylor W-05 P-00,DISTRICT ATTORNEY,,DNR,BRIAN GALLAGHER,1,434,327,105,2
Lackawanna,Taylor W-05 P-00,DISTRICT ATTORNEY,,,Write-In Totals,1,2,2,0,0
Lackawanna,Taylor W-05 P-00,SHERIFF,,DEM,MARK P. MCANDREW,1,337,238,97,2
Lackawanna,Taylor W-05 P-00,SHERIFF,,REP,GLENN CAPMAN,1,160,147,13,0
Lackawanna,Taylor W-05 P-00,SHERIFF,,,Write-In Totals,1,0,0,0,0
Lackawanna,Taylor W-05 P-00,RECORDER OF DEEDS,,DEM,EVIE RAFALKO MCNULTY,1,331,237,92,2
Lackawanna,Taylor W-05 P-00,RECORDER OF DEEDS,,REP,SHARON SOLTIS SPARANO,1,163,144,19,0
Lackawanna,Taylor W-05 P-00,RECORDER OF DEEDS,,,Write-In Totals,1,0,0,0,0
Lackawanna,Taylor W-05 P-00,REGISTER OF WILLS,,DEM,FRAN KOVALESKI,1,309,219,88,2
Lackawanna,Taylor W-05 P-00,REGISTER OF WILLS,,REP,VANESSA LIENERT,1,165,148,17,0
Lackawanna,Taylor W-05 P-00,REGISTER OF WILLS,,,Write-In Totals,1,0,0,0,0
Lackawanna,Taylor W-05 P-00,MAYOR TAYLOR,,DNR,LONI KAVULICH,1,443,341,101,1
Lackawanna,Taylor W-05 P-00,MAYOR TAYLOR,,,Write-In Totals,1,10,8,2,0
Lackawanna,Taylor W-05 P-00,TAX COLLECTOR TAYLOR,,DNR,DELPHINE DEANGELO,1,430,330,99,1
Lackawanna,Taylor W-05 P-00,TAX COLLECTOR TAYLOR,,,Write-In Totals,1,4,4,0,0
Lackawanna,Taylor W-05 P-00,COUNCIL TAYLOR,,DNR,JEANIE SLUCK,4,303,224,78,1
Lackawanna,Taylor W-05 P-00,COUNCIL TAYLOR,,DEM,JOHN FOX,4,292,208,83,1
Lackawanna,Taylor W-05 P-00,COUNCIL TAYLOR,,DEM,KENNETH F. MICKAVICZ,4,268,195,72,1
Lackawanna,Taylor W-05 P-00,COUNCIL TAYLOR,,DEM,DICK NEZLO,4,218,141,76,1
Lackawanna,Taylor W-05 P-00,COUNCIL TAYLOR,,REP,JAMES DIGWOOD,4,289,241,48,0
Lackawanna,Taylor W-05 P-00,COUNCIL TAYLOR,,REP,EDWARD J. FORTUNA,4,206,172,34,0
Lackawanna,Taylor W-05 P-00,COUNCIL TAYLOR,,REP,ROBERTA CROSBY BOWMAN,4,154,136,18,0
Lackawanna,Taylor W-05 P-00,COUNCIL TAYLOR,,,Write-In Totals,4,2,2,0,0
Lackawanna,Taylor W-05 P-00,RIVERSIDE SCHOOL DIRECTOR,,DNR,BARBARA FEDOR,4,278,213,65,0
Lackawanna,Taylor W-05 P-00,RIVERSIDE SCHOOL DIRECTOR,,DNR,MARY BURKE,4,305,239,66,0
Lackawanna,Taylor W-05 P-00,RIVERSIDE SCHOOL DIRECTOR,,DNR,CAROL KAMINSKI,4,262,197,65,0
Lackawanna,Taylor W-05 P-00,RIVERSIDE SCHOOL DIRECTOR,,DEM,MARION MAURER,4,261,176,84,1
Lackawanna,Taylor W-05 P-00,RIVERSIDE SCHOOL DIRECTOR,,REP,RONALD A. GALLAGHER,4,209,186,23,0
Lackawanna,Taylor W-05 P-00,RIVERSIDE SCHOOL DIRECTOR,,,Write-In Totals,4,6,6,0,0
Lackawanna,Taylor W-05 P-00,JUDGE OF ELECTION Taylor W-05 P-00,,,Write-In Totals,1,13,12,1,0
Lackawanna,Taylor W-05 P-00,INSPECTOR OF ELECTION Taylor W-05 P-00,,,Write-In Totals,1,9,8,1,0
Lackawanna,Taylor W-05 P-00,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,YES,1,312,223,88,1
Lackawanna,Taylor W-05 P-00,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,NO,1,152,134,18,0
Lackawanna,Taylor W-05 P-00,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,YES,1,307,222,84,1
Lackawanna,Taylor W-05 P-00,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,NO,1,153,132,21,0
Lackawanna,Taylor W-05 P-00,SUPREME COURT RETENTION - DAVID WECHT,,,YES,1,302,218,83,1
Lackawanna,Taylor W-05 P-00,SUPREME COURT RETENTION - DAVID WECHT,,,NO,1,158,136,22,0
Lackawanna,Taylor W-05 P-00,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,YES,1,268,192,75,1
Lackawanna,Taylor W-05 P-00,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,NO,1,174,149,25,0
Lackawanna,Taylor W-05 P-00,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,YES,1,266,191,74,1
Lackawanna,Taylor W-05 P-00,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,NO,1,172,146,26,0
Lackawanna,Taylor W-05 P-00,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,YES,1,318,235,82,1
Lackawanna,Taylor W-05 P-00,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,NO,1,145,121,24,0
Lackawanna,Throop W-01 P-00,,,,Registered Voters,,1092,,,
Lackawanna,Throop W-01 P-00,,,,Ballots Cast,,540,422,116,2
Lackawanna,Throop W-01 P-00,,,,Ballots Cast - Blank,,0,0,0,0
Lackawanna,Throop W-01 P-00,JUDGE OF THE SUPERIOR COURT,,DEM,BRANDON NEUMAN,1,287,188,99,0
Lackawanna,Throop W-01 P-00,JUDGE OF THE SUPERIOR COURT,,REP,MARIA BATTISTA,1,203,190,11,2
Lackawanna,Throop W-01 P-00,JUDGE OF THE SUPERIOR COURT,,LIB,DANIEL WASSMER,1,15,13,2,0
Lackawanna,Throop W-01 P-00,JUDGE OF THE SUPERIOR COURT,,,Write-In Totals,1,0,0,0,0
Lackawanna,Throop W-01 P-00,JUDGE OF THE COMMONWEALTH COURT,,DEM,STELLA TSAI,1,293,197,96,0
Lackawanna,Throop W-01 P-00,JUDGE OF THE COMMONWEALTH COURT,,REP,MATT WOLFORD,1,206,191,13,2
Lackawanna,Throop W-01 P-00,JUDGE OF THE COMMONWEALTH COURT,,,Write-In Totals,1,0,0,0,0
Lackawanna,Throop W-01 P-00,JUDGE OF THE COURT OF COMMON PLEAS,,DNR,MARK POWELL,1,439,333,105,1
Lackawanna,Throop W-01 P-00,JUDGE OF THE COURT OF COMMON PLEAS,,,Write-In Totals,1,9,9,0,0
Lackawanna,Throop W-01 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,DEM,THOM WELBY,1,204,136,68,0
Lackawanna,Throop W-01 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,REP,CHET MERLI,1,176,162,12,2
Lackawanna,Throop W-01 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,AAI,MICHAEL P. CAPPELLINI,1,140,105,35,0
Lackawanna,Throop W-01 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,2,2,0,0
Lackawanna,Throop W-01 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,DEM,LAUREN BIEBER MAILEN,1,213,145,68,0
Lackawanna,Throop W-01 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,REP,SUSANNE PREAMBO GREEN,1,166,155,9,2
Lackawanna,Throop W-01 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,0,0,0,0
Lackawanna,Throop W-01 P-00,DISTRICT ATTORNEY,,DNR,BRIAN GALLAGHER,1,440,337,102,1
Lackawanna,Throop W-01 P-00,DISTRICT ATTORNEY,,,Write-In Totals,1,8,7,1,0
Lackawanna,Throop W-01 P-00,SHERIFF,,DEM,MARK P. MCANDREW,1,334,234,100,0
Lackawanna,Throop W-01 P-00,SHERIFF,,REP,GLENN CAPMAN,1,188,174,12,2
Lackawanna,Throop W-01 P-00,SHERIFF,,,Write-In Totals,1,0,0,0,0
Lackawanna,Throop W-01 P-00,RECORDER OF DEEDS,,DEM,EVIE RAFALKO MCNULTY,1,339,235,104,0
Lackawanna,Throop W-01 P-00,RECORDER OF DEEDS,,REP,SHARON SOLTIS SPARANO,1,177,165,10,2
Lackawanna,Throop W-01 P-00,RECORDER OF DEEDS,,,Write-In Totals,1,1,1,0,0
Lackawanna,Throop W-01 P-00,REGISTER OF WILLS,,DEM,FRAN KOVALESKI,1,337,236,101,0
Lackawanna,Throop W-01 P-00,REGISTER OF WILLS,,REP,VANESSA LIENERT,1,163,150,11,2
Lackawanna,Throop W-01 P-00,REGISTER OF WILLS,,,Write-In Totals,1,1,1,0,0
Lackawanna,Throop W-01 P-00,MAYOR THROOP,,DNR,ANTHONY AMICO,1,413,316,95,2
Lackawanna,Throop W-01 P-00,MAYOR THROOP,,,Write-In Totals,1,63,55,8,0
Lackawanna,Throop W-01 P-00,TAX COLLECTOR THROOP,,DNR,ADAM F. NOSAK,1,468,365,102,1
Lackawanna,Throop W-01 P-00,TAX COLLECTOR THROOP,,,Write-In Totals,1,8,7,1,0
Lackawanna,Throop W-01 P-00,COUNCIL THROOP,,DEM,MELISSA LOKUTA-FAZIO,4,305,213,92,0
Lackawanna,Throop W-01 P-00,COUNCIL THROOP,,DEM,MATTHEW CHORBA,4,318,219,98,1
Lackawanna,Throop W-01 P-00,COUNCIL THROOP,,DNR,VINCE TANANA,4,342,263,77,2
Lackawanna,Throop W-01 P-00,COUNCIL THROOP,,DEM,RICHARD KUCHARSKI,4,309,216,93,0
Lackawanna,Throop W-01 P-00,COUNCIL THROOP,,REP,JEANINE CHOMKO CAPMAN,4,250,230,19,1
Lackawanna,Throop W-01 P-00,COUNCIL THROOP,,,Write-In Totals,4,13,13,0,0
Lackawanna,Throop W-01 P-00,MID VALLEY SCHOOL DIRECTOR REGION 3,,DNR,FRANK GALLI,2,359,273,84,2
