county,office,district,party,candidate,election_day,mail,provisional,votes
Montgomery,Upper Moreland 2-2 Inspector of Election,,WRITE-IN,DAISY CASTILLO,1,0,0,1
Montgomery,Upper Moreland 2-2 Inspector of Election,,WRITE-IN,DAN FAIR,0,1,0,1
Montgomery,Upper Moreland 2-2 Inspector of Election,,WRITE-IN,DEBORAH OLSEN,0,1,0,1
Montgomery,Upper Moreland 2-2 Inspector of Election,,WRITE-IN,FRANCIS BYRNE,0,1,0,1
Montgomery,Upper Moreland 2-2 Inspector of Election,,WRITE-IN,JASON CAETANO,1,0,0,1
Montgomery,Upper Moreland 2-2 Inspector of Election,,WRITE-IN,JOE DOE,1,0,0,1
Montgomery,Upper Moreland 2-2 Inspector of Election,,WRITE-IN,JOHN J LAUGHLAN JR,0,1,0,1
Montgomery,Upper Moreland 2-2 Inspector of Election,,WRITE-IN,JOSH PROSCENO,1,0,0,1
Montgomery,Upper Moreland 2-2 Inspector of Election,,WRITE-IN,JULIA JOHNSON,1,0,0,1
Montgomery,Upper Moreland 2-2 Inspector of Election,,WRITE-IN,KEITH MURRAY,0,1,0,1
Montgomery,Upper Moreland 2-2 Inspector of Election,,WRITE-IN,LAUREN CONNELLY,1,0,0,1
Montgomery,Upper Moreland 2-2 Inspector of Election,,WRITE-IN,MARK A VITAK,1,0,0,1
Montgomery,Upper Moreland 2-2 Inspector of Election,,WRITE-IN,MARK ROWE,1,0,0,1
Montgomery,Upper Moreland 2-2 Inspector of Election,,WRITE-IN,MARY BLANK,1,0,0,1
Montgomery,Upper Moreland 2-2 Inspector of Election,,WRITE-IN,MARYANN TAYLOR,1,0,0,1
Montgomery,Upper Moreland 2-2 Inspector of Election,,WRITE-IN,MATT BLANK,1,0,0,1
Montgomery,Upper Moreland 2-2 Inspector of Election,,WRITE-IN,NICHOLAS RANK,1,0,0,1
Montgomery,Upper Moreland 2-2 Inspector of Election,,WRITE-IN,SAMANTHA LEPORATI,1,0,0,1
Montgomery,Upper Moreland 2-2 Inspector of Election,,WRITE-IN,SERGEY KOVALENKO,1,0,0,1
Montgomery,Upper Moreland 2-2 Inspector of Election,,WRITE-IN,STEVE DANCHA,0,1,0,1
Montgomery,Upper Moreland 2-2 Inspector of Election,,WRITE-IN,TIMOTHY BENTLEY,1,0,0,1
Montgomery,Upper Moreland 2-2 Inspector of Election,,WRITE-IN,TOM ARAYA,1,0,0,1
Montgomery,Upper Moreland 2-2 Inspector of Election,,WRITE-IN,VICTORIA BROWN,1,0,0,1
Montgomery,Upper Moreland 3-1 Judge of Election,,DEM,MELISSA A OSBORNE,371,149,5,525
Montgomery,Upper Moreland 3-1 Inspector of Election,,,DEM,318,130,4,452
Montgomery,Upper Moreland 3-1 Inspector of Election,,REP,JUDY ALBANO,152,27,1,180
Montgomery,Upper Moreland 3-2 Judge of Election,,WRITE-IN,ELLIS FATTIZZI,9,0,2,11
Montgomery,Upper Moreland 3-2 Inspector of Election,,WRITE-IN,RUSS GRAEBER,2,0,0,2
Montgomery,Upper Moreland 3-2 Inspector of Election,,WRITE-IN,LAUREN HUGHES,1,0,0,1
Montgomery,Upper Moreland 3-2 Inspector of Election,,WRITE-IN,ZACHARY MURPHY,1,0,0,1
Montgomery,Upper Moreland 4-1 Judge of Election,,WRITE-IN,ALBERT SCHULTZ,1,0,0,1
Montgomery,Upper Moreland 4-1 Judge of Election,,WRITE-IN,BONNIE MACDONALD,1,0,0,1
Montgomery,Upper Moreland 4-1 Judge of Election,,WRITE-IN,DEANNA GOODFELLOW,0,1,0,1
Montgomery,Upper Moreland 4-1 Judge of Election,,WRITE-IN,GERALD HOFFIUS,1,0,0,1
Montgomery,Upper Moreland 4-1 Judge of Election,,WRITE-IN,JOE LA BOO,1,0,0,1
Montgomery,Upper Moreland 4-1 Judge of Election,,WRITE-IN,MARILYN PIERRE,0,1,0,1
Montgomery,Upper Moreland 4-1 Judge of Election,,WRITE-IN,THOMAS WYLAND,1,0,0,1
Montgomery,Upper Moreland 4-1 Inspector of Election,,WRITE-IN,NICHOLAS A RANK,1,0,0,1
Montgomery,Upper Moreland 4-1 Inspector of Election,,WRITE-IN,ALBERT SCHULTZ,1,0,0,1
Montgomery,Upper Moreland 4-1 Inspector of Election,,WRITE-IN,DEANNA GOODFELLOW,0,1,0,1
Montgomery,Upper Moreland 4-1 Inspector of Election,,WRITE-IN,JANE LABOO,1,0,0,1
Montgomery,Upper Moreland 4-1 Inspector of Election,,WRITE-IN,JUDY ALBANO,1,0,0,1
Montgomery,Upper Moreland 4-1 Inspector of Election,,WRITE-IN,LYN ALEXANDER,1,0,0,1
Montgomery,Upper Moreland 4-1 Inspector of Election,,WRITE-IN,PHILIP SCHWARZ,1,0,0,1
Montgomery,Upper Moreland 4-1 Inspector of Election,,WRITE-IN,THOMAS WYLAND,1,0,0,1
Montgomery,Upper Moreland 4-2 Judge of Election,,REP,GERALD L HOFFIUS,248,75,1,324
Montgomery,Upper Moreland 4-2 Inspector of Election,,REP,NICHOLAS A RANK,246,75,1,322
Montgomery,Upper Moreland 4-2 Inspector of Election,,WRITE-IN,CHRISTINE NORTH,2,0,0,2
Montgomery,Upper Moreland 5-1 Judge of Election,,REP,BONNIE MACDONALD,180,41,0,221
Montgomery,Upper Moreland 5-1 Inspector of Election,,WRITE-IN,DAN FARLEY,3,0,0,3
Montgomery,Upper Moreland 5-1 Inspector of Election,,WRITE-IN,BRENDA DODD,0,1,0,1
Montgomery,Upper Moreland 5-1 Inspector of Election,,WRITE-IN,GEORGE J HARTMAN JR,0,1,0,1
Montgomery,Upper Moreland 5-1 Inspector of Election,,WRITE-IN,IAN WITTHOEFT,1,0,0,1
Montgomery,Upper Moreland 5-1 Inspector of Election,,WRITE-IN,JACOB BOUFFARD,1,0,0,1
Montgomery,Upper Moreland 5-1 Inspector of Election,,WRITE-IN,JESH BICKHARDT,1,0,0,1
Montgomery,Upper Moreland 5-1 Inspector of Election,,WRITE-IN,KIP MCFATRIDGE,1,0,0,1
Montgomery,Upper Moreland 5-1 Inspector of Election,,WRITE-IN,LORI FOLK,1,0,0,1
Montgomery,Upper Moreland 5-1 Inspector of Election,,WRITE-IN,TOM WINTERBERG,1,0,0,1
Montgomery,Upper Moreland 5-1 Inspector of Election,,WRITE-IN,VINCE SUTTON,1,0,0,1
Montgomery,Upper Moreland 5-1 Inspector of Election,,WRITE-IN,WENDELL SEARS,1,0,0,1
Montgomery,Upper Moreland 5-2 Judge of Election,,REP,JUDITH D ABEL,423,92,2,517
Montgomery,Upper Moreland 5-2 Inspector of Election,,DEM,KAREN W TERRY,288,115,5,408
Montgomery,Upper Moreland 5-2 Inspector of Election,,REP,CAROL J PFAFF,303,48,0,351
Montgomery,Upper Moreland 6-1 Judge of Election,,WRITE-IN,PAULETTE STEFFA,2,0,0,2
Montgomery,Upper Moreland 6-1 Inspector of Election,,WRITE-IN,CAROL PFAFF,0,1,0,1
Montgomery,Upper Moreland 6-1 Inspector of Election,,WRITE-IN,ELAINE J KLAWANIS,1,0,0,1
Montgomery,Upper Moreland 6-1 Inspector of Election,,WRITE-IN,KAREN W TERRY,1,0,0,1
Montgomery,Upper Moreland 6-1 Inspector of Election,,WRITE-IN,PAULETTE STEFFA,1,0,0,1
Montgomery,Upper Moreland 6-1 Inspector of Election,,WRITE-IN,SANDRA RICHMAN,1,0,0,1
Montgomery,Upper Moreland 6-2 Judge of Election,,REP,CHARLES CERINO,301,111,2,414
Montgomery,Upper Moreland 6-2 Inspector of Election,,DEM,SUSAN HOLLENBACH,296,181,0,477
Montgomery,Upper Moreland 6-2 Inspector of Election,,WRITE-IN,ANTHONY CURBETT,1,0,0,1
Montgomery,Upper Moreland 6-2 Inspector of Election,,WRITE-IN,CAROL NEJMAN,1,0,0,1
Montgomery,Upper Moreland 6-2 Inspector of Election,,WRITE-IN,CHRISTIAN HENDERSON,1,0,0,1
Montgomery,Upper Moreland 6-2 Inspector of Election,,WRITE-IN,FRANCIS LUCCI,1,0,0,1
Montgomery,Upper Moreland 6-2 Inspector of Election,,WRITE-IN,FRANK CARVER,1,0,0,1
Montgomery,Upper Moreland 6-2 Inspector of Election,,WRITE-IN,KYLE SCHWARBER,1,0,0,1
Montgomery,Upper Moreland 6-2 Inspector of Election,,WRITE-IN,NED LEIBY,1,0,0,1
Montgomery,Upper Moreland 7-1 Judge of Election,,REP,CAROL B THRASHER,334,58,1,393
Montgomery,Upper Moreland 7-1 Inspector of Election,,REP,DALE WITTICK,329,56,1,386
Montgomery,Upper Moreland 7-1 Inspector of Election,,WRITE-IN,JAYNE WARNER,20,0,0,20
Montgomery,Upper Moreland 7-2 Judge of Election,,DEM,PAUL MCCARTHY,278,158,2,438
Montgomery,Upper Moreland 7-2 Inspector of Election,,DEM,DIANE MCCARTHY,285,160,2,447
Montgomery,Upper Moreland 7-2 Inspector of Election,,WRITE-IN,DALE WITTICK,7,1,0,8
Montgomery,Upper Pottsgrove Judge of Election,,REP,MARK MCKINNIE,1024,310,6,1340
Montgomery,Upper Pottsgrove Inspector of Election,,DEM,VELVA ZARLEY,708,433,5,1146
Montgomery,Upper Pottsgrove Inspector of Election,,REP,KARI KOWALSKI,714,134,5,853
Montgomery,Upper Providence Mingo 1 Judge of Election,,DEM,IAN MANSMANN,406,268,6,680
Montgomery,Upper Providence Mingo 1 Judge of Election,,REP,JOY ANN CULLUM,349,75,3,427
Montgomery,Upper Providence Mingo 1 Inspector of Election,,REP,JUDITH MAJOR,568,198,4,770
Montgomery,Upper Providence Mingo 1 Inspector of Election,,WRITE-IN,IAN MANSMANN,3,3,0,6
Montgomery,Upper Providence Mingo 2 Judge of Election,,DEM,KEVIN I WRIGHT,561,443,3,1007
Montgomery,Upper Providence Mingo 2 Judge of Election,,REP,GARY G VANATTER,491,137,5,633
Montgomery,Upper Providence Mingo 2 Inspector of Election,,REP,MICHELE MCEVOY,771,322,7,1100
Montgomery,Upper Providence Mingo 2 Inspector of Election,,WRITE-IN,ANTHONY GOLDSMITH,0,3,0,3
Montgomery,Upper Providence Mingo 2 Inspector of Election,,WRITE-IN,KEVIN I WRIGHT,2,1,0,3
Montgomery,Upper Providence Mont Clare Judge of Election,,DEM,JENNIFER LUBAS,638,534,9,1181
Montgomery,Upper Providence Mont Clare Judge of Election,,REP,ERIN MARIE HOLVOET,424,150,2,576
Montgomery,Upper Providence Mont Clare Inspector of Election,,REP,PATRICIA A PULEO,704,377,3,1084
Montgomery,Upper Providence Mont Clare Inspector of Election,,WRITE-IN,JENNIFER LUBAS,2,2,0,4
Montgomery,Upper Providence Oaks Judge of Election,,DEM,RICH REESE,653,683,7,1343
Montgomery,Upper Providence Oaks Judge of Election,,REP,MARJORIE A BROWN,486,202,2,690
Montgomery,Upper Providence Oaks Inspector of Election,,DEM,TISH MCMASTER,662,706,7,1375
Montgomery,Upper Providence Oaks Inspector of Election,,REP,MARLEEN LASKA,480,185,1,666
Montgomery,Upper Providence Trappe Judge of Election,,DEM,DANIELLE LAU,644,533,13,1190
Montgomery,Upper Providence Trappe Judge of Election,,REP,JOHN O'BRIEN,614,180,1,795
Montgomery,Upper Providence Trappe Inspector of Election,,REP,RHONDA BESCRIPT,876,389,12,1277
Montgomery,Upper Providence Trappe Inspector of Election,,WRITE-IN,DANIELLE LAU,2,2,0,4
Montgomery,Upper Providence Trappe Inspector of Election,,WRITE-IN,JOHN SMITH,2,2,0,4
Montgomery,Upper Salford Judge of Election,,REP,MARTHA MOORE-HOUGH,756,192,6,954
Montgomery,Upper Salford Inspector of Election,,DEM,DANIEL LANPHER,378,239,3,620
Montgomery,Upper Salford Inspector of Election,,REP,FIONA HOUGH,584,86,4,674
Montgomery,West Conshohocken Judge of Election,,DEM,PATRICIA ZAPIEN,353,105,0,458
Montgomery,West Conshohocken Inspector of Election,,REP,MELISSA A GLEBA,268,64,0,332
Montgomery,West Conshohocken Inspector of Election,,WRITE-IN,DAPHNE EWING,58,1,0,59
Montgomery,West Norriton 1-1 Judge of Election,,DEM,JOSEPH K ALSTON,403,228,7,638
Montgomery,West Norriton 1-1 Judge of Election,,REP,PATRICIA COLBY,264,68,3,335
Montgomery,West Norriton 1-1 Inspector of Election,,DEM,KATHLEEN S GUZIEWICZ,396,233,7,636
Montgomery,West Norriton 1-1 Inspector of Election,,REP,KATHLEEN KELLY,270,65,3,338
Montgomery,West Norriton 1-2 Judge of Election,,DEM,THOMAS NESTOR,260,132,0,392
Montgomery,West Norriton 1-2 Inspector of Election,,WRITE-IN,THOMAS NESTOR,2,2,0,4
Montgomery,West Norriton 1-2 Inspector of Election,,WRITE-IN,MARIA ELENA CAPALDI,2,0,0,2
Montgomery,West Norriton 1-2 Inspector of Election,,WRITE-IN,PAUL C GABEL,0,2,0,2
Montgomery,West Norriton 2-1 Judge of Election,,DEM,KEVIN O'FARRELL BROWN,341,162,3,506
Montgomery,West Norriton 2-1 Inspector of Election,,DEM,DEBORAH L WOLF,298,150,3,451
Montgomery,West Norriton 2-1 Inspector of Election,,REP,MARIA ELENA CAPALDI,148,30,0,178
Montgomery,West Norriton 2-2 Judge of Election,,DEM,SHERIDAN EARLE,295,100,1,396
Montgomery,West Norriton 2-2 Inspector of Election,,DEM,THOMAS RIZZO,293,101,1,395
Montgomery,West Norriton 2-2 Inspector of Election,,WRITE-IN,CHARLES J STAPLE,1,0,0,1
Montgomery,West Norriton 2-2 Inspector of Election,,WRITE-IN,JOSEPH GALE,1,0,0,1
Montgomery,West Norriton 2-2 Inspector of Election,,WRITE-IN,KATHLEEN PICARD,1,0,0,1
Montgomery,West Norriton 2-2 Inspector of Election,,WRITE-IN,MIKE BUCKLEY,1,0,0,1
Montgomery,West Norriton 2-2 Inspector of Election,,WRITE-IN,RON ADAMS,1,0,0,1
Montgomery,West Norriton 2-2 Inspector of Election,,WRITE-IN,TIM MORAN,1,0,0,1
Montgomery,West Norriton 3-1 Judge of Election,,DEM,JILL BROCKMAN,447,268,8,723
Montgomery,West Norriton 3-1 Judge of Election,,REP,MARIA A INNOCENTI,175,57,2,234
Montgomery,West Norriton 3-1 Inspector of Election,,DEM,JILL K MARRON,507,293,8,808
Montgomery,West Norriton 3-1 Inspector of Election,,WRITE-IN,TIMOTHY ANDROWICK,4,0,0,4
Montgomery,West Norriton 3-2 Judge of Election,,DEM,LYNN HAMILTON WATTERS,315,176,3,494
Montgomery,West Norriton 3-2 Inspector of Election,,DEM,MARY CATHERINE LOWERY,273,158,2,433
Montgomery,West Norriton 3-2 Inspector of Election,,REP,CARLOS SHULTZ,144,43,1,188
Montgomery,West Norriton 4-1 Judge of Election,,REP,BRENDAN K COLLINS,277,129,6,412
Montgomery,West Norriton 4-1 Inspector of Election,,DEM,LYDIA MOSIER,343,275,5,623
Montgomery,West Norriton 4-1 Inspector of Election,,WRITE-IN,DOMINIC MANDERACHI,1,0,0,1
Montgomery,West Norriton 4-1 Inspector of Election,,WRITE-IN,MAURICO TRONCELLITI,1,0,0,1
Montgomery,West Norriton 4-1 Inspector of Election,,WRITE-IN,MIKE NOLAN,1,0,0,1
Montgomery,West Norriton 4-1 Inspector of Election,,WRITE-IN,RACHEL FREEMAN,1,0,0,1
Montgomery,West Norriton 4-2 Judge of Election,,DEM,LORRAINE FRIEL,399,139,1,539
Montgomery,West Norriton 4-2 Inspector of Election,,DEM,LORRAINE MANDERACHI,365,131,1,497
Montgomery,West Norriton 4-2 Inspector of Election,,REP,DOMINIC J MANDERACHI,75,15,0,90
Montgomery,West Pottsgrove Judge of Election,,WRITE-IN,NICHOLAS MUSSELMAN,4,2,0,6
Montgomery,West Pottsgrove Inspector of Election,,DEM,BARBARA HIPSZER,576,149,0,725
Montgomery,West Pottsgrove Inspector of Election,,WRITE-IN,KARI KOLAWSKI,1,2,0,3
Montgomery,Whitemarsh East 1 Judge of Election,,DEM,CHRISTINA LENNON,412,216,3,631
Montgomery,Whitemarsh East 1 Inspector of Election,,DEM,MICHELLE CROSS SMITH,410,217,3,630
Montgomery,Whitemarsh East 1 Inspector of Election,,WRITE-IN,ROB EVANS,5,0,0,5
Montgomery,Whitemarsh East 2 Judge of Election,,DEM,AUDREY M SCHWENGER,286,156,4,446
Montgomery,Whitemarsh East 2 Judge of Election,,REP,JOHN SABO,195,43,0,238
Montgomery,Whitemarsh East 2 Inspector of Election,,REP,STACY CANNON,322,99,1,422
Montgomery,Whitemarsh East 2 Inspector of Election,,WRITE-IN,KEVIN HAMEL,1,1,0,2
Montgomery,Whitemarsh East 2 Inspector of Election,,WRITE-IN,KRISTOFER MITCHELL,2,0,0,2
Montgomery,Whitemarsh Middle 1 Judge of Election,,DEM,SHARON E KAZARAS,465,161,4,630
Montgomery,Whitemarsh Middle 1 Inspector of Election,,DEM,PAMELA ROBERTS,463,161,4,628
Montgomery,Whitemarsh Middle 1 Inspector of Election,,WRITE-IN,ARLENE KOSH MCELREE,0,2,1,3
Montgomery,Whitemarsh Middle 2 Judge of Election,,DEM,ARTHUR ART RUBALCAVA,213,99,3,315
Montgomery,Whitemarsh Middle 2 Inspector of Election,,DEM,JEANNETTE QUIRUS,215,98,3,316
Montgomery,Whitemarsh Middle 2 Inspector of Election,,WRITE-IN,ELIZABETH MADONNA,2,0,0,2
Montgomery,Whitemarsh Middle 3 Judge of Election,,DEM,SCOTT STERLING,485,241,7,733
Montgomery,Whitemarsh Middle 3 Inspector of Election,,DEM,DANIEL LINN,479,240,7,726
Montgomery,Whitemarsh Middle 3 Inspector of Election,,WRITE-IN,WALTER KEEHAN,7,0,0,7
Montgomery,Whitemarsh Middle 4 Judge of Election,,DEM,DONNA CASINO-BIDDLE,438,371,4,813
Montgomery,Whitemarsh Middle 4 Inspector of Election,,DEM,LEANNE C WAGNER,436,371,4,811
Montgomery,Whitemarsh Middle 4 Inspector of Election,,WRITE-IN,DWAYNE TAYLOR,2,0,0,2
Montgomery,Whitemarsh Middle 4 Inspector of Election,,WRITE-IN,MARIO JOSEPH,0,2,0,2
Montgomery,Whitemarsh Middle 5 Judge of Election,,DEM,KIMBERLY T FERRARI,270,117,1,388
Montgomery,Whitemarsh Middle 5 Inspector of Election,,DEM,ROBERT G HAMILTON,270,116,1,387
Montgomery,Whitemarsh Middle 5 Inspector of Election,,WRITE-IN,EDDIE NOBODY,1,0,0,1
Montgomery,Whitemarsh Middle 5 Inspector of Election,,WRITE-IN,EVERETT EVERETT,1,0,0,1
Montgomery,Whitemarsh Middle 5 Inspector of Election,,WRITE-IN,JOSEPH DALEY,1,0,0,1
Montgomery,Whitemarsh Middle 5 Inspector of Election,,WRITE-IN,KEVIN MCILHENNY,1,0,0,1
Montgomery,Whitemarsh Middle 5 Inspector of Election,,WRITE-IN,STEVE MCAULY,1,0,0,1
Montgomery,Whitemarsh West 1 Judge of Election,,WRITE-IN,FRANCIS BURTON,0,3,0,3
Montgomery,Whitemarsh West 1 Inspector of Election,,DEM,CATHERINE BURKE,435,131,1,567
Montgomery,Whitemarsh West 1 Inspector of Election,,WRITE-IN,ALOYSIUS E STUHL,1,0,0,1
Montgomery,Whitemarsh West 1 Inspector of Election,,WRITE-IN,BRIAN LEIGH,1,0,0,1
Montgomery,Whitemarsh West 1 Inspector of Election,,WRITE-IN,CHRIS MANDRACCHIA,1,0,0,1
Montgomery,Whitemarsh West 1 Inspector of Election,,WRITE-IN,DAVID ANDREKA,1,0,0,1
Montgomery,Whitemarsh West 1 Inspector of Election,,WRITE-IN,DAVID EVANS,1,0,0,1
Montgomery,Whitemarsh West 1 Inspector of Election,,WRITE-IN,KEVIN TIERNEY,1,0,0,1
Montgomery,Whitemarsh West 1 Inspector of Election,,WRITE-IN,RACHANA ROGHOTHAMA,1,0,0,1
Montgomery,Whitemarsh West 2 Judge of Election,,DEM,MILES B RITTMASTER,701,334,5,1040
Montgomery,Whitemarsh West 2 Inspector of Election,,DEM,JOHN VON ESSEN,701,332,5,1038
Montgomery,Whitemarsh West 2 Inspector of Election,,WRITE-IN,TIM SPINNER,2,0,0,2
Montgomery,Whitemarsh West 3 Judge of Election,,DEM,FLETCHER H MACNEILL,449,302,7,758
Montgomery,Whitemarsh West 3 Inspector of Election,,DEM,WENDY LEVIN,381,287,5,673
Montgomery,Whitemarsh West 3 Inspector of Election,,REP,GEORGE SCHEERBAUM,174,41,6,221
Montgomery,Whitpain 1 Judge of Election,,DEM,STACY DEWITT,437,363,7,807
Montgomery,Whitpain 1 Judge of Election,,REP,KATIE WENGER,289,94,1,384
Montgomery,Whitpain 1 Inspector of Election,,REP,MANI MANJU,437,224,4,665
Montgomery,Whitpain 1 Inspector of Election,,WRITE-IN,STACEY DEWITT,4,2,0,6
Montgomery,Whitpain 2 Judge of Election,,DEM/REP,SEAN KASHON,360,222,4,586
Montgomery,Whitpain 2 Inspector of Election,,WRITE-IN,MICHAEL K KASHON,2,3,0,5
Montgomery,Whitpain 2 Inspector of Election,,WRITE-IN,DANIEL PETERSON,0,2,0,2
Montgomery,Whitpain 3 Judge of Election,,DEM,JANE NIEHAUS,306,135,3,444
Montgomery,Whitpain 3 Inspector of Election,,WRITE-IN,JOHN COMONITSKI,2,0,0,2
Montgomery,Whitpain 3 Inspector of Election,,WRITE-IN,STEVEN GIRARD,2,0,0,2
Montgomery,Whitpain 3 Inspector of Election,,WRITE-IN,ANDREA BAPTISTE,0,1,0,1
Montgomery,Whitpain 3 Inspector of Election,,WRITE-IN,ANDREW CINOTTA,1,0,0,1
Montgomery,Whitpain 3 Inspector of Election,,WRITE-IN,BRAD KELLY,1,0,0,1
Montgomery,Whitpain 3 Inspector of Election,,WRITE-IN,BRIAN MCALEX,1,0,0,1
Montgomery,Whitpain 3 Inspector of Election,,WRITE-IN,DARRELL W GUNTER,0,1,0,1
Montgomery,Whitpain 3 Inspector of Election,,WRITE-IN,EVAN WEISS,1,0,0,1
Montgomery,Whitpain 3 Inspector of Election,,WRITE-IN,JANE NIEHAUS,0,1,0,1
Montgomery,Whitpain 3 Inspector of Election,,WRITE-IN,JOY MINNICK,0,1,0,1
Montgomery,Whitpain 3 Inspector of Election,,WRITE-IN,JOYCE MCCORMICK,0,1,0,1
Montgomery,Whitpain 3 Inspector of Election,,WRITE-IN,LAURIE KREPTO,1,0,0,1
Montgomery,Whitpain 3 Inspector of Election,,WRITE-IN,MANI MANOU,1,0,0,1
Montgomery,Whitpain 3 Inspector of Election,,WRITE-IN,MELISSA NAGATO,1,0,0,1
Montgomery,Whitpain 3 Inspector of Election,,WRITE-IN,MICHELLE CHESS,1,0,0,1
Montgomery,Whitpain 3 Inspector of Election,,WRITE-IN,TOM HOMAN,1,0,0,1
Montgomery,Whitpain 3 Inspector of Election,,WRITE-IN,TYLER JAMES COBTEING,0,1,0,1
Montgomery,Whitpain 4 Judge of Election,,DEM,MARY E WEIDIG,337,140,2,479
Montgomery,Whitpain 4 Inspector of Election,,DEM,MARK J PRINCE,309,133,2,444
Montgomery,Whitpain 4 Inspector of Election,,REP,TIMOTHY EHLING,102,17,0,119
Montgomery,Whitpain 5 Judge of Election,,DEM,DAVID A MILLER,312,186,4,502
Montgomery,Whitpain 5 Inspector of Election,,DEM,DAVID KRAUT,306,187,4,497
Montgomery,Whitpain 5 Inspector of Election,,WRITE-IN,JOE TIME,0,0,1,1
Montgomery,Whitpain 5 Inspector of Election,,WRITE-IN,VICTORIA FALLOUH,1,0,0,1
Montgomery,Whitpain 6 Judge of Election,,DEM,CAITLIN MAGDALINSKI,304,154,4,462
Montgomery,Whitpain 6 Inspector of Election,,WRITE-IN,PETER WALTERS,1,1,0,2
Montgomery,Whitpain 6 Inspector of Election,,WRITE-IN,ADITYA SARDESAI,1,0,0,1
Montgomery,Whitpain 6 Inspector of Election,,WRITE-IN,ARAMIS JENKINS,1,0,0,1
Montgomery,Whitpain 6 Inspector of Election,,WRITE-IN,CAITLIN MAGDALINSKI,0,1,0,1
Montgomery,Whitpain 6 Inspector of Election,,WRITE-IN,CATHLEEN PICO,1,0,0,1
Montgomery,Whitpain 6 Inspector of Election,,WRITE-IN,JEFFREY WM REICHNER,0,1,0,1
Montgomery,Whitpain 6 Inspector of Election,,WRITE-IN,JOSEPH FAY,1,0,0,1
Montgomery,Whitpain 6 Inspector of Election,,WRITE-IN,MARRIANNE REICHNER,0,1,0,1
Montgomery,Whitpain 6 Inspector of Election,,WRITE-IN,MARTY MCCARTHY,1,0,0,1
Montgomery,Whitpain 6 Inspector of Election,,WRITE-IN,MELISSA LEWIS,1,0,0,1
Montgomery,Whitpain 6 Inspector of Election,,WRITE-IN,MICHAEL FERRIER,1,0,0,1
Montgomery,Whitpain 6 Inspector of Election,,WRITE-IN,MICHAEL O'CONNOR,1,0,0,1
Montgomery,Whitpain 6 Inspector of Election,,WRITE-IN,ROBERT CANADAN,1,0,0,1
Montgomery,Whitpain 6 Inspector of Election,,WRITE-IN,SEAN KIRKWOOD,1,0,0,1
Montgomery,Whitpain 6 Inspector of Election,,WRITE-IN,TIM WILLIAMS,1,0,0,1
Montgomery,Whitpain 7 Judge of Election,,DEM,CRAIG SUPOWITZ,332,166,2,500
Montgomery,Whitpain 7 Inspector of Election,,WRITE-IN,MARYBETH WEINSTEIN,9,0,0,9
Montgomery,Whitpain 7 Inspector of Election,,WRITE-IN,LYNDSEY BELLAMY,0,4,0,4
Montgomery,Whitpain 8 Judge of Election,,WRITE-IN,JOHN SCHIEVE,3,1,0,4
Montgomery,Whitpain 8 Inspector of Election,,DEM,STEPHEN C BRYANT,265,89,0,354
Montgomery,Whitpain 8 Inspector of Election,,WRITE-IN,EDWARD PETKO,2,0,0,2
Montgomery,Whitpain 8 Inspector of Election,,WRITE-IN,BRIAN KEMPER,1,0,0,1
Montgomery,Whitpain 8 Inspector of Election,,WRITE-IN,CAITLIN MAGDALINSKI,1,0,0,1
Montgomery,Whitpain 8 Inspector of Election,,WRITE-IN,JOHN SCHIEVE,1,0,0,1
Montgomery,Whitpain 8 Inspector of Election,,WRITE-IN,MANI MANJU,0,1,0,1
Montgomery,Whitpain 9 Judge of Election,,DEM,LYNN MARTA,315,160,1,476
Montgomery,Whitpain 9 Judge of Election,,REP,DAVID WILSON,130,28,2,160
Montgomery,Whitpain 9 Inspector of Election,,REP,JOHN J EPPLEY JR,233,86,4,323
Montgomery,Whitpain 9 Inspector of Election,,WRITE-IN,LYNN MARTA,2,1,0,3
Montgomery,Whitpain 10 Judge of Election,,DEM,GINO J COLEMAN,380,182,1,563
Montgomery,Whitpain 10 Inspector of Election,,DEM,KATHRYN L PETZ,316,168,1,485
Montgomery,Whitpain 10 Inspector of Election,,REP,GLADYS M BASKERVILLE,160,34,0,194
Montgomery,Whitpain 11 Judge of Election,,WRITE-IN,REGINA QUINN,7,0,0,7
Montgomery,Whitpain 11 Inspector of Election,,REP,DAVID J ADAMS,233,60,2,295
Montgomery,Whitpain 11 Inspector of Election,,WRITE-IN,JOANNE LINEVSKY,2,0,0,2
Montgomery,Whitpain 11 Inspector of Election,,WRITE-IN,STEPHEN RANCOUR,0,2,0,2
Montgomery,Whitpain 12 Judge of Election,,REP,JILL LAFFERTY,165,200,6,371
Montgomery,Whitpain 12 Inspector of Election,,WRITE-IN,CHARLES CHRISTINE,3,0,0,3
Montgomery,Whitpain 12 Inspector of Election,,WRITE-IN,JARED L GRIFFIN,0,2,0,2
Montgomery,Whitpain 12 Inspector of Election,,WRITE-IN,JOHN EPPLEY,0,2,0,2
Montgomery,Worcester East 1 Judge of Election,,DEM,ROBERT LOY,371,153,2,526
Montgomery,Worcester East 1 Judge of Election,,REP,JEFFREY D OST,333,74,0,407
